#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm6 14A 4 even-skipped knirps hunchback
365 26.81 37.45 0.00 0.00 228.50
366 27.02 81.19 110.37 0.00 159.30
367 27.04 84.38 90.60 0.00 112.11
368 27.07 52.23 1.59 0.00 226.74
369 27.10 63.56 14.77 0.93 219.23
370 27.20 74.90 85.73 0.00 199.98
371 27.21 29.13 1.90 0.45 226.39
372 27.13 32.44 1.11 0.00 220.54
373 27.21 41.53 0.86 0.00 231.34
374 27.12 59.23 4.24 1.59 223.62
375 27.29 35.06 1.76 0.42 222.97
376 27.36 20.35 2.75 1.93 186.05
377 27.35 69.85 51.35 0.00 215.74
378 27.49 26.58 2.65 0.28 219.01
379 27.38 61.14 10.54 0.00 221.62
380 27.57 72.05 86.43 0.00 209.05
381 27.49 47.22 0.98 0.00 231.69
382 27.58 49.93 3.20 0.00 229.83
383 27.53 55.62 4.06 0.00 226.21
384 27.79 39.43 1.91 0.00 230.66
385 27.77 23.95 3.95 0.00 205.89
386 27.70 44.40 0.79 0.00 221.87
387 27.66 67.41 42.56 0.00 227.46
388 27.83 57.77 6.81 0.00 233.83
389 27.82 17.17 4.59 0.75 171.89
390 27.91 30.92 2.85 0.00 229.80
391 27.97 36.77 4.23 0.69 223.43
392 28.07 64.82 39.12 0.00 214.37
393 28.10 78.80 142.93 0.00 166.87
394 28.30 54.02 7.15 0.00 234.02
395 28.17 62.53 28.46 0.00 216.49
396 28.30 14.39 6.53 2.11 153.09
397 28.27 85.37 91.29 0.00 118.37
398 28.23 51.93 3.60 0.00 223.28
399 28.43 33.94 5.00 2.89 212.10
400 28.45 81.87 130.62 0.00 151.68
401 28.40 42.18 2.12 0.00 222.65
402 28.42 59.91 20.81 0.84 219.25
403 28.61 75.87 139.59 0.00 188.01
404 28.48 73.43 150.12 0.00 212.05
405 28.61 45.68 2.79 0.00 223.38
406 28.46 20.37 4.93 1.07 184.70
407 28.51 28.53 1.09 0.87 216.36
408 28.51 48.03 2.52 0.00 225.31
409 28.52 68.92 102.67 1.92 224.28
410 28.64 25.80 5.85 1.05 210.03
411 28.68 56.13 15.92 0.00 233.15
412 28.72 66.54 90.49 0.00 209.19
413 28.96 70.77 137.24 1.30 207.83
414 28.95 50.07 6.58 0.00 229.69
415 28.88 23.07 7.53 0.00 208.32
416 28.77 31.52 4.11 0.92 219.31
417 28.82 37.84 4.19 0.00 228.34
418 29.08 40.16 5.56 0.00 227.24
419 29.06 58.02 30.34 0.00 213.53
420 29.08 17.65 8.18 0.04 170.28
421 29.20 43.68 7.31 0.00 227.65
422 29.16 64.00 86.06 0.00 207.10
423 29.24 12.48 10.32 2.14 144.10
424 29.35 35.80 5.89 0.00 220.83
425 29.17 61.77 65.27 0.00 227.17
426 29.27 78.64 154.35 0.00 180.94
427 29.41 84.16 98.20 0.00 149.96
428 29.39 53.53 19.85 0.00 232.76
429 29.65 87.35 53.78 0.00 104.22
430 29.57 29.60 9.36 1.42 223.97
431 29.73 51.46 23.33 0.00 226.26
432 29.60 27.14 7.16 0.97 211.83
433 29.65 21.02 11.75 1.66 195.84
434 29.63 47.89 12.21 0.00 227.01
435 29.62 67.96 154.28 0.00 204.63
436 29.70 73.04 159.42 0.00 207.76
437 29.69 59.67 69.74 0.00 225.64
438 29.75 31.92 8.87 2.03 216.95
439 29.82 34.01 10.23 0.99 219.89
440 29.86 24.31 13.20 2.28 216.52
441 29.90 65.64 149.33 0.00 215.23
442 30.00 15.29 19.92 1.46 157.27
443 29.95 41.82 12.21 0.00 222.86
444 29.80 55.63 38.91 0.00 223.44
445 29.90 45.60 13.89 0.00 230.65
446 29.90 38.12 7.41 0.00 229.18
447 30.07 75.38 169.71 0.00 194.21
448 30.09 81.41 107.79 0.00 162.30
449 30.20 70.82 169.04 1.01 207.68
450 30.25 57.51 78.13 0.00 218.24
451 30.30 61.43 130.91 0.00 226.50
452 30.29 18.32 21.32 1.54 173.56
453 30.38 63.44 146.67 0.00 214.79
454 30.48 49.18 30.96 0.00 229.32
455 30.62 40.05 19.62 0.00 233.17
456 30.52 77.77 151.96 0.00 193.00
457 30.47 53.26 54.16 0.00 222.89
458 30.65 68.81 174.62 0.00 208.68
459 30.65 12.36 35.31 1.31 144.26
460 30.71 26.11 26.08 1.57 217.51
461 30.63 43.87 25.21 0.00 233.13
462 30.67 28.35 23.46 2.68 224.53
463 30.70 84.92 63.01 0.00 140.29
464 30.71 30.56 23.76 0.00 229.74
465 30.88 35.29 25.10 0.45 221.27
466 30.82 21.31 27.95 2.10 199.10
467 30.92 66.73 182.91 0.64 211.60
468 30.86 33.03 24.14 0.09 220.85
469 30.88 59.38 146.71 0.00 231.00
470 30.89 37.55 23.95 0.11 230.78
471 30.92 46.84 48.20 0.00 234.02
472 31.03 51.03 75.32 0.00 236.36
473 30.99 55.56 105.09 0.00 225.59
474 31.04 23.79 33.75 1.36 207.32
475 31.06 72.86 152.28 0.00 209.00
476 31.20 87.89 33.02 0.00 106.66
477 31.19 64.68 185.53 0.86 215.06
478 31.32 79.36 89.55 0.00 188.30
479 31.36 15.61 44.99 1.03 161.94
480 31.48 42.13 56.05 0.13 228.95
481 31.58 82.14 63.93 0.00 167.40
482 31.47 70.17 161.31 1.23 210.45
483 31.53 75.71 111.43 0.00 210.25
484 31.49 61.83 166.97 0.00 214.49
485 31.55 10.38 61.14 2.82 134.00
486 31.51 18.79 49.94 2.93 189.90
487 31.60 53.15 120.04 0.00 226.64
488 31.81 57.76 159.03 0.00 222.26
489 31.68 31.74 46.59 0.00 226.82
490 31.63 44.71 67.89 0.00 229.98
491 31.72 29.41 63.45 1.58 223.92
492 31.68 48.56 96.62 0.84 228.67
493 31.76 26.66 67.25 0.82 213.01
494 31.74 39.71 58.15 0.00 233.83
495 31.98 67.60 152.68 1.32 205.69
496 31.93 37.14 63.83 0.71 219.91
497 32.04 59.84 180.34 0.00 233.75
498 32.10 21.31 76.92 1.68 202.86
499 32.00 34.09 67.92 1.78 216.58
500 32.20 84.74 46.09 0.00 153.66
501 32.28 13.71 91.28 2.69 156.43
502 32.07 55.68 168.60 0.00 230.50
503 32.19 63.33 179.52 0.00 208.37
504 32.09 24.00 98.88 1.96 211.92
505 32.28 89.80 22.14 0.00 78.76
506 32.17 50.70 149.37 0.00 233.49
507 32.36 73.87 97.09 0.00 219.95
508 32.35 46.57 144.94 0.00 227.82
509 32.30 65.39 179.13 0.00 219.18
510 32.35 71.62 108.70 0.20 221.67
511 32.47 78.29 73.08 0.00 187.77
512 32.55 17.44 95.40 1.62 179.02
513 32.55 43.91 135.04 0.00 230.10
514 32.59 28.04 132.24 2.37 218.17
515 32.65 31.25 110.77 1.98 216.88
516 32.69 53.75 168.42 0.00 233.70
517 32.69 69.19 118.32 0.56 227.47
518 32.66 40.26 141.62 0.52 235.69
519 32.75 10.63 114.97 2.46 136.17
520 32.82 36.17 142.47 0.40 227.55
521 33.04 87.00 36.96 0.00 130.48
522 32.85 61.44 182.87 0.00 225.67
523 32.87 25.63 151.27 1.85 212.45
524 33.00 48.94 165.95 0.00 229.23
525 33.14 75.74 69.51 0.00 203.91
526 32.94 81.44 42.88 0.00 174.90
527 33.14 56.52 160.79 0.00 221.87
528 33.07 33.79 158.60 1.33 213.73
529 33.27 42.19 193.63 0.00 226.12
530 33.11 58.91 181.78 0.00 221.56
531 33.25 20.43 131.04 0.63 199.25
532 33.15 22.89 144.72 3.03 214.59
533 33.36 38.22 185.55 0.31 225.68
534 33.23 51.58 180.89 0.00 223.28
535 33.33 29.53 173.69 0.41 224.95
536 33.44 67.46 119.91 0.00 214.19
537 33.37 65.51 133.14 0.36 222.63
538 33.51 63.21 134.57 0.00 208.47
539 33.59 15.18 132.00 1.48 163.15
540 33.49 46.73 199.31 0.00 238.83
541 33.56 70.44 79.64 0.00 218.22
542 33.63 73.18 59.88 0.00 213.38
543 33.76 44.30 205.87 0.00 229.07
544 33.88 84.06 40.77 0.00 157.81
545 33.77 89.62 40.36 0.00 98.81
546 33.78 27.18 188.48 2.11 201.43
547 33.77 78.30 40.96 0.00 191.71
548 33.86 18.43 151.50 1.25 184.42
549 33.86 31.59 183.45 0.08 218.28
550 33.76 54.18 178.72 0.00 223.81
551 33.86 12.16 141.85 0.88 148.84
552 34.06 9.06 115.51 1.48 123.10
553 33.99 40.22 214.59 0.00 219.24
554 34.00 24.64 197.70 1.16 205.21
555 34.01 35.88 196.08 0.00 220.53
556 33.97 60.59 161.08 0.00 221.68
557 34.23 50.68 175.49 0.00 230.48
558 34.15 57.78 172.85 0.00 237.72
559 34.39 48.61 181.56 0.00 232.40
560 34.27 81.23 35.34 0.00 175.05
561 34.34 33.52 209.46 0.00 218.15
562 34.36 64.82 99.63 0.00 224.34
563 34.39 22.11 190.93 2.05 193.76
564 34.48 75.82 39.81 0.00 207.25
565 34.49 29.16 204.81 0.00 205.78
566 34.45 68.70 77.49 0.00 219.46
567 34.75 86.69 54.77 0.00 144.64
568 34.65 55.59 147.23 0.00 234.56
569 34.60 71.41 48.26 0.00 214.83
570 34.60 46.10 202.57 0.00 235.52
571 34.84 37.29 214.41 0.00 213.62
572 34.75 42.63 210.14 0.00 218.23
573 34.71 52.98 155.41 0.00 233.54
574 34.77 16.85 174.05 0.91 171.60
575 34.85 63.02 92.67 0.00 223.12
576 34.90 66.63 57.31 0.00 212.57
577 34.97 73.58 41.40 0.00 211.45
578 35.10 19.99 185.48 3.07 181.18
579 34.91 26.70 203.08 0.00 201.36
580 35.02 61.06 116.96 0.00 232.97
581 35.11 58.75 125.82 0.00 226.04
582 35.06 78.49 37.91 0.00 188.37
583 34.98 12.48 125.97 1.96 152.43
584 35.05 31.42 212.41 1.86 205.76
585 35.04 39.43 218.50 1.15 216.89
586 35.18 24.14 205.51 0.51 206.90
587 35.47 89.35 69.49 0.00 113.06
588 35.24 34.77 211.80 0.00 209.27
589 35.51 44.94 172.39 0.00 231.21
590 35.39 50.88 127.21 0.00 234.69
591 35.52 83.99 58.50 0.00 169.20
592 35.55 9.21 114.38 1.66 128.56
593 35.54 15.16 159.11 1.15 158.90
594 35.49 69.90 39.66 0.34 216.96
595 35.52 47.68 150.64 0.00 228.94
596 35.69 41.01 209.41 0.00 227.90
597 35.63 81.19 47.80 0.00 174.75
598 35.63 28.68 202.05 0.00 201.57
599 35.74 56.20 85.09 0.00 229.31
600 35.66 64.77 54.70 0.00 220.51
601 35.76 22.08 192.73 0.57 199.54
602 35.74 75.89 35.58 0.00 207.27
603 35.79 53.71 97.51 0.00 232.89
604 35.86 68.08 41.03 0.00 220.30
605 35.97 71.94 43.47 0.00 212.69
606 35.95 18.19 172.78 0.75 177.58
607 35.95 25.72 210.68 1.39 202.57
608 36.15 33.13 188.15 0.00 210.68
609 35.98 37.82 193.17 0.00 223.78
610 36.06 31.02 199.51 0.15 210.94
611 36.13 42.97 170.17 0.00 231.21
612 36.07 62.33 60.75 0.00 223.52
613 36.25 12.30 92.84 1.45 147.54
614 36.29 60.27 56.77 0.00 226.50
615 36.32 58.18 56.69 0.00 225.50
616 36.42 49.30 89.53 0.00 230.93
617 36.33 35.43 189.38 0.11 212.58
618 36.38 78.77 63.83 0.00 191.53
619 36.51 85.63 106.19 1.03 193.62
620 36.44 66.29 42.21 0.00 221.04
621 36.56 73.93 46.42 0.00 217.58
622 36.57 46.66 87.57 0.00 227.00
623 36.60 23.98 169.97 1.04 192.68
624 36.63 27.32 186.98 0.00 206.46
625 36.60 51.73 81.14 0.00 232.66
626 36.73 91.77 78.95 0.00 90.56
627 36.74 39.72 151.32 0.00 223.21
