#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm9 14A 2 even-skipped knirps hunchback

#Data without background

#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - kni, channel 3 - hb>
613 36.94 57.59 75.75 3.38 200.51
614 36.95 89.88 66.32 3.91 90.10
615 37.02 53.13 79.26 0.95 210.04
616 36.95 66.83 81.08 2.83 186.07
617 37.17 32.09 74.28 1.25 183.49
618 37.02 34.55 68.51 0.00 193.40
619 37.20 25.36 60.78 0.66 160.26
620 37.16 74.31 74.88 3.38 156.82
621 37.37 22.79 54.23 1.05 148.59
622 37.40 79.47 70.22 2.67 132.55
623 37.36 42.31 73.20 1.63 199.55
624 37.40 44.90 70.62 3.70 194.00
625 37.59 87.47 65.36 6.25 102.83
626 37.55 69.26 85.11 0.69 173.50
627 37.60 47.30 67.19 3.13 205.93
628 37.64 60.67 73.52 2.08 187.53
629 37.74 39.52 75.15 1.01 194.97
630 37.66 71.80 79.43 1.11 163.35
631 37.85 14.41 41.45 2.94 108.35
632 37.76 36.32 75.12 0.39 202.18
633 37.88 20.24 56.57 1.17 131.64
634 37.80 29.70 60.01 0.00 173.63
635 37.81 76.27 76.02 3.13 144.56
636 37.94 9.03 50.05 4.45 101.97
637 37.92 17.51 54.49 0.00 122.89
638 37.88 84.38 66.32 3.70 113.21
639 38.03 64.85 72.13 2.46 186.20
640 37.90 55.35 77.27 1.25 194.98
641 38.02 62.68 77.22 1.89 194.20
642 38.05 58.35 70.77 3.25 195.33
643 38.14 49.63 69.97 3.89 198.23
644 38.10 67.21 81.94 1.31 181.87
645 38.18 33.77 61.05 0.99 180.00
646 38.12 52.16 77.04 1.54 204.51
647 38.25 81.53 66.83 2.72 120.97
648 38.22 27.29 57.27 2.27 162.24
649 38.35 6.06 44.26 4.25 80.36
650 38.45 11.69 49.31 1.68 107.80
651 38.41 73.49 74.49 2.92 157.19
652 38.44 89.47 67.13 6.93 80.63
653 38.51 31.67 60.10 1.78 176.47
654 38.51 41.84 72.24 0.64 198.57
655 38.51 44.11 76.49 3.14 193.75
656 38.64 24.72 54.03 1.56 164.63
657 38.62 78.24 66.81 4.11 125.35
658 38.69 46.53 72.89 0.17 190.85
659 38.67 70.52 83.66 3.70 161.41
660 38.73 37.29 72.30 3.34 192.36
661 38.98 22.12 44.43 0.00 128.29
662 38.92 54.01 74.01 1.65 186.45
663 38.93 60.13 83.49 1.89 184.91
664 39.07 39.84 66.98 2.18 198.46
665 39.03 57.10 76.03 3.94 176.95
666 39.14 15.94 50.43 0.00 115.20
667 38.98 86.15 56.43 6.52 93.64
668 39.10 34.97 67.11 0.54 174.52
669 39.11 75.69 72.80 4.13 140.95
670 39.15 68.43 79.84 2.13 162.72
671 39.21 19.11 54.72 1.32 123.07
672 39.23 29.38 60.57 0.43 166.50
673 39.17 62.61 65.93 2.77 173.87
674 39.20 65.93 71.71 4.67 167.02
675 39.28 48.88 86.14 2.50 200.10
676 39.24 51.28 73.00 0.63 186.77
677 39.43 9.42 51.90 3.27 97.43
678 39.46 83.38 61.67 4.14 98.41
679 39.34 80.42 61.03 3.77 114.05
680 39.59 13.01 49.40 1.81 104.81
681 39.57 27.04 54.62 0.09 155.05
682 39.53 73.03 66.12 1.57 140.47
683 39.60 44.19 85.70 3.74 209.99
684 39.76 31.44 64.95 1.94 171.69
685 39.73 88.78 55.46 8.35 75.49
686 39.86 6.53 45.38 4.83 87.30
687 39.82 70.67 82.77 4.59 152.97
688 39.84 38.05 56.28 2.20 173.25
689 39.96 41.62 66.10 3.47 189.46
690 39.88 46.63 68.99 2.60 179.46
691 39.93 77.75 61.97 5.48 118.95
692 40.07 33.70 62.58 1.82 171.60
693 39.89 55.18 74.73 2.18 171.97
694 39.94 24.48 52.66 0.13 139.14
695 39.98 64.30 76.76 2.84 173.01
696 40.06 59.56 75.94 4.43 170.60
697 40.18 52.68 76.90 0.85 173.40
698 40.38 21.14 41.00 0.00 116.49
699 40.33 57.27 83.55 4.84 169.74
700 40.25 68.22 79.70 3.22 146.36
701 40.40 36.02 73.18 2.62 165.18
702 40.34 61.87 79.37 1.80 166.62
703 40.26 85.82 59.80 5.83 96.69
704 40.38 74.96 57.64 3.45 124.20
705 40.43 18.16 45.65 0.62 109.53
706 40.47 50.52 75.57 3.85 171.36
707 40.61 14.97 45.03 2.15 103.49
708 40.54 28.91 55.95 1.32 148.78
709 40.50 80.84 50.89 7.99 99.56
710 40.66 11.19 45.06 2.93 94.66
711 40.63 48.31 71.66 4.25 172.69
712 40.68 66.36 72.16 3.77 142.78
713 40.74 72.54 65.62 4.89 132.24
714 40.66 43.89 75.42 3.96 197.14
715 40.86 38.73 67.84 1.16 162.29
716 40.97 26.37 57.23 0.00 130.69
717 41.12 7.78 48.89 4.31 79.90
718 41.01 31.47 56.51 0.62 146.03
719 40.99 70.20 76.74 3.73 139.32
720 41.15 83.37 46.48 4.12 83.25
721 41.05 23.50 39.46 0.00 116.40
722 40.98 54.42 65.47 2.18 162.97
723 41.13 78.80 51.81 4.60 101.75
724 41.19 45.98 72.05 2.28 167.80
725 41.20 64.37 63.02 2.67 143.58
726 41.22 88.63 45.55 7.22 62.80
727 41.17 41.09 66.51 3.18 172.13
728 41.31 76.68 50.87 3.81 108.86
729 41.32 60.31 61.46 3.12 137.51
730 41.32 33.81 63.53 2.08 157.15
731 41.39 58.22 65.96 3.36 146.75
732 41.56 52.04 63.80 4.21 160.02
733 41.54 62.47 65.05 1.90 137.74
734 41.55 86.25 45.30 6.85 66.37
735 41.62 17.78 44.99 1.12 98.87
736 41.63 36.18 70.90 0.09 147.92
737 41.68 49.71 58.27 3.06 159.45
738 41.77 56.18 55.65 4.76 142.43
739 41.72 68.68 64.81 2.72 127.94
740 41.74 74.50 54.30 3.85 108.10
741 41.71 28.92 54.27 0.40 130.61
742 41.84 21.06 40.33 0.00 106.16
743 41.76 43.33 67.98 2.71 150.35
744 41.89 14.21 37.49 3.07 90.44
745 41.90 10.90 41.26 3.18 80.92
746 41.88 80.79 45.06 5.57 81.56
747 41.89 66.32 54.55 2.01 124.26
748 41.96 71.98 61.70 2.36 114.84
749 42.14 4.81 37.51 5.95 59.14
750 42.04 38.92 67.23 2.59 144.68
751 42.15 47.69 60.30 3.26 154.19
752 42.10 24.21 46.67 2.62 109.00
753 42.18 53.95 55.07 3.83 138.68
754 42.35 26.59 49.47 0.02 119.86
755 42.30 31.12 58.21 3.39 124.52
756 42.43 41.36 63.30 4.05 151.82
757 42.43 45.38 54.66 4.34 137.32
758 42.45 78.01 44.69 5.13 77.55
759 42.49 83.63 44.34 6.10 63.56
760 42.31 89.37 46.24 9.53 51.24
761 42.46 33.67 59.33 2.24 135.26
762 42.47 61.10 45.44 2.57 123.87
763 42.54 7.75 42.89 4.58 70.91
764 42.60 64.59 56.72 4.85 116.86
765 42.55 58.34 50.97 0.61 137.24
766 42.78 70.15 49.65 3.33 98.42
767 42.69 36.91 57.79 3.03 129.06
768 42.79 16.68 28.77 1.58 81.02
769 42.91 19.54 35.88 0.71 91.20
770 42.77 50.54 53.75 4.49 147.42
771 42.93 86.86 42.81 7.08 48.40
772 42.84 67.87 51.56 6.42 110.46
773 42.82 74.18 47.59 3.54 90.41
774 43.04 28.54 45.26 0.00 111.65
775 42.92 90.39 46.46 7.17 37.08
776 43.09 22.93 45.90 1.38 98.10
777 43.04 55.34 53.03 3.86 140.56
778 43.19 43.34 50.66 3.18 124.84
779 43.18 62.66 39.64 4.43 104.46
780 43.13 80.23 48.46 6.16 63.75
781 43.25 52.79 50.64 6.27 131.45
782 43.30 76.32 43.58 6.81 73.38
783 43.21 10.59 35.84 3.58 68.79
784 43.37 13.62 28.42 1.87 71.52
785 43.25 39.94 55.27 3.05 120.07
786 43.35 72.22 39.75 0.53 83.50
787 43.30 48.21 49.66 3.31 123.16
788 43.48 35.05 54.19 2.32 112.18
789 43.58 25.68 45.97 2.42 92.94
790 43.58 32.61 53.90 2.54 107.46
791 43.51 59.80 46.11 6.98 124.10
792 43.58 30.58 55.01 0.25 108.28
793 43.55 45.72 40.66 2.99 122.47
794 43.61 82.59 46.19 5.50 54.10
795 43.80 6.50 37.28 4.95 49.62
796 43.60 57.07 55.11 2.43 144.05
797 43.69 66.39 44.31 5.97 99.25
798 43.78 37.62 50.92 0.91 107.54
799 43.93 21.00 32.23 0.34 78.18
800 43.99 64.20 39.47 4.76 98.01
801 43.95 68.94 32.82 4.76 82.20
802 44.00 88.41 40.17 8.60 34.97
803 44.19 90.66 46.04 9.07 33.45
804 43.98 50.11 46.26 7.58 123.81
805 44.02 16.61 32.71 1.63 64.25
806 44.16 41.88 34.06 1.95 104.89
807 44.11 74.27 39.56 4.26 66.38
808 44.15 84.74 39.50 7.12 41.70
809 44.24 77.82 41.17 7.87 55.78
810 44.35 9.73 31.45 2.66 50.84
811 44.27 55.04 31.07 3.21 91.55
812 44.32 71.14 38.18 8.58 76.44
813 44.27 28.30 39.15 0.41 85.07
814 44.27 61.67 35.19 3.25 89.65
815 44.26 80.51 40.62 7.03 47.82
816 44.45 23.66 39.83 0.95 80.59
817 44.41 47.25 32.98 1.93 99.05
818 44.45 52.31 30.45 4.26 95.32
819 44.48 58.36 31.24 3.99 94.72
820 44.58 39.53 35.92 0.87 93.33
821 44.45 86.75 36.02 6.65 33.39
822 44.60 44.53 37.31 3.62 95.33
823 44.62 33.56 36.56 2.00 92.64
824 44.87 13.15 28.38 2.52 50.49
825 44.84 19.32 22.39 0.63 54.36
826 44.67 36.13 38.56 0.76 98.00
827 44.89 30.36 36.52 0.00 73.78
828 44.94 26.32 30.39 1.59 73.98
829 44.95 67.52 33.83 4.14 69.86
830 45.02 65.31 29.48 5.05 74.15
831 45.05 49.30 29.83 4.92 82.05
832 45.15 75.36 36.59 6.50 48.45
833 45.20 82.91 35.87 6.75 37.89
834 45.20 73.03 43.31 7.45 66.11
835 45.18 60.44 27.37 4.38 76.06
836 45.48 89.60 39.38 8.11 21.26
837 45.32 6.90 30.58 5.70 34.47
838 45.20 16.22 23.56 1.89 49.19
839 45.32 56.46 24.46 5.70 81.30
840 45.30 63.06 31.59 5.32 70.38
841 45.27 69.80 35.63 6.92 67.50
842 45.30 42.73 34.21 3.66 81.36
843 45.34 54.04 32.62 5.08 73.61
844 45.44 22.22 27.98 1.77 58.29
845 45.39 80.14 39.07 7.16 38.07
846 45.53 37.94 29.06 2.54 72.78
847 45.28 78.01 38.59 5.73 41.73
848 45.49 85.51 34.94 8.50 28.48
849 45.60 46.51 26.52 6.24 79.90
850 45.60 32.44 26.76 0.88 71.31
851 45.65 51.39 25.07 5.13 67.09
852 45.71 10.46 26.81 3.30 38.88
853 45.70 40.66 33.33 2.04 76.56
854 45.72 34.91 19.23 0.28 67.47
855 45.60 92.48 44.45 8.40 23.50
856 45.90 24.78 24.47 0.78 51.94
857 45.90 58.63 24.54 6.27 62.57
858 45.95 27.72 28.40 2.33 59.48
859 45.98 71.48 37.33 6.19 50.28
860 46.08 18.35 24.05 0.00 38.82
861 46.10 44.61 23.50 5.36 63.79
862 46.17 30.40 20.27 1.81 55.34
863 46.08 65.78 27.13 6.58 56.07
864 46.29 15.07 27.26 1.16 36.81
865 46.17 48.68 24.28 3.33 59.11
866 46.20 68.33 33.28 10.47 57.92
867 46.33 61.35 26.79 5.46 54.03
868 46.45 20.85 27.04 1.83 40.54
869 46.37 53.40 26.57 5.64 59.49
870 46.41 75.26 35.96 5.72 37.21
871 46.43 80.67 45.17 7.92 28.60
872 46.32 12.98 24.92 3.52 28.89
873 46.46 63.56 29.21 7.07 48.40
874 46.46 36.20 15.02 0.53 54.59
875 46.57 55.78 24.96 5.73 55.61
876 46.56 83.33 34.95 10.94 24.26
877 46.52 39.12 25.42 2.96 58.80
878 46.73 8.28 25.77 4.40 21.16
879 46.63 42.34 21.04 3.96 52.08
880 46.62 78.04 36.94 7.49 30.80
881 46.72 88.07 40.42 9.87 19.78
882 46.93 5.46 26.05 6.04 19.79
883 46.78 33.43 20.77 2.84 49.97
884 46.84 12.15 22.57 3.14 30.00
885 46.61 37.44 24.53 0.69 43.27
886 46.78 73.05 32.25 5.37 33.68
887 46.84 51.38 31.30 6.94 54.86
888 46.98 23.09 25.08 2.24 40.54
889 47.06 25.93 21.69 2.28 40.81
890 46.99 70.68 36.65 7.04 43.70
891 47.11 90.47 40.24 10.38 16.30
892 46.86 92.31 39.89 10.31 15.15
893 47.10 46.76 23.59 7.33 50.29
894 46.96 57.85 24.74 6.94 51.35
895 47.06 29.12 20.81 2.47 41.46
896 47.12 66.61 25.62 6.05 42.19
897 47.23 17.07 19.40 1.77 25.96
898 47.23 60.09 28.63 5.14 44.62
899 47.27 49.24 23.09 2.73 45.46
900 47.39 64.37 27.59 7.88 36.28
901 47.12 86.09 35.39 6.14 20.18
902 47.35 44.42 15.84 3.65 43.82
903 47.50 35.24 17.03 4.76 40.49
904 47.40 40.29 18.86 4.39 40.83
905 47.42 68.64 32.83 9.18 36.77
906 47.36 84.72 33.31 8.38 19.48
907 47.58 31.64 25.80 3.05 40.35
908 47.65 37.58 16.10 2.39 39.26
909 47.48 53.86 31.39 5.82 42.85
910 47.64 20.35 19.34 1.74 27.00
911 47.54 80.91 35.64 10.54 20.23
912 47.81 10.59 20.54 4.05 16.47
913 47.69 74.81 35.42 6.07 30.06
914 47.68 77.19 37.77 6.83 23.43
915 47.75 62.15 27.74 9.42 35.74
916 48.02 14.01 19.47 3.91 18.51
917 47.77 79.59 27.81 8.25 14.81
918 47.94 55.97 28.46 8.44 37.02
919 48.03 82.83 34.73 10.13 16.71
920 48.00 27.89 18.54 4.32 30.71
921 47.96 72.54 35.63 8.68 25.53
922 47.74 86.21 33.34 11.39 13.20
923 48.01 23.80 20.31 2.09 28.04
924 47.97 51.49 22.08 4.44 34.63
925 48.01 58.31 24.70 7.79 37.56
926 48.18 7.82 22.22 5.80 15.45
927 48.18 41.62 13.43 4.68 34.24
928 48.06 88.39 34.16 11.24 13.63
929 48.29 3.73 19.28 6.28 8.01
930 48.26 70.34 27.96 7.25 24.71
931 48.26 33.75 20.49 2.85 35.78
932 48.24 91.26 42.68 11.80 13.00
933 48.24 65.47 24.15 7.57 28.15
934 48.32 18.01 20.32 2.97 20.13
935 48.34 46.53 12.25 10.82 30.46
936 48.33 48.88 19.66 8.22 31.56
937 48.59 25.94 16.82 3.59 23.90
938 48.38 43.86 14.30 3.30 31.99
939 48.46 30.12 16.75 3.94 30.85
940 48.50 67.63 29.60 10.41 28.31
941 48.53 60.33 27.44 8.74 30.25
942 48.67 38.89 14.73 4.95 28.38
943 48.78 85.51 29.35 10.98 11.52
944 48.58 53.63 24.43 7.56 30.94
945 48.53 84.27 32.24 10.08 14.23
946 48.74 21.47 15.31 2.23 18.13
947 48.68 36.30 14.83 2.74 30.98
948 48.85 62.94 22.68 7.93 24.05
949 48.84 76.06 30.14 9.03 15.77
950 48.89 80.49 29.99 9.61 13.62
951 49.06 32.35 15.29 3.95 23.74
952 48.88 57.16 24.54 9.83 27.94
953 48.95 73.47 27.70 10.00 18.38
954 49.11 11.10 20.91 5.05 12.52
955 49.04 50.64 18.34 5.75 28.87
956 49.23 5.77 18.90 6.67 9.27
957 49.25 7.38 17.17 6.14 7.38
958 49.34 23.82 15.09 4.23 17.21
959 49.24 69.26 22.47 10.14 22.74
960 49.29 91.26 32.12 12.72 8.09
961 49.34 65.23 21.70 8.41 20.97
962 49.32 88.41 29.36 11.86 12.11
963 49.51 19.26 12.15 4.08 13.08
964 49.32 27.93 12.99 3.92 18.86
965 49.38 45.26 16.46 8.38 27.50
966 49.40 48.11 15.61 9.86 23.40
967 49.44 55.32 17.77 10.27 23.36
968 49.51 82.69 25.12 10.70 12.39
969 49.39 93.28 34.64 12.67 6.49
970 49.36 16.18 18.45 3.77 13.18
971 49.41 40.63 14.28 6.77 23.43
972 49.49 42.97 17.33 7.58 26.58
973 49.34 58.88 18.59 13.30 27.40
974 49.52 34.66 13.67 6.33 22.21
975 49.62 71.37 26.88 10.63 17.93
976 49.63 30.22 16.95 3.40 18.02
977 49.66 52.88 18.31 9.94 23.67
978 49.79 13.55 17.81 4.79 11.24
979 49.61 61.03 19.07 9.55 22.99
980 49.72 67.24 22.38 10.32 21.78
981 49.79 78.41 23.15 12.63 14.12
982 50.08 21.53 12.64 5.34 11.33
983 50.04 25.86 11.60 6.67 15.43
984 50.02 37.23 11.53 9.93 22.85
985 49.98 76.08 21.03 12.73 13.10
986 50.03 85.41 23.34 13.08 11.21
987 50.25 8.61 21.00 6.93 7.96
988 50.16 50.85 15.78 11.55 20.48
989 49.85 58.52 20.07 18.64 16.73
990 50.06 63.21 19.25 12.70 18.38
991 50.09 73.69 24.35 14.49 15.48
992 50.26 56.95 19.68 12.66 18.54
993 50.24 39.42 9.67 7.99 18.03
994 50.23 46.32 11.05 9.18 21.91
995 50.49 5.12 18.68 6.15 4.05
996 50.30 80.66 22.48 9.41 11.69
997 50.30 16.96 13.64 3.83 9.97
998 50.39 32.40 11.38 8.03 15.83
999 50.44 59.73 14.08 13.32 18.49
1000 50.55 69.66 18.42 11.38 15.03
1001 50.49 28.18 9.92 4.84 11.51
1002 50.39 91.18 30.98 11.94 5.75
1003 50.52 42.07 10.49 9.56 17.05
1004 50.51 48.47 13.32 10.95 17.25
1005 50.58 54.49 17.44 17.06 17.98
1006 50.62 87.65 23.46 15.65 9.59
1007 50.61 94.04 31.01 14.88 3.00
1008 50.55 65.20 19.03 13.50 15.23
1009 50.83 11.25 15.35 6.07 4.99
1010 50.66 82.89 21.70 12.26 8.99
1011 50.64 88.99 27.38 15.83 8.11
1012 50.72 34.68 12.09 8.28 15.43
1013 50.80 23.48 10.93 5.89 10.18
1014 50.87 44.45 7.59 9.91 14.60
1015 50.90 61.95 14.74 19.48 13.32
1016 50.78 67.56 18.78 12.69 14.36
1017 50.86 30.34 8.10 6.62 12.68
1018 50.87 72.02 17.15 12.44 13.23
1019 51.00 19.55 9.76 4.23 7.24
1020 50.97 77.13 19.25 14.13 8.24
1021 51.10 14.27 13.84 6.03 6.03
1022 51.07 52.62 14.05 15.79 15.63
1023 51.21 74.74 19.54 14.90 10.26
1024 51.18 57.98 8.48 19.15 12.97
1025 51.25 79.38 22.05 13.50 8.27
1026 51.25 26.15 8.90 7.91 8.70
1027 51.27 36.77 6.08 10.29 12.56
1028 51.28 39.78 3.71 11.58 13.64
1029 51.24 50.24 13.34 15.39 14.52
1030 51.12 83.58 22.38 14.43 5.61
1031 51.39 85.48 22.29 18.29 6.70
1032 51.38 46.75 6.47 10.23 12.92
1033 51.46 91.89 29.68 17.20 4.92
1034 51.50 6.36 18.94 7.51 2.87
1035 51.43 55.73 11.77 19.97 14.57
1036 51.57 63.75 12.17 18.37 11.17
1037 51.56 8.07 14.72 5.68 0.60
1038 51.67 16.78 13.38 6.52 4.50
1039 51.52 60.11 9.63 19.96 12.20
1040 51.61 65.87 16.68 20.65 12.66
1041 51.69 28.77 3.66 9.79 10.18
1042 51.64 42.34 4.86 13.65 13.18
1043 51.71 33.89 8.91 12.49 10.05
1044 51.76 70.50 15.26 19.15 9.70
1045 51.74 31.82 8.43 9.88 10.04
1046 51.73 81.98 17.49 16.05 7.10
1047 51.97 21.03 8.12 8.74 5.45
1048 52.10 89.58 25.42 21.34 3.93
1049 51.98 94.24 27.01 20.42 2.49
1050 52.09 10.29 13.76 9.05 2.28
1051 51.98 23.41 8.54 11.01 8.66
1052 52.02 53.42 3.27 20.66 11.50
1053 52.10 48.72 6.66 19.90 12.08
1054 51.96 72.81 16.20 16.81 9.73
1055 52.11 44.67 5.01 13.70 8.92
1056 51.89 30.69 12.06 8.09 7.45
1057 52.17 57.61 8.12 25.74 10.26
1058 52.16 77.06 16.69 18.77 9.50
1059 52.43 4.42 17.06 9.61 0.00
1060 52.22 38.02 0.70 14.72 9.35
1061 52.18 51.14 9.12 21.93 12.80
1062 52.39 13.43 14.99 7.67 3.92
1063 52.41 62.07 14.80 30.86 10.08
1064 52.34 25.63 7.10 14.89 5.29
1065 52.38 79.34 20.13 18.13 7.53
1066 52.59 87.46 25.62 22.45 4.75
1067 52.51 55.45 6.28 29.28 10.61
1068 52.54 40.53 1.86 17.79 8.76
1069 52.48 74.76 14.67 22.31 6.85
1070 52.65 18.73 8.55 8.59 2.66
1071 52.52 59.81 9.24 31.50 9.53
1072 52.60 84.35 22.66 20.78 5.66
1073 52.72 27.98 3.99 16.69 5.41
1074 52.81 36.31 3.68 18.16 8.94
1075 52.75 46.67 6.53 22.06 9.86
1076 52.68 64.30 14.84 28.01 8.16
1077 52.72 66.70 12.02 27.30 9.53
1078 52.77 7.77 16.18 8.36 0.00
1079 52.76 30.40 9.73 15.99 6.34
1080 52.74 42.50 1.34 20.61 8.70
1081 52.75 33.47 8.42 13.76 7.73
1082 52.98 69.04 12.45 29.20 6.25
1083 52.81 71.43 16.14 23.57 8.05
1084 52.77 15.78 10.67 9.22 1.58
1085 53.14 81.47 23.61 24.60 4.22
1086 53.16 53.36 5.19 34.84 9.25
1087 53.20 23.72 6.29 19.87 2.40
1088 53.24 21.20 9.24 13.18 2.38
1089 53.14 57.30 7.48 32.07 9.58
1090 53.45 11.04 13.37 8.79 0.00
1091 53.24 38.89 0.00 19.51 6.64
1092 53.32 44.24 8.62 25.73 9.58
1093 53.28 48.85 7.18 26.42 8.44
1094 53.20 51.16 8.90 33.49 10.08
1095 53.31 78.17 20.56 23.83 4.91
1096 53.30 16.62 11.07 9.60 0.64
1097 53.42 76.04 16.15 28.51 5.36
1098 53.52 89.20 25.06 23.61 2.74
1099 53.51 31.95 10.01 17.50 5.85
1100 53.48 73.48 16.55 28.31 6.69
1101 53.36 80.25 21.09 23.54 4.24
1102 53.48 25.99 8.10 18.94 3.73
1103 53.53 59.50 13.73 37.65 9.00
1104 53.57 61.90 14.82 39.72 7.31
1105 53.68 13.80 10.49 13.79 1.74
1106 53.71 82.86 29.30 27.23 4.96
1107 53.79 6.52 17.77 11.58 0.00
1108 53.70 55.29 12.66 37.79 5.87
1109 53.66 65.16 18.43 36.58 5.71
1110 53.84 41.18 2.07 33.84 7.25
1111 53.66 91.09 29.17 26.19 1.03
1112 53.84 28.83 10.54 23.37 4.32
1113 53.76 34.40 0.51 22.32 5.17
1114 53.83 46.52 5.90 31.99 8.13
1115 53.80 67.28 18.90 37.91 6.39
1116 53.87 84.71 26.00 27.42 3.77
1117 53.87 86.61 23.02 29.13 2.87
1118 53.90 71.28 18.38 34.55 5.99
1119 54.20 19.83 9.41 18.98 0.71
1120 54.14 36.54 6.06 28.29 6.63
1121 54.13 52.16 9.68 46.09 6.50
1122 54.10 57.46 18.15 49.39 7.71
1123 54.25 17.06 13.26 16.90 1.43
1124 54.26 38.89 3.17 33.03 6.44
1125 54.23 49.82 13.08 42.48 7.84
1126 54.30 63.44 21.55 48.56 7.37
1127 54.39 80.00 36.53 40.49 5.35
1128 54.47 4.29 20.56 15.48 0.00
1129 54.25 22.82 11.06 22.39 1.83
1130 54.40 69.55 33.36 48.29 9.37
1131 54.38 77.21 26.28 33.46 2.37
1132 54.32 43.80 9.48 42.09 6.79
1133 54.61 9.36 14.57 14.17 0.00
1134 54.48 74.62 23.95 41.09 4.51
1135 54.52 26.17 10.50 26.70 3.01
1136 54.18 31.65 0.00 38.04 3.39
1137 54.50 60.47 21.23 51.90 6.89
1138 54.60 92.76 29.17 32.25 0.00
1139 54.68 53.98 11.15 52.40 5.71
1140 54.74 12.67 13.54 14.77 0.00
1141 54.63 32.44 12.28 23.60 3.76
1142 54.71 47.52 13.00 46.50 5.93
1143 54.69 30.43 12.95 28.03 3.30
1144 54.83 90.60 30.13 36.82 1.34
1145 54.87 65.41 29.55 53.13 4.59
1146 54.83 72.43 19.96 44.74 4.09
1147 54.77 82.21 30.58 34.66 2.65
1148 54.81 88.25 30.51 34.93 1.13
1149 54.90 58.64 23.09 53.57 6.33
1150 54.99 34.41 8.33 37.85 3.82
1151 54.97 56.23 17.62 53.99 4.80
1152 54.91 67.73 26.13 52.64 6.00
1153 55.00 6.92 20.55 19.22 0.00
1154 54.88 28.41 11.03 30.65 3.33
1155 55.07 42.13 10.99 50.29 5.41
1156 55.04 84.71 29.86 38.28 1.46
1157 55.09 24.11 14.94 29.19 2.38
1158 55.19 62.11 22.70 62.48 4.84
1159 54.96 5.06 20.33 16.26 0.00
1160 55.39 15.31 15.03 21.75 0.00
1161 55.11 50.87 21.44 65.53 6.61
1162 55.23 36.93 10.81 43.45 3.61
1163 55.19 39.82 9.81 48.50 4.87
1164 55.21 44.87 17.41 60.33 6.11
1165 55.27 78.34 28.05 41.82 3.01
1166 55.32 21.34 11.19 27.93 0.00
1167 55.48 75.97 25.66 45.38 2.73
1168 55.49 70.58 29.09 57.02 3.52
1169 55.42 18.43 13.18 24.92 0.00
1170 55.59 32.07 8.72 39.52 2.88
1171 55.74 80.33 32.33 47.99 2.13
1172 55.74 47.53 15.57 67.56 5.49
1173 55.85 52.47 20.84 70.34 4.48
1174 55.79 59.98 19.91 72.04 4.88
1175 55.92 64.04 29.74 73.43 4.17
1176 55.84 92.45 39.39 40.73 0.00
1177 55.82 25.87 14.01 40.00 0.13
1178 55.80 54.73 21.16 71.53 3.62
1179 55.82 73.32 28.75 55.07 2.69
1180 56.01 4.02 19.27 21.43 0.00
1181 55.79 11.16 16.44 20.67 0.00
1182 55.92 29.43 10.88 43.91 1.40
1183 55.85 57.64 18.61 73.63 4.34
1184 55.89 86.27 31.94 44.69 0.80
1185 55.79 90.67 33.37 44.18 0.00
1186 56.08 7.77 23.83 22.68 0.00
1187 56.02 66.25 24.75 68.16 2.92
1188 55.96 68.51 26.82 65.58 2.98
1189 56.07 83.33 38.87 47.67 1.42
1190 56.12 50.02 15.66 68.74 5.03
1191 56.13 23.26 11.77 38.40 0.87
1192 56.04 34.44 13.40 45.83 3.88
1193 55.97 17.78 15.82 22.37 0.00
1194 56.23 42.85 7.56 61.95 3.80
1195 56.27 37.73 12.82 60.24 4.44
1196 56.31 89.67 34.01 48.96 0.50
1197 56.37 20.07 17.68 34.66 0.00
1198 56.26 40.12 10.08 63.61 3.14
1199 56.28 94.77 29.36 39.66 0.00
1200 56.55 13.45 15.13 24.06 0.00
1201 56.33 45.32 9.55 68.88 3.84
1202 56.39 78.18 37.08 62.44 1.75
1203 56.41 61.74 31.73 80.82 4.17
1204 56.64 16.62 13.17 32.16 0.00
1205 56.60 31.29 20.92 55.35 1.12
1206 56.69 70.42 28.59 74.47 2.72
1207 56.63 75.43 35.95 66.07 1.78
1208 56.79 27.10 13.53 55.03 0.32
1209 56.67 56.55 18.70 77.93 3.70
1210 56.85 35.72 11.51 66.15 1.94
1211 56.84 48.20 10.68 82.50 4.07
1212 56.94 9.82 21.51 26.70 0.00
1213 56.90 54.21 21.20 91.18 3.98
1214 56.92 58.96 19.35 86.38 3.97
1215 56.95 72.68 32.24 74.15 3.20
1216 57.08 1.93 11.70 23.31 0.00
1217 56.98 81.04 40.09 56.99 1.81
1218 57.13 21.98 12.69 50.29 0.00
1219 57.06 67.73 33.50 82.35 3.19
1220 56.75 85.35 22.79 52.57 0.00
1221 57.22 5.49 20.39 28.11 0.00
1222 57.06 33.18 16.95 60.72 1.88
1223 57.06 52.02 8.14 83.11 2.79
1224 56.98 86.83 28.47 53.11 0.00
1225 57.13 24.56 13.63 52.02 0.00
1226 57.21 65.32 29.04 89.82 3.28
1227 57.07 83.87 37.34 57.91 0.06
1228 57.25 29.22 20.91 61.72 1.00
1229 57.39 18.44 14.61 42.77 0.00
1230 57.31 63.12 29.37 92.56 2.62
1231 57.36 41.84 7.10 79.91 2.40
1232 57.42 44.16 6.35 89.14 1.84
