#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm4 14A 3 even-skipped knirps hunchback
365 26.27 34.31 7.87 0.00 210.81
366 26.18 58.28 27.34 10.75 214.48
367 26.47 80.38 34.65 5.26 170.15
368 26.32 23.66 7.41 0.00 192.94
369 26.38 43.80 17.07 1.87 231.64
370 26.22 61.87 25.13 14.18 218.24
371 26.52 64.03 28.08 11.57 209.38
372 26.54 16.50 10.92 0.18 156.75
373 26.52 55.92 29.58 5.36 221.05
374 26.61 77.81 31.33 3.81 170.05
375 26.72 21.19 9.51 0.00 183.86
376 26.63 36.53 10.55 1.75 218.30
377 26.53 46.24 14.11 0.27 222.31
378 26.51 48.73 19.02 1.83 229.22
379 26.60 18.76 9.37 0.00 181.29
380 26.84 51.27 28.37 4.56 219.73
381 26.94 73.50 30.16 4.43 180.48
382 26.87 30.17 9.22 0.00 204.67
383 26.99 59.97 34.49 7.97 213.90
384 27.02 38.75 15.16 0.14 220.77
385 27.04 66.32 37.75 7.65 206.94
386 27.03 68.92 41.64 7.70 198.09
387 26.99 32.67 9.17 0.00 210.84
388 27.07 53.79 38.18 1.75 223.96
389 27.13 82.69 47.92 1.24 167.41
390 27.12 41.66 24.94 0.00 221.06
391 27.39 85.38 44.11 0.00 115.66
392 27.37 25.51 10.21 0.00 189.95
393 27.26 57.66 48.10 5.89 223.52
394 27.37 62.13 46.72 4.49 214.93
395 27.58 28.00 11.19 0.00 198.15
396 27.41 44.29 31.93 0.04 222.18
397 27.52 47.13 35.63 1.05 223.61
398 27.56 71.28 42.55 5.40 197.90
399 27.60 75.85 37.93 0.87 173.39
400 27.70 34.96 14.63 0.00 213.24
401 27.52 49.34 39.49 0.00 219.77
402 27.74 22.96 15.46 0.00 183.37
403 27.87 55.47 61.88 1.68 212.31
404 27.84 64.28 56.66 3.90 211.34
405 28.02 13.69 21.25 0.00 129.51
406 27.92 16.39 21.28 0.37 170.07
407 27.89 19.08 21.81 0.00 182.85
408 27.99 37.23 21.02 0.00 219.94
409 28.14 78.58 45.70 1.37 170.39
410 28.00 52.43 60.86 0.58 212.77
411 28.16 39.62 35.04 0.68 215.19
412 28.09 30.12 16.92 0.00 203.42
413 28.09 67.94 65.22 4.88 204.72
414 28.12 81.09 53.96 0.00 172.30
415 28.10 32.62 16.25 0.00 210.18
416 28.26 60.07 74.84 2.95 214.74
417 28.43 41.59 48.61 0.14 219.34
418 28.38 45.62 58.50 0.00 221.76
419 28.41 73.05 47.58 0.79 180.36
420 28.29 57.77 79.85 2.70 221.10
421 28.45 50.35 71.33 1.42 218.62
422 28.54 43.56 53.60 1.65 225.80
423 28.62 66.05 88.14 1.82 210.16
424 28.69 21.17 28.73 0.67 187.92
425 28.57 62.37 88.49 2.41 215.68
426 28.71 83.29 54.95 0.00 156.78
427 28.69 26.48 26.14 0.00 199.55
428 28.66 47.75 75.26 0.54 228.05
429 28.67 70.06 71.16 2.71 200.90
430 28.82 85.90 57.13 0.00 134.47
431 29.03 24.10 35.72 0.00 192.22
432 28.94 53.90 107.78 1.44 217.98
433 28.89 75.65 58.25 0.00 171.92
434 29.02 34.01 28.40 0.00 217.31
435 29.12 36.11 37.07 0.00 217.72
436 29.07 56.21 102.50 3.46 218.65
437 29.08 11.03 31.04 0.00 94.86
438 29.23 28.73 30.57 0.00 199.35
439 29.12 31.31 31.99 0.00 209.63
440 29.30 15.98 50.44 0.61 170.94
441 29.33 18.91 49.25 1.41 178.10
442 29.20 38.29 54.96 0.65 213.54
443 29.33 64.55 103.42 0.00 206.60
444 29.42 51.67 109.64 1.84 208.13
445 29.37 58.45 114.41 1.74 216.78
446 29.46 80.37 52.35 0.94 165.33
447 29.52 13.39 49.74 0.00 144.82
448 29.50 67.91 91.87 2.54 206.89
449 29.62 40.41 70.98 0.39 209.87
450 29.58 60.67 125.48 1.32 217.18
451 29.63 44.74 92.03 3.58 221.73
452 29.54 49.30 109.12 1.66 215.93
453 29.71 42.60 87.07 1.04 223.86
454 29.57 77.91 58.01 0.39 164.11
455 29.68 73.18 74.71 0.00 183.92
456 29.82 70.50 90.40 0.00 193.32
457 29.81 46.85 99.21 0.15 217.95
458 29.87 62.73 118.09 0.74 221.57
459 29.86 22.24 55.85 0.00 198.43
460 30.06 83.86 52.71 0.00 157.90
461 30.04 26.06 63.90 0.00 201.03
462 30.11 55.16 133.19 2.63 218.01
463 30.02 33.11 49.51 0.34 212.73
464 30.33 86.63 51.66 0.00 128.61
465 30.23 75.61 67.60 0.43 178.55
466 30.16 30.69 65.02 0.77 223.43
467 30.30 53.12 140.61 2.33 208.69
468 30.36 35.35 63.99 0.59 212.88
469 30.37 37.70 88.79 1.46 210.46
470 30.47 11.22 62.09 0.00 110.52
471 30.48 17.50 88.14 0.00 178.22
472 30.50 57.21 130.96 2.08 219.15
473 30.26 78.36 54.71 0.09 152.54
474 30.52 28.13 69.57 0.00 208.94
475 30.65 20.49 73.31 0.00 178.79
476 30.56 59.42 133.90 1.43 222.96
477 30.59 64.76 115.63 0.76 208.26
478 30.57 67.16 105.15 1.37 205.21
479 30.77 14.63 87.13 0.47 159.97
480 30.71 24.22 83.08 0.00 200.59
481 30.62 48.76 132.08 0.72 210.47
482 30.82 50.91 126.70 1.52 208.55
483 30.78 81.12 55.61 0.33 159.58
484 30.91 39.71 102.58 2.47 209.25
485 30.86 42.19 111.07 0.00 213.00
486 30.77 44.80 130.39 1.43 223.49
487 30.84 72.21 84.98 0.00 193.35
488 30.91 61.90 143.75 2.23 218.67
489 31.03 69.45 91.80 0.00 195.80
490 31.20 46.82 141.19 2.55 215.11
491 31.04 32.72 87.20 0.35 200.70
492 31.22 30.10 95.74 0.00 204.93
493 31.30 78.07 58.88 0.00 161.24
494 31.50 9.23 62.05 0.00 84.30
495 31.35 54.95 139.86 0.00 209.93
496 31.38 74.67 72.11 0.00 182.85
497 31.63 22.85 113.28 0.00 193.62
498 31.50 36.61 109.89 0.00 210.92
499 31.57 52.63 146.21 1.37 215.30
500 31.60 83.63 50.95 0.00 158.42
501 31.74 34.53 105.11 0.23 204.73
502 31.78 18.12 103.87 0.32 180.15
503 31.78 25.49 111.79 0.00 200.25
504 31.77 12.50 87.94 0.00 147.31
505 31.79 27.87 106.95 0.00 195.66
506 31.73 57.47 144.71 1.14 211.08
507 31.71 60.05 140.39 0.60 214.20
508 31.70 66.91 100.17 0.00 201.32
509 31.76 86.78 45.51 0.00 141.98
510 31.77 43.90 131.79 2.60 218.38
511 31.81 64.66 109.65 0.55 205.42
512 31.98 89.65 28.66 0.00 100.22
513 31.88 48.88 142.16 0.00 199.53
514 31.98 20.56 126.30 0.00 191.64
515 31.99 62.49 134.56 0.43 208.68
516 31.90 41.08 127.76 1.12 215.95
517 32.07 38.46 131.90 1.85 205.25
518 32.16 15.52 107.83 0.87 173.00
519 32.01 71.49 80.37 0.00 188.29
520 32.11 80.56 57.15 0.00 174.64
521 32.05 32.22 113.79 0.00 207.10
522 32.28 46.24 151.57 1.46 215.93
523 32.31 69.14 85.09 0.00 196.29
524 32.33 76.16 65.28 2.08 181.17
525 32.46 50.94 142.32 1.55 210.63
526 32.51 30.26 133.08 0.00 188.49
527 32.51 55.65 131.13 0.61 209.87
528 32.68 73.51 68.23 0.00 180.57
529 32.70 53.38 125.32 1.46 208.18
530 32.77 10.67 77.74 0.46 121.42
531 32.87 78.45 54.48 1.21 164.80
532 32.74 35.81 122.57 0.00 202.44
533 32.74 58.89 124.31 1.06 211.05
534 32.74 42.78 123.84 1.77 208.64
535 32.82 84.89 45.68 0.00 160.89
536 32.93 23.43 127.94 0.00 186.59
537 32.99 26.18 137.47 0.00 199.76
538 33.01 61.08 125.80 1.28 209.83
539 32.95 65.28 104.69 0.00 209.20
540 33.07 67.32 83.99 0.00 198.94
541 32.93 40.19 127.13 0.00 212.87
542 33.11 13.75 93.72 0.00 164.38
543 33.03 33.01 131.83 0.00 209.06
544 33.22 87.84 36.06 0.00 130.77
545 33.16 45.26 125.62 1.05 219.60
546 33.08 48.31 117.13 0.66 206.20
547 33.19 82.06 44.33 0.00 167.94
548 33.15 28.46 149.97 0.02 202.63
549 33.23 63.16 104.73 0.63 198.79
550 33.25 17.71 108.21 0.00 185.05
551 33.24 20.50 118.23 0.00 190.20
552 33.28 38.07 125.20 1.33 212.21
553 33.36 71.29 72.23 0.00 188.39
554 33.50 57.07 118.86 0.00 204.99
555 33.81 90.27 23.40 0.00 90.90
556 33.57 75.45 52.82 0.00 178.55
557 33.77 69.28 68.24 0.00 185.93
558 33.58 50.51 110.40 1.83 212.54
559 33.81 8.69 51.55 0.00 98.88
560 33.75 54.92 126.65 1.41 227.08
561 33.79 34.46 125.80 0.00 209.66
562 33.92 31.69 126.55 0.27 193.67
563 33.87 41.50 125.65 0.00 219.03
564 33.89 43.64 102.24 0.44 207.52
565 33.90 52.70 99.74 0.08 210.27
566 34.02 59.02 114.54 0.20 206.34
567 34.14 36.82 124.37 0.00 206.12
568 34.09 46.84 100.06 1.68 213.86
569 34.15 11.67 71.61 0.00 149.60
570 34.20 15.63 87.60 0.00 168.84
571 34.19 24.92 131.94 0.00 189.64
572 34.23 80.30 45.67 0.00 161.99
573 34.12 85.58 46.08 0.00 155.82
574 34.25 73.00 65.01 0.00 189.99
575 34.19 77.65 47.61 0.00 160.84
576 34.17 29.49 152.96 0.00 197.35
577 34.24 22.30 117.69 0.00 182.94
578 34.19 65.27 83.26 0.12 196.73
579 34.36 27.18 138.48 0.00 192.32
580 34.29 61.08 97.34 0.00 203.78
581 34.35 39.56 110.57 0.00 209.47
582 34.40 67.43 67.52 2.12 195.99
583 34.44 48.98 88.98 0.00 206.54
584 34.34 83.50 52.34 0.00 154.36
585 34.52 19.48 93.32 0.00 172.76
586 34.51 63.15 83.97 0.00 204.87
587 34.79 44.87 89.41 0.00 211.62
588 34.87 70.96 59.19 0.00 185.84
589 34.79 82.38 39.63 0.00 151.46
590 34.85 51.30 89.16 0.00 217.21
591 34.82 56.75 87.33 1.16 211.20
592 34.85 34.96 118.90 0.00 212.07
593 34.91 74.92 55.68 0.00 183.15
594 34.95 54.01 88.93 0.68 212.42
595 35.08 87.53 44.72 0.00 142.81
596 35.11 13.49 70.23 0.00 162.94
597 35.21 32.81 107.71 0.00 195.21
598 35.18 89.79 32.95 0.00 113.32
599 35.14 30.66 116.81 0.00 200.08
600 35.12 42.35 81.03 0.00 202.55
601 35.28 17.45 74.89 0.00 188.10
602 35.26 9.24 48.22 0.19 104.58
603 35.31 59.36 74.02 0.00 206.98
604 35.41 68.90 57.46 0.00 192.16
605 35.43 23.80 94.18 0.00 192.58
606 35.35 39.07 105.21 2.17 210.24
607 35.35 47.04 73.98 0.00 204.68
608 35.43 79.29 55.21 0.00 158.39
609 35.49 36.88 97.72 0.00 196.84
610 35.54 28.35 92.82 0.00 197.46
611 35.51 64.36 69.00 0.10 199.73
612 35.53 66.61 62.19 0.00 201.67
613 35.60 76.73 56.39 0.00 162.20
614 35.63 21.47 81.77 0.00 186.11
615 35.66 26.06 88.70 0.00 185.85
616 35.63 61.71 70.51 0.00 208.85
617 35.68 84.65 48.39 0.00 137.63
618 35.71 49.52 70.90 1.37 211.69
619 35.95 73.36 57.76 0.00 175.73
620 36.10 11.63 51.65 1.15 138.18
621 35.98 81.64 54.95 0.00 150.07
622 35.97 54.90 63.76 0.31 209.47
623 36.08 15.44 59.38 0.00 172.55
624 36.04 40.98 70.45 0.27 203.34
625 35.96 44.86 66.00 0.00 209.52
626 36.06 34.53 94.83 0.05 217.57
627 36.03 52.07 63.62 0.55 207.60
