#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm10 14A 5 even-skipped knirps hunchback
365 27.15 67.30 81.41 46.22 215.93
366 27.17 41.85 13.78 1.44 221.96
367 27.12 29.98 8.72 0.00 182.58
368 27.25 23.92 12.17 0.00 173.01
369 27.26 18.45 15.13 0.00 158.19
370 27.40 82.49 80.09 13.27 158.56
371 27.50 54.57 39.74 14.13 218.19
372 27.44 27.49 11.81 0.00 180.29
373 27.47 72.24 114.08 34.88 202.36
374 27.50 64.64 97.16 41.97 219.26
375 27.46 21.09 13.82 0.04 151.01
376 27.56 56.78 47.59 17.65 221.37
377 27.52 74.80 106.98 28.00 193.40
378 27.49 35.56 12.41 0.84 211.91
379 27.61 77.51 96.00 18.76 175.28
380 27.51 61.63 70.23 29.53 210.84
381 27.70 37.91 13.86 1.01 188.37
382 27.65 51.95 32.32 6.39 221.79
383 27.78 85.30 90.22 3.72 140.03
384 27.79 40.00 16.13 0.00 205.47
385 28.00 47.81 29.42 7.05 228.78
386 27.88 43.91 20.30 5.33 224.13
387 27.97 32.01 14.31 0.00 201.02
388 28.02 59.29 87.35 18.22 219.01
389 28.23 25.41 18.81 0.00 174.43
390 28.30 17.23 26.92 0.00 149.48
391 28.40 45.75 34.70 5.59 220.78
392 28.22 67.48 146.61 22.35 209.12
393 28.38 29.66 18.79 1.60 192.66
394 28.32 50.26 47.31 4.52 223.16
395 28.42 14.49 27.05 0.00 136.34
396 28.36 62.90 137.98 16.98 211.29
397 28.45 22.77 22.30 0.33 165.70
398 28.57 34.17 20.15 0.00 211.92
399 28.42 41.98 23.11 3.47 216.12
400 28.49 70.11 171.88 18.42 209.99
401 28.56 80.53 109.49 4.28 153.43
402 28.58 19.99 28.87 0.32 162.71
403 28.61 36.67 26.89 1.53 209.23
404 28.77 86.81 73.21 0.00 97.79
405 28.63 53.13 68.83 6.42 215.05
406 28.61 55.59 81.24 7.84 225.34
407 28.67 65.23 175.88 16.64 213.07
408 28.75 75.52 137.21 11.45 190.27
409 28.73 72.86 154.54 14.46 197.78
410 28.86 57.79 126.49 8.21 220.11
411 28.89 27.50 24.71 1.36 181.49
412 28.96 78.03 133.35 9.43 197.38
413 28.81 83.17 103.52 3.33 157.36
414 28.86 60.66 159.78 9.23 214.30
415 28.92 39.61 26.88 0.79 215.86
416 29.17 43.55 45.36 2.26 217.69
417 29.11 11.95 39.90 0.00 111.85
418 29.20 31.67 34.48 3.27 204.54
419 29.19 47.65 59.73 5.06 225.08
420 29.25 49.75 70.94 4.40 223.38
421 29.37 68.02 197.34 11.77 215.75
422 29.40 16.59 55.32 0.00 151.09
423 29.51 63.39 189.86 6.50 212.15
424 29.45 24.94 42.83 1.68 182.59
425 29.66 51.71 115.64 4.71 219.93
426 29.53 54.14 120.92 6.54 213.61
427 29.59 45.59 64.07 3.88 217.89
428 29.52 70.96 189.14 12.24 216.86
429 29.75 29.15 46.78 1.27 197.73
430 29.70 36.15 45.07 0.00 216.92
431 29.86 84.77 99.12 0.00 151.55
432 29.68 22.19 55.75 2.53 158.42
433 29.78 41.34 70.44 2.36 220.16
434 29.81 19.46 65.59 1.02 169.10
435 29.74 56.37 166.48 2.82 216.30
436 29.81 33.84 47.52 0.00 213.06
437 29.85 38.36 40.27 0.76 198.23
438 29.80 58.96 179.22 9.41 224.67
439 29.93 65.86 202.03 7.83 218.56
440 29.84 73.90 170.84 7.25 216.35
441 29.92 13.81 67.86 0.00 119.74
442 30.00 61.15 200.91 5.71 204.19
443 30.01 79.40 113.68 3.31 174.88
444 30.15 82.06 118.42 0.00 181.59
445 30.30 87.04 76.23 0.00 119.79
446 30.02 10.41 79.32 0.00 94.26
447 30.24 49.03 119.13 1.12 219.69
448 30.29 76.41 148.43 0.96 202.39
449 30.37 26.87 68.65 0.69 192.40
450 30.32 43.70 98.46 1.15 217.36
451 30.32 69.14 198.47 8.16 204.59
452 30.42 31.05 73.29 0.00 199.93
453 30.41 11.60 87.44 0.00 94.38
454 30.48 16.23 95.69 0.33 153.46
455 30.59 46.84 129.11 3.17 225.95
456 30.58 71.70 178.57 5.00 195.86
457 30.63 39.87 94.27 0.71 222.79
458 30.58 52.93 180.02 2.69 210.26
459 30.69 24.23 100.79 0.00 183.04
460 30.67 55.23 199.28 2.03 219.74
461 30.69 58.05 198.14 2.54 201.78
462 30.68 62.83 210.84 3.85 202.71
463 30.89 21.68 124.24 0.00 176.19
464 30.87 33.42 100.03 0.37 218.92
465 30.77 36.21 79.07 0.00 202.17
466 30.91 18.91 109.57 0.00 157.16
467 31.00 50.52 181.96 0.96 221.08
468 31.12 64.87 199.08 2.04 222.00
469 31.12 67.22 197.91 3.82 210.20
470 31.08 13.69 129.33 0.00 138.41
471 31.20 42.72 147.60 1.50 220.92
472 31.14 60.28 205.10 3.87 213.73
473 31.15 74.09 165.13 2.30 202.35
474 31.24 28.97 120.15 0.00 190.64
475 31.30 45.19 152.07 2.71 218.82
476 31.27 77.93 117.82 0.00 186.13
477 31.27 84.40 81.11 0.00 153.86
478 31.39 80.61 102.09 0.00 174.63
479 31.38 38.10 127.44 0.00 211.44
480 31.52 48.19 192.79 3.25 216.80
481 31.56 69.48 192.73 3.74 205.93
482 31.53 56.85 218.37 0.00 219.87
483 31.61 26.56 146.11 0.00 185.30
484 31.57 31.71 160.09 0.00 194.96
485 31.68 40.84 158.14 0.80 227.41
486 31.71 87.42 68.39 0.00 136.69
487 31.65 52.23 204.44 3.64 220.61
488 31.51 16.54 139.20 0.00 158.41
489 31.68 34.87 143.71 0.00 207.35
490 31.79 54.28 215.13 2.13 212.47
491 31.82 62.59 198.64 2.62 219.18
492 31.89 71.97 160.57 2.82 209.10
493 31.93 23.94 164.35 0.00 171.38
494 31.90 17.85 148.83 0.00 144.45
495 32.08 75.35 131.36 2.88 196.31
496 31.98 20.63 163.26 0.00 163.70
497 32.18 12.67 166.14 0.00 133.79
498 32.20 58.88 206.60 2.78 220.06
499 32.21 82.67 70.46 0.00 156.45
500 32.37 15.15 165.95 0.00 144.12
501 32.24 50.06 212.45 2.72 217.43
502 32.33 64.86 174.20 1.86 223.56
503 32.37 30.58 181.36 0.00 205.67
504 32.42 36.53 171.59 0.00 208.35
505 32.25 44.67 188.05 2.04 214.58
506 32.42 67.31 169.04 1.66 217.14
507 32.48 38.95 185.98 0.00 213.95
508 32.49 9.91 119.64 0.00 103.17
509 32.51 42.55 192.69 1.83 215.41
510 32.53 46.77 197.07 0.00 220.26
511 32.61 61.04 190.89 0.00 223.40
512 32.57 28.00 192.67 0.00 194.91
513 32.56 33.60 182.83 0.00 204.38
514 32.61 77.53 100.88 0.00 200.49
515 32.53 56.23 207.11 0.80 223.10
516 32.79 85.45 73.04 0.00 161.93
517 32.77 69.93 147.71 2.10 219.92
518 32.85 80.23 89.71 0.00 185.22
519 32.92 88.47 62.72 0.00 121.63
520 32.91 52.15 205.48 0.88 214.67
521 33.05 17.46 175.17 0.00 159.05
522 33.04 25.54 179.58 0.00 177.79
523 33.02 72.91 120.87 0.98 213.76
524 32.97 22.58 173.73 0.00 179.79
525 33.09 48.62 208.05 1.58 224.04
526 33.10 54.42 206.26 1.52 227.21
527 33.23 20.03 176.58 0.00 161.68
528 33.22 40.55 202.28 0.00 215.77
529 33.31 63.12 146.59 1.54 219.60
530 33.26 44.58 200.19 0.00 209.60
531 33.33 57.61 186.91 3.00 219.28
532 33.45 29.96 203.75 0.00 188.21
533 33.47 65.51 149.13 1.49 229.72
534 33.54 12.08 142.88 0.00 128.04
535 33.49 32.35 205.03 0.00 218.51
536 33.50 35.39 193.95 0.00 215.21
537 33.54 60.04 170.97 1.22 229.77
538 33.66 74.81 92.29 0.00 203.42
539 33.59 82.94 79.83 0.00 173.76
540 33.60 37.84 191.32 0.00 214.18
541 33.84 90.83 52.11 0.00 79.39
542 33.66 67.96 126.00 0.00 221.52
543 33.83 15.35 144.92 0.00 138.74
544 33.73 50.38 183.44 1.10 215.60
545 33.87 42.44 186.24 0.55 211.28
546 33.80 46.61 183.42 1.74 214.46
547 33.88 27.68 189.96 0.00 190.43
548 33.84 77.32 81.36 0.00 188.74
549 33.92 70.70 110.22 0.69 213.18
550 34.11 23.66 163.16 0.00 170.80
551 34.03 53.40 171.31 1.32 230.76
552 34.25 55.82 151.66 1.20 219.95
553 34.28 80.15 77.05 0.00 170.09
554 34.17 88.02 82.31 0.00 141.78
555 34.29 61.88 135.74 1.09 231.15
556 34.33 85.33 91.36 0.00 178.18
557 34.37 33.90 186.96 0.00 207.82
558 34.42 40.11 187.09 0.53 213.53
559 34.31 58.33 152.22 2.88 220.27
560 34.46 18.34 144.20 0.00 157.39
561 34.48 21.09 155.42 0.00 161.79
562 34.38 48.45 179.60 1.77 223.73
563 34.47 9.66 95.65 0.00 96.17
564 34.50 44.45 168.55 2.57 221.30
565 34.58 72.68 97.83 0.00 215.23
566 34.64 65.82 114.08 1.27 223.72
567 34.69 25.92 165.33 0.00 191.63
568 34.56 30.32 189.81 0.00 197.39
569 34.66 51.80 138.82 0.00 224.21
570 34.84 63.77 108.48 0.01 220.18
571 34.72 38.02 177.34 0.00 212.70
572 34.74 13.49 119.71 0.00 141.60
573 34.78 68.15 97.15 1.25 218.04
574 34.99 35.97 166.83 0.00 208.03
575 35.05 60.30 110.91 1.36 215.54
576 35.00 75.14 85.03 0.02 189.86
577 35.03 82.47 91.79 0.00 172.29
578 35.13 31.98 175.66 0.00 201.09
579 35.10 46.46 157.91 0.00 230.15
580 35.19 28.33 167.28 0.00 201.64
581 35.09 77.76 100.11 0.00 203.90
582 35.14 41.93 164.32 0.16 214.96
583 35.15 54.15 121.31 0.46 228.01
584 35.22 49.93 139.88 0.00 228.59
585 35.36 70.11 90.34 0.79 214.65
586 35.42 16.36 98.83 0.00 146.59
587 35.30 89.31 101.41 0.00 135.22
588 35.28 57.96 123.60 0.97 231.49
589 35.55 24.02 132.12 0.00 191.60
590 35.65 11.40 101.87 0.00 148.54
591 35.63 85.50 109.48 0.00 157.57
592 35.79 56.28 105.38 0.00 216.06
593 35.84 91.97 70.95 0.00 76.92
594 35.71 33.99 149.63 0.00 205.66
595 35.67 43.98 133.70 0.00 220.27
596 35.93 9.16 75.31 0.00 121.27
597 35.76 21.58 107.58 0.00 174.91
598 35.84 62.07 102.14 0.93 226.55
599 35.80 19.07 102.22 0.00 165.32
600 35.94 40.08 133.25 0.00 212.83
601 35.77 72.42 91.67 0.00 212.33
602 35.76 67.15 86.60 0.50 216.70
603 35.85 79.88 107.34 0.00 181.63
604 35.93 48.26 128.14 0.00 231.70
605 35.87 38.07 130.40 0.00 209.67
606 35.89 52.08 110.02 0.00 224.21
607 35.94 26.32 129.94 0.00 198.84
608 35.99 64.70 92.76 0.00 222.81
609 36.09 14.23 89.36 0.00 146.80
610 36.09 29.97 131.58 0.00 207.64
611 36.23 76.81 122.54 0.00 195.44
612 36.18 58.96 104.76 0.00 222.95
613 36.31 35.99 118.56 0.00 203.66
614 36.33 46.06 110.70 0.00 221.50
615 36.34 54.49 106.96 0.82 235.24
616 36.38 74.31 99.41 0.00 192.64
617 36.42 82.61 109.08 0.00 165.03
618 36.50 32.34 117.76 0.00 213.46
619 36.60 42.04 112.24 0.00 220.20
620 36.53 87.59 112.13 0.00 152.89
621 36.52 69.12 95.08 1.82 205.28
622 36.67 50.45 88.73 0.52 216.09
623 36.83 27.87 105.17 0.00 210.84
624 36.89 17.65 76.11 0.00 169.59
625 36.92 61.00 91.29 0.17 228.40
626 36.86 66.48 101.38 0.86 216.95
627 37.01 89.90 96.18 0.00 124.75
