#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw1 14A 5 even-skipped knirps giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - kni, channel 3 - gt>
607 37.84 58.72 51.27 24.70 174.54
608 37.91 28.44 56.25 20.79 171.96
609 37.94 71.87 78.30 20.71 88.83
610 37.93 51.01 53.45 24.46 202.05
611 38.00 18.76 43.92 18.17 124.75
612 38.07 44.46 56.29 23.23 194.64
613 38.05 65.26 61.33 23.34 126.85
614 38.02 68.06 61.20 21.18 108.52
615 37.80 24.49 41.38 20.25 159.88
616 38.24 81.08 126.71 19.14 43.17
617 38.25 60.90 52.98 22.02 148.08
618 38.29 78.35 117.03 20.03 47.89
619 38.34 9.06 29.66 14.86 83.51
620 38.30 35.60 55.69 21.50 179.56
621 38.31 48.49 53.39 24.43 187.74
622 38.55 30.56 51.16 21.58 154.80
623 38.47 42.25 56.70 23.48 186.81
624 38.52 53.14 53.68 22.59 168.34
625 38.49 32.99 53.88 22.14 163.74
626 38.53 12.88 34.77 16.33 91.90
627 38.36 24.35 48.62 19.37 142.48
628 38.63 87.02 135.99 16.44 26.54
629 38.62 90.06 132.03 14.45 22.47
630 38.77 76.12 139.06 20.54 52.28
631 38.59 56.42 56.60 24.87 151.62
632 38.73 16.24 39.50 18.52 107.48
633 38.77 37.68 53.74 24.11 154.96
634 38.81 69.77 115.81 20.47 75.88
635 38.89 83.58 153.67 18.32 30.63
636 38.91 26.73 46.81 20.99 129.36
637 38.89 62.72 83.72 24.51 115.79
638 39.05 73.62 141.51 20.53 55.93
639 39.03 45.87 58.15 24.37 153.67
640 39.04 40.02 57.18 24.67 159.96
641 39.14 22.21 43.09 19.89 114.04
642 39.12 58.83 67.30 23.24 134.76
643 39.11 66.92 95.57 22.61 77.82
644 39.22 50.88 59.56 23.55 141.03
645 39.26 19.48 46.76 19.95 113.58
646 39.43 64.73 115.25 23.92 83.26
647 39.22 10.70 39.90 18.95 71.98
648 39.42 79.73 158.89 19.43 32.61
649 39.56 43.05 62.63 25.93 130.56
650 39.45 54.61 78.26 24.52 135.05
651 39.54 92.75 95.46 12.45 13.11
652 39.72 29.42 55.91 20.79 114.30
653 39.53 34.96 59.32 22.67 124.72
654 39.54 48.14 67.92 24.12 136.79
655 39.69 71.48 166.55 21.88 53.41
656 39.71 11.44 41.11 13.97 63.75
657 39.77 24.43 52.93 20.48 103.96
658 39.78 60.51 113.39 24.24 93.48
659 39.88 32.38 64.24 23.95 114.87
660 40.01 7.70 48.43 15.47 40.45
661 39.96 17.39 52.70 18.94 86.16
662 39.68 9.77 42.42 14.68 63.95
663 39.96 56.82 113.05 25.24 103.73
664 39.88 85.66 160.58 18.67 21.62
665 39.97 89.20 143.81 14.96 18.11
666 40.02 76.68 189.61 21.14 33.54
667 40.02 37.69 64.06 23.27 111.12
668 40.15 69.18 184.09 22.46 50.10
669 40.20 82.46 155.95 18.98 25.49
670 40.14 26.78 60.17 21.02 94.15
671 40.17 40.42 68.97 22.82 103.02
672 40.17 14.87 49.82 17.01 70.72
673 40.21 45.03 71.92 23.69 89.77
674 40.28 62.61 144.94 24.76 63.93
675 40.31 67.05 172.28 23.29 50.39
676 40.40 53.35 118.57 25.12 90.14
677 40.41 21.00 58.48 19.93 79.57
678 40.33 73.81 183.60 23.49 36.17
679 40.41 50.95 105.87 23.78 99.86
680 40.64 12.55 59.63 16.25 50.46
681 40.56 48.53 116.93 24.32 83.30
682 40.61 79.69 170.62 20.06 26.30
683 40.76 58.44 162.32 24.95 65.57
684 40.73 64.97 177.84 25.85 46.26
685 40.81 35.42 90.63 24.89 74.00
686 40.89 30.94 84.43 23.86 76.82
687 40.98 23.53 78.44 20.59 64.84
688 40.93 42.27 98.59 24.78 76.32
689 41.15 10.13 71.80 17.60 33.62
690 41.10 18.34 74.55 21.52 53.94
691 41.05 28.28 84.72 22.82 70.93
692 41.01 87.16 134.13 17.36 17.75
693 41.10 55.42 163.33 25.90 62.76
694 41.14 60.62 203.88 25.46 51.90
695 41.07 71.21 190.37 21.61 30.51
696 41.24 5.90 56.55 14.41 21.30
697 41.22 84.64 144.18 19.04 18.68
698 41.15 38.74 117.96 24.13 66.24
699 41.42 47.09 154.16 24.21 58.02
700 41.38 15.84 95.96 18.60 42.33
701 41.35 44.87 127.21 25.80 64.97
702 41.30 76.88 174.80 21.54 22.73
703 41.46 33.05 111.54 24.64 60.27
704 41.57 89.61 110.09 15.62 13.68
705 41.53 25.70 106.17 21.29 52.41
706 41.43 74.12 185.18 21.34 27.12
707 41.45 52.16 162.58 25.80 57.37
708 41.51 67.09 194.60 23.18 35.69
709 41.45 63.07 197.37 26.06 40.91
710 41.63 21.12 88.16 21.61 44.68
711 41.75 82.22 142.60 18.75 19.75
712 41.87 69.22 193.45 23.60 28.54
713 41.86 49.44 172.36 25.21 48.07
714 41.92 57.15 202.38 27.20 40.77
715 41.79 79.26 153.58 21.80 19.94
716 42.14 7.99 83.82 17.47 18.98
717 41.98 13.51 99.51 18.29 28.57
718 41.98 36.09 145.40 23.20 46.53
719 42.06 29.61 119.29 22.78 43.83
720 42.14 41.17 164.04 26.33 45.92
721 42.17 65.09 209.38 23.97 30.91
722 42.29 43.50 175.50 26.61 43.24
723 42.27 59.43 204.76 26.64 35.97
724 42.24 94.54 36.58 11.06 8.85
725 42.29 54.69 191.38 25.62 38.27
726 42.28 71.94 173.01 21.95 23.41
727 42.24 38.79 162.86 24.70 46.51
728 42.36 92.02 72.24 14.53 11.15
729 42.38 61.77 208.53 23.74 31.12
730 42.39 86.92 90.86 18.82 14.83
731 42.44 19.10 116.69 22.26 31.50
732 42.62 24.15 119.59 22.04 31.13
733 42.53 27.16 143.52 22.44 33.95
734 42.50 75.00 159.50 22.13 19.45
735 42.62 10.98 104.16 18.47 21.62
736 42.70 31.39 149.80 23.10 35.81
737 42.67 33.93 162.89 23.77 37.88
738 42.51 51.83 198.08 27.52 36.79
739 42.80 45.47 179.27 25.75 35.86
740 42.77 16.47 111.46 19.36 24.40
741 42.80 84.21 96.45 19.09 16.12
742 42.89 47.76 185.88 25.95 34.98
743 42.91 21.71 122.78 19.43 27.08
744 42.81 67.20 186.32 22.87 25.45
745 42.92 77.58 114.27 20.33 17.58
746 42.86 80.46 108.40 21.23 17.69
747 43.03 63.89 188.11 25.67 24.42
748 43.13 37.26 169.61 25.67 31.43
749 43.17 57.57 205.91 25.55 30.69
750 43.17 69.55 159.39 23.52 21.23
751 43.33 90.16 66.69 14.78 11.93
752 43.33 50.18 195.65 26.81 29.31
753 43.44 13.75 115.04 19.85 19.47
754 43.45 42.17 181.20 25.65 28.13
755 43.43 53.24 198.29 26.65 27.82
756 43.45 28.76 155.83 22.50 24.96
757 43.55 39.81 178.25 25.96 28.75
758 43.47 72.00 142.50 23.06 19.47
759 43.58 8.01 78.86 16.99 15.05
760 43.56 93.02 35.68 14.33 10.45
761 43.62 59.65 191.28 24.90 24.26
762 43.69 55.68 189.40 25.35 26.77
763 43.66 25.56 140.70 19.80 23.70
764 43.58 61.87 179.19 26.50 25.96
765 43.67 74.32 115.41 23.54 17.67
766 43.80 34.94 172.07 26.67 27.45
767 43.78 86.12 64.58 19.13 15.54
768 43.79 82.43 72.52 19.40 15.32
769 43.83 19.61 124.68 20.69 21.80
770 43.88 32.44 152.99 24.77 25.16
771 44.01 11.18 104.17 18.39 15.73
772 43.92 66.73 137.51 26.19 19.44
773 43.99 16.68 107.45 19.82 19.25
774 43.98 22.99 131.90 22.65 22.41
775 44.06 46.04 170.74 27.09 25.72
776 44.11 76.62 84.51 20.82 16.20
777 44.26 43.76 160.78 25.51 24.10
778 44.07 64.62 148.84 23.77 21.60
779 43.95 79.80 77.13 20.17 16.30
780 44.21 48.46 168.81 24.32 24.53
781 44.31 88.77 50.55 17.78 12.62
782 44.38 30.04 149.84 24.59 21.42
783 44.39 68.91 103.69 22.52 18.76
784 44.36 37.22 165.89 27.09 24.32
785 44.33 78.79 77.64 21.33 15.80
786 44.22 91.41 41.18 15.75 9.82
787 44.49 51.05 164.46 26.39 23.15
788 44.56 94.75 25.12 10.85 8.06
789 44.58 26.77 138.30 22.13 20.48
790 44.61 71.31 85.52 22.39 17.71
791 44.52 53.52 159.44 28.41 22.65
792 44.71 58.22 163.80 25.51 22.92
793 44.75 62.58 127.21 25.20 21.05
794 44.55 84.22 53.85 17.02 14.04
795 44.80 41.48 130.17 24.12 22.43
796 44.75 60.56 143.51 23.84 20.64
797 44.94 39.24 133.36 25.30 22.50
798 44.89 21.23 104.03 22.32 16.47
799 44.90 14.95 80.31 19.33 15.38
800 44.93 55.81 144.90 26.62 21.62
801 44.78 74.26 70.16 22.67 16.19
802 44.88 81.35 55.76 20.29 14.43
803 44.97 8.89 63.99 17.60 13.79
804 45.02 18.15 88.65 20.16 16.45
805 45.13 12.20 70.96 18.84 13.81
806 44.85 91.49 38.72 16.02 11.70
807 45.15 24.09 111.51 21.99 17.66
808 45.11 32.66 120.06 23.94 19.76
809 45.12 35.20 130.33 22.69 19.60
810 45.12 66.98 83.88 23.74 18.52
811 45.24 64.60 85.56 26.51 17.77
812 45.31 46.36 122.69 25.71 21.52
813 45.20 77.38 58.97 21.63 15.21
814 45.32 48.99 126.19 26.96 21.24
815 45.17 84.47 50.00 19.58 15.92
816 45.49 28.01 107.10 21.95 16.18
817 45.48 43.92 112.02 25.38 21.89
818 45.28 93.09 45.79 15.24 8.94
819 45.62 30.33 108.24 22.25 18.63
820 45.68 6.27 36.81 16.01 11.97
821 45.64 89.66 51.50 17.24 11.31
822 45.63 53.00 98.07 23.61 19.23
823 45.75 68.81 63.08 23.22 16.68
824 45.70 71.00 56.00 22.76 15.42
825 45.65 73.51 57.32 21.79 15.35
826 45.82 37.31 98.38 25.84 18.70
827 45.78 59.70 95.21 26.79 17.78
828 45.94 79.89 54.36 21.56 14.32
829 45.62 91.96 53.13 13.93 9.20
830 46.01 50.88 92.23 27.21 20.51
831 46.09 19.02 63.85 20.73 14.63
832 45.93 57.44 95.26 25.59 17.78
833 45.88 82.86 53.80 20.44 14.44
834 46.04 25.64 83.99 23.67 16.90
835 45.91 20.38 70.19 22.37 15.09
836 46.03 61.88 74.08 25.46 17.33
837 46.08 16.21 55.64 18.73 13.37
838 46.06 41.90 85.21 25.49 18.39
839 45.88 93.28 56.64 14.17 9.17
840 46.20 10.42 45.35 18.94 12.59
841 46.17 22.63 74.28 22.61 15.52
842 46.21 55.24 86.21 26.92 18.52
843 46.18 34.27 77.14 23.85 16.66
844 46.16 66.08 58.08 23.82 17.46
845 46.20 13.53 49.48 18.47 13.22
846 46.36 39.49 72.71 26.19 19.01
847 46.42 75.26 51.41 21.56 14.66
848 46.31 77.47 53.95 22.22 13.78
849 46.49 63.91 59.24 25.53 15.62
850 46.51 86.79 70.27 17.31 11.69
851 46.44 32.02 73.27 22.85 18.05
852 46.51 45.98 73.44 26.61 19.72
853 46.43 48.34 80.15 23.21 18.13
854 46.82 84.35 68.43 19.35 13.56
855 46.65 28.09 64.42 21.82 15.82
856 46.81 7.00 27.56 18.10 10.58
857 46.72 72.72 53.21 20.91 14.26
858 46.76 4.49 20.48 14.22 9.28
859 46.78 70.32 52.97 22.94 15.44
860 46.68 88.89 100.42 17.58 12.42
861 46.96 44.04 67.79 26.29 17.39
862 46.93 92.55 102.82 16.89 8.65
863 46.95 95.05 62.57 13.31 7.92
864 46.91 36.88 63.78 23.09 17.63
865 46.88 53.21 66.48 27.15 18.24
866 46.95 17.70 44.66 18.53 13.87
867 46.88 59.86 72.15 25.61 17.50
868 46.93 67.98 52.04 20.20 14.69
869 47.02 81.36 68.75 20.80 14.75
870 47.17 20.73 45.69 20.16 13.54
871 47.13 57.70 66.68 25.08 18.06
872 47.14 41.60 60.27 25.80 16.70
873 47.13 50.49 63.73 27.54 18.48
874 47.17 62.14 63.46 24.03 16.80
875 47.27 23.26 46.29 21.52 14.19
876 47.19 25.56 51.79 22.67 15.49
877 47.15 30.29 52.61 24.97 16.61
878 47.20 89.65 106.70 19.07 11.23
879 47.33 79.12 78.07 23.02 12.85
880 47.24 34.41 56.12 25.71 15.91
881 47.39 12.96 33.62 18.05 12.22
882 47.41 55.30 65.92 23.94 17.63
883 47.41 10.35 29.35 20.69 11.85
884 47.34 65.56 56.63 24.69 15.56
885 47.41 74.52 68.50 21.88 14.23
886 47.70 76.90 86.65 23.67 13.97
887 47.31 16.26 34.33 18.13 13.27
888 47.55 47.95 60.03 24.67 18.73
889 47.64 39.34 53.88 23.57 16.51
890 47.71 32.18 48.31 24.51 14.58
891 47.74 71.74 72.82 24.35 14.74
892 47.73 27.94 46.08 22.74 14.93
893 47.94 87.58 140.67 19.89 12.38
894 47.88 18.38 34.23 21.79 13.62
895 47.80 3.93 17.54 15.12 7.83
896 47.77 15.55 33.52 18.46 13.96
897 47.91 69.57 66.41 25.30 13.99
898 48.00 85.10 122.98 19.16 13.25
899 47.87 6.53 24.09 17.68 10.25
900 47.87 52.38 64.41 25.39 18.30
901 47.98 45.70 61.11 27.45 17.48
902 48.03 67.42 61.80 23.12 15.59
903 47.98 36.75 52.28 24.49 15.66
904 47.95 60.59 91.60 25.80 16.00
905 48.12 91.56 143.80 17.13 10.28
906 48.01 63.56 71.03 23.88 16.51
907 48.08 42.67 60.84 24.90 16.80
908 48.19 82.21 109.50 20.09 13.20
909 48.28 94.59 94.47 14.02 8.52
910 48.33 8.63 27.95 19.79 12.28
911 48.24 30.27 46.11 22.58 14.25
912 48.21 57.00 88.74 25.53 17.13
913 48.26 34.14 46.99 24.48 14.91
914 48.29 50.32 66.20 26.17 17.51
915 48.33 23.75 45.34 21.08 13.56
916 48.42 26.15 44.24 20.98 14.06
917 48.42 21.04 41.14 21.93 13.49
918 48.47 54.28 89.16 28.59 16.14
919 48.49 73.66 118.78 24.15 13.09
920 48.55 12.77 29.57 20.04 11.41
921 48.54 65.53 84.43 26.87 13.88
922 48.53 9.83 30.32 18.50 11.30
923 48.58 79.64 128.32 22.75 13.85
924 48.66 59.10 129.22 26.75 15.77
925 48.70 40.09 65.05 24.01 16.55
926 48.41 6.00 20.26 22.84 12.21
927 48.60 15.61 36.75 20.50 11.18
928 48.69 47.84 74.00 27.17 17.28
929 48.87 89.26 161.97 19.83 11.71
930 48.87 28.44 53.51 24.78 14.64
931 48.82 37.76 63.72 26.46 15.90
932 48.83 44.49 73.84 23.84 15.06
933 48.74 17.19 37.77 20.50 11.73
934 48.96 76.95 133.16 22.15 14.03
935 48.75 96.52 49.71 11.68 6.90
936 48.98 61.40 136.30 27.52 14.39
937 49.06 71.48 141.80 25.58 14.41
938 48.96 18.53 38.44 20.36 13.32
939 49.07 32.32 58.32 23.67 14.74
940 49.09 69.19 114.93 24.77 15.32
941 48.90 6.24 28.06 17.75 11.44
942 49.12 63.52 139.82 24.32 14.33
943 49.16 83.93 154.99 22.56 12.72
944 49.14 52.14 102.69 27.68 17.30
945 49.17 35.26 64.41 25.82 15.22
946 49.30 67.04 128.22 25.22 14.49
947 49.30 22.81 54.29 22.40 14.28
948 49.24 55.83 145.38 27.16 16.47
949 49.44 10.89 35.67 18.29 11.06
950 49.38 41.71 92.94 27.24 15.98
951 49.42 86.83 150.40 21.96 12.51
952 49.46 7.37 36.21 17.49 10.04
953 49.17 15.63 36.30 21.33 12.70
954 49.42 25.51 58.42 23.65 13.62
955 49.61 93.28 125.71 16.12 9.83
956 49.46 74.73 174.11 24.00 13.15
957 49.51 49.62 103.21 26.74 16.14
958 49.62 46.78 111.83 27.06 16.50
959 49.60 58.05 188.85 28.86 14.90
960 49.60 20.50 53.57 21.19 12.36
961 49.66 30.34 75.59 24.21 13.89
962 49.90 95.86 61.12 12.81 7.12
963 49.77 13.41 45.01 20.21 11.34
964 50.05 81.99 155.92 22.97 13.60
965 49.91 90.58 145.33 17.50 10.83
966 49.77 38.40 93.16 25.65 15.36
967 49.81 79.56 163.89 25.05 13.14
968 49.85 43.79 128.32 27.09 15.68
969 49.98 65.34 173.72 26.61 14.62
970 49.97 5.17 41.04 14.15 8.57
971 50.03 54.22 188.15 28.96 16.70
972 50.01 27.70 85.34 24.43 12.95
973 50.06 60.51 200.66 30.60 15.85
974 50.16 15.96 56.20 20.86 11.63
975 50.09 18.47 67.38 20.93 11.35
976 50.14 33.57 104.30 24.79 14.49
977 50.27 36.44 116.10 26.77 16.19
978 50.19 72.72 193.28 27.58 13.73
979 50.16 62.85 190.36 28.25 15.36
980 50.36 70.36 178.37 26.50 14.31
981 50.48 9.09 46.62 17.07 9.23
982 50.36 68.33 184.83 27.56 12.78
983 50.35 75.77 186.34 24.43 12.77
984 50.37 23.84 83.81 23.26 13.21
985 50.42 52.03 174.28 28.64 16.20
986 50.35 84.91 148.41 21.82 12.86
987 50.41 40.27 145.06 28.86 16.04
988 50.65 77.91 164.72 24.47 13.04
989 50.67 56.47 189.88 30.37 17.11
990 50.65 88.10 124.96 21.69 12.17
991 50.69 21.18 96.25 23.96 12.81
992 50.66 45.15 162.53 29.88 14.84
993 50.67 49.79 172.98 30.17 16.90
994 50.77 31.46 119.23 26.92 13.67
995 51.00 6.24 51.22 18.81 10.65
996 50.80 47.49 161.98 30.03 16.37
997 50.89 26.22 102.87 25.44 14.32
998 50.82 58.67 202.43 29.89 16.66
999 50.98 28.96 118.19 25.54 13.28
1000 50.97 42.27 158.74 27.79 15.75
1001 50.90 13.34 65.02 21.00 11.84
1002 51.09 92.78 77.66 17.54 9.34
1003 51.09 66.66 192.37 28.54 15.00
1004 51.31 94.84 42.67 16.07 9.08
1005 51.13 64.63 186.92 28.73 15.05
1006 51.08 34.88 143.70 24.83 15.32
1007 51.18 38.33 131.42 27.85 15.67
1008 51.20 18.27 88.98 23.02 12.85
1009 51.05 90.99 91.42 19.20 10.84
1010 51.32 74.31 171.71 24.58 13.73
1011 51.31 54.30 188.80 29.82 16.21
1012 51.39 60.66 187.20 30.97 16.07
1013 51.26 62.67 181.25 28.54 15.85
1014 51.45 79.66 105.81 23.70 14.87
1015 51.43 10.23 59.84 19.54 9.87
1016 51.36 72.05 161.59 26.91 14.19
1017 51.25 82.30 104.15 24.57 13.99
1018 51.43 85.47 106.68 21.32 13.29
1019 51.61 15.73 81.49 22.18 11.44
1020 51.56 22.71 102.69 23.28 12.09
1021 51.67 51.89 167.60 32.76 16.98
1022 51.75 68.57 147.72 30.50 13.60
1023 51.67 76.83 125.26 25.30 13.35
1024 51.75 25.09 111.12 25.22 13.14
1025 51.70 44.15 146.88 29.27 15.38
1026 51.84 11.43 63.74 19.67 10.52
1027 51.92 33.03 140.45 28.98 14.39
1028 51.80 49.52 158.22 30.45 15.50
1029 51.97 7.65 51.38 19.65 10.38
1030 51.91 88.11 73.43 22.32 11.33
1031 51.91 30.41 150.44 29.98 15.17
1032 51.88 40.49 123.90 30.77 15.68
1033 52.02 70.47 122.62 28.79 14.14
1034 52.03 36.27 123.35 27.15 14.78
1035 51.90 46.79 157.70 29.35 15.35
1036 52.03 56.44 159.47 31.42 15.16
1037 51.99 20.60 90.40 24.40 12.21
1038 52.01 27.64 112.05 27.86 14.10
1039 51.98 58.68 168.21 29.49 16.51
1040 52.18 91.22 55.82 21.28 9.17
1041 52.32 13.66 69.76 22.68 11.40
1042 52.34 83.74 64.82 24.34 12.40
1043 52.42 64.39 131.40 28.98 15.92
1044 52.34 66.61 116.37 30.35 14.91
1045 52.30 62.29 139.78 31.12 15.54
1046 52.46 17.73 78.69 22.87 12.62
1047 52.47 81.00 62.96 24.87 13.29
1048 52.55 38.35 105.41 29.91 14.95
1049 52.45 53.88 153.81 32.08 16.33
1050 52.54 94.16 32.35 18.50 8.90
1051 52.53 75.45 87.82 26.97 13.70
1052 52.61 42.65 104.69 31.19 16.34
1053 52.49 72.74 98.57 27.07 13.38
1054 52.64 78.16 72.27 27.58 12.87
1055 52.64 23.67 85.49 26.10 13.38
1056 52.86 9.95 45.52 21.52 10.81
1057 52.80 45.02 103.74 29.95 17.10
1058 52.80 60.41 121.04 31.80 16.56
1059 52.64 85.99 50.64 22.26 11.77
1060 52.88 34.30 102.15 31.35 14.67
1061 52.81 49.75 123.70 31.47 16.42
1062 52.90 26.17 82.45 27.35 14.87
1063 53.02 29.33 85.54 26.98 14.32
1064 52.96 31.63 99.89 28.71 14.99
1065 52.96 6.77 40.18 20.23 10.49
1066 52.95 47.53 108.06 31.00 16.01
1067 52.98 40.46 85.97 32.15 16.23
1068 52.94 88.22 43.67 26.00 12.23
1069 53.07 20.68 70.85 26.05 11.79
1070 53.16 51.93 105.75 31.18 17.45
1071 53.01 69.25 81.74 29.68 13.96
1072 53.13 58.06 110.82 32.33 16.01
1073 53.15 89.78 41.58 23.65 10.35
1074 53.25 36.57 78.16 32.14 14.30
1075 53.41 12.69 40.90 24.30 10.47
1076 53.31 55.67 98.17 34.30 18.72
1077 53.08 86.40 44.00 23.13 12.60
1078 53.17 95.67 18.59 18.72 6.62
1079 53.46 15.72 52.99 24.73 11.37
1080 53.37 66.81 72.48 30.46 16.01
1081 53.37 71.66 68.10 29.48 13.75
1082 53.49 62.68 83.28 31.41 15.00
1083 53.43 82.61 46.11 28.38 13.14
1084 53.47 74.12 67.04 30.33 13.42
1085 53.40 92.30 28.73 23.50 9.54
1086 53.69 3.23 15.09 18.80 8.43
1087 53.54 18.39 46.51 28.52 12.27
1088 53.58 79.53 49.48 27.31 13.91
1089 53.64 64.76 76.09 32.54 14.26
1090 53.68 22.94 56.91 27.46 13.90
1091 53.73 76.88 57.80 27.10 12.82
1092 53.75 27.08 57.18 28.97 13.34
1093 53.73 41.96 66.56 31.92 15.66
1094 53.75 85.29 40.56 29.72 11.52
1095 53.74 93.48 27.72 21.79 8.74
1096 53.81 33.13 65.01 30.85 14.86
1097 53.93 44.12 71.45 36.26 15.71
1098 53.67 5.22 25.07 19.82 8.59
1099 53.96 8.20 30.44 22.30 10.73
1100 53.85 38.78 67.88 34.92 15.33
1101 53.69 87.06 36.77 27.16 12.26
1102 53.93 10.51 30.84 23.77 10.57
1103 53.86 46.54 71.23 35.36 15.76
1104 53.87 53.85 80.37 34.58 16.87
1105 53.85 60.41 70.03 33.21 15.64
1106 54.00 25.03 53.05 31.30 13.27
1107 53.86 49.62 76.38 34.73 15.68
1108 54.00 68.36 62.72 33.28 13.74
1109 54.02 90.62 37.69 26.54 9.88
1110 53.80 94.67 20.92 20.28 7.76
1111 54.08 88.41 39.25 29.10 10.92
1112 54.14 29.05 50.67 31.81 13.36
1113 54.07 20.41 39.86 28.61 11.00
1114 54.26 70.43 58.64 33.34 13.09
1115 54.32 31.11 50.88 33.60 13.68
1116 54.20 35.72 50.64 31.83 15.38
1117 54.17 57.81 68.53 37.60 16.59
1118 54.01 6.64 25.00 28.71 12.57
1119 54.49 80.81 42.29 34.12 12.32
1120 54.53 17.81 36.17 29.55 11.41
1121 54.49 51.58 63.77 38.76 16.68
1122 54.43 72.85 55.81 35.53 13.03
1123 54.43 12.93 31.18 27.65 9.82
1124 54.38 14.91 33.96 26.18 10.79
1125 54.30 5.99 20.86 23.36 8.86
1126 54.55 62.01 62.60 36.69 14.87
1127 54.59 66.40 63.54 35.55 13.80
1128 54.54 75.31 55.40 35.90 13.79
1129 54.41 83.77 40.95 32.26 12.39
1130 54.34 85.53 42.17 29.83 13.42
1131 54.61 40.83 58.02 39.58 15.52
1132 54.74 16.08 29.71 31.24 12.19
1133 54.65 48.17 62.04 42.47 15.89
1134 54.73 95.54 20.26 23.09 7.05
1135 54.73 56.14 68.03 38.42 16.62
1136 54.59 19.53 36.75 31.88 12.88
1137 54.74 64.21 61.67 37.49 15.01
1138 54.87 3.51 15.00 20.26 9.01
1139 54.88 78.51 57.42 36.00 13.41
1140 54.55 6.80 21.55 29.45 9.00
1141 54.83 21.83 36.35 33.08 12.84
1142 55.02 24.15 44.19 34.24 13.51
1143 54.83 26.56 46.53 34.33 13.33
1144 54.84 33.81 54.34 37.22 13.78
1145 54.81 38.09 55.24 38.63 14.80
1146 54.70 82.33 43.50 30.70 14.45
1147 54.89 45.81 60.51 43.40 16.27
1148 54.88 54.06 69.97 43.42 16.48
1149 54.86 59.55 67.09 42.47 15.17
1150 54.81 4.79 16.12 21.54 8.92
1151 54.91 91.68 41.78 31.41 9.46
1152 55.07 43.29 61.16 43.09 15.27
1153 54.97 87.20 50.37 37.55 11.65
1154 55.05 68.65 69.73 42.86 12.89
1155 55.17 10.60 28.83 30.52 10.67
1156 55.06 7.86 25.86 26.62 9.11
1157 55.30 89.49 55.10 34.79 11.22
1158 55.25 36.26 56.99 42.28 15.44
1159 55.03 5.73 17.11 25.33 8.89
1160 55.17 29.25 46.74 38.17 13.17
1161 55.07 39.19 53.29 40.00 16.48
1162 55.27 71.34 65.86 40.34 13.05
1163 55.46 13.74 36.14 32.05 10.67
1164 55.33 50.27 67.04 45.92 16.66
1165 55.31 31.83 51.50 40.65 13.90
1166 55.45 76.64 64.68 38.47 13.12
1167 55.53 62.73 84.13 48.54 13.55
1168 55.64 84.39 62.48 39.99 13.17
1169 55.57 73.90 72.91 42.89 12.71
1170 55.65 18.76 33.55 39.40 11.48
1171 55.66 58.04 94.47 52.78 16.13
1172 55.69 94.28 44.69 28.87 9.43
1173 55.63 41.23 67.30 47.01 15.46
1174 55.59 81.45 62.04 44.33 12.53
1175 55.71 52.92 72.31 52.30 16.52
1176 55.76 60.49 100.56 50.20 16.08
1177 55.75 66.87 94.66 49.71 15.25
1178 55.73 47.88 78.23 52.13 16.72
1179 55.80 64.92 112.84 48.15 14.56
1180 55.91 6.71 28.23 31.49 9.81
1181 55.90 27.01 62.37 44.82 12.92
1182 55.90 16.01 38.22 40.55 11.63
1183 55.87 20.63 43.80 41.89 11.69
1184 55.84 55.68 103.51 57.95 16.26
1185 55.78 2.98 15.65 21.46 6.94
1186 55.96 22.93 48.89 40.11 11.76
1187 55.88 34.26 65.06 45.22 14.55
1188 55.99 39.14 71.36 49.85 15.81
1189 55.88 45.09 79.55 52.78 16.09
1190 55.98 69.57 110.43 52.05 13.83
1191 56.03 91.61 79.93 40.52 9.94
1192 56.09 87.30 93.92 41.19 11.84
1193 56.27 9.43 40.81 35.44 9.35
1194 56.29 25.10 75.84 48.14 13.32
1195 56.22 29.04 70.33 50.82 13.16
1196 56.25 78.71 87.69 48.59 13.76
1197 56.24 31.62 70.03 52.45 14.21
1198 56.26 37.08 88.08 56.44 15.86
1199 56.36 12.47 43.27 44.68 11.16
1200 56.46 42.38 100.16 61.51 16.23
1201 56.37 51.22 104.55 65.90 16.43
1202 56.40 71.83 111.95 57.08 13.72
1203 56.36 75.83 111.34 51.50 13.36
1204 56.86 4.77 34.31 33.58 9.34
1205 56.55 62.23 152.60 61.39 15.18
1206 56.69 83.38 117.68 50.11 13.37
1207 56.79 49.17 117.87 70.61 17.10
1208 56.73 67.90 149.01 62.64 13.86
1209 56.79 46.74 123.27 65.13 16.32
1210 56.73 57.51 152.40 70.27 16.90
1211 56.83 18.18 57.08 48.80 11.48
1212 56.77 54.66 133.08 67.08 17.47
1213 56.78 81.01 120.15 56.65 12.73
1214 56.84 60.03 157.64 68.00 15.54
1215 56.87 94.93 60.55 33.32 7.63
1216 56.92 20.99 65.98 52.93 12.79
1217 56.83 34.30 108.51 58.32 14.06
1218 56.89 64.59 181.58 65.88 14.81
1219 56.96 74.01 131.18 58.66 14.03
1220 56.99 44.30 131.36 62.85 15.87
1221 57.02 85.88 126.70 53.95 12.46
1222 56.99 89.06 114.75 49.38 12.37
1223 57.04 7.54 48.76 40.41 9.91
1224 56.81 13.32 45.57 42.29 12.38
1225 57.07 15.44 64.14 54.33 11.15
1226 57.06 30.46 112.84 62.24 13.24
