#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw5 14A 2 even-skipped knirps giant
167 16.07 30.21 16.32 17.55 48.50
168 16.10 51.53 17.60 19.67 61.45
169 16.07 59.93 20.38 26.20 71.53
170 16.03 73.88 21.19 30.68 64.65
171 16.23 40.43 17.87 17.36 46.47
172 16.18 65.91 21.54 35.16 73.97
173 16.42 47.05 17.04 17.13 52.90
174 16.35 33.83 16.31 17.02 47.08
175 16.52 44.75 17.77 17.42 56.15
176 16.22 71.10 21.06 35.24 60.97
177 16.22 63.45 20.71 27.50 68.79
178 16.71 27.52 15.22 17.50 52.00
179 16.84 38.08 18.20 17.74 52.49
180 17.04 42.35 18.06 17.55 59.34
181 17.05 58.05 20.10 21.05 78.70
182 17.03 62.17 21.82 28.03 78.08
183 17.01 55.67 19.04 20.38 76.79
184 16.98 75.85 19.64 28.37 63.28
185 17.11 32.05 16.48 17.35 55.23
186 17.11 49.06 18.18 18.26 64.64
187 17.12 67.59 23.26 29.93 76.93
188 17.16 70.32 24.50 31.00 80.69
189 17.23 73.15 23.30 28.76 73.27
190 17.40 25.36 15.31 15.22 53.99
191 17.27 35.93 17.59 18.22 59.78
192 17.39 64.57 22.57 27.43 83.98
193 17.33 51.47 19.25 18.06 81.14
194 17.66 53.71 19.77 17.70 85.26
195 17.60 59.95 20.84 23.40 90.88
196 17.64 29.67 16.29 16.90 59.86
197 17.88 40.29 19.64 17.40 68.15
198 17.91 46.52 20.39 18.72 77.93
199 17.93 22.99 14.59 13.99 57.68
200 18.05 43.96 19.63 16.42 74.04
201 18.19 34.48 17.27 16.56 67.23
202 18.31 76.92 22.30 25.05 72.20
203 18.30 66.52 26.03 24.84 91.40
204 18.39 71.89 25.83 28.17 83.11
205 18.31 56.03 22.80 19.50 99.73
206 18.41 69.28 27.54 27.97 95.62
207 18.43 38.07 18.71 16.01 71.06
208 18.49 27.75 16.29 17.15 67.10
209 18.28 32.04 16.50 17.44 72.81
210 18.37 48.79 19.31 15.89 89.47
211 18.55 74.57 25.52 26.65 80.65
212 18.56 63.09 24.75 21.63 92.96
213 18.58 51.22 21.78 17.55 98.80
214 18.59 60.49 26.61 22.71 128.58
215 18.90 42.28 19.60 18.70 83.84
216 19.06 58.18 25.31 19.93 117.64
217 18.93 21.58 13.05 13.89 61.78
218 18.95 25.01 16.92 15.72 78.49
219 19.06 30.55 16.98 16.10 79.46
220 19.11 53.41 21.89 17.65 108.46
221 19.16 45.65 21.97 17.75 96.91
222 19.32 35.62 19.97 17.27 88.59
223 19.55 40.38 20.39 16.86 88.61
224 19.42 65.58 28.60 22.71 97.80
225 19.56 48.16 20.49 18.27 104.65
226 19.69 72.95 31.62 25.40 93.88
227 19.60 55.79 22.12 18.48 110.10
228 19.58 77.83 26.44 24.22 81.47
229 19.60 70.23 29.81 26.51 96.49
230 19.79 38.12 16.97 17.64 89.98
231 19.82 33.15 18.54 16.15 89.28
232 19.78 60.52 24.09 19.11 104.59
233 19.89 67.90 31.72 25.44 107.30
234 19.80 27.36 18.69 16.75 92.97
235 19.82 50.90 23.32 18.58 117.98
236 19.91 63.27 26.70 20.53 107.00
237 19.90 22.90 17.98 15.60 83.05
238 19.97 75.34 32.59 24.05 93.65
239 20.06 42.96 22.05 17.84 105.39
240 20.27 30.36 18.95 16.77 95.86
241 20.40 45.11 25.66 19.18 116.75
242 20.36 53.59 25.68 18.05 122.94
243 20.61 25.03 19.63 17.98 94.87
244 20.72 36.45 18.83 17.18 97.87
245 20.70 56.62 25.46 17.47 123.40
246 20.75 47.22 21.75 16.80 114.57
247 20.80 58.98 27.39 18.30 123.54
248 20.75 71.61 32.73 22.17 103.08
249 20.94 20.56 17.03 14.61 82.92
250 20.89 49.64 24.48 17.15 115.96
251 20.81 79.10 31.55 20.08 82.35
252 20.89 81.50 24.94 19.05 67.96
253 20.93 66.32 30.69 21.07 112.70
254 21.09 39.28 22.22 17.68 113.67
255 21.05 41.58 21.90 17.79 110.78
256 21.11 34.39 22.39 17.73 112.00
257 21.03 61.56 30.20 18.61 125.35
258 20.99 69.33 32.48 22.07 108.53
259 21.02 76.48 37.98 22.65 92.76
260 21.09 28.26 19.27 16.50 105.70
261 21.23 63.97 32.19 20.24 124.10
262 21.38 32.31 19.14 16.77 101.47
263 21.26 51.90 26.40 17.87 138.34
264 21.39 73.48 33.23 20.49 104.16
265 21.60 44.44 22.21 18.36 118.24
266 21.57 54.66 26.44 16.17 138.96
267 21.61 22.84 20.42 16.07 99.25
268 21.82 30.36 20.89 15.88 109.43
269 21.89 26.42 21.76 17.24 111.61
270 21.93 57.74 29.54 17.40 133.01
271 21.95 37.93 22.61 15.97 125.81
272 21.87 47.47 24.74 16.58 138.95
273 21.99 68.04 35.34 19.20 125.70
274 22.02 75.48 31.10 19.29 91.71
275 22.21 80.58 34.70 18.41 84.96
276 22.16 60.20 33.76 18.62 134.36
277 22.12 78.02 38.41 20.29 97.48
278 22.19 49.81 26.87 16.36 130.08
279 21.89 72.48 34.40 21.60 102.20
280 22.28 83.09 27.91 16.66 73.43
281 22.32 70.67 37.21 19.23 113.68
282 22.37 19.25 18.48 15.17 96.08
283 22.37 35.56 23.31 18.62 128.71
284 22.35 42.45 24.43 17.86 131.45
285 22.33 65.35 36.35 20.67 134.63
286 22.39 52.65 26.43 19.05 137.07
287 22.41 62.59 33.65 17.56 129.10
288 22.15 74.39 38.67 18.33 103.20
289 22.60 24.37 22.01 17.55 118.81
290 22.73 56.04 31.37 16.40 141.53
291 22.87 40.47 23.64 18.00 137.36
292 22.72 45.67 27.70 18.67 149.63
293 22.83 29.28 22.62 17.78 123.66
294 22.90 32.03 23.68 17.27 123.03
295 22.93 21.62 21.96 16.40 111.32
296 22.90 73.17 46.47 18.74 143.32
297 23.07 76.50 43.90 19.17 106.02
298 23.10 38.19 26.14 19.28 149.20
299 23.11 67.31 38.40 17.78 121.99
300 23.31 26.95 23.06 15.78 111.78
301 23.17 47.97 28.29 19.20 144.31
302 23.28 58.48 40.49 18.04 152.87
303 23.29 34.31 23.50 15.80 122.94
304 23.37 50.80 32.51 17.92 145.22
305 23.36 53.94 30.94 17.68 146.99
306 23.35 79.17 48.91 16.76 103.34
307 23.45 60.81 40.01 18.25 152.79
308 23.44 63.76 39.06 17.45 132.08
309 23.63 17.67 19.11 14.41 102.49
310 23.66 44.60 28.62 17.68 143.73
311 23.64 69.51 41.45 17.41 120.62
312 23.81 42.39 28.72 19.31 149.34
313 23.73 81.83 46.46 14.78 95.18
314 23.87 23.54 24.26 17.31 108.05
315 23.95 36.54 28.84 18.48 146.67
316 23.83 74.74 47.76 17.75 119.57
317 23.98 71.98 51.75 17.88 132.95
318 24.02 30.42 27.05 17.09 131.03
319 24.06 55.77 35.35 18.75 156.39
320 24.09 66.33 42.12 19.20 130.71
321 24.09 20.28 24.50 16.93 113.06
322 24.17 39.81 31.01 18.44 156.95
323 24.42 77.19 61.72 17.29 119.96
324 24.37 26.04 26.88 16.14 119.27
325 24.39 33.04 26.48 19.06 128.19
326 24.27 47.84 35.10 18.45 169.69
327 24.42 52.90 34.77 19.25 148.93
328 24.40 58.01 39.00 17.81 151.71
329 24.46 61.55 41.58 16.92 137.02
330 24.53 50.46 37.06 18.77 159.99
331 24.58 79.81 55.62 15.04 107.26
332 24.58 64.01 48.04 18.94 145.30
333 24.86 28.67 27.13 17.18 122.42
334 24.79 84.17 54.55 12.40 89.28
335 24.74 44.97 32.69 17.67 158.43
336 24.82 69.92 55.33 16.38 134.29
337 24.93 73.33 60.02 17.15 133.76
338 25.02 37.97 27.38 17.86 143.29
339 25.05 35.41 27.33 16.16 138.14
340 25.01 42.06 31.61 19.53 162.78
341 25.12 67.53 51.42 17.54 136.58
342 25.18 21.92 28.47 18.74 113.70
343 25.23 59.98 48.20 17.68 163.00
344 25.31 18.97 23.96 15.74 115.51
345 25.22 54.99 39.98 17.91 154.20
346 25.35 81.47 65.68 14.78 105.76
347 25.32 24.33 29.06 17.20 118.64
348 25.41 16.40 23.42 14.93 109.06
349 25.48 31.22 27.47 16.90 125.23
350 25.53 46.89 39.93 18.29 171.10
351 25.48 49.34 39.26 20.07 168.42
352 25.64 40.00 31.12 18.27 146.46
353 25.52 57.72 44.20 17.51 152.32
354 25.58 52.27 40.25 19.19 156.14
355 25.63 64.91 51.97 17.75 143.52
356 25.70 75.45 74.84 16.08 134.20
357 25.59 78.05 72.64 15.21 128.47
358 25.66 62.42 49.05 16.93 146.34
359 25.70 71.34 63.35 17.09 142.43
360 25.81 26.65 29.91 18.09 125.74
361 25.84 44.00 34.90 18.60 147.54
362 25.96 33.66 30.78 16.91 144.32
363 26.15 36.99 29.81 17.04 137.63
364 26.21 84.28 60.70 11.14 90.68
365 26.32 20.33 29.91 17.51 118.47
366 26.24 55.81 45.01 17.72 152.07
367 26.38 28.95 29.78 18.35 128.22
368 26.41 69.25 65.74 17.15 146.99
369 26.29 21.73 26.93 18.30 115.79
370 26.50 41.65 35.32 18.72 148.05
371 26.41 66.69 59.66 18.30 145.36
372 26.44 73.10 78.20 16.87 135.86
373 26.59 60.79 57.53 17.77 167.74
374 26.58 17.74 31.66 16.51 120.93
375 26.51 24.27 35.18 17.51 129.36
376 26.44 82.19 77.46 14.51 111.60
377 26.59 48.67 44.48 19.24 178.48
378 26.72 51.24 43.58 19.53 161.42
379 26.76 53.66 51.75 19.92 163.42
380 26.71 58.46 57.90 19.03 174.20
381 26.71 79.76 81.95 15.00 116.82
382 26.67 46.01 40.54 19.38 169.42
383 26.70 13.57 27.73 13.41 106.59
384 26.75 31.40 30.65 16.63 128.78
385 26.76 63.45 55.35 18.36 143.44
386 26.96 39.22 37.13 17.01 148.56
387 26.75 76.83 87.17 14.72 129.22
388 26.98 14.88 25.03 15.57 102.81
389 26.99 35.14 33.20 17.52 140.27
390 27.02 43.67 40.42 18.82 159.20
391 27.21 27.07 33.60 16.72 133.85
392 27.33 70.94 83.79 16.10 136.62
393 27.45 22.47 34.95 17.08 129.36
394 27.38 56.19 60.24 19.62 167.59
395 27.14 74.68 79.93 17.73 128.60
396 27.59 33.04 36.16 18.75 130.87
397 27.56 19.64 36.21 17.88 133.56
398 27.64 37.21 38.97 17.52 146.55
399 27.59 65.21 73.41 17.21 155.86
400 27.55 67.65 79.18 16.56 145.62
401 27.63 49.87 51.38 20.66 180.75
402 27.51 83.00 85.36 13.21 111.34
403 27.52 85.88 71.42 11.07 86.42
404 27.72 47.48 47.61 19.85 164.61
405 27.61 73.77 97.64 16.59 134.47
406 27.76 16.59 35.62 16.35 126.96
407 27.80 29.98 34.74 16.96 130.69
408 27.77 60.36 73.89 19.46 183.63
409 27.74 41.52 41.41 18.36 151.06
410 27.85 76.21 105.99 17.00 142.08
411 27.90 78.64 96.52 16.83 132.26
412 27.96 25.09 36.65 17.74 136.82
413 27.90 45.15 51.41 19.24 180.57
414 27.93 62.82 74.68 19.98 171.64
415 27.95 52.95 53.41 20.00 160.67
416 28.09 58.13 66.29 18.51 169.02
417 28.35 81.15 95.78 14.13 118.98
418 28.29 69.09 88.84 16.58 143.90
419 28.30 55.31 58.31 20.31 169.34
420 28.51 35.24 42.54 18.36 143.74
421 28.53 39.94 51.51 18.11 166.52
422 28.50 71.79 97.90 16.75 140.76
423 28.50 14.39 43.59 15.45 144.24
424 28.57 27.82 39.50 17.30 137.27
425 28.59 43.12 48.57 19.29 165.66
426 28.58 88.25 59.87 8.90 71.72
427 28.71 21.40 42.03 18.84 134.13
428 28.65 51.08 61.34 19.45 176.29
429 28.62 65.86 102.70 19.44 184.55
430 28.68 83.81 95.00 12.42 101.27
431 28.77 32.71 44.28 16.96 150.52
432 28.82 48.84 54.27 18.51 163.70
433 28.83 37.72 51.20 18.91 159.38
434 28.82 74.19 101.92 16.16 133.26
435 28.92 18.90 42.47 18.28 125.62
436 28.92 61.46 88.79 18.32 185.49
437 28.99 46.51 58.58 20.60 171.99
438 29.06 86.29 81.15 11.02 94.60
439 29.05 23.69 43.44 16.78 132.12
440 28.98 76.60 98.27 16.40 131.95
441 29.12 63.77 96.54 18.10 176.61
442 29.13 59.34 89.24 18.81 179.43
443 29.20 16.65 44.72 17.29 129.39
444 29.18 30.37 45.38 17.61 148.43
445 29.22 54.81 69.88 18.91 170.32
446 29.21 57.08 76.41 19.24 168.80
447 29.26 67.51 100.24 18.95 153.52
448 29.37 79.21 100.64 14.96 131.10
449 29.34 52.70 73.87 18.81 181.73
450 29.28 25.73 43.21 18.96 136.25
451 29.41 69.75 103.92 16.66 156.65
452 29.56 41.70 58.85 20.22 175.28
453 29.56 44.47 62.19 18.84 175.01
454 29.69 81.81 100.00 14.90 110.06
455 29.75 34.99 49.98 17.42 148.98
456 29.68 14.04 49.61 14.18 121.05
457 29.87 39.45 65.78 20.08 174.39
458 29.85 71.84 113.84 17.26 156.22
459 29.91 28.34 52.08 16.73 141.42
460 29.93 50.88 77.41 19.05 185.42
461 29.81 26.22 46.78 19.09 140.40
462 30.05 32.82 49.82 16.74 142.01
463 30.02 65.81 99.26 17.78 169.02
464 29.95 84.27 92.57 12.98 103.21
465 30.02 37.21 56.25 18.05 163.79
466 30.02 48.79 74.43 20.50 185.13
467 29.99 20.93 52.06 17.81 131.32
468 30.16 12.76 48.16 15.02 104.80
469 30.13 74.17 107.91 16.69 148.59
470 30.11 88.38 63.27 10.30 82.34
471 30.15 61.15 105.89 19.52 173.61
472 30.10 76.67 104.09 15.53 132.80
473 30.18 46.63 74.83 19.06 178.08
474 30.29 58.63 96.22 20.43 186.01
475 30.25 63.62 104.99 19.46 184.10
476 30.31 15.91 58.25 17.66 130.30
477 30.32 23.24 51.66 16.40 131.43
478 30.25 86.83 79.68 10.92 88.80
479 30.48 18.72 61.14 17.95 127.42
480 30.33 53.93 81.44 20.32 170.17
481 30.41 56.26 88.55 18.14 170.78
482 30.56 43.43 77.36 20.89 181.43
483 30.46 68.28 100.63 17.06 154.54
484 30.53 30.64 54.82 17.40 150.80
485 30.81 80.66 108.94 15.38 123.23
486 30.80 25.65 61.96 18.94 142.25
487 30.79 41.26 74.25 19.72 172.88
488 30.76 79.09 111.76 15.43 137.46
489 30.96 70.69 106.18 15.86 147.02
490 30.98 34.65 66.00 18.23 149.33
491 31.00 77.73 111.30 14.43 119.83
492 31.10 83.04 98.87 15.65 114.99
493 31.16 85.68 92.75 14.20 101.38
494 31.14 45.48 92.20 20.54 190.17
495 31.07 50.55 88.78 19.17 183.05
496 31.20 39.00 76.99 21.37 165.26
497 31.20 27.81 64.87 18.25 150.28
498 31.22 36.83 74.44 19.63 169.68
499 31.25 52.95 93.71 19.19 174.42
500 31.25 48.02 89.55 21.23 177.99
501 31.28 60.02 107.78 19.56 188.06
502 31.19 62.76 109.34 18.36 168.52
503 31.25 66.02 101.42 17.94 164.32
504 31.36 72.86 103.29 15.82 148.00
505 31.25 75.41 110.57 13.56 150.68
506 31.38 13.95 64.49 17.27 120.80
507 31.41 88.48 71.41 10.84 80.91
508 31.56 21.63 68.70 17.68 130.81
509 31.35 57.65 102.86 19.54 181.14
510 31.45 16.91 72.28 16.72 123.96
511 31.55 32.57 65.31 18.14 153.45
512 31.64 55.24 100.37 20.64 184.53
513 31.67 10.96 65.62 14.69 110.76
514 31.55 23.94 70.59 18.70 140.82
515 31.69 30.11 63.58 16.35 144.30
516 31.67 68.70 103.51 16.67 156.63
517 31.82 19.21 76.51 17.85 126.41
518 31.83 43.07 92.74 21.71 173.96
519 32.02 40.71 91.73 20.01 166.88
520 32.04 78.78 96.40 15.44 121.80
521 32.22 64.09 109.74 18.85 173.72
522 32.17 51.71 101.19 20.69 179.27
523 32.24 35.19 85.09 18.88 154.76
524 32.15 61.69 106.67 19.07 162.77
525 32.27 49.54 103.05 19.70 184.27
526 32.24 45.21 99.16 19.16 172.91
527 32.28 76.09 87.12 15.10 117.71
528 32.39 71.14 95.82 17.70 139.51
529 32.30 84.38 90.30 14.25 97.22
530 32.44 37.61 83.64 19.58 156.98
531 32.49 47.28 104.27 21.51 181.99
532 32.44 57.02 109.96 18.65 182.36
533 32.53 15.53 75.67 17.75 128.26
534 32.49 25.35 84.15 17.93 144.40
535 32.45 27.88 79.93 17.36 143.63
536 32.53 59.28 106.68 18.67 173.58
537 32.39 66.70 102.75 17.03 157.48
538 32.47 87.02 72.33 11.53 70.59
539 32.48 89.74 54.12 10.75 58.20
540 32.51 73.56 102.32 16.75 141.01
541 32.62 53.73 108.16 21.49 192.42
542 32.81 13.21 70.34 16.94 121.46
543 32.77 32.89 88.65 18.48 165.66
544 32.80 30.38 87.52 18.71 160.07
545 32.92 18.12 87.51 20.25 138.00
546 33.07 20.74 85.94 19.03 136.19
547 32.92 68.98 95.59 17.62 141.23
548 32.81 11.81 79.70 16.70 116.11
549 33.00 23.09 94.83 19.29 160.50
550 33.01 39.62 93.99 20.22 149.17
551 33.00 42.34 101.29 21.24 174.61
552 33.16 77.87 90.08 15.15 124.36
553 33.24 82.79 81.61 15.42 94.18
554 33.27 55.39 107.98 20.60 179.64
555 33.25 51.33 98.84 21.43 171.35
556 33.23 61.23 106.23 19.18 170.73
557 33.28 44.83 105.07 22.01 186.91
558 33.39 80.20 76.22 15.20 96.95
559 33.37 65.71 98.35 19.60 164.66
560 33.52 85.74 77.32 13.69 79.39
561 33.47 35.13 96.55 20.17 162.51
562 33.46 48.92 105.65 22.32 179.47
563 33.54 75.23 86.22 15.45 122.30
564 33.52 26.84 89.83 18.76 143.77
565 33.63 63.42 92.12 20.37 149.89
566 33.65 88.20 61.48 11.25 64.90
567 33.73 57.53 103.27 20.61 160.45
568 33.66 72.77 87.82 15.94 131.12
569 33.79 37.46 104.78 21.12 164.84
570 33.88 29.22 89.85 18.95 143.89
571 33.89 31.74 92.18 18.21 158.14
572 33.90 46.85 101.92 20.49 179.62
573 34.02 70.49 89.02 17.83 142.81
574 33.96 53.28 107.66 21.71 174.18
575 34.04 14.26 76.72 17.72 124.57
576 33.98 17.01 92.49 18.61 147.45
577 33.97 68.08 93.14 16.43 160.25
578 33.99 11.03 71.16 15.94 118.02
579 34.02 59.61 104.13 19.35 153.53
580 34.03 24.63 86.35 17.86 127.20
581 34.23 90.50 61.05 9.02 49.52
582 34.10 40.13 101.92 21.04 161.68
583 34.14 42.48 97.67 21.51 165.11
584 34.36 19.60 76.46 18.21 112.76
585 34.21 77.29 80.01 15.08 99.49
586 34.37 22.08 81.58 18.19 128.17
587 34.33 83.79 76.52 14.03 80.18
588 34.46 33.85 96.04 20.00 151.23
589 34.45 44.82 104.98 21.81 180.90
590 34.40 51.07 108.54 21.69 177.76
591 34.48 55.34 97.15 18.50 170.20
592 34.38 81.10 79.05 15.10 89.89
593 34.69 61.68 89.47 19.90 142.70
594 34.53 66.07 85.76 18.47 154.46
595 34.66 48.85 114.60 21.32 179.45
596 34.84 26.97 84.56 19.08 140.01
597 34.76 73.44 84.21 18.08 116.30
598 34.93 36.02 95.92 20.97 151.76
599 34.90 63.81 84.47 18.33 139.40
600 34.88 87.80 69.49 12.82 55.52
601 34.96 38.49 95.15 19.19 146.25
602 35.00 57.33 96.05 18.78 153.97
603 35.27 84.96 75.64 14.60 64.25
604 35.08 29.36 80.82 18.35 132.74
605 35.20 75.78 82.78 15.54 99.61
606 35.24 31.59 93.55 19.95 142.51
607 35.19 17.04 73.44 18.69 119.01
608 35.22 46.81 101.63 21.29 173.82
609 35.21 59.53 88.99 20.13 141.61
610 35.23 68.40 75.65 18.38 124.20
611 35.32 70.97 76.11 18.12 118.46
612 35.26 78.47 83.34 16.78 84.51
613 35.31 24.60 77.47 18.54 125.55
614 35.33 40.79 89.88 20.12 148.94
615 35.30 43.10 87.41 20.77 154.77
616 35.41 13.95 67.37 17.60 109.17
617 35.34 10.70 61.05 16.28 108.50
618 35.46 53.95 92.32 21.19 144.43
619 35.49 51.52 99.00 20.48 160.35
620 35.48 81.65 79.91 13.84 63.67
621 35.58 22.10 69.28 18.95 115.44
622 35.62 89.94 65.63 11.27 47.01
623 35.83 19.57 73.81 19.43 117.21
624 35.72 33.88 89.00 18.69 132.97
625 35.66 65.62 78.13 17.80 133.92
626 35.82 49.19 91.76 20.14 169.10
627 35.97 45.07 95.80 21.99 168.35
