#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf1 14A 6 even-skipped knirps giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - kni, channel 3 - gt>
607 35.40 42.69 231.78 34.44 204.85
608 35.54 47.61 227.84 34.22 216.32
609 35.47 54.42 206.05 33.35 208.22
610 35.58 57.08 187.80 33.60 219.80
611 35.77 23.79 196.46 28.67 190.06
612 35.61 73.50 52.54 27.08 155.33
613 35.50 79.24 50.33 24.08 123.29
614 35.71 18.63 190.10 26.88 178.53
615 35.54 82.87 63.54 22.27 88.23
616 35.74 26.82 207.91 30.55 190.64
617 35.75 29.31 217.10 31.70 201.65
618 35.70 32.08 213.50 32.93 187.09
619 35.92 35.03 214.16 31.41 208.01
620 35.87 37.55 228.42 31.77 212.54
621 35.79 69.30 65.91 28.07 180.71
622 35.89 40.10 223.97 33.63 206.79
623 35.95 59.26 114.16 33.36 218.11
624 36.02 63.99 82.22 31.99 202.99
625 35.95 66.77 65.29 29.92 170.27
626 36.16 15.86 161.92 26.44 163.94
627 36.23 87.28 109.69 18.45 54.68
628 36.10 90.31 87.67 18.43 33.43
629 36.29 12.11 125.92 23.81 144.68
630 36.36 61.82 91.86 31.74 216.66
631 36.44 42.93 213.48 38.35 207.46
632 36.52 48.67 158.28 34.77 219.01
633 36.50 71.65 50.83 26.28 130.62
634 36.56 80.63 69.42 24.31 94.22
635 36.63 50.86 149.50 34.63 222.20
636 36.44 55.35 114.17 32.23 224.39
637 36.49 45.72 203.49 34.64 220.00
638 36.70 53.12 130.34 35.92 229.01
639 36.54 77.67 55.47 26.58 116.99
640 36.43 85.74 103.05 22.75 42.25
641 36.72 20.05 160.14 27.88 181.78
642 36.65 74.62 55.66 28.16 122.09
643 36.63 33.02 203.91 32.07 205.55
644 36.82 8.73 76.67 20.10 128.46
645 37.07 22.46 145.48 27.22 184.72
646 36.83 83.70 104.37 23.80 56.63
647 36.96 25.28 146.17 28.40 188.99
648 36.86 30.61 194.57 29.40 213.91
649 36.83 57.56 95.26 32.90 223.77
650 36.91 27.91 180.82 31.97 205.45
651 36.91 37.96 194.07 34.79 216.45
652 36.88 69.08 58.62 29.46 154.90
653 36.97 40.56 196.14 34.49 229.13
654 37.00 66.44 55.23 28.67 161.92
655 37.27 17.60 100.86 26.31 170.02
656 37.22 14.19 110.67 22.42 151.08
657 37.22 35.02 164.32 30.19 216.94
658 37.19 59.92 73.56 34.07 200.27
659 37.27 89.32 143.24 19.91 28.99
660 37.20 64.13 65.74 32.37 185.33
661 37.47 44.28 131.11 33.48 203.33
662 37.43 46.90 118.70 35.35 225.78
663 37.54 55.29 80.69 34.18 210.76
664 37.65 61.95 74.55 32.53 191.15
665 37.91 5.69 42.80 18.17 90.33
666 37.56 76.08 82.14 27.06 89.41
667 37.65 86.38 147.39 21.17 35.87
668 37.76 11.01 65.81 23.93 140.99
669 37.56 78.97 99.60 25.46 73.90
670 37.73 70.68 64.70 28.64 119.19
671 37.79 49.39 85.48 33.48 217.45
672 37.73 7.22 42.39 19.91 88.09
673 37.80 32.37 121.03 32.21 210.91
674 37.90 41.94 109.52 33.39 218.96
675 37.84 52.45 81.44 34.67 211.31
676 37.88 73.41 70.02 26.92 95.48
677 37.82 81.48 146.69 24.75 57.76
678 37.94 58.20 69.57 32.28 196.11
679 37.86 29.17 123.83 27.41 204.21
680 38.04 36.72 119.03 32.39 203.52
681 37.92 39.37 110.42 34.20 212.27
682 37.99 67.93 64.98 30.65 134.63
683 38.14 20.18 83.97 25.21 169.06
684 38.09 26.18 99.80 27.27 201.46
685 38.20 65.28 66.62 31.87 153.31
686 38.39 23.24 80.77 28.62 173.18
687 38.20 78.27 108.12 26.85 56.74
688 38.45 84.04 160.37 25.17 34.90
689 38.35 16.28 72.22 23.50 164.95
690 38.49 13.43 62.14 22.27 145.17
691 38.62 8.51 46.21 21.69 106.32
692 38.53 34.42 89.77 30.23 207.26
693 38.66 63.03 73.83 33.70 145.77
694 38.58 90.78 140.35 16.38 15.92
695 38.63 56.68 69.80 34.21 196.62
696 38.64 60.05 74.89 33.65 171.14
697 38.56 46.96 73.94 34.85 198.99
698 38.71 50.68 71.91 36.28 211.19
699 38.74 54.57 62.22 32.09 194.66
700 38.80 30.61 89.83 32.39 200.62
701 38.66 44.10 78.29 33.37 205.22
702 38.65 75.76 147.54 29.67 61.02
703 38.78 71.83 115.15 29.58 80.40
704 38.98 87.47 165.17 21.74 22.55
705 39.06 69.36 105.01 28.96 92.10
706 39.03 28.02 71.37 31.46 182.20
707 38.91 38.57 76.95 33.11 210.08
708 38.94 80.41 160.12 28.31 44.40
709 39.25 18.51 53.57 24.45 148.12
710 39.10 41.21 80.33 31.94 202.58
711 39.11 67.00 85.77 30.00 110.60
712 39.26 52.67 63.44 33.92 192.47
713 39.25 10.87 44.15 20.48 118.92
714 39.24 25.14 64.33 28.02 186.45
715 39.45 32.17 69.20 32.15 190.93
716 39.49 48.61 62.14 35.23 183.25
717 39.48 6.00 34.29 19.63 79.24
718 39.43 77.56 178.56 28.10 42.78
719 39.52 21.23 57.88 28.78 160.63
720 39.55 36.64 67.49 32.13 186.16
721 39.48 61.37 94.05 31.03 127.94
722 39.46 64.97 88.36 30.83 107.54
723 39.52 58.12 78.12 35.05 158.53
724 39.61 74.20 167.66 31.85 48.91
725 39.60 15.69 46.94 22.96 141.88
726 39.82 82.46 171.14 26.17 26.07
727 39.73 34.45 64.62 33.90 195.12
728 39.73 46.13 61.94 35.22 188.04
729 39.79 85.15 177.16 23.21 22.41
730 39.89 43.67 63.11 35.29 169.43
731 39.86 55.31 73.81 35.36 158.12
732 39.88 71.53 167.65 30.63 53.87
733 40.24 12.77 37.94 23.35 111.99
734 40.08 91.14 106.68 17.21 11.76
735 40.22 29.79 58.90 30.53 157.25
736 39.99 39.05 65.15 30.35 178.24
737 40.18 50.51 67.45 34.50 161.42
738 40.21 23.64 52.16 26.50 146.90
739 40.21 63.07 163.46 34.88 80.18
740 40.18 67.84 171.39 30.24 71.41
741 40.34 8.55 38.95 20.15 80.22
742 40.14 26.90 57.42 29.11 158.37
743 40.37 41.35 71.10 33.76 166.78
744 40.34 79.39 175.77 28.08 27.76
745 40.41 87.75 149.50 21.72 15.66
746 40.41 60.30 126.93 34.67 93.60
747 40.51 52.71 83.32 34.21 150.72
748 40.63 76.22 192.74 27.98 30.86
749 40.78 18.27 45.35 25.09 117.16
750 40.78 70.08 197.28 30.90 46.08
751 40.57 32.14 64.90 34.34 143.88
752 40.73 65.23 177.83 32.75 59.28
753 40.54 33.36 57.86 31.11 141.23
754 40.68 58.18 125.55 34.84 110.95
755 40.82 20.84 48.84 27.65 128.96
756 40.86 35.73 74.99 33.08 144.47
757 40.84 48.06 80.43 38.31 147.19
758 41.06 5.34 40.98 19.04 56.43
759 40.88 15.63 45.98 24.94 118.64
760 40.95 45.60 73.08 34.63 145.21
761 40.98 56.05 135.47 36.89 113.40
762 40.90 72.83 192.87 31.51 35.56
763 40.99 38.10 68.19 33.44 145.34
764 41.07 84.72 144.81 26.85 18.43
765 41.24 25.34 56.66 31.77 132.69
766 41.22 28.03 59.39 29.40 128.52
767 41.36 10.70 46.23 22.00 84.68
768 41.25 43.03 77.47 34.25 129.58
769 41.18 82.11 157.85 26.68 20.32
770 41.39 53.91 143.34 36.01 100.02
771 41.44 30.89 75.60 31.37 127.68
772 41.43 62.54 212.76 36.39 55.32
773 41.44 89.84 101.43 22.12 12.40
774 41.33 91.83 62.38 19.18 9.23
775 41.33 67.57 206.34 33.99 45.17
776 41.57 93.70 49.58 15.50 7.76
777 41.57 50.18 116.14 37.79 96.36
778 41.46 22.80 54.46 29.01 99.17
779 41.59 40.26 90.05 34.18 119.74
780 41.70 74.43 199.01 31.03 27.18
781 41.58 79.11 167.24 29.08 21.50
782 41.61 13.47 59.00 23.31 95.79
783 41.57 60.14 202.36 35.09 64.90
784 41.62 33.67 78.47 31.47 110.84
785 41.96 7.97 61.22 20.42 52.34
786 41.90 57.67 196.09 37.98 69.91
787 41.95 76.68 185.13 31.75 24.91
788 41.95 65.07 211.54 35.28 40.03
789 42.06 19.26 81.91 27.23 91.94
790 41.92 69.88 202.43 32.86 33.75
791 42.21 16.60 62.11 23.93 68.78
792 42.18 47.55 146.62 39.20 82.17
793 42.23 51.95 165.81 37.25 84.79
794 42.13 37.69 107.43 34.90 99.20
795 42.14 44.67 126.57 36.44 99.67
796 42.32 72.32 179.90 31.71 27.13
797 42.36 29.08 126.33 31.66 105.51
798 42.19 86.66 86.58 24.05 13.36
799 42.32 83.91 109.68 25.79 17.77
800 42.58 21.48 106.94 28.10 59.72
801 42.43 24.21 104.39 30.26 78.94
802 42.48 26.72 109.01 31.10 80.21
803 42.46 35.31 124.92 32.29 87.65
804 42.46 80.84 123.51 28.21 17.44
805 42.43 54.85 209.94 39.92 70.95
806 42.73 5.00 68.16 18.47 30.45
807 42.45 42.06 144.97 35.53 75.66
808 42.40 67.45 205.85 34.51 31.49
809 42.57 61.22 222.76 39.43 39.44
810 42.60 91.42 58.67 17.18 9.46
811 42.66 31.74 147.06 32.67 76.98
812 42.61 63.24 225.23 34.77 37.97
813 42.78 10.84 102.77 24.23 43.39
814 42.84 14.06 99.86 23.34 46.31
815 42.95 59.38 220.02 37.00 43.84
816 42.96 93.54 33.88 18.21 8.77
817 43.14 40.00 181.68 35.86 58.59
818 43.06 50.09 201.34 38.38 61.33
819 42.94 77.85 127.17 27.87 20.41
820 43.16 88.16 69.74 23.44 12.66
821 43.06 74.91 153.62 29.31 22.02
822 43.07 45.61 195.25 36.84 62.32
823 43.12 57.28 221.73 39.43 43.07
824 43.03 70.10 180.07 31.00 22.69
825 43.26 64.87 204.27 37.61 30.88
826 43.36 18.84 129.27 24.82 46.56
827 43.28 37.50 171.21 37.14 57.25
828 43.49 52.57 204.15 38.14 47.29
829 43.40 7.46 102.74 22.70 26.81
830 43.43 34.11 171.52 32.88 61.80
831 43.50 82.13 84.75 27.86 15.10
832 43.38 85.27 76.76 24.72 15.76
833 43.38 67.34 183.53 32.04 25.39
834 43.61 23.15 144.07 28.44 42.69
835 43.56 55.10 219.10 39.11 40.51
836 43.65 25.68 146.94 30.59 49.34
837 43.59 28.54 173.09 34.24 47.70
838 43.52 42.85 212.29 36.36 51.64
839 43.62 47.99 214.57 39.86 49.21
840 43.61 72.59 147.81 31.31 21.14
841 43.79 16.09 126.46 25.98 41.11
842 43.63 9.06 98.20 23.00 24.53
843 43.67 62.04 203.40 37.39 31.10
844 43.86 79.27 83.04 30.00 17.28
845 43.79 31.34 191.78 31.78 48.34
846 43.95 91.06 45.29 20.82 9.07
847 44.00 12.18 124.01 25.53 27.15
848 43.97 76.59 97.76 32.01 18.24
849 44.26 21.15 159.30 27.52 36.03
850 44.08 69.26 136.39 32.79 22.22
851 44.28 35.75 190.96 36.33 38.76
852 44.15 59.54 203.16 35.14 29.42
853 44.24 93.99 28.93 15.75 8.00
854 44.19 45.71 209.52 36.89 34.71
855 44.41 49.84 206.08 38.79 35.58
856 44.37 57.08 202.15 36.48 31.58
857 44.31 66.27 148.40 33.98 23.44
858 44.46 38.06 188.48 38.26 35.89
859 44.43 63.87 160.00 35.07 23.51
860 44.43 88.92 51.47 22.23 11.53
861 44.62 5.35 93.24 20.10 14.02
862 44.37 40.64 204.26 37.95 38.05
863 44.54 86.14 57.09 25.21 13.25
864 44.61 83.10 63.60 25.11 14.99
865 44.48 92.34 49.09 18.62 8.40
866 44.65 18.65 157.50 28.08 25.74
867 44.79 33.50 186.25 32.57 33.46
868 44.70 70.90 101.17 32.05 19.68
869 44.59 54.06 189.96 39.73 31.14
870 44.72 26.73 178.39 31.42 29.62
871 44.78 43.21 202.92 36.92 33.21
872 44.76 8.21 120.23 22.91 19.47
873 44.90 14.10 138.68 24.29 21.13
874 44.96 29.04 175.91 35.92 28.65
875 44.85 73.02 91.66 30.96 18.26
876 44.84 75.16 79.36 30.48 18.27
877 44.90 23.69 182.04 32.32 28.38
878 44.80 61.56 170.99 39.55 26.43
879 44.96 79.93 63.51 28.55 16.72
880 44.92 31.20 196.14 34.87 31.78
881 45.09 51.72 178.96 37.15 29.78
882 45.23 10.67 105.65 23.73 15.91
883 45.34 47.54 168.45 39.61 28.01
884 45.09 68.22 94.88 32.30 20.05
885 45.30 16.58 155.19 27.48 20.81
886 45.37 77.33 58.44 30.11 15.45
887 45.21 95.50 27.52 15.02 6.52
888 45.36 58.90 147.96 39.82 24.47
889 45.36 45.13 175.03 39.09 29.21
890 45.37 65.37 97.53 37.16 21.33
891 45.36 55.95 168.96 38.51 27.56
892 45.49 36.23 188.76 35.06 28.01
893 45.67 40.85 164.67 36.99 25.90
894 45.50 93.41 42.92 17.16 6.96
895 45.53 20.99 146.77 30.09 19.87
896 45.74 38.44 166.38 37.31 25.08
897 45.81 90.79 60.18 19.99 8.97
898 45.80 25.57 145.56 33.11 19.93
899 45.66 84.30 55.71 27.12 13.85
900 45.74 63.37 92.54 33.20 21.06
901 45.62 87.92 58.80 24.60 11.04
902 45.80 49.76 155.94 37.86 26.72
903 45.83 81.75 50.61 27.14 14.45
904 45.82 53.70 148.06 38.79 25.83
905 45.88 61.09 113.66 35.86 22.31
906 45.70 85.88 51.36 24.48 12.85
907 45.85 70.24 73.21 31.70 18.99
908 45.99 74.72 62.58 30.16 16.11
909 46.04 7.56 86.60 23.10 12.28
910 46.05 12.96 109.88 26.47 15.12
911 46.07 72.46 60.15 31.59 16.79
912 46.01 31.25 154.79 34.86 24.49
913 46.01 33.98 171.87 35.80 25.28
914 46.04 67.01 76.38 35.79 17.86
915 46.22 28.13 139.88 33.45 20.13
916 46.35 18.42 105.82 28.37 15.49
917 46.29 42.77 136.78 36.64 21.73
918 46.23 56.96 108.65 39.74 23.65
919 46.27 79.15 52.26 26.28 15.81
920 46.33 23.36 116.44 29.61 17.97
921 46.57 4.58 63.20 19.89 8.84
922 46.53 15.57 113.38 23.98 14.44
923 46.53 45.22 118.16 37.55 22.64
924 46.59 52.09 99.77 41.33 23.18
925 46.71 58.71 86.83 38.96 21.37
926 46.70 47.88 102.17 38.00 22.10
927 46.66 68.42 62.85 33.63 18.21
928 46.64 87.76 80.29 24.75 12.11
929 46.80 10.47 82.77 25.27 11.15
930 46.60 64.96 60.07 35.48 18.43
931 46.71 76.60 63.19 29.48 14.66
932 46.83 20.91 98.32 28.66 14.99
933 46.68 36.01 123.60 35.24 19.45
934 47.04 93.01 94.87 19.95 8.26
935 46.86 54.90 84.50 39.89 22.54
936 46.74 83.95 60.35 25.87 13.65
937 46.97 38.88 108.85 34.38 19.70
938 46.92 62.91 70.24 36.41 18.89
939 46.93 60.65 73.83 38.73 19.36
940 47.07 30.11 100.28 34.88 19.12
941 46.94 70.86 62.98 30.60 16.12
942 46.95 32.73 118.45 38.33 19.76
943 47.13 25.68 88.77 31.56 17.50
944 47.16 50.17 89.84 38.10 21.36
945 47.10 80.99 65.17 27.94 13.46
946 47.28 40.94 84.57 36.82 18.56
947 47.12 73.86 72.38 31.84 15.76
948 47.40 89.85 121.04 22.28 9.97
949 47.43 8.27 63.21 21.43 9.28
950 47.55 13.44 73.46 25.36 11.84
951 47.77 6.32 46.34 22.31 9.45
952 47.45 28.04 84.72 32.19 17.36
953 47.39 66.42 65.47 37.55 17.32
954 47.50 57.18 69.92 38.53 20.04
955 47.52 78.45 80.46 29.62 14.87
956 47.58 86.02 95.12 24.89 11.48
957 47.54 1.93 23.28 16.78 5.45
958 47.61 23.21 69.18 29.45 13.05
959 47.65 43.19 79.29 37.67 19.79
960 47.69 16.38 66.50 27.65 12.78
961 47.60 46.04 82.28 38.88 21.22
962 47.69 36.65 79.58 34.64 18.57
963 47.80 19.07 66.07 27.45 12.72
964 47.72 68.71 64.89 35.81 16.29
965 47.81 34.31 76.37 35.86 16.81
966 47.64 52.91 71.03 37.28 21.69
967 48.14 95.42 88.02 16.14 6.34
968 48.04 31.80 66.46 33.56 17.71
969 47.92 64.55 65.80 36.35 17.54
970 47.89 82.84 106.20 26.63 13.46
971 47.84 59.75 74.70 35.58 21.30
972 47.89 75.85 104.90 29.32 14.64
973 47.97 62.13 75.85 35.19 17.62
974 47.94 71.54 101.76 32.64 16.21
975 47.99 48.43 68.29 38.20 21.63
976 48.06 55.34 63.62 37.51 18.84
977 48.22 11.15 47.35 23.91 9.91
978 48.21 38.48 71.23 36.47 17.46
979 48.35 21.15 55.48 29.20 12.92
980 48.32 50.88 68.39 37.42 19.92
981 48.31 80.67 124.48 28.04 13.48
982 48.29 26.07 59.73 31.25 14.49
983 48.36 29.44 59.82 30.88 15.25
984 48.29 3.15 24.08 17.03 5.92
985 48.51 73.83 157.28 34.01 14.88
986 48.49 40.75 63.58 36.97 18.16
987 48.48 66.57 95.28 38.25 17.50
988 48.46 91.27 165.23 23.64 9.34
989 48.53 44.52 70.46 38.87 19.49
990 48.70 88.57 168.93 23.91 10.71
991 48.40 1.36 14.75 16.67 3.75
992 48.53 57.67 92.43 36.52 19.38
993 48.76 8.37 40.12 23.83 8.71
994 48.76 77.69 156.93 31.90 14.20
995 48.68 53.43 73.60 38.12 19.67
996 48.66 23.37 47.84 32.09 14.18
997 48.83 60.06 113.47 36.27 18.46
998 48.72 69.04 108.47 33.34 15.31
999 48.87 14.07 45.25 23.85 10.32
1000 48.75 17.21 49.90 27.19 11.61
1001 48.89 36.14 66.48 37.13 18.08
1002 48.85 63.25 120.60 37.68 16.15
1003 48.95 33.80 65.95 33.38 15.31
1004 48.85 46.75 70.41 37.75 17.32
1005 48.93 85.13 173.21 26.52 12.56
1006 49.06 71.60 178.01 33.60 15.11
1007 49.15 93.41 146.44 21.68 8.23
1008 49.18 27.87 58.81 30.57 14.83
1009 49.17 42.47 71.07 36.72 16.77
1010 48.96 1.95 17.13 17.09 5.56
1011 49.23 31.50 60.86 33.70 15.43
1012 49.19 49.14 100.48 39.55 18.76
1013 49.36 19.50 47.12 28.28 10.72
1014 49.27 38.66 72.77 35.86 16.91
1015 49.28 55.43 119.21 39.13 18.97
1016 49.36 3.64 22.34 20.49 7.00
1017 49.35 25.28 57.16 31.19 13.35
1018 49.47 75.55 196.44 32.19 14.29
1019 49.54 82.43 186.42 28.80 14.04
1020 49.38 51.80 106.15 37.82 18.94
1021 49.43 79.74 194.81 30.85 15.31
1022 49.50 96.30 58.55 18.97 6.56
1023 49.57 64.92 168.32 36.76 16.46
1024 49.56 57.91 173.20 37.65 18.27
1025 49.61 61.44 160.67 37.32 17.01
1026 49.60 67.16 193.84 34.02 17.51
1027 49.65 22.91 63.00 29.63 11.74
1028 49.71 44.57 111.40 36.77 17.87
1029 49.82 29.73 75.72 35.03 15.68
1030 49.69 90.38 169.90 24.10 9.27
1031 49.59 15.82 43.88 27.67 10.52
1032 49.70 69.72 197.61 35.42 14.78
1033 49.77 40.44 107.55 36.19 17.46
1034 49.68 1.75 15.26 17.45 5.52
1035 49.93 73.21 204.61 36.47 14.91
1036 49.93 34.18 88.21 38.14 15.14
1037 49.92 47.12 130.12 39.55 19.63
1038 50.07 87.50 154.09 26.46 11.72
1039 49.99 8.01 34.21 25.85 7.71
1040 49.99 13.77 43.93 26.08 9.91
1041 49.96 16.85 47.48 25.00 11.06
1042 49.99 36.78 118.14 35.94 15.53
1043 50.16 53.32 171.18 40.48 17.79
1044 50.23 63.09 206.71 40.12 18.18
1045 50.05 4.47 33.10 18.45 5.10
1046 50.22 26.67 103.30 34.48 13.80
1047 50.28 50.30 184.77 41.32 20.56
1048 50.34 59.79 205.75 39.28 17.55
1049 50.31 21.09 64.36 28.65 11.26
1050 50.39 55.71 209.44 40.05 18.08
1051 50.43 77.30 166.20 32.25 14.47
1052 50.39 84.66 164.27 26.73 12.54
1053 50.33 31.83 108.52 33.68 14.56
1054 50.52 93.18 105.07 20.84 7.52
1055 50.56 5.43 35.84 21.56 6.46
1056 50.50 41.86 161.44 40.21 16.72
1057 50.46 3.44 31.45 19.19 4.10
1058 50.59 70.82 206.14 35.64 16.01
1059 50.54 79.86 175.70 30.73 14.70
1060 50.66 18.35 66.12 26.23 10.42
1061 50.64 68.30 219.37 38.35 16.53
1062 50.45 1.71 17.16 15.56 4.12
1063 50.72 24.33 125.75 29.95 11.54
1064 50.73 38.75 155.31 38.34 15.96
1065 50.81 10.02 57.28 25.11 9.07
1066 50.93 12.57 69.56 25.14 10.08
1067 50.76 57.71 226.10 39.23 18.04
1068 50.69 66.15 217.56 39.04 17.64
1069 50.81 74.91 183.41 33.91 15.48
1070 50.77 28.68 129.42 35.24 12.85
1071 50.75 45.00 188.51 39.79 19.44
1072 51.01 81.94 149.54 31.48 13.84
1073 50.86 48.20 185.42 39.75 18.61
1074 51.00 33.86 159.49 35.67 15.64
1075 50.96 35.90 170.33 35.59 14.97
1076 51.10 15.57 82.06 26.82 8.64
1077 51.04 90.04 99.34 24.50 9.93
1078 51.12 61.55 213.12 39.41 17.45
1079 51.17 64.06 215.26 39.41 17.47
1080 51.20 51.85 218.01 39.87 19.15
1081 51.25 72.52 191.86 35.93 16.02
1082 51.42 7.40 70.55 22.13 6.81
1083 51.56 1.82 37.93 15.32 4.51
1084 51.39 22.08 127.85 31.65 10.87
1085 51.32 31.51 175.86 33.51 14.12
1086 51.44 54.05 204.20 40.53 17.35
1087 51.37 86.81 105.75 29.54 12.58
1088 51.40 3.69 54.09 20.52 7.00
1089 51.47 26.73 160.27 34.05 11.83
1090 51.61 19.69 121.26 29.33 10.49
1091 51.47 42.13 203.66 39.66 17.38
1092 51.67 59.02 209.39 40.24 17.66
1093 51.53 78.49 126.82 31.13 13.85
1094 51.68 56.36 217.85 40.81 17.50
1095 51.78 39.58 191.20 39.04 16.78
1096 51.68 69.75 178.66 37.34 16.06
1097 51.80 67.08 196.88 37.92 16.11
1098 51.82 37.05 189.22 36.01 16.04
1099 51.73 45.21 210.51 39.92 18.21
1100 51.79 29.39 178.12 34.12 12.35
1101 51.80 83.97 104.98 30.64 13.08
1102 51.98 50.04 208.73 42.33 20.31
1103 51.93 92.86 49.44 22.06 8.31
1104 51.91 5.09 74.59 20.95 6.17
1105 51.87 47.57 203.21 40.16 17.80
1106 51.92 75.75 128.76 32.61 15.93
1107 51.95 24.60 161.60 31.89 12.29
1108 52.08 65.09 179.83 38.95 15.55
1109 52.16 10.38 93.53 26.67 7.67
1110 52.10 13.76 121.97 26.54 8.90
1111 52.21 17.41 120.06 28.58 9.29
1112 52.11 34.43 181.36 37.53 15.02
1113 52.18 89.31 61.09 26.73 9.95
1114 52.07 81.38 83.84 29.22 13.95
1115 52.19 95.07 27.55 21.37 6.17
1116 52.20 60.74 178.65 39.59 18.13
1117 52.28 62.93 174.85 39.58 16.36
1118 52.27 73.21 118.06 35.68 15.17
1119 52.43 43.56 187.96 40.52 16.68
1120 52.43 52.60 190.72 42.70 17.91
1121 52.40 32.08 176.27 39.89 16.29
1122 52.44 80.31 75.93 32.62 15.47
1123 52.54 22.41 160.26 32.74 11.16
1124 52.65 41.50 200.79 40.36 16.91
1125 52.60 27.22 163.04 34.61 12.48
1126 52.57 68.55 136.67 41.48 16.28
1127 52.64 55.08 173.82 42.03 19.03
1128 52.62 86.26 56.16 30.13 12.31
1129 52.75 57.38 162.13 41.33 19.90
1130 52.75 70.78 107.23 40.08 16.27
1131 52.68 77.98 78.61 33.43 15.31
1132 52.50 95.80 24.45 16.64 7.55
1133 53.07 1.46 36.11 16.56 3.84
1134 52.84 3.41 65.45 19.08 5.71
1135 52.82 7.58 87.70 24.05 7.11
1136 52.93 19.95 139.45 32.19 10.01
1137 52.88 29.74 180.86 35.56 13.09
1138 52.91 37.46 188.53 42.09 15.53
1139 53.08 45.85 154.51 42.46 19.48
1140 52.88 48.19 173.20 42.72 18.84
1141 52.97 91.66 38.52 26.25 9.63
1142 53.04 5.77 75.97 23.55 6.62
1143 53.08 39.39 195.49 41.82 15.60
1144 53.03 83.08 54.50 29.72 13.64
1145 53.19 15.25 113.07 26.62 9.27
1146 53.09 66.75 107.20 39.80 15.80
1147 53.11 35.39 142.61 37.48 14.80
1148 53.22 12.43 115.93 27.28 8.98
1149 53.13 24.84 130.03 34.91 12.06
1150 53.26 59.46 137.08 43.95 17.68
1151 53.17 50.66 153.69 42.94 17.91
1152 53.22 75.45 67.30 34.46 14.90
1153 53.22 61.61 102.81 41.12 16.34
1154 53.14 64.60 99.74 40.17 16.74
1155 53.27 96.86 14.35 22.96 5.28
1156 53.34 93.84 24.53 25.43 6.92
1157 53.35 32.63 144.17 36.56 13.94
1158 53.40 73.02 65.83 38.99 15.99
1159 53.39 88.98 42.64 30.73 10.01
1160 53.62 9.83 86.25 27.14 7.92
1161 53.65 17.80 102.80 30.35 10.19
1162 53.44 95.37 20.66 24.03 6.03
1163 53.61 80.57 49.51 34.53 13.75
1164 53.48 53.41 129.26 45.11 19.88
1165 53.56 43.67 116.63 42.70 18.59
1166 53.70 68.70 76.28 42.76 16.39
1167 53.67 22.20 124.03 32.05 10.32
1168 53.77 55.92 87.15 47.44 18.73
1169 53.75 27.44 102.80 38.62 12.52
1170 53.81 78.05 49.41 37.73 14.29
1171 53.82 84.98 42.85 35.40 13.46
1172 53.82 63.31 70.75 42.06 16.85
1173 53.88 30.15 114.95 38.03 13.43
1174 53.88 41.01 117.68 43.94 17.85
1175 53.86 70.99 57.73 41.56 15.44
1176 53.86 48.28 99.29 44.37 17.86
1177 54.01 57.91 76.59 46.17 17.52
1178 54.07 34.45 95.24 41.91 15.16
1179 54.17 4.14 44.14 22.35 5.13
1180 54.02 37.46 103.81 40.52 16.58
1181 54.08 91.60 29.85 32.57 9.52
1182 54.28 7.10 60.90 24.18 6.43
1183 54.22 51.50 85.56 47.21 20.20
1184 54.15 65.96 59.56 43.91 15.72
1185 54.20 82.71 45.61 35.97 13.91
1186 54.41 19.93 87.01 32.56 10.93
1187 54.12 25.00 81.28 38.09 13.25
1188 54.39 1.98 25.46 18.01 3.64
1189 54.28 74.39 49.97 43.56 16.20
1190 54.39 44.78 72.52 47.78 18.37
1191 54.43 60.11 52.09 48.78 17.89
1192 54.36 94.29 21.74 31.70 7.61
1193 54.43 15.68 84.30 31.22 9.96
1194 54.35 61.87 59.45 47.70 16.38
1195 54.51 12.80 65.87 30.05 8.99
1196 54.40 32.16 82.06 38.56 13.01
1197 54.43 54.07 67.42 49.75 18.52
1198 54.44 76.65 44.06 40.00 13.11
1199 54.68 72.15 48.29 46.18 15.36
1200 54.65 23.04 67.81 33.62 11.26
1201 54.67 28.48 68.82 42.60 13.58
1202 54.80 47.28 67.60 47.96 18.02
1203 54.63 49.58 64.25 47.53 16.22
1204 54.59 87.14 37.95 34.40 11.60
1205 54.64 41.93 69.93 47.76 15.35
1206 54.99 9.76 53.81 29.49 8.00
1207 54.64 64.41 46.83 49.20 16.40
1208 54.79 67.66 56.94 49.08 16.18
1209 54.73 69.93 50.17 49.95 15.88
1210 54.91 79.61 44.06 39.73 13.24
1211 54.92 35.92 68.58 50.81 14.58
1212 54.99 56.24 59.02 51.24 17.98
1213 54.86 38.44 62.28 48.99 14.76
1214 54.99 26.22 54.10 39.75 11.66
1215 55.15 17.76 50.41 32.12 9.16
1216 55.04 58.57 48.95 55.06 16.17
1217 54.85 77.37 42.67 39.67 14.80
1218 55.07 30.50 57.32 46.62 12.56
1219 55.38 40.59 50.07 57.02 16.52
1220 55.38 63.37 54.42 56.51 17.64
1221 55.24 5.94 36.42 26.71 6.70
1222 55.18 33.55 67.43 48.31 15.01
1223 55.17 84.68 45.32 44.03 14.05
1224 55.72 77.97 62.06 48.76 14.33
1225 55.28 82.14 56.56 46.28 14.95
1226 55.33 51.53 57.73 56.36 17.61
