#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw12 14A 7 even-skipped knirps giant
167 15.38 25.56 12.42 28.29 10.00
168 15.33 32.92 18.11 36.63 16.59
169 15.55 46.00 22.37 53.56 18.57
170 15.35 44.40 22.59 51.59 16.00
171 15.70 58.28 22.13 160.31 21.24
172 15.48 37.26 18.71 40.02 16.79
173 15.85 51.95 22.50 93.20 20.84
174 15.54 31.48 14.62 30.15 11.85
175 16.04 60.29 21.87 159.24 20.95
176 15.79 38.70 21.20 38.73 18.44
177 16.08 74.68 9.65 80.35 8.04
178 15.84 43.78 24.04 44.96 19.61
179 16.02 49.63 23.93 65.54 22.51
180 15.90 32.31 17.52 35.31 16.50
181 15.96 67.94 18.35 120.36 18.73
182 16.30 56.24 22.91 134.59 23.32
183 16.28 62.97 20.85 162.52 21.00
184 16.15 65.01 20.02 141.76 20.09
185 16.31 25.76 14.68 27.32 16.30
186 16.16 28.72 16.14 30.47 15.03
187 16.37 23.71 12.09 28.00 12.04
188 16.55 47.71 23.34 53.48 23.86
189 16.47 38.02 22.85 37.72 21.13
190 16.61 70.04 17.70 121.82 17.71
191 16.20 31.32 18.62 34.92 23.15
192 16.35 41.63 24.06 40.75 21.63
193 16.65 53.71 21.75 97.22 25.55
194 16.50 65.91 19.24 133.69 18.44
195 16.56 30.10 17.56 29.42 17.47
196 16.49 39.82 19.59 38.29 17.65
197 16.80 72.70 15.24 109.81 15.98
198 16.67 67.41 18.96 124.53 18.16
199 16.60 27.83 15.74 30.04 18.30
200 16.75 36.28 19.36 35.19 17.25
201 16.74 22.79 10.71 26.65 12.13
202 16.63 31.11 20.46 31.77 19.85
203 16.82 32.19 18.47 33.74 19.08
204 16.85 35.06 19.48 34.83 23.38
205 16.84 42.57 21.69 40.69 19.28
206 17.14 51.06 22.63 65.08 28.83
207 17.13 58.45 22.79 146.75 26.55
208 16.97 29.03 22.14 31.14 24.49
209 17.14 33.46 20.39 34.88 24.55
210 17.44 61.14 22.79 148.07 26.07
211 17.61 27.03 17.78 27.16 27.92
212 17.25 37.33 19.90 37.76 18.17
213 17.41 75.10 11.50 94.57 10.31
214 17.54 55.44 22.70 103.59 33.73
215 17.77 41.36 22.00 39.00 31.28
216 17.48 44.29 22.63 40.13 24.44
217 17.36 46.36 22.37 43.12 26.86
218 17.54 66.88 21.53 132.90 22.23
219 17.34 28.20 19.00 33.38 19.38
220 17.59 38.72 20.95 37.52 23.03
221 17.71 49.00 22.83 50.07 35.53
222 17.64 24.43 16.70 26.46 27.59
223 17.53 31.78 19.64 33.27 17.68
224 17.56 42.91 21.48 40.67 23.52
225 17.84 68.82 18.86 127.82 19.77
226 17.97 71.06 18.84 118.45 20.02
227 17.94 63.42 21.74 144.85 24.15
228 17.87 65.74 21.11 138.90 23.81
229 17.90 35.53 17.89 34.66 25.23
230 17.71 34.51 19.32 39.03 19.29
231 18.02 53.05 22.94 72.79 42.63
232 18.03 73.37 17.02 127.43 15.11
233 18.44 28.62 19.27 32.62 36.32
234 17.76 45.77 17.27 41.64 24.64
235 18.13 77.39 8.72 86.60 6.97
236 18.29 31.12 20.17 28.66 34.35
237 18.14 57.30 25.59 115.61 43.92
238 18.58 22.71 13.84 25.79 35.90
239 18.45 59.51 21.28 136.06 32.12
240 18.47 50.93 22.91 50.37 56.28
241 18.61 46.61 23.00 42.27 59.71
242 18.72 44.43 23.43 38.29 50.41
243 18.67 34.92 19.72 31.71 37.29
244 18.96 54.63 22.95 71.14 65.96
245 18.70 56.72 22.02 102.48 34.12
246 18.89 67.07 22.58 139.30 28.97
247 19.06 39.67 22.73 36.23 50.35
248 19.05 61.74 23.16 148.49 33.43
249 18.67 75.99 14.70 113.39 13.03
250 19.02 74.94 15.25 126.52 17.90
251 18.89 20.90 12.90 25.72 28.40
252 19.20 49.18 23.82 41.18 77.40
253 18.93 65.39 21.28 152.44 29.32
254 19.16 69.51 20.83 130.40 28.33
255 19.10 71.88 21.74 129.35 20.83
256 19.14 42.06 22.38 34.76 55.52
257 19.25 64.06 23.46 153.57 29.17
258 19.40 32.93 20.96 32.54 51.93
259 19.33 37.30 21.76 33.99 51.75
260 19.45 52.61 22.17 51.80 81.76
261 19.55 30.21 19.50 29.27 63.90
262 19.42 73.06 17.02 133.45 20.27
263 19.35 25.61 17.83 27.02 47.03
264 19.54 77.51 12.06 103.10 11.79
265 19.59 58.24 24.32 96.45 55.44
266 19.86 35.36 22.03 34.50 60.35
267 19.67 56.30 23.19 60.31 87.00
268 20.13 21.67 14.56 24.78 71.02
269 19.99 27.74 18.23 30.29 68.88
270 19.93 47.49 22.88 42.40 106.51
271 20.04 23.89 17.32 25.87 75.23
272 20.11 45.06 24.93 36.06 105.21
273 20.25 59.98 23.71 103.28 47.17
274 20.19 19.50 13.57 24.04 51.80
275 20.30 51.09 24.23 41.63 117.84
276 20.23 42.78 23.25 36.06 94.74
277 20.21 65.74 23.11 152.28 32.95
278 20.20 75.58 17.78 129.51 20.42
279 20.04 55.33 21.91 59.06 80.53
280 20.38 62.66 24.97 141.66 39.81
281 20.01 71.08 22.27 130.77 25.23
282 20.47 68.44 21.61 137.40 30.03
283 20.48 38.55 21.54 34.66 91.57
284 20.82 40.93 24.60 35.42 119.51
285 20.71 53.36 24.54 45.21 114.46
286 20.60 73.47 20.00 143.98 24.52
287 20.86 25.71 17.75 28.39 90.40
288 20.49 78.89 10.43 84.00 8.99
289 20.83 31.91 21.48 31.40 85.57
290 20.66 71.16 20.00 134.35 25.38
291 20.89 49.36 23.69 39.15 137.32
292 20.85 57.45 24.34 63.85 85.84
293 20.93 34.20 22.35 32.85 95.75
294 21.10 64.44 24.91 132.30 41.01
295 21.04 29.67 21.90 30.85 105.84
296 21.09 55.35 24.96 48.75 112.01
297 21.18 76.90 17.71 108.82 18.32
298 21.28 36.71 22.30 33.88 112.05
299 21.12 46.89 25.54 36.86 154.10
300 21.41 80.29 10.57 83.17 12.12
301 21.40 43.71 25.20 33.53 140.40
302 21.77 20.42 13.98 25.48 81.18
303 21.63 22.97 17.18 26.78 98.26
304 21.58 60.84 23.57 84.36 52.45
305 21.57 70.03 23.71 136.26 35.08
306 21.70 58.77 25.25 59.10 80.76
307 21.86 27.94 20.04 30.78 117.32
308 21.74 51.44 25.52 39.90 150.74
309 21.76 66.04 23.75 133.22 42.11
310 21.71 74.72 20.97 134.29 30.27
311 21.81 39.27 24.97 32.99 131.25
312 22.14 68.08 25.14 143.66 37.20
313 21.97 78.87 18.01 108.68 23.63
314 22.09 45.96 25.68 38.37 161.76
315 22.11 72.04 21.81 135.26 35.06
316 22.07 48.79 26.82 37.96 159.23
317 22.12 53.95 26.14 40.12 124.37
318 22.28 56.51 25.21 47.26 104.40
319 22.16 63.17 21.93 105.13 51.79
320 22.23 31.20 20.35 33.61 118.75
321 22.19 34.75 21.96 32.20 123.71
322 22.36 41.65 22.71 32.58 153.54
323 22.34 24.92 19.15 28.06 128.91
324 22.41 18.06 13.97 23.81 65.32
325 22.32 77.73 17.76 111.22 23.24
326 22.85 37.35 23.57 34.80 147.83
327 22.72 43.73 25.46 34.94 162.83
328 22.58 26.21 16.63 27.76 103.10
329 22.76 76.40 20.41 116.84 35.80
330 22.83 59.87 24.94 64.07 77.71
331 23.10 64.15 24.00 107.53 52.93
332 23.08 50.36 25.40 38.23 156.04
333 23.06 52.66 25.69 38.55 139.82
334 23.15 33.17 22.10 28.88 137.75
335 23.04 74.68 22.24 130.70 33.86
336 22.86 61.89 25.75 85.44 57.08
337 23.05 80.47 15.34 91.67 19.37
338 22.94 22.97 18.71 28.01 110.94
339 23.06 39.77 23.50 34.04 153.74
340 23.03 73.07 21.94 128.89 32.46
341 23.05 27.64 20.96 31.88 116.26
342 23.22 66.62 25.01 123.97 45.42
343 23.11 29.12 19.42 30.78 119.49
344 23.25 47.93 25.44 36.80 178.45
345 23.27 57.88 25.73 47.76 89.53
346 23.32 20.51 16.41 26.12 96.33
347 23.31 45.80 27.28 36.18 174.64
348 23.48 82.55 11.31 74.57 13.47
349 23.47 55.13 26.24 40.50 108.94
350 23.26 69.08 23.30 131.44 38.21
351 23.50 78.47 21.59 112.01 40.07
352 23.63 35.36 23.55 33.43 162.06
353 23.79 31.29 21.27 30.21 132.10
354 23.54 71.73 23.60 127.82 48.05
355 23.70 25.96 19.89 29.14 130.19
356 23.47 61.82 23.49 81.11 55.96
357 23.77 17.64 13.16 23.52 74.62
358 23.64 23.57 18.61 27.36 117.48
359 23.97 41.82 25.27 36.67 171.19
360 24.04 44.14 24.96 35.03 183.06
361 23.87 70.36 22.58 131.76 38.22
362 24.10 39.05 26.58 36.40 144.63
363 24.10 59.62 27.23 59.05 77.46
364 23.88 76.79 26.26 118.95 49.77
365 24.22 51.53 26.86 40.18 132.51
366 24.33 49.15 27.48 39.14 138.94
367 24.26 65.41 26.98 123.76 53.63
368 24.33 56.90 26.15 45.40 91.59
369 24.17 62.59 27.80 82.82 67.72
370 24.33 73.19 25.96 120.22 44.37
371 24.34 28.90 20.78 32.72 128.08
372 24.24 74.56 22.61 122.52 45.36
373 24.18 75.59 24.76 121.06 50.52
374 24.37 80.20 21.46 92.40 34.42
375 24.56 53.73 27.39 39.92 123.10
376 24.36 68.13 27.46 125.68 55.65
377 24.27 21.86 19.23 29.57 102.48
378 24.65 36.88 25.36 34.00 152.54
379 24.61 46.86 27.05 35.08 156.69
380 24.70 34.10 23.31 33.16 136.66
381 24.82 19.17 17.15 26.77 96.67
382 24.89 24.57 21.17 31.01 119.13
383 24.93 82.25 19.52 81.70 29.81
384 24.87 78.09 32.21 104.74 59.71
385 24.90 70.66 29.35 130.02 52.45
386 25.06 16.33 16.09 25.38 78.05
387 25.01 26.84 21.82 31.68 127.18
388 24.96 60.94 25.95 71.61 83.24
389 25.13 40.17 25.79 35.77 153.67
390 25.17 31.25 23.46 30.88 128.02
391 25.20 55.65 27.73 44.29 105.84
392 25.21 84.52 12.20 56.07 16.41
393 25.00 22.15 18.58 27.68 104.77
394 25.14 44.16 26.81 36.95 171.98
395 25.19 58.64 25.93 56.25 89.27
396 25.15 63.65 29.63 98.78 71.53
397 25.48 42.25 28.05 37.16 151.95
398 25.33 51.92 28.95 41.57 122.42
399 25.40 66.05 29.48 107.00 67.34
400 25.44 75.70 34.04 103.12 59.04
401 25.51 49.77 29.14 40.15 117.31
402 25.42 57.53 27.15 51.62 84.75
403 25.61 68.55 33.14 121.47 57.77
404 25.77 45.99 26.25 39.22 149.10
405 25.43 73.76 30.93 111.86 56.29
406 25.45 80.33 32.32 91.86 59.36
407 25.75 38.23 25.91 35.43 139.97
408 25.74 29.04 22.09 33.32 115.46
409 25.76 33.21 24.16 33.54 131.90
410 25.69 78.31 32.92 93.86 50.36
411 25.92 20.54 19.30 29.78 104.41
412 25.97 35.82 25.73 36.64 134.14
413 25.99 48.01 26.72 38.78 124.20
414 25.68 72.17 33.64 110.34 59.98
415 26.00 53.76 28.99 45.84 113.43
416 25.91 61.79 33.09 88.67 77.86
417 26.14 59.66 30.82 88.31 91.29
418 25.79 16.84 18.86 26.86 87.00
419 26.27 18.06 19.35 27.56 90.18
420 26.24 23.16 19.75 30.66 101.09
421 26.10 83.35 32.30 61.70 37.44
422 26.29 26.39 22.60 31.23 123.38
423 26.34 70.53 41.17 115.79 68.21
424 25.97 80.92 31.57 77.05 41.76
425 26.30 64.06 34.41 94.91 82.56
426 26.12 82.21 35.43 69.57 37.38
427 26.43 14.85 17.98 25.54 76.37
428 26.39 44.08 27.38 40.19 130.63
429 26.36 40.76 28.19 38.83 133.11
430 26.37 55.72 29.18 54.58 111.67
431 26.45 67.19 45.13 97.89 84.92
432 26.48 51.51 30.86 46.03 115.22
433 26.62 57.62 33.39 90.90 95.72
434 26.44 76.52 60.43 75.36 79.11
435 26.65 31.39 24.03 35.40 115.79
436 26.51 72.96 63.15 90.04 86.02
437 26.56 74.31 59.95 82.68 84.92
438 26.78 78.45 65.00 60.20 80.25
439 26.73 80.80 72.89 53.99 76.54
440 27.06 49.37 29.35 49.19 126.98
441 26.90 28.93 22.86 30.48 121.26
442 26.85 34.05 25.42 36.20 127.28
443 26.95 38.30 26.61 36.47 129.40
444 27.08 47.18 30.73 46.68 123.02
445 26.94 15.74 16.25 26.23 73.77
446 27.25 42.73 27.93 39.87 130.01
447 27.09 61.52 36.64 85.83 109.08
448 27.01 65.15 53.35 95.12 92.93
449 27.15 83.51 73.93 37.25 57.63
450 27.22 25.26 22.86 33.68 112.13
451 27.26 20.33 21.60 29.67 95.61
452 27.27 68.84 83.10 70.45 98.24
453 27.42 36.51 27.02 37.97 121.77
454 27.27 53.57 31.06 62.82 114.33
455 27.41 45.17 28.01 47.74 125.04
456 27.52 75.38 149.08 47.62 94.99
457 27.41 59.31 35.38 96.48 108.67
458 27.45 40.52 28.33 40.37 135.60
459 27.50 55.72 33.54 83.56 113.20
460 27.70 23.45 22.16 32.36 101.41
461 27.36 70.72 96.00 65.98 88.35
462 27.57 72.76 143.60 51.17 92.37
463 27.63 17.45 21.86 32.94 93.22
464 27.57 51.28 31.52 58.98 127.29
465 27.81 27.63 25.63 37.58 108.50
466 27.68 63.18 65.56 83.35 108.65
467 27.81 66.63 136.42 61.72 100.59
468 27.85 77.83 126.07 37.72 108.72
469 27.75 80.55 111.31 34.38 90.41
470 27.91 14.59 20.92 32.04 80.55
471 27.88 32.44 26.25 38.09 120.83
472 27.72 85.54 48.96 26.58 36.73
473 28.04 30.04 24.30 36.71 105.92
474 28.06 57.41 39.56 95.76 132.15
475 27.95 34.65 27.80 39.19 129.96
476 28.20 38.79 27.39 41.17 124.38
477 28.21 46.93 30.63 61.05 120.58
478 28.16 64.61 110.59 70.51 125.94
479 28.23 60.74 56.78 86.95 137.44
480 28.38 83.82 71.48 26.70 74.21
481 28.36 21.68 26.05 36.10 105.13
482 28.35 49.70 34.01 69.26 122.78
483 28.40 19.13 25.36 35.13 90.32
484 28.33 41.82 30.12 45.42 125.70
485 28.37 52.46 33.65 81.92 131.08
486 28.45 70.75 192.00 42.39 112.11
487 28.50 44.21 29.73 55.24 129.57
488 28.49 54.61 36.65 89.83 133.27
489 28.55 68.17 187.60 43.20 113.87
490 28.59 26.01 27.03 39.66 112.14
491 28.77 36.32 29.52 45.10 124.41
492 28.76 86.84 36.33 20.33 25.72
493 28.82 58.76 64.74 77.96 161.68
494 28.75 62.58 161.98 53.95 138.79
495 28.80 73.39 195.57 35.42 121.54
496 29.00 75.94 165.22 32.31 139.52
497 29.09 78.37 128.46 29.84 119.94
498 29.00 12.75 30.81 34.50 86.83
499 29.05 16.80 33.59 39.67 102.59
500 29.10 23.98 28.43 46.10 103.20
501 29.05 31.48 28.48 52.29 117.29
502 29.08 33.86 31.94 53.53 123.54
503 29.02 65.15 204.09 45.41 139.20
504 29.15 81.10 115.93 25.93 127.16
505 29.10 48.41 35.61 82.40 139.37
506 29.12 28.63 27.49 50.39 104.81
507 29.21 40.36 32.20 59.77 129.83
508 29.14 56.41 54.09 87.55 130.24
509 29.31 46.39 37.90 84.47 131.66
510 29.44 42.55 34.54 68.67 142.48
511 29.33 60.36 154.75 57.54 163.86
512 29.27 15.32 29.66 37.62 93.91
513 29.38 38.20 32.52 54.42 120.69
514 29.26 52.06 41.99 93.82 134.01
515 29.61 85.41 40.73 21.95 57.89
516 29.65 50.26 50.02 96.99 157.74
517 29.62 69.17 211.82 36.97 169.21
518 29.61 21.84 30.12 43.84 110.61
519 29.57 54.13 58.74 98.85 152.12
520 29.64 44.64 37.94 93.38 141.58
521 29.78 71.49 209.02 32.63 160.79
522 29.81 18.85 40.47 40.74 106.02
523 29.96 66.88 205.20 35.84 186.75
524 29.90 26.94 35.78 58.11 114.82
525 29.94 82.87 63.65 22.12 107.71
526 29.87 62.38 209.56 42.10 165.80
527 29.81 57.89 114.92 71.46 173.26
528 30.02 30.29 34.67 61.10 121.88
529 29.85 35.80 33.77 59.29 118.44
530 30.26 73.84 176.50 28.82 148.87
531 30.03 87.88 18.17 18.59 24.46
532 30.15 33.12 38.24 59.25 122.88
533 30.09 55.85 106.79 77.51 178.74
534 30.18 12.90 69.76 29.14 112.32
535 30.18 64.65 219.16 39.19 181.53
536 30.19 52.24 73.82 102.12 186.57
537 30.34 76.40 135.52 29.61 143.17
538 30.25 24.40 38.33 48.43 111.80
539 30.27 48.39 53.29 74.80 156.28
540 30.26 59.42 207.11 46.21 174.56
541 30.36 15.98 67.38 32.35 109.38
542 30.36 39.88 45.84 80.69 140.67
543 30.41 79.27 92.52 27.20 134.54
544 30.49 41.89 45.00 76.58 149.01
545 30.46 37.78 41.41 71.26 138.45
546 30.46 46.12 50.44 83.99 154.27
547 30.64 43.90 50.72 76.27 149.33
548 30.85 86.64 26.19 19.63 51.05
549 30.56 21.72 51.32 38.61 127.52
550 30.68 53.86 162.38 69.49 194.27
551 30.73 20.61 45.62 35.81 118.70
552 30.88 28.85 52.67 53.43 142.17
553 30.70 50.47 83.47 79.68 167.73
554 30.83 57.63 228.85 44.66 207.17
555 30.92 61.00 226.56 39.52 202.15
556 30.88 35.78 48.29 68.88 139.02
557 30.87 68.77 163.50 31.92 171.02
558 31.17 81.01 59.34 26.51 131.06
559 31.13 83.96 43.31 22.14 88.21
560 30.91 88.72 12.20 13.87 19.57
561 31.03 31.63 58.96 56.63 142.01
562 31.15 63.25 228.44 34.58 210.26
563 31.06 71.59 161.66 32.36 166.95
564 31.08 18.90 108.63 33.11 130.45
565 31.12 26.24 70.12 44.46 141.60
566 31.12 55.77 211.04 46.09 211.49
567 31.29 34.02 59.08 62.84 151.57
568 31.29 65.63 196.16 36.52 189.68
569 31.27 14.47 133.40 30.81 146.87
570 31.30 52.23 217.12 49.20 188.86
571 31.33 23.56 78.42 40.43 145.06
572 31.25 47.44 101.49 63.51 188.70
573 31.33 40.66 66.03 71.31 163.49
574 31.40 49.31 151.92 55.47 207.82
575 31.45 77.29 71.32 27.81 139.62
576 31.46 38.08 74.96 60.67 156.92
577 31.51 45.14 97.37 58.18 194.83
578 31.69 58.97 220.35 39.41 219.28
579 31.69 11.68 140.00 27.96 122.91
580 31.65 74.57 102.13 28.41 151.40
581 31.59 42.86 91.49 59.42 186.63
582 31.83 16.75 147.49 31.26 150.47
583 31.87 54.32 230.79 40.00 218.08
584 31.80 21.24 115.54 35.55 159.38
585 31.95 30.22 117.43 38.45 179.18
586 32.04 67.67 157.23 32.19 188.23
587 31.98 27.74 141.82 37.53 176.74
588 32.09 50.76 221.40 45.63 222.05
589 32.01 35.89 116.78 46.33 174.59
590 32.05 69.88 129.39 32.68 179.50
591 32.17 79.19 47.23 24.77 114.02
592 32.19 87.13 22.49 18.73 42.02
593 32.10 32.52 146.38 38.06 180.99
594 32.05 61.43 202.91 37.66 214.20
595 32.37 9.10 110.06 21.52 71.59
596 32.20 56.55 217.98 39.02 217.18
597 32.30 24.94 173.23 33.58 157.34
598 32.14 39.67 151.33 46.67 198.88
599 32.29 46.52 201.75 45.98 218.14
600 32.30 48.54 222.84 42.50 212.97
601 32.39 72.15 94.91 28.49 162.97
602 32.41 84.69 31.74 18.73 68.02
603 32.11 12.93 161.87 28.91 127.74
604 32.40 41.81 207.46 45.26 202.45
605 32.52 63.66 166.44 36.59 186.36
606 32.34 89.08 16.25 19.30 23.36
607 32.43 82.12 37.77 24.30 95.93
608 32.63 14.41 158.95 26.90 154.56
609 32.67 52.52 224.43 41.76 216.93
610 32.63 65.75 151.24 31.57 203.47
611 32.71 19.51 158.71 31.23 156.95
612 32.66 37.65 190.54 38.98 199.93
613 32.60 44.20 204.98 39.77 215.22
614 32.78 34.21 197.73 37.93 185.08
615 32.70 59.63 202.40 35.38 220.66
616 32.77 76.76 48.81 26.45 125.98
617 32.86 22.31 157.96 32.75 176.04
618 33.03 29.04 188.62 35.44 198.17
619 33.01 74.21 64.31 27.18 143.56
620 33.09 11.36 143.72 25.45 141.40
621 33.08 57.85 199.24 39.07 228.45
622 33.16 26.58 193.28 35.06 186.53
623 33.15 31.43 197.45 32.91 193.91
624 33.09 54.44 210.04 37.31 231.09
625 33.18 40.00 215.72 37.53 223.45
626 33.22 50.35 222.49 39.20 234.80
627 33.17 61.61 164.66 34.13 218.82
