#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw2 14A 8 even-skipped knirps giant
167 15.41 27.66 20.62 33.70 18.64
168 15.65 74.06 13.86 56.04 18.68
169 15.35 45.27 23.73 40.45 26.48
170 15.32 63.01 25.92 97.51 39.84
171 15.33 35.15 24.98 36.19 20.09
172 15.53 38.92 21.20 35.27 21.80
173 15.60 36.61 22.06 34.33 22.60
174 15.66 71.45 20.16 70.44 41.61
175 15.42 76.47 7.63 42.04 10.63
176 15.88 48.43 25.82 45.48 33.03
177 15.85 51.30 25.74 71.77 30.31
178 15.89 59.50 25.73 121.08 26.88
179 16.08 30.55 21.48 33.43 20.48
180 15.88 24.93 17.73 30.12 17.71
181 16.07 33.26 21.55 33.20 21.49
182 15.88 45.68 22.75 40.88 26.75
183 16.45 56.77 25.74 114.56 28.66
184 16.53 61.55 27.77 114.55 29.87
185 16.35 64.95 25.17 94.23 37.39
186 16.40 69.54 21.89 78.32 37.21
187 16.59 77.66 9.48 47.05 11.36
188 16.50 36.29 20.12 36.61 24.67
189 16.47 22.13 15.10 29.23 19.06
190 16.89 53.73 25.82 86.48 34.95
191 16.76 25.39 17.99 31.88 22.33
192 16.89 45.35 22.20 32.84 64.10
193 16.51 75.66 15.33 65.48 14.74
194 16.85 42.40 23.34 30.51 58.47
195 16.76 67.61 25.14 99.58 41.56
196 16.87 72.67 20.29 70.33 25.50
197 16.91 74.59 17.04 71.04 18.91
198 16.80 28.97 24.58 29.47 24.67
199 17.03 50.83 26.44 46.80 59.16
200 17.29 27.27 19.20 32.22 24.50
201 17.04 78.88 7.00 40.28 6.40
202 17.08 39.76 23.91 29.26 41.33
203 17.06 33.86 20.46 37.05 23.07
204 17.41 48.03 24.07 34.55 104.94
205 17.30 76.13 14.18 62.52 14.93
206 17.43 58.87 26.87 122.93 31.69
207 17.40 66.52 25.15 105.61 42.28
208 17.48 19.98 13.79 28.82 18.56
209 17.31 22.43 16.59 30.87 20.98
210 17.49 36.88 22.62 27.90 43.42
211 17.42 79.81 7.33 40.00 6.81
212 17.69 71.52 21.14 86.25 30.17
213 17.84 64.06 25.93 113.48 30.77
214 17.74 24.93 18.85 34.17 24.89
215 17.70 28.84 21.15 34.38 31.38
216 17.93 30.56 22.66 33.07 36.95
217 17.91 34.29 23.99 26.50 44.85
218 18.04 69.24 25.56 104.59 30.33
219 18.10 55.91 26.48 93.70 44.27
220 18.18 61.40 25.87 113.45 31.90
221 18.20 42.70 21.86 28.37 130.86
222 18.31 39.38 23.99 28.99 88.09
223 18.19 77.53 14.76 56.72 13.51
224 18.23 53.06 26.48 47.91 79.03
225 18.11 23.81 17.76 28.50 33.45
226 18.37 50.38 23.32 35.17 128.68
227 18.44 45.75 23.75 29.09 139.40
228 18.29 22.12 19.09 35.27 27.27
229 18.38 31.71 20.96 26.83 44.60
230 18.62 75.63 18.56 70.73 20.55
231 18.46 26.15 20.16 30.38 38.89
232 18.65 80.08 9.27 47.36 10.20
233 18.47 29.13 24.00 29.00 38.50
234 18.85 36.59 23.06 29.97 97.18
235 18.53 59.97 25.10 119.35 34.50
236 18.82 66.73 24.51 109.49 28.97
237 19.03 73.23 23.16 96.38 30.85
238 19.05 58.24 26.60 104.60 41.59
239 19.20 48.20 23.90 32.27 172.62
240 18.85 20.32 15.67 28.35 33.00
241 19.03 18.89 15.37 21.03 29.24
242 19.00 32.91 22.64 30.75 71.85
243 19.21 22.69 20.03 30.43 48.13
244 19.27 34.35 23.13 28.56 88.01
245 19.00 64.66 27.76 122.44 30.20
246 19.08 25.94 19.17 27.95 47.03
247 19.53 54.37 25.28 40.28 79.59
248 19.48 41.32 23.74 29.48 167.25
249 19.62 30.45 22.85 29.24 98.15
250 19.69 63.36 27.49 115.76 29.69
251 19.71 78.46 17.64 83.66 17.98
252 19.66 44.11 23.02 26.88 179.98
253 19.73 51.50 24.41 32.79 143.58
254 19.71 56.56 25.38 59.60 57.63
255 19.57 69.49 24.99 100.24 42.31
256 19.87 27.61 20.86 30.62 102.18
257 19.85 60.54 27.71 98.97 38.09
258 20.01 38.59 24.01 27.54 167.54
259 20.09 81.99 9.74 50.19 9.50
260 20.30 19.38 17.35 25.49 65.23
261 20.21 24.80 21.57 28.71 95.46
262 20.17 67.18 27.22 121.42 32.01
263 20.17 75.48 21.78 85.80 22.24
264 19.93 80.38 10.80 60.90 12.06
265 20.30 46.52 24.28 29.21 169.07
266 20.50 36.18 23.57 28.70 167.96
267 20.25 16.90 13.77 25.35 39.26
268 20.35 33.32 23.82 29.52 163.20
269 20.32 73.14 22.04 98.58 26.51
270 20.57 22.19 19.91 29.27 96.16
271 20.72 49.21 25.27 28.93 175.86
272 20.85 70.48 24.57 118.82 29.73
273 20.51 58.55 24.94 62.84 56.51
274 20.80 40.81 26.13 27.88 191.38
275 20.66 65.17 26.86 137.53 34.27
276 20.94 53.52 25.42 32.15 128.32
277 21.10 56.12 23.90 37.88 78.60
278 21.07 43.30 25.87 27.42 185.31
279 21.07 80.10 15.85 72.62 16.72
280 21.22 29.05 22.49 30.07 163.68
281 21.19 61.05 25.67 91.49 38.69
282 21.06 63.70 26.53 121.70 34.37
283 21.26 31.48 22.97 28.47 191.70
284 21.17 77.43 23.64 89.19 19.72
285 21.34 51.21 25.62 34.14 141.23
286 21.47 26.50 22.88 30.12 149.10
287 21.18 58.58 23.79 57.43 49.49
288 21.52 17.31 15.72 28.09 66.10
289 21.64 73.17 24.70 112.45 28.41
290 21.30 23.92 17.88 27.38 136.88
291 21.64 45.77 25.09 28.86 182.32
292 21.74 20.48 19.80 27.66 140.97
293 21.78 39.38 22.76 27.55 191.09
294 21.69 34.37 23.89 30.57 194.38
295 21.90 66.22 26.59 126.95 33.74
296 21.88 36.93 24.38 29.35 190.62
297 21.75 22.90 23.35 31.85 151.46
298 22.09 48.96 25.27 28.56 163.23
299 22.00 75.68 22.44 95.36 24.18
300 22.08 24.11 21.32 29.03 145.15
301 21.97 52.01 20.77 29.61 122.36
302 22.34 62.59 28.65 99.47 40.72
303 22.37 57.33 25.84 41.09 68.42
304 22.43 79.49 22.01 91.97 23.17
305 22.35 59.74 28.59 56.89 49.71
306 22.39 82.53 13.86 72.34 16.86
307 22.42 42.01 23.10 27.46 191.29
308 22.49 54.46 23.55 33.92 90.55
309 22.56 70.42 26.39 112.93 32.97
310 22.76 28.79 24.41 31.12 169.34
311 22.68 18.13 19.24 28.12 97.91
312 22.72 31.82 23.56 29.66 178.03
313 22.56 37.49 23.51 27.74 172.84
314 22.90 46.74 26.95 29.04 190.18
315 22.72 25.86 21.13 32.05 175.64
316 23.00 67.35 27.16 121.88 38.61
317 22.84 77.35 22.41 83.32 26.10
318 23.14 44.11 24.37 27.85 185.32
319 22.98 34.92 24.41 29.66 196.64
320 22.98 15.28 15.45 27.29 52.27
321 23.02 51.63 26.73 31.26 128.90
322 22.81 73.14 27.12 106.18 30.62
323 23.16 20.55 20.57 28.87 131.33
324 23.26 39.28 25.80 29.02 190.88
325 23.35 23.31 20.96 29.98 160.58
326 23.17 74.39 25.78 110.38 33.98
327 23.53 64.34 27.59 105.58 40.57
328 23.59 76.03 24.79 100.38 33.90
329 23.47 85.18 9.23 44.23 11.42
330 23.65 49.00 26.50 29.47 142.26
331 23.49 58.81 28.86 56.68 55.88
332 23.40 26.48 21.74 28.49 175.56
333 23.56 61.24 30.72 85.80 49.05
334 23.82 56.29 25.93 43.52 65.50
335 23.80 72.02 27.96 113.96 42.56
336 23.92 16.58 17.75 28.15 86.37
337 23.98 36.86 27.27 29.22 188.81
338 24.01 30.85 25.20 30.70 193.36
339 23.98 41.66 25.88 29.75 185.87
340 23.98 54.02 26.16 35.82 79.14
341 23.97 69.69 30.73 122.72 44.85
342 24.18 33.87 23.73 28.78 183.02
343 24.42 18.80 20.16 28.26 118.72
344 24.29 46.09 26.81 31.21 171.97
345 24.44 28.16 25.42 31.51 173.20
346 24.50 66.09 29.49 119.19 47.01
347 24.16 86.72 6.72 30.36 6.79
348 24.46 51.42 27.22 35.20 109.12
349 24.46 77.91 27.13 87.49 34.19
350 24.19 84.42 12.24 50.22 13.22
351 24.64 14.79 13.40 25.69 51.32
352 24.66 21.86 20.66 31.77 128.29
353 24.59 25.16 24.88 32.59 162.58
354 24.68 61.15 29.29 92.73 54.04
355 24.71 73.71 30.59 106.53 45.44
356 24.82 43.69 26.80 30.87 157.49
357 24.83 39.12 25.43 32.01 185.07
358 24.65 58.14 30.23 67.58 66.89
359 24.70 85.78 10.21 35.96 10.50
360 25.05 48.31 28.46 32.21 124.45
361 25.18 64.06 30.03 100.26 52.89
362 25.12 82.83 17.78 58.51 27.05
363 25.00 71.51 31.21 110.21 51.31
364 25.39 36.45 25.66 32.71 163.86
365 25.46 54.99 28.46 81.95 72.62
366 25.50 75.57 35.56 91.97 57.43
367 25.42 33.51 26.39 30.11 168.59
368 25.52 85.41 12.41 43.20 19.68
369 25.53 30.73 24.15 33.12 162.40
370 25.62 41.35 27.34 30.87 150.34
371 25.57 52.78 30.52 60.96 86.84
372 25.44 68.70 33.67 113.67 55.35
373 25.65 16.82 19.91 29.46 83.77
374 25.46 70.43 37.61 109.48 50.82
375 25.39 79.17 29.29 83.05 58.36
376 25.79 56.87 28.62 83.03 66.82
377 25.56 81.18 23.57 70.13 33.57
378 25.79 45.88 27.79 34.08 106.66
379 25.78 50.38 29.92 43.49 96.76
380 25.65 87.08 9.00 28.33 11.67
381 25.83 66.79 36.85 111.74 68.46
382 25.80 28.11 26.19 33.97 139.17
383 25.95 25.45 24.18 32.21 139.48
384 25.90 59.38 32.27 105.15 71.34
385 26.06 14.27 16.95 26.42 58.12
386 25.90 20.10 20.62 30.94 108.58
387 25.98 22.79 21.88 31.78 101.24
388 26.01 61.87 31.72 103.25 64.96
389 26.01 72.26 42.25 91.64 56.57
390 25.85 80.04 25.03 71.83 44.60
391 25.89 78.02 37.15 76.93 57.96
392 26.25 43.56 27.02 33.73 119.05
393 26.32 39.03 27.12 33.40 127.28
394 26.10 88.05 7.75 23.12 11.81
395 26.52 47.99 29.20 43.52 99.89
396 26.56 34.99 26.64 33.61 136.57
397 26.54 64.23 42.03 105.60 77.34
398 26.48 83.05 24.56 54.77 40.53
399 26.84 32.43 27.32 33.96 127.07
400 26.63 80.61 34.06 55.94 54.49
401 26.52 29.35 27.97 35.73 131.27
402 26.83 53.24 30.53 90.32 83.59
403 26.85 18.24 19.96 31.69 86.96
404 26.66 66.39 38.69 98.00 63.63
405 26.83 76.88 116.79 49.62 83.23
406 26.86 73.86 98.36 57.15 79.12
407 26.91 50.62 30.39 69.37 85.58
408 27.20 36.91 27.93 37.68 116.58
409 27.22 55.74 34.27 105.09 81.78
410 27.04 58.10 33.85 108.21 83.98
411 26.85 23.96 23.54 36.16 104.97
412 27.08 30.07 27.68 34.50 118.25
413 27.18 41.90 26.38 42.02 100.43
414 27.09 71.18 177.36 54.59 77.95
415 27.12 26.73 26.10 35.70 119.29
416 27.01 86.29 30.20 28.04 29.06
417 27.29 60.51 39.61 110.23 81.01
418 27.31 16.01 20.78 32.22 67.14
419 27.21 45.26 30.94 49.63 98.09
420 27.66 84.52 66.95 26.67 64.79
421 27.29 13.71 19.00 29.66 50.54
422 27.22 20.84 24.73 33.75 95.41
423 27.39 62.45 63.76 88.82 108.40
424 27.56 23.08 25.35 32.96 99.49
425 27.79 78.74 149.06 34.55 89.38
426 27.70 66.88 179.34 41.30 91.37
427 27.79 81.77 107.91 29.79 84.51
428 27.44 87.99 23.90 18.28 20.26
429 27.71 39.21 28.11 41.72 108.52
430 27.82 64.28 172.12 55.83 90.92
431 27.67 48.24 31.38 82.84 91.98
432 27.92 34.31 28.80 45.25 104.01
433 28.17 69.28 220.56 34.04 105.19
434 27.98 51.00 33.96 103.39 91.97
435 28.10 75.07 195.89 31.04 87.35
436 27.79 86.67 47.48 20.67 38.76
437 28.13 11.96 17.77 31.75 40.35
438 28.13 19.24 20.99 37.78 87.75
439 28.28 72.06 198.53 34.81 99.20
440 28.16 31.30 29.41 44.37 103.98
441 28.10 53.96 35.98 112.63 92.46
442 28.15 28.83 25.52 37.40 108.57
443 28.43 43.54 30.15 85.86 102.30
444 28.30 45.97 33.22 109.79 99.69
445 28.23 58.71 50.68 88.68 109.49
446 28.31 87.92 29.22 16.99 31.33
447 28.44 13.99 20.78 34.97 64.61
448 28.43 41.18 30.29 64.59 102.99
449 28.38 24.68 27.82 42.83 102.15
450 28.47 16.56 24.91 39.15 87.06
451 28.49 36.97 30.00 51.29 96.40
452 28.60 56.26 46.85 111.27 110.24
453 28.61 61.46 208.13 49.02 109.61
454 28.88 22.18 25.98 46.53 90.05
455 28.93 47.91 36.41 116.82 110.37
456 28.72 21.07 23.66 38.59 84.21
457 28.95 64.83 224.41 33.78 140.96
458 28.97 85.81 46.02 18.39 66.97
459 29.00 52.39 40.70 131.40 121.55
460 29.03 79.91 156.87 24.24 122.21
461 29.10 39.05 32.00 85.24 102.48
462 29.09 26.69 29.16 60.42 102.59
463 29.07 35.01 32.15 76.14 101.38
464 29.27 32.53 31.29 78.17 102.41
465 29.19 49.97 37.49 124.06 114.35
466 29.30 76.82 186.28 27.63 102.93
467 29.28 82.74 73.26 20.68 117.91
468 29.29 67.56 217.32 30.51 137.88
469 29.01 10.98 15.57 34.17 31.69
470 29.31 17.93 27.47 53.34 90.23
471 29.17 29.52 30.83 55.66 95.17
472 29.36 58.08 207.70 59.94 151.41
473 29.37 73.97 180.77 28.24 99.75
474 29.38 87.84 18.04 16.00 34.65
475 29.55 15.38 24.55 51.63 88.51
476 29.38 19.36 25.57 60.34 88.91
477 29.52 45.84 38.53 132.88 116.62
478 29.57 12.74 21.65 42.36 56.55
479 29.63 54.03 60.71 108.12 141.86
480 29.63 60.54 235.07 36.49 132.57
481 29.51 70.39 178.60 28.44 147.15
482 29.63 24.00 29.98 77.62 102.37
483 29.71 41.46 33.49 108.93 109.11
484 29.99 36.99 35.91 107.78 107.07
485 29.94 62.99 226.43 32.63 156.59
486 29.83 43.62 36.40 121.04 114.06
487 29.92 55.77 207.80 56.87 158.12
488 30.05 84.74 44.30 20.14 102.21
489 29.98 10.31 25.44 36.48 41.48
490 30.03 20.86 31.57 69.45 92.71
491 29.99 28.31 29.85 91.77 96.72
492 30.13 50.98 67.28 101.78 158.59
493 30.19 65.43 206.65 27.91 160.88
494 30.13 30.55 33.62 94.56 105.86
495 30.14 34.70 33.31 105.90 108.81
496 30.21 72.87 139.78 25.81 120.24
497 30.16 79.60 90.74 22.79 116.86
498 30.24 27.18 35.16 94.64 101.00
499 30.32 39.18 39.93 120.42 110.18
500 30.30 48.23 53.82 118.58 134.41
501 30.51 88.09 22.33 17.05 49.01
502 30.46 17.49 35.77 62.51 103.59
503 30.58 59.29 241.94 32.47 190.83
504 30.59 67.65 156.41 27.65 162.98
505 30.55 76.97 98.50 20.41 113.88
506 30.55 75.38 112.14 24.62 102.79
507 30.59 14.05 33.55 52.08 87.82
508 30.76 25.65 42.51 91.49 118.58
509 30.69 32.91 40.21 99.93 114.17
510 30.74 11.20 49.92 41.21 79.44
511 30.76 22.77 38.73 87.65 111.17
512 30.76 52.59 198.96 47.67 173.05
513 30.88 57.08 238.95 33.76 185.08
514 30.73 70.53 110.53 27.11 155.50
515 30.71 45.55 53.26 110.75 140.69
516 30.83 81.91 52.39 20.65 96.20
517 30.93 42.96 50.76 117.40 134.98
518 30.98 61.60 224.44 30.98 188.30
519 30.99 19.97 45.72 66.01 114.19
520 31.13 40.65 46.30 120.39 141.65
521 31.27 54.79 242.14 35.29 178.23
522 31.28 85.21 30.31 19.19 77.84
523 31.13 28.75 44.94 102.45 122.53
524 31.26 50.02 233.30 46.79 171.37
525 31.32 31.04 56.10 90.66 150.48
526 31.31 64.00 160.14 28.45 181.87
527 31.24 79.90 53.72 21.84 108.66
528 31.31 35.53 53.89 93.11 142.53
529 31.33 37.90 63.29 108.63 152.11
530 31.35 73.59 67.00 24.48 123.24
531 31.48 47.00 180.64 73.62 180.75
532 31.45 78.41 62.61 22.72 107.92
533 31.35 9.11 65.06 24.00 38.72
534 31.97 12.31 149.96 33.96 123.74
535 31.78 17.20 171.30 40.63 144.59
536 31.80 68.56 72.46 25.12 166.26
537 31.54 19.49 88.00 50.90 127.40
538 31.86 24.71 171.53 56.21 156.08
539 31.79 44.54 173.86 50.62 186.46
540 31.74 59.28 219.12 30.54 222.47
541 31.91 75.91 47.04 23.48 105.03
542 31.81 21.62 127.50 53.45 155.97
543 31.90 33.07 151.80 56.91 172.42
544 32.00 27.61 155.35 56.75 165.04
545 32.10 88.07 24.39 16.83 38.13
546 31.93 52.59 239.87 33.51 220.00
547 32.04 71.27 56.88 25.44 128.83
548 31.91 9.09 68.50 26.13 42.17
549 32.29 82.85 32.43 20.17 72.35
550 32.05 41.73 145.04 53.53 181.25
551 32.20 48.22 246.56 40.74 208.76
552 32.07 66.03 89.74 24.63 181.52
553 32.19 56.98 213.17 31.86 231.76
554 32.20 61.58 116.45 27.09 215.97
555 32.28 39.36 203.81 59.59 176.03
556 32.31 81.30 35.26 23.75 85.19
557 32.57 90.58 30.29 13.13 16.73
558 32.49 30.27 213.51 44.54 171.15
559 32.45 37.10 209.89 42.28 148.98
560 32.54 34.83 232.52 43.63 176.23
561 32.57 50.51 244.86 35.04 214.49
562 32.67 63.98 83.82 25.80 191.04
563 32.82 80.23 34.77 22.43 86.23
564 32.63 84.94 31.14 19.30 59.64
565 32.67 54.78 232.42 33.77 236.18
566 32.61 77.98 35.13 23.80 92.40
567 32.59 14.96 170.13 33.89 157.95
568 32.83 45.88 233.36 37.56 187.55
569 32.75 10.10 91.56 27.44 63.85
570 32.85 18.83 207.68 39.97 174.74
571 32.77 43.24 245.02 39.77 207.11
572 32.88 73.23 35.53 23.52 93.14
573 32.90 23.43 208.30 39.19 195.74
574 32.91 26.22 208.96 44.05 204.24
575 32.92 59.13 113.72 27.66 223.77
576 33.03 69.35 43.62 23.42 115.01
577 33.31 21.15 185.85 35.89 222.43
578 33.09 52.74 223.41 33.20 244.89
579 33.10 76.26 33.35 23.08 89.53
580 33.22 32.98 221.55 39.08 223.35
581 33.25 66.45 45.02 24.83 132.66
582 33.30 40.91 241.32 37.03 219.02
583 33.44 28.37 210.48 39.47 214.00
584 33.30 48.53 225.91 31.90 241.38
585 33.37 38.19 211.78 37.86 222.90
586 33.51 56.59 108.49 28.63 238.00
587 33.50 61.43 62.59 27.37 204.92
588 33.51 13.25 140.21 29.75 151.33
589 33.59 16.16 168.04 35.57 184.34
590 33.53 35.63 226.24 37.74 234.11
591 33.49 87.06 50.15 18.52 25.82
592 33.70 30.95 196.82 37.65 229.28
593 33.63 75.02 34.31 23.47 91.94
594 33.70 50.98 176.08 33.44 247.27
595 33.92 71.36 35.16 23.98 97.30
596 33.73 44.05 239.38 36.04 243.34
597 33.82 78.80 31.45 22.88 69.00
598 33.71 82.33 36.15 19.78 58.74
599 33.72 84.49 40.30 19.62 42.03
600 33.82 10.65 91.78 29.58 97.79
601 34.19 89.74 86.79 16.40 18.75
602 34.01 54.00 145.09 30.58 239.68
603 33.93 63.78 43.47 25.45 174.53
604 34.01 46.55 192.28 32.57 243.40
605 34.19 80.81 36.13 22.00 62.25
606 34.17 18.34 144.86 33.32 221.79
607 34.08 23.14 173.21 36.81 235.44
608 34.02 25.95 207.74 35.54 227.75
609 34.19 39.25 218.87 35.43 243.52
610 34.22 58.86 52.52 28.70 214.35
611 34.23 68.62 34.15 25.42 101.00
612 34.10 8.47 46.46 27.63 49.34
613 34.35 42.24 213.81 32.81 246.31
614 34.37 33.26 183.98 35.54 231.56
615 34.49 36.33 174.15 32.54 241.76
616 34.65 73.74 32.07 23.08 73.84
617 34.57 76.75 32.62 21.43 72.11
618 34.46 48.92 146.01 29.85 240.48
619 34.63 66.09 33.62 24.46 122.73
620 34.63 87.58 103.49 17.12 26.29
621 34.60 29.50 146.67 34.91 238.87
622 34.77 12.70 94.28 30.84 169.69
623 34.73 20.83 139.22 34.58 229.60
624 34.71 82.97 82.05 21.06 41.63
625 34.90 86.27 114.53 20.73 24.84
626 34.72 56.44 52.24 28.10 216.99
627 34.79 51.50 88.74 30.58 233.96
