#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf8 14A 3 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
612 40.54 29.46 71.98 23.88 135.76
613 40.65 86.66 53.70 29.64 37.20
614 40.62 60.93 94.36 31.01 156.08
615 40.67 64.91 95.07 32.64 146.84
616 40.74 37.47 78.46 24.97 138.32
617 40.64 67.26 104.25 33.40 148.96
618 40.82 80.74 77.90 35.12 79.94
619 40.84 7.47 42.51 13.47 41.37
620 40.95 77.94 79.13 40.13 92.44
621 40.97 89.34 32.58 24.28 18.25
622 40.96 53.68 97.11 27.82 158.57
623 41.04 27.32 67.40 23.64 131.77
624 40.88 83.72 66.96 36.37 58.00
625 40.96 34.62 81.51 25.82 140.05
626 41.09 40.00 87.36 26.76 141.13
627 41.30 10.44 52.17 19.65 70.59
628 41.22 16.94 63.94 21.73 103.55
629 41.06 73.55 86.54 37.28 115.46
630 41.18 42.95 93.60 30.48 150.45
631 41.31 62.75 92.59 35.89 149.34
632 41.30 19.94 65.40 24.20 116.52
633 41.36 47.91 99.29 34.18 164.75
634 41.37 70.92 97.85 40.09 127.74
635 41.41 45.28 90.11 29.49 145.22
636 41.60 50.67 119.47 35.81 163.58
637 41.36 57.57 96.60 30.24 139.63
638 41.51 31.46 85.07 28.32 138.65
639 41.35 84.53 58.42 27.79 44.97
640 41.82 90.90 16.09 23.32 8.70
641 41.83 25.31 71.63 27.84 121.88
642 41.79 22.63 68.80 27.63 123.22
643 41.85 59.93 102.19 42.49 154.25
644 41.79 67.27 97.19 38.01 125.63
645 41.90 13.75 62.50 23.57 89.65
646 41.93 75.91 78.68 44.43 87.21
647 41.96 55.52 99.88 38.26 142.57
648 41.98 65.07 90.32 46.02 136.73
649 42.03 36.28 84.22 33.72 133.58
650 42.01 79.63 68.08 49.88 75.67
651 42.28 82.26 61.12 44.43 58.50
652 42.05 87.06 42.51 35.49 27.76
653 42.13 28.86 68.85 30.77 120.79
654 42.09 33.67 81.49 30.72 128.01
655 42.16 53.12 98.89 38.90 147.40
656 42.18 38.69 90.45 33.62 138.28
657 42.21 41.96 88.52 37.82 136.00
658 42.23 69.43 91.10 44.50 118.37
659 42.26 7.67 38.62 21.15 40.79
660 42.25 47.28 101.35 32.37 138.44
661 42.35 73.32 86.83 47.48 97.41
662 42.52 20.09 71.75 30.08 104.93
663 42.54 63.14 90.78 49.59 134.20
664 42.59 44.62 88.85 41.35 130.73
665 42.47 16.53 59.40 29.77 98.04
666 42.68 57.68 89.86 42.73 118.02
667 42.75 84.60 54.51 45.41 45.21
668 42.71 92.77 8.87 19.37 2.95
669 42.85 10.61 53.94 26.28 60.25
670 43.00 60.87 90.99 51.04 118.34
671 43.06 26.75 68.00 34.50 104.99
672 43.00 40.34 88.05 41.56 122.31
673 43.12 49.29 93.23 45.81 126.80
674 43.16 71.22 83.89 49.85 88.66
675 43.05 51.65 86.31 41.56 123.10
676 43.03 78.41 63.79 52.83 68.03
677 43.18 89.20 25.45 34.63 14.71
678 43.01 17.50 62.70 29.46 96.08
679 43.06 23.59 65.06 34.63 99.55
680 43.24 30.20 70.77 39.31 112.19
681 43.17 32.72 83.36 41.39 123.83
682 43.13 66.11 88.53 53.03 109.20
683 43.22 75.82 67.14 53.44 77.91
684 43.33 14.31 61.19 32.38 80.25
685 43.25 35.29 81.48 41.96 119.43
686 43.19 54.87 89.41 48.58 123.49
687 43.32 68.54 86.79 59.51 109.69
688 43.48 6.48 34.35 26.48 28.05
689 43.45 47.10 80.82 47.53 111.69
690 43.51 37.64 81.54 44.43 109.50
691 43.68 42.44 74.30 50.55 109.75
692 43.63 86.54 39.67 47.19 28.19
693 43.67 92.38 12.87 24.21 3.85
694 43.70 73.52 70.23 55.10 76.33
695 43.69 19.68 59.64 39.69 87.56
696 43.79 59.09 80.41 57.83 109.13
697 43.75 62.82 75.82 56.81 108.16
698 43.83 44.85 71.03 47.43 101.41
699 43.94 80.61 52.64 63.87 47.87
700 43.88 83.04 50.52 56.42 43.51
701 44.01 56.91 80.19 56.59 101.04
702 44.07 11.68 57.22 37.86 62.66
703 44.19 22.35 64.07 47.14 92.08
704 44.08 53.15 78.16 59.46 104.43
705 44.23 8.76 40.22 34.42 39.93
706 44.15 39.84 65.75 50.55 98.13
707 44.26 64.79 71.57 62.96 95.59
708 44.26 25.24 61.60 43.76 83.52
709 44.20 28.30 65.80 45.78 93.33
710 44.27 50.74 74.17 59.79 100.72
711 44.30 16.76 54.55 38.76 75.67
712 44.28 77.63 55.72 66.77 59.57
713 44.34 32.05 66.69 48.56 95.33
714 44.37 69.88 69.85 61.51 73.71
715 44.41 67.13 75.82 67.30 90.47
716 44.47 34.89 69.25 53.60 94.77
717 44.56 60.96 69.66 66.20 88.24
718 44.58 75.18 55.49 63.32 62.09
719 44.81 89.99 26.33 40.22 7.73
720 44.76 48.83 62.43 65.71 89.90
721 44.75 55.11 64.67 66.64 88.69
722 44.88 46.53 60.33 62.83 93.69
723 44.77 72.40 63.51 63.78 69.89
724 44.91 85.01 46.25 61.56 29.44
725 44.89 37.16 58.43 56.38 79.28
726 44.98 87.48 36.10 52.66 16.38
727 45.04 13.50 48.08 49.19 59.78
728 44.96 43.97 58.83 61.36 89.88
729 45.01 19.86 49.86 48.68 70.04
730 45.12 41.68 53.35 63.82 80.85
731 45.21 7.39 28.47 38.22 27.11
732 45.14 58.80 63.73 75.59 83.57
733 45.06 95.18 4.65 16.44 0.59
734 45.23 52.68 60.68 71.60 85.03
735 45.26 63.45 61.37 79.16 75.87
736 45.34 82.10 45.91 69.70 33.24
737 45.41 92.76 10.40 26.47 1.99
738 45.39 79.38 43.06 72.61 37.82
739 45.32 28.84 53.05 55.63 76.37
740 45.35 39.27 51.53 62.85 79.35
741 45.51 25.86 51.80 56.79 73.01
742 45.43 31.45 55.37 62.33 80.51
743 45.53 10.79 37.70 52.12 42.15
744 45.47 22.92 49.83 50.47 65.05
745 45.47 68.60 59.12 74.19 62.58
746 45.54 15.90 43.86 54.37 59.94
747 45.55 56.96 60.37 85.54 81.46
748 45.45 65.96 65.61 79.00 73.54
749 45.57 33.76 50.08 66.02 73.21
750 45.56 76.66 50.71 75.87 46.81
751 45.67 71.01 55.06 74.02 56.50
752 45.82 50.62 55.90 78.16 70.87
753 45.63 61.22 54.66 83.04 74.98
754 45.84 73.98 53.48 75.89 49.12
755 45.93 36.06 49.23 71.79 71.27
756 46.07 17.93 39.25 60.89 52.04
757 45.89 48.19 49.39 83.17 66.44
758 46.03 54.89 55.61 86.01 69.88
759 46.00 45.17 49.13 73.79 70.94
760 46.20 42.40 48.36 76.74 64.41
761 46.22 84.57 45.74 67.10 22.70
762 46.31 89.82 28.64 45.83 7.42
763 46.40 20.41 40.83 65.97 54.41
764 46.48 87.19 40.98 59.88 15.42
765 46.38 6.95 22.71 45.81 17.16
766 46.42 27.71 48.62 71.74 62.76
767 46.45 59.71 53.04 88.80 58.79
768 46.52 30.30 45.65 72.32 58.14
769 46.40 39.14 46.36 75.95 62.43
770 46.46 52.82 47.56 87.41 57.95
771 46.46 62.52 54.00 87.26 57.09
772 46.53 64.96 55.24 90.00 55.01
773 46.46 67.42 50.91 86.46 54.27
774 46.61 14.37 32.42 60.14 39.17
775 46.66 23.07 38.52 64.76 49.60
776 46.67 33.05 40.93 76.05 58.45
777 46.77 69.70 53.58 85.66 49.18
778 46.63 76.72 47.23 85.45 36.04
779 46.78 95.58 4.39 16.18 0.23
780 46.74 57.23 49.27 91.21 54.28
781 46.81 79.43 49.29 81.18 27.51
782 46.85 82.02 48.79 72.20 24.35
783 46.75 10.81 30.21 57.26 32.88
784 46.77 72.15 56.04 84.01 43.55
785 46.83 46.60 45.45 87.38 55.19
786 47.02 25.61 39.52 68.97 47.65
787 47.02 49.19 44.16 87.32 49.54
788 47.12 91.74 18.52 34.74 2.32
789 47.01 36.25 41.06 81.38 50.03
790 47.17 44.12 45.78 84.92 49.01
791 47.25 41.14 43.63 82.72 49.01
792 47.27 74.39 51.91 86.09 33.72
793 47.29 51.41 48.93 91.87 46.86
794 47.38 17.48 33.46 74.99 35.82
795 47.32 54.81 50.88 93.48 46.36
796 47.09 94.05 8.96 21.89 0.44
797 47.59 7.53 25.61 55.81 16.78
798 47.56 63.85 52.85 97.38 44.53
799 47.62 85.55 45.42 65.85 15.51
800 47.69 12.85 29.76 71.52 29.20
801 47.60 38.69 38.64 85.97 44.47
802 47.69 61.66 54.01 98.49 44.33
803 47.61 66.95 53.93 90.79 39.30
804 47.69 20.44 33.60 75.53 35.13
805 47.71 28.32 40.72 76.77 41.19
806 47.66 59.32 51.81 97.65 44.19
807 47.72 31.09 38.20 79.85 42.01
808 47.74 33.80 35.75 81.93 41.16
809 47.76 83.63 44.84 70.69 13.31
810 47.73 77.21 53.89 86.17 26.89
811 47.72 88.45 46.51 59.87 9.14
812 47.89 23.22 34.97 76.57 35.93
813 47.90 46.98 48.79 89.25 42.04
814 47.92 56.96 50.46 101.62 41.14
815 47.93 69.33 54.51 95.41 37.54
816 48.01 71.91 52.35 93.79 32.98
817 48.26 93.83 10.18 25.31 0.74
818 48.20 10.24 27.84 68.79 21.47
819 48.16 53.34 49.46 100.49 38.98
820 48.36 15.15 28.55 79.70 26.25
821 48.17 43.07 42.90 86.96 35.32
822 48.17 80.33 50.07 81.31 18.71
823 48.22 36.09 39.79 89.42 38.77
824 48.41 48.98 46.59 88.75 30.87
825 48.41 25.71 35.08 85.53 32.41
826 48.44 65.35 54.46 98.76 35.32
827 48.55 40.75 43.87 89.33 33.74
828 48.53 51.06 50.75 99.57 36.35
829 48.46 74.91 55.77 89.14 24.14
830 48.71 45.10 46.11 93.95 32.81
831 48.82 90.47 31.12 46.10 3.99
832 48.89 17.58 30.85 88.29 23.72
833 48.74 60.30 53.82 105.63 34.67
834 48.52 83.09 48.93 83.02 16.89
835 48.82 38.40 39.12 89.27 30.55
836 48.80 63.07 56.59 100.80 31.19
837 48.93 55.27 52.08 101.55 29.78
838 48.86 87.48 40.55 60.56 7.42
839 48.86 7.26 23.82 64.11 11.88
840 48.94 30.74 37.14 89.22 28.59
841 48.98 33.36 40.09 90.44 29.25
842 48.94 67.89 56.72 99.67 27.71
843 48.85 77.87 56.99 91.68 21.03
844 48.94 20.39 30.78 86.73 24.55
845 49.00 57.74 55.10 107.34 30.12
846 49.22 4.64 17.23 47.93 4.83
847 49.08 27.91 34.01 86.47 27.37
848 49.13 70.36 54.85 103.58 25.22
849 49.19 73.04 54.01 97.40 22.99
850 49.12 12.41 27.29 80.29 20.87
851 49.23 23.21 36.36 86.93 25.89
852 49.25 47.11 56.17 101.59 30.97
853 49.39 84.57 42.79 70.65 9.40
854 49.33 35.83 41.17 87.58 25.42
855 49.40 52.58 50.72 104.67 27.65
856 49.36 81.66 47.28 78.35 13.50
857 49.44 42.95 45.40 93.12 23.86
858 49.50 94.98 7.01 18.98 0.21
859 49.68 9.42 26.89 69.80 12.73
860 49.47 65.80 55.51 105.96 25.55
861 49.69 49.66 49.73 97.35 23.07
862 49.69 75.92 52.52 92.09 17.89
863 49.76 92.64 14.69 33.19 1.20
864 49.71 62.09 61.37 108.08 24.14
865 49.79 59.46 56.29 108.54 25.54
866 49.94 79.20 52.04 90.21 13.75
867 49.94 25.58 35.22 92.00 22.62
868 49.84 40.56 44.49 94.05 24.39
869 49.88 14.55 30.80 84.98 17.17
870 50.09 29.59 39.88 94.20 22.50
871 50.05 37.96 46.33 92.31 22.04
872 50.14 44.86 44.29 95.33 21.32
873 50.22 18.51 32.24 90.40 18.00
874 50.11 56.83 55.17 102.83 22.26
875 50.18 87.30 39.99 68.98 8.50
876 50.25 32.32 40.08 97.99 21.88
877 50.16 54.44 50.12 102.60 23.31
878 50.19 68.92 56.85 104.67 20.88
879 50.22 21.21 33.60 90.43 17.82
880 50.33 64.18 56.88 106.73 21.70
881 50.41 90.07 24.96 48.76 3.21
882 50.35 34.83 40.03 99.81 21.99
883 50.31 71.73 55.06 101.85 17.89
884 50.39 47.43 52.56 100.64 21.03
885 50.53 51.67 49.57 105.13 21.36
886 50.53 11.70 27.94 87.40 13.14
887 50.56 66.69 53.48 109.52 17.71
888 50.63 74.28 54.20 99.97 16.25
889 50.55 82.18 40.47 79.58 9.63
890 50.80 16.06 29.94 91.87 14.77
891 50.69 61.37 55.21 101.55 18.48
892 50.90 84.99 38.52 71.51 7.61
893 50.94 23.71 35.44 95.16 15.46
894 50.89 27.57 34.82 93.59 18.50
895 50.89 42.42 46.88 96.24 19.72
896 50.87 59.04 52.78 117.42 20.06
897 50.80 94.99 5.75 20.43 0.14
898 51.03 49.55 47.57 107.17 17.65
899 50.99 76.97 49.04 93.98 12.80
900 51.00 39.69 44.07 96.21 17.63
901 51.09 92.69 12.09 30.96 0.84
902 51.16 36.78 43.78 100.52 17.00
903 51.29 9.18 27.86 80.20 9.19
904 51.32 30.95 40.71 99.88 17.65
905 51.28 45.08 47.69 101.28 17.60
906 51.27 53.83 50.30 109.30 17.64
907 51.24 56.47 52.11 109.07 16.86
908 51.38 70.13 47.73 105.70 14.58
909 51.29 79.71 43.14 87.57 10.41
910 51.41 63.15 55.43 108.35 17.37
911 51.63 13.73 28.87 96.76 11.60
912 51.50 21.22 35.51 94.85 12.16
913 51.50 33.85 37.68 94.84 14.71
914 51.48 72.32 46.78 100.78 14.03
915 51.66 87.60 29.94 65.09 4.67
916 51.73 17.95 30.39 95.13 11.94
917 51.61 47.35 45.80 98.11 15.46
918 51.66 65.54 49.36 109.71 15.96
919 51.65 67.94 47.32 105.93 14.28
920 51.75 4.97 17.16 53.27 3.20
921 51.88 25.83 30.97 90.98 13.11
922 51.81 51.29 45.48 107.27 14.38
923 51.82 82.71 34.97 81.29 7.55
924 51.92 90.00 21.43 51.86 2.64
925 51.86 60.93 46.78 109.55 14.93
926 51.89 74.61 42.46 103.22 12.19
927 52.01 95.53 4.51 20.61 0.09
928 52.01 58.31 49.08 114.38 15.67
929 52.06 28.80 33.70 93.41 12.73
930 52.13 41.08 40.79 100.30 14.00
931 52.14 38.69 36.54 98.82 12.75
932 52.19 11.59 28.78 84.63 8.87
933 52.16 43.70 42.74 100.72 13.40
934 52.27 77.38 42.27 95.49 9.06
935 52.30 55.43 47.71 111.71 14.35
936 52.52 92.04 12.12 36.28 0.89
937 52.38 7.66 26.67 77.23 6.53
938 52.43 36.35 32.44 94.60 11.62
939 52.41 53.16 41.89 108.58 13.79
940 52.39 85.40 34.89 74.09 5.94
941 52.48 49.29 41.85 103.10 11.99
942 52.55 31.71 34.39 103.89 12.18
943 52.50 80.31 35.64 90.85 7.82
944 52.52 20.21 30.17 98.82 11.31
945 52.56 23.55 30.86 94.17 10.51
946 52.58 63.43 45.87 114.91 13.21
947 52.62 71.40 45.52 107.80 10.84
948 52.79 15.80 30.20 93.68 8.77
949 52.74 46.71 39.65 99.43 13.32
950 52.67 68.87 42.61 106.10 11.31
951 52.85 34.06 34.91 100.02 11.64
952 52.82 65.95 48.85 114.27 12.85
953 52.97 61.14 38.18 107.79 12.03
954 52.95 74.89 37.80 100.97 10.04
955 53.23 26.91 30.52 96.47 9.27
956 53.03 58.51 42.58 109.40 12.85
957 53.18 88.70 24.86 55.72 2.90
958 53.19 51.29 39.51 106.03 11.48
959 53.21 83.05 35.54 81.17 5.61
960 53.24 29.54 32.94 94.76 9.79
961 53.42 9.45 23.91 77.61 5.38
962 53.20 41.94 35.88 103.67 10.72
963 53.25 44.49 39.24 104.72 10.72
964 53.28 12.56 26.69 89.04 7.28
965 53.45 18.49 28.29 98.24 8.16
966 53.31 38.73 33.79 100.88 10.95
967 53.37 56.29 41.29 105.41 10.56
968 53.67 5.62 17.27 58.43 2.40
969 53.49 53.72 37.55 103.43 11.69
970 53.65 21.47 27.99 92.42 8.14
971 53.58 72.52 40.50 98.68 9.26
972 53.54 93.55 7.79 27.69 0.21
973 53.68 85.90 31.30 71.62 4.85
974 53.66 77.28 39.03 99.04 6.99
975 53.59 80.07 37.22 89.34 7.68
976 53.68 48.55 39.83 103.84 10.61
977 53.76 36.27 33.56 100.38 9.04
978 53.66 64.16 42.79 115.69 10.61
979 53.69 67.84 46.00 112.35 9.97
980 53.77 24.32 29.68 98.75 8.39
981 53.93 31.44 34.06 102.16 9.58
982 53.94 91.44 14.21 38.61 0.99
983 53.91 59.78 40.04 109.34 8.67
984 54.06 70.10 42.41 108.24 8.73
985 54.06 46.24 40.83 98.53 9.36
986 54.18 33.71 34.32 98.57 9.37
987 54.08 40.41 35.17 96.68 9.94
988 54.14 62.15 41.92 111.32 9.84
989 54.27 16.17 24.69 89.28 6.87
990 54.12 74.49 42.35 101.01 7.75
991 54.31 43.24 37.36 97.15 8.15
992 54.33 50.41 42.09 107.54 9.49
993 54.37 65.81 46.66 112.02 9.34
994 54.37 12.87 26.22 88.71 6.21
995 54.38 57.74 43.21 107.56 9.40
996 54.51 7.94 21.60 74.86 3.93
997 54.50 28.49 30.40 90.89 7.01
998 54.42 55.25 42.33 113.81 9.94
999 54.40 88.76 26.89 53.89 2.92
1000 54.63 52.75 42.82 101.36 8.82
1001 54.74 83.97 35.81 79.32 4.48
1002 54.72 38.04 36.10 93.62 8.83
1003 54.63 81.44 39.02 85.56 5.94
1004 54.79 19.16 27.59 90.95 5.89
1005 54.77 25.34 31.98 95.59 7.44
1006 54.99 94.48 6.96 20.94 0.04
1007 54.90 22.14 28.04 89.93 6.94
1008 54.88 71.72 43.98 104.23 6.84
1009 54.91 78.81 43.21 92.48 6.20
1010 54.91 67.86 44.81 103.70 8.04
1011 54.91 76.26 49.25 101.02 6.57
1012 54.92 60.08 45.22 114.14 7.73
1013 54.97 63.79 47.78 106.94 8.16
1014 55.04 35.55 35.62 94.14 7.12
1015 55.12 48.22 45.25 103.32 6.57
1016 55.17 31.09 38.04 95.47 6.99
1017 55.18 86.82 34.20 68.59 3.31
1018 55.15 40.87 40.63 97.97 8.10
1019 55.17 45.81 49.73 97.27 7.95
1020 55.40 10.90 26.01 76.47 4.85
1021 55.30 91.35 18.88 37.67 1.06
1022 55.31 74.00 50.21 99.41 7.75
1023 55.44 14.82 26.68 85.37 5.30
1024 55.42 57.19 47.80 105.49 9.26
1025 55.61 33.34 38.47 94.28 7.73
1026 55.53 43.58 44.94 98.87 7.75
1027 55.49 50.63 46.18 100.40 6.88
1028 55.52 54.99 49.61 104.16 7.56
1029 55.60 69.75 50.14 108.53 7.73
1030 55.66 26.93 35.43 95.81 6.05
1031 55.65 61.88 51.94 110.87 8.17
1032 55.76 7.43 22.66 64.93 2.66
1033 55.77 65.64 53.16 97.01 7.01
1034 55.94 17.66 32.80 84.01 5.30
1035 55.94 52.76 51.29 100.89 7.13
1036 55.92 82.35 44.13 79.80 4.78
1037 55.99 23.61 35.58 88.14 5.70
1038 55.97 39.05 41.71 92.10 7.23
1039 55.97 59.45 55.30 108.09 7.15
1040 56.03 88.71 35.15 50.87 2.58
1041 56.08 20.60 32.27 82.52 5.19
1042 56.11 29.66 35.35 88.05 5.50
1043 56.15 36.58 41.93 91.80 6.39
1044 56.02 76.91 58.03 91.03 4.73
1045 56.15 67.71 54.79 107.64 6.72
1046 56.12 71.97 60.76 98.36 6.28
1047 56.15 79.63 54.74 85.10 4.81
1048 56.19 85.22 43.12 71.81 3.77
1049 56.30 41.65 47.59 92.53 7.26
1050 56.30 46.48 49.60 91.00 6.49
1051 56.45 93.44 12.88 24.14 0.18
1052 56.40 63.90 60.42 106.44 7.09
1053 56.47 48.71 57.19 91.81 6.51
1054 56.48 13.01 28.48 74.26 4.53
1055 56.50 74.48 59.37 95.07 5.51
1056 56.51 57.12 60.64 96.38 6.47
1057 56.86 10.09 31.65 66.36 3.47
1058 56.71 34.44 41.41 86.13 5.85
1059 56.76 43.89 50.09 90.77 6.24
1060 56.65 54.58 63.88 95.24 6.73
1061 56.81 4.61 19.07 47.52 1.28
1062 56.72 50.79 57.59 88.41 6.23
1063 56.83 31.90 40.60 82.91 5.61
1064 56.80 90.58 27.51 39.04 0.94
1065 57.03 25.06 36.32 85.13 4.65
1066 56.84 61.63 65.23 98.25 6.20
1067 56.94 15.96 31.12 76.36 3.85
1068 56.87 27.66 38.71 83.36 5.77
1069 56.92 69.60 66.38 97.53 6.06
1070 57.07 59.25 61.71 87.33 5.75
1071 57.12 38.30 49.03 88.15 5.28
1072 57.14 66.45 64.23 96.84 6.78
1073 57.22 87.20 44.64 60.34 2.35
1074 57.20 19.22 35.88 75.20 4.12
1075 57.19 77.36 62.40 83.38 5.08
1076 57.20 80.72 58.60 76.85 4.26
1077 57.24 83.79 51.66 68.86 3.35
1078 57.40 7.49 32.51 56.54 2.39
1079 57.35 22.25 38.99 77.45 3.66
1080 57.28 72.11 64.61 93.69 5.49
1081 57.35 40.98 48.96 88.76 5.99
1082 57.60 52.17 57.04 81.59 5.58
1083 57.54 45.49 48.07 82.67 5.04
1084 57.65 29.56 44.80 80.11 4.72
1085 57.73 47.76 49.46 76.17 5.22
1086 57.56 63.90 69.45 87.85 5.96
1087 57.77 36.26 48.53 83.21 4.74
1088 57.73 56.68 71.25 87.23 5.55
1089 57.58 94.22 9.86 17.73 0.00
1090 57.66 74.76 64.76 87.46 4.96
1091 57.74 13.54 32.99 71.85 3.33
1092 57.82 54.29 67.21 81.36 5.60
1093 58.05 68.22 69.82 83.14 5.10
1094 57.97 33.98 46.59 81.62 4.78
1095 58.10 49.71 57.27 73.31 5.14
1096 58.00 61.09 72.97 84.58 5.77
1097 58.00 42.93 48.75 76.33 5.12
1098 58.10 91.32 26.52 32.13 0.50
1099 58.28 31.70 43.72 76.42 4.63
1100 58.18 17.24 39.86 68.49 3.80
1101 58.14 26.71 38.55 71.33 3.73
1102 58.22 70.52 66.14 88.42 5.32
1103 58.21 39.28 53.21 82.70 4.30
1104 58.22 58.77 70.05 74.61 4.86
1105 58.37 4.75 21.53 39.21 0.96
1106 58.41 11.05 32.17 54.50 2.80
1107 58.35 79.68 68.19 74.24 4.11
1108 58.47 65.74 71.56 83.32 4.97
1109 58.40 88.71 37.61 44.00 1.47
1110 58.38 20.54 38.98 65.82 3.30
1111 58.39 76.85 70.23 77.11 4.22
1112 58.40 82.65 68.46 64.12 3.42
1113 58.50 85.91 58.46 57.43 2.92
1114 58.56 23.78 45.02 69.63 3.95
1115 58.49 72.93 62.82 84.41 4.92
1116 58.70 62.85 71.54 78.86 5.08
1117 58.74 7.80 28.83 47.58 1.89
1118 58.67 45.95 47.49 70.87 4.42
1119 58.80 55.39 65.73 69.57 4.19
1120 58.83 51.43 55.15 66.57 4.44
1121 58.93 14.68 37.43 57.40 2.73
1122 59.00 37.64 43.83 70.21 4.29
1123 58.97 41.10 44.47 66.12 4.96
1124 59.00 29.17 41.02 66.15 3.65
1125 59.19 92.98 14.54 19.26 0.03
1126 59.12 35.28 43.66 70.19 4.32
1127 59.06 43.69 44.98 64.94 4.66
1128 59.18 53.36 54.75 60.46 4.78
1129 59.26 60.24 69.56 68.57 4.41
1130 59.33 57.75 68.28 67.10 4.05
1131 59.32 74.91 58.70 73.92 3.99
1132 59.44 47.55 49.26 62.48 4.48
1133 59.33 67.57 75.86 78.81 4.13
1134 59.39 26.52 39.96 57.58 3.34
1135 59.46 32.68 46.18 63.78 3.91
1136 59.37 69.96 72.21 75.74 4.19
1137 59.47 18.15 37.09 57.23 2.72
1138 59.55 49.64 55.37 59.70 4.49
1139 59.48 78.36 73.67 66.95 3.93
1140 59.56 21.01 38.38 59.83 3.11
1141 59.58 64.42 72.16 70.45 3.91
1142 59.65 90.90 25.39 28.16 0.85
1143 59.67 72.49 59.58 72.14 3.71
1144 59.58 81.16 69.71 59.69 3.06
1145 59.67 84.33 61.77 54.48 2.78
1146 59.77 5.54 19.87 32.48 1.06
1147 59.78 9.48 33.76 45.39 2.07
1148 59.74 87.89 43.90 41.84 1.76
1149 59.96 12.61 35.06 47.98 2.50
1150 59.98 24.11 41.38 52.83 2.58
1151 60.05 39.83 40.97 54.32 3.73
1152 59.97 62.24 65.38 60.96 4.51
1153 60.10 30.34 43.72 54.70 3.40
1154 60.03 55.40 55.99 53.11 3.73
1155 60.09 45.22 43.09 55.71 4.30
1156 60.20 16.03 35.04 52.10 2.16
1157 60.12 42.65 40.06 51.42 3.82
1158 60.28 51.95 55.40 52.65 3.86
1159 60.24 66.13 68.85 70.07 3.93
1160 60.23 76.70 68.55 67.59 3.61
1161 60.26 37.56 43.07 52.52 3.57
1162 60.34 34.75 40.89 50.21 3.67
1163 60.64 27.50 38.58 47.25 2.99
1164 60.56 58.03 56.60 56.57 3.81
1165 60.57 60.03 62.10 54.20 4.48
1166 60.50 68.41 69.27 63.02 3.77
1167 60.56 70.77 59.28 62.48 4.56
1168 60.80 74.55 56.03 61.51 3.57
1169 60.70 21.38 35.44 44.97 2.24
1170 60.79 47.12 44.41 50.22 3.14
1171 60.82 78.93 67.09 53.04 2.85
1172 60.78 49.64 48.79 48.97 4.10
1173 60.87 82.02 63.72 45.73 2.66
1174 60.89 7.56 22.52 33.21 1.12
1175 60.87 64.23 57.81 59.75 3.73
1176 60.91 85.26 52.27 47.51 2.17
1177 61.03 32.25 42.33 44.58 3.09
1178 61.16 18.17 37.43 40.65 2.27
1179 61.04 11.00 29.01 40.18 1.82
1180 61.11 53.35 49.21 39.66 3.60
1181 61.04 87.71 41.08 37.27 1.57
1182 61.11 90.69 22.95 25.55 0.54
1183 61.09 41.04 36.85 43.85 3.18
1184 61.16 61.96 53.26 50.00 3.75
1185 61.25 14.76 33.98 43.63 2.31
1186 61.24 24.70 34.83 39.32 2.64
1187 61.14 55.82 52.43 44.38 3.18
1188 61.26 43.78 37.23 44.10 3.41
1189 61.42 72.49 55.77 56.97 3.12
1190 61.43 29.56 40.34 40.15 3.02
1191 61.40 36.97 40.65 42.19 3.49
1192 61.41 66.75 59.65 51.75 3.35
1193 61.41 76.68 52.57 55.20 2.74
1194 61.62 34.55 39.31 35.12 2.84
1195 61.68 69.29 57.60 50.35 3.49
1196 61.80 50.80 47.28 37.18 3.36
1197 61.78 57.75 51.68 41.64 3.27
1198 61.91 39.20 35.26 37.31 2.91
1199 61.92 45.78 39.28 38.71 3.67
1200 62.05 5.49 17.18 22.32 0.51
1201 61.92 20.18 32.37 35.33 1.99
1202 61.90 48.23 44.42 37.04 3.07
1203 62.13 22.93 34.12 32.77 2.35
1204 62.00 60.49 51.94 39.87 3.63
1205 62.00 79.25 53.21 45.42 2.55
1206 62.17 12.69 27.52 32.54 1.67
1207 62.09 27.02 38.16 36.66 2.43
1208 62.01 64.31 51.45 45.69 3.66
1209 62.13 85.02 43.35 33.64 1.77
1210 62.15 8.87 22.50 27.64 1.24
1211 62.34 41.74 37.35 35.82 3.02
1212 62.14 54.88 48.81 34.41 3.22
1213 62.31 82.42 50.31 42.42 1.92
1214 62.25 88.49 31.33 28.25 1.17
1215 62.44 74.31 46.68 43.12 3.14
1216 62.38 52.52 48.52 34.95 3.63
1217 62.37 31.79 37.72 31.39 2.49
1218 62.45 16.04 31.62 33.98 1.92
1219 62.54 71.57 50.82 42.47 3.00
1220 62.53 66.66 53.31 38.92 3.11
1221 62.63 62.40 48.94 39.66 2.84
1222 62.61 76.98 49.16 42.59 2.41
1223 62.69 36.84 39.15 30.81 2.71
1224 62.86 29.59 39.95 27.29 2.70
1225 62.75 43.81 40.24 33.63 2.94
1226 62.72 58.95 56.25 36.47 3.42
1227 62.77 69.03 53.62 39.22 3.09
1228 62.71 34.01 38.26 29.12 2.55
1229 63.05 25.11 33.87 28.21 2.18
1230 62.95 56.65 54.85 30.21 3.27
