AP,gt,kni,kr,hb,time
51,17.135675675675675,40.51810810810811,59.48,38.27,1
52,15.976216216216216,38.54783783783784,63.12464285714286,32.075,1
53,15.833333333333334,40.45305555555556,66.36142857142858,25.562142857142856,1
54,16.79235294117647,42.94117647058823,67.61413793103448,20.866206896551724,1
55,16.8278125,46.025625,68.2441935483871,16.96,1
56,16.20542857142857,46.84885714285714,71.13863636363637,14.786818181818182,1
57,16.01076923076923,50.25666666666667,68.46103448275862,12.571379310344827,1
58,16.48972972972973,57.56918918918919,68.01096774193549,11.182580645161291,1
59,16.509428571428572,64.49028571428572,65.31038461538462,9.258076923076922,1
60,15.641578947368421,69.55973684210527,61.25653846153846,8.133076923076922,1
61,15.1985,73.885,55.93677419354839,6.795483870967741,1
62,15.51,80.21108108108108,51.715185185185184,6.178888888888889,1
63,15.263076923076923,85.66179487179487,46.34928571428571,5.645357142857143,1
