#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca5 14A 3 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
601 35.43 32.55 83.27 27.06 85.73
602 35.61 6.61 43.51 11.10 40.65
603 35.59 52.59 77.39 31.90 74.28
604 35.55 74.74 71.33 26.65 39.88
605 35.71 41.17 80.16 29.07 85.69
606 35.81 19.46 75.52 18.33 68.30
607 35.68 84.31 68.64 23.80 21.57
608 35.58 85.87 64.47 24.68 24.95
609 35.75 37.54 77.86 28.76 80.78
610 35.81 28.44 79.07 24.08 76.98
611 35.84 43.42 80.30 29.91 80.73
612 35.88 35.07 81.81 28.17 80.97
613 35.88 46.11 79.55 31.23 74.97
614 35.85 10.03 50.60 14.37 49.98
615 36.32 8.74 45.04 13.26 46.84
616 35.90 71.41 67.45 29.02 43.84
617 36.04 58.61 77.78 32.51 66.69
618 36.04 63.74 75.25 30.26 53.76
619 36.02 89.21 58.87 24.80 14.30
620 36.19 12.90 55.96 16.60 57.33
621 36.25 48.58 77.77 30.24 66.83
622 36.35 16.40 62.56 18.95 56.63
623 36.42 30.34 73.73 27.45 68.20
624 36.38 79.45 79.10 28.64 26.59
625 36.48 22.41 65.61 21.82 58.90
626 36.50 61.10 76.98 32.21 53.26
627 36.53 25.35 70.67 22.50 58.48
628 36.53 50.77 77.32 32.99 64.37
629 36.53 82.55 73.97 28.16 22.74
630 36.57 69.11 69.31 31.34 41.12
631 36.85 86.00 68.81 28.04 17.02
632 36.65 76.48 78.92 31.57 30.25
633 36.73 53.51 75.06 32.90 55.75
634 36.72 32.53 70.94 29.05 68.30
635 36.74 39.87 76.34 29.05 62.60
636 36.60 66.39 71.92 31.85 44.89
637 36.76 73.54 73.66 31.75 32.95
638 36.72 56.07 74.99 33.11 54.29
639 36.84 44.87 78.24 30.40 56.13
640 36.75 88.88 60.46 23.20 14.11
641 37.01 27.69 70.28 25.52 57.31
642 36.94 37.33 73.34 32.07 59.18
643 37.06 18.65 59.38 22.19 53.65
644 37.17 42.32 75.52 31.34 57.88
645 37.08 34.77 71.44 31.59 64.03
646 37.27 10.93 52.31 16.16 43.19
647 37.27 92.00 47.63 28.49 8.89
648 37.27 14.34 61.03 17.76 46.97
649 37.23 47.47 75.62 31.75 52.09
650 37.14 58.41 81.04 35.16 46.45
651 37.16 63.90 74.62 33.41 40.35
652 37.33 71.10 74.79 31.71 33.90
653 37.65 21.03 58.51 22.34 44.17
654 37.54 23.64 65.04 25.76 49.48
655 37.66 65.70 80.57 36.01 34.09
656 37.59 79.60 82.59 30.28 21.07
657 37.56 68.00 74.45 34.72 35.92
658 37.71 29.96 63.80 28.17 46.95
659 37.63 51.65 80.92 35.38 46.84
660 37.82 8.85 42.86 17.45 36.68
661 37.78 62.00 76.38 35.60 39.51
662 37.73 82.71 77.01 31.44 16.74
663 37.89 89.70 64.93 31.53 10.84
664 37.87 55.44 84.37 36.60 41.02
665 37.85 76.60 78.51 35.27 23.82
666 37.96 59.95 81.51 37.79 37.24
667 38.09 49.50 75.04 35.91 44.25
668 37.93 74.31 83.56 35.19 27.21
669 37.96 32.54 66.58 31.59 45.41
670 38.04 38.21 70.98 35.85 46.33
671 38.10 40.33 79.07 34.39 45.29
672 37.98 44.70 73.42 35.35 40.99
673 38.01 26.59 66.01 28.66 42.62
674 37.85 84.02 78.41 32.45 19.28
675 38.31 15.81 56.82 20.82 36.21
676 38.11 35.75 71.60 34.22 47.51
677 38.25 86.21 73.40 31.94 14.75
678 38.25 18.54 53.96 22.52 38.73
679 38.32 47.27 83.92 34.97 39.55
680 38.40 57.80 84.51 38.28 34.13
681 38.42 12.45 53.33 18.99 33.03
682 38.50 69.51 86.53 38.59 30.18
683 38.54 53.59 88.71 36.68 36.53
684 38.43 71.90 85.93 35.55 26.26
685 38.56 42.63 80.17 35.02 37.14
686 38.90 6.33 36.14 16.60 18.77
687 38.56 24.35 71.19 26.57 37.93
688 38.60 67.12 86.36 38.48 27.43
689 38.68 64.25 84.63 38.62 28.17
690 38.78 92.50 45.80 38.27 7.34
691 38.81 28.65 65.41 31.34 35.90
692 38.83 80.81 79.69 35.63 17.50
693 38.88 21.53 58.68 26.57 30.17
694 38.92 51.38 81.96 41.71 34.44
695 38.95 78.21 81.27 43.00 18.67
696 38.99 33.83 70.04 34.47 33.84
697 39.02 30.95 69.95 38.56 38.43
698 39.12 83.37 73.03 39.84 15.82
699 39.06 10.26 49.42 20.47 25.75
700 39.31 75.85 86.36 41.90 20.53
701 39.12 45.62 91.49 37.46 32.70
702 39.21 62.09 86.83 42.84 28.29
703 39.14 37.10 76.65 39.47 36.36
704 39.27 73.55 84.46 39.80 21.96
705 39.25 88.92 66.79 41.12 10.90
706 39.29 55.88 94.21 43.61 29.61
707 39.20 59.73 91.42 42.56 28.65
708 39.34 9.04 43.80 16.16 19.48
709 39.40 26.50 75.04 34.03 28.95
710 39.35 40.19 76.21 39.28 32.74
711 39.46 18.08 56.15 26.57 26.79
712 39.58 48.25 76.85 41.06 28.68
713 39.66 15.53 56.23 24.56 23.57
714 39.66 12.78 50.38 22.23 23.02
715 39.55 67.71 90.91 46.31 24.43
716 39.71 71.31 89.22 44.07 22.65
717 39.69 24.07 67.76 33.00 26.11
718 39.75 42.88 84.81 42.29 31.62
719 39.82 65.49 100.12 48.84 24.07
720 39.84 86.16 68.15 44.51 12.76
721 39.81 53.45 87.68 44.33 26.79
722 39.97 20.32 62.15 29.76 23.17
723 39.96 58.07 96.33 47.61 26.24
724 40.01 35.33 75.58 42.70 30.06
725 40.01 50.64 80.62 47.03 27.62
726 39.98 93.75 36.71 47.45 6.18
727 40.18 28.32 73.34 39.62 25.89
728 40.13 91.40 55.06 50.76 9.20
729 40.23 7.14 41.20 21.86 14.85
730 40.17 30.79 73.39 40.60 26.80
731 40.22 33.04 78.45 42.73 26.72
732 40.19 38.23 77.93 43.73 28.38
733 40.18 78.52 76.48 51.22 16.50
734 40.18 81.52 68.27 47.55 15.26
735 40.20 69.37 94.62 49.43 22.07
736 40.26 45.46 82.57 43.73 27.17
737 40.29 63.35 105.51 49.06 21.66
738 40.59 10.62 52.28 25.77 18.28
739 40.36 60.65 99.96 48.62 22.73
740 40.60 22.40 70.45 36.51 21.20
741 40.50 73.90 83.56 48.16 18.70
742 40.63 87.72 62.27 48.15 12.15
743 40.68 40.66 78.61 42.40 24.76
744 40.64 56.10 99.07 54.12 22.94
745 40.53 76.33 80.60 54.49 17.38
746 40.80 84.33 65.89 50.45 12.99
747 40.71 13.90 55.06 26.24 16.65
748 40.80 17.15 57.94 31.55 19.81
749 40.82 25.27 69.78 41.41 21.74
750 40.83 48.56 86.40 52.80 24.46
751 40.81 52.91 93.82 54.22 23.77
752 40.98 67.42 88.68 52.95 19.49
753 40.93 43.30 84.52 47.91 25.11
754 41.09 36.17 81.94 51.25 25.40
755 41.11 65.18 102.00 56.36 19.77
756 41.16 59.01 97.88 53.13 20.18
757 41.20 72.49 82.37 59.41 18.67
758 41.28 19.81 59.76 37.71 16.51
759 41.23 79.95 72.46 54.55 13.65
760 41.27 29.77 77.48 56.61 20.99
761 41.23 70.33 90.16 59.26 19.08
762 41.08 76.26 79.80 51.54 18.37
763 41.24 92.55 39.96 55.11 7.26
764 41.56 5.86 42.81 29.06 10.90
765 41.44 27.46 75.62 47.48 21.11
766 41.41 46.13 84.15 53.94 24.82
767 41.47 50.89 85.96 56.88 22.72
768 41.38 32.07 78.99 52.09 22.71
769 41.39 62.50 98.95 61.05 19.86
770 41.36 90.40 48.88 60.10 8.81
771 41.54 38.44 79.73 52.01 23.20
772 41.74 8.75 50.24 28.80 13.24
773 41.71 34.26 77.96 56.79 21.59
774 41.69 54.00 91.87 66.33 21.88
775 41.72 11.85 54.74 32.00 15.20
776 41.70 22.64 70.55 42.65 17.64
777 41.85 94.67 24.59 52.98 5.37
778 41.83 74.56 73.80 68.10 15.27
779 41.89 82.64 63.16 61.65 13.18
780 41.68 88.58 61.30 54.95 10.56
781 41.84 56.41 94.23 68.20 21.24
782 41.98 85.60 59.81 60.72 11.50
783 41.97 40.60 82.16 58.69 21.81
784 41.94 77.14 66.57 67.39 13.93
785 41.97 42.85 84.65 63.61 22.36
786 42.03 17.53 57.08 39.33 15.81
787 42.00 48.47 83.09 59.54 21.08
788 42.10 25.22 66.85 52.81 17.85
789 42.18 60.90 91.66 68.42 19.45
790 42.16 69.00 86.35 71.90 17.62
791 42.29 58.75 93.91 64.93 19.35
792 42.19 66.19 88.55 72.62 18.01
793 42.33 14.54 52.74 40.35 13.56
794 42.33 63.76 92.88 74.32 19.77
795 42.32 71.98 78.25 75.80 16.70
796 42.41 29.61 76.70 63.12 17.29
797 42.41 36.80 76.67 67.33 21.46
798 42.47 44.97 81.26 70.14 21.51
799 42.36 79.61 66.07 70.01 13.19
800 42.54 92.52 40.93 65.17 7.46
801 42.56 52.33 83.34 74.29 21.00
802 42.58 20.37 58.16 51.59 14.91
803 42.57 32.29 73.79 70.34 19.09
804 42.52 4.59 30.32 35.53 6.66
805 42.60 27.32 65.54 69.61 18.20
806 42.79 88.42 49.02 60.53 10.18
807 42.71 90.05 43.02 64.41 10.49
808 42.89 49.96 76.55 74.55 20.37
809 42.87 22.99 64.43 60.46 14.26
810 42.91 7.38 45.84 36.77 10.20
811 42.96 10.96 49.68 42.99 11.99
812 42.93 47.18 73.97 81.93 20.59
813 42.85 55.24 84.95 79.02 20.91
814 42.99 34.56 68.22 71.96 19.96
815 42.93 39.46 72.64 76.97 21.09
816 42.97 74.53 66.90 80.79 14.29
817 43.04 67.99 78.20 87.48 17.31
818 43.15 83.70 54.64 72.34 11.69
819 43.21 18.07 54.14 58.88 13.92
820 43.09 42.75 71.39 79.96 20.61
821 43.12 77.14 57.64 83.31 14.06
822 43.22 81.14 52.94 76.95 12.47
823 43.21 58.08 79.85 84.76 19.59
824 43.26 70.51 70.32 91.49 16.51
825 43.26 61.41 77.90 85.09 18.73
826 43.41 86.40 49.56 73.42 11.12
827 43.45 15.34 51.79 55.27 12.94
828 43.44 25.43 58.92 73.56 16.02
829 43.39 66.11 73.01 90.17 16.72
830 43.47 63.95 75.09 91.23 17.91
831 43.67 5.32 37.24 47.02 7.69
832 43.51 30.57 66.55 84.71 16.50
833 43.49 36.91 62.40 83.54 18.94
834 43.50 93.86 28.06 70.06 6.42
835 43.64 28.21 61.91 82.70 16.28
836 43.66 53.56 71.06 93.91 20.10
837 43.71 45.11 64.84 92.72 19.33
838 43.72 72.64 64.57 92.62 15.14
839 43.84 41.30 62.75 97.04 19.45
840 43.90 20.51 47.95 72.15 13.53
841 43.84 32.94 58.96 88.43 17.06
842 43.75 90.01 47.29 70.25 8.76
843 43.86 12.62 44.50 55.55 10.87
844 43.95 79.17 50.25 82.58 13.21
845 43.96 48.05 64.48 89.80 19.02
846 43.90 50.93 64.21 92.28 20.74
847 43.93 56.65 77.06 94.96 18.52
848 44.07 9.34 38.29 52.02 9.65
849 44.06 22.88 52.56 79.60 14.19
850 44.03 91.78 38.08 74.15 8.70
851 44.09 60.01 66.09 89.25 18.25
852 44.06 39.09 59.08 92.82 18.68
853 44.11 68.67 63.56 103.60 16.43
854 44.10 75.53 54.14 94.71 13.67
855 44.19 35.08 54.62 90.03 17.49
856 44.26 17.76 48.32 75.42 12.79
857 44.55 88.41 46.28 75.93 10.65
858 44.21 94.30 25.98 72.17 5.33
859 44.55 43.36 57.09 104.18 19.42
860 44.42 62.98 65.52 97.67 17.57
861 44.46 82.13 49.78 87.97 11.91
862 44.54 85.10 46.90 80.96 12.19
863 44.45 26.57 54.24 90.24 15.67
864 44.47 66.16 61.98 103.06 16.20
865 44.62 70.89 57.29 101.57 15.46
866 44.78 6.86 39.65 68.35 10.54
867 44.59 15.50 42.02 68.11 11.67
868 44.60 30.99 56.36 96.93 16.79
869 44.65 18.73 47.80 77.51 12.43
870 44.77 53.07 60.24 102.84 19.64
871 44.81 77.83 50.60 99.61 13.82
872 44.84 36.99 52.11 95.29 18.23
873 44.82 46.04 56.28 110.27 19.24
874 44.75 55.48 60.56 102.23 17.51
875 44.97 11.99 40.30 65.75 11.35
876 44.84 24.19 46.99 90.14 14.79
877 44.90 58.69 65.24 107.81 19.16
878 44.79 73.32 53.29 111.17 14.93
879 45.02 40.21 57.15 106.01 18.02
880 45.04 28.67 47.15 93.32 15.79
881 45.01 50.52 56.41 106.52 19.28
882 45.10 33.34 50.81 94.57 17.02
883 45.16 48.20 55.63 110.90 19.49
884 45.17 91.71 39.56 79.66 8.23
885 45.21 61.27 55.41 105.19 17.05
886 45.30 20.99 44.92 88.63 12.64
887 45.28 68.90 57.74 107.29 15.97
888 45.29 75.56 50.45 105.94 13.91
889 45.39 80.47 48.56 96.84 12.84
890 45.43 94.70 26.23 72.63 5.74
891 45.40 9.12 32.77 65.32 9.35
892 45.51 63.88 57.66 114.34 16.93
893 45.55 26.08 43.66 97.23 14.84
894 45.61 42.37 53.75 118.21 18.96
895 45.61 56.98 57.13 112.37 18.75
896 45.48 66.45 62.86 114.49 15.91
897 45.62 86.59 47.59 88.15 12.10
898 45.66 14.52 38.61 80.50 11.56
899 45.59 17.92 43.83 85.04 11.85
900 45.78 83.48 46.34 90.87 11.38
901 45.78 44.86 54.41 122.89 18.44
902 45.76 30.67 48.36 107.87 16.56
903 45.89 54.63 53.68 118.29 18.44
904 45.87 23.37 39.95 98.03 13.25
905 45.95 35.11 50.87 109.91 17.03
906 45.93 70.93 50.39 113.39 15.88
907 45.90 37.56 48.72 108.84 16.95
908 45.92 52.33 53.70 112.46 18.83
909 45.92 73.14 48.65 113.05 15.69
910 45.99 77.85 50.81 104.65 12.89
911 46.16 89.41 47.65 82.31 9.76
912 45.93 5.89 22.29 64.61 6.07
913 46.16 49.64 49.24 124.70 18.69
914 46.13 59.17 51.82 121.24 18.21
915 46.13 40.04 53.08 115.01 17.00
916 46.17 4.53 23.73 68.60 5.31
917 46.32 47.26 51.78 128.79 17.67
918 46.25 28.15 43.39 106.30 15.16
919 46.38 11.02 32.57 75.65 10.00
920 46.39 32.74 48.59 111.35 16.96
921 46.41 61.66 53.03 119.78 17.58
922 46.36 67.93 54.20 120.21 15.35
923 46.64 19.31 38.37 97.87 12.44
924 46.53 65.28 56.30 124.76 17.65
925 46.43 75.41 48.65 111.19 14.25
926 46.68 7.76 28.93 73.91 8.73
927 46.50 80.13 48.97 107.57 12.50
928 46.57 92.51 39.52 82.70 7.74
929 46.72 95.47 24.09 76.97 4.87
930 46.74 16.62 38.49 93.79 11.62
931 46.77 21.62 38.25 98.21 12.78
932 46.63 25.50 42.00 107.55 14.64
933 46.71 43.14 50.35 128.23 17.26
934 46.73 14.02 33.54 85.43 10.50
935 46.75 56.51 51.05 127.52 18.72
936 46.83 86.50 48.71 92.61 11.85
937 46.94 70.14 56.22 126.00 16.03
938 47.00 82.78 48.29 100.67 13.02
939 46.95 30.05 44.69 117.12 15.14
940 47.00 45.23 53.60 134.13 17.94
941 46.98 51.69 50.83 133.40 18.78
942 47.16 63.37 52.31 128.62 17.52
943 47.13 38.80 45.44 119.50 17.47
944 47.15 54.21 48.33 126.93 18.98
945 47.15 72.45 52.01 122.55 15.14
946 47.15 36.51 48.09 119.46 17.19
947 47.16 41.05 53.53 130.04 17.30
948 47.27 23.61 41.77 107.10 13.57
949 47.21 59.77 53.81 134.80 17.96
950 47.26 77.33 50.66 113.44 13.47
951 47.30 3.79 16.92 73.79 5.32
952 47.36 34.26 45.58 124.07 17.33
953 47.35 49.41 53.96 139.20 17.95
954 47.55 90.35 50.66 92.42 9.78
955 47.82 6.30 25.32 78.76 7.44
956 47.45 27.67 41.89 110.90 14.95
957 47.44 68.32 59.81 132.57 16.49
958 47.47 74.59 52.44 120.51 14.79
959 47.54 12.10 31.86 90.25 10.31
960 47.65 32.10 47.06 118.61 15.84
961 47.55 47.31 55.69 139.84 18.22
962 47.62 57.74 52.12 132.24 18.31
963 47.62 65.88 57.15 132.62 17.13
964 47.67 80.03 60.07 115.18 12.58
965 47.84 93.23 46.71 86.84 7.37
966 47.88 84.90 56.12 103.37 11.81
967 47.96 9.32 26.86 83.45 8.67
968 47.79 18.06 36.69 101.44 12.13
969 47.86 61.46 57.70 135.18 17.12
970 47.97 20.64 40.37 105.86 12.55
971 47.96 42.88 50.29 133.62 17.67
972 48.04 14.96 31.48 93.91 10.83
973 48.04 25.40 41.75 112.61 13.91
974 48.19 95.70 28.43 82.94 5.42
975 48.08 51.38 51.36 139.00 18.75
976 48.05 70.95 66.52 130.71 15.71
977 48.19 87.71 54.20 96.51 11.18
978 48.16 29.84 44.90 113.55 14.54
979 48.15 45.52 52.12 135.18 17.35
980 48.19 53.86 52.09 140.90 18.56
981 48.31 35.72 46.93 128.49 16.11
982 48.30 37.90 46.52 129.01 17.22
983 48.21 40.30 51.36 131.55 17.60
984 48.38 82.45 57.70 107.99 12.85
985 48.43 22.84 43.92 111.53 12.65
986 48.53 56.42 52.04 136.12 18.62
987 48.34 75.64 60.28 127.62 15.13
988 48.45 78.00 59.74 117.43 13.58
989 48.48 3.43 17.91 79.43 4.98
990 48.43 63.40 61.20 134.36 17.03
991 48.56 48.34 54.02 144.25 18.33
992 48.50 68.12 68.30 132.20 15.87
993 48.55 59.05 54.69 138.10 17.06
994 48.71 12.10 32.58 93.80 10.44
995 48.73 33.52 48.19 131.40 16.53
996 48.85 72.84 64.20 124.60 15.11
997 48.84 16.86 37.65 102.35 11.40
998 48.79 27.12 39.81 120.32 14.76
999 48.85 65.58 73.65 133.83 17.39
1000 48.86 90.94 54.70 95.25 9.63
1001 49.07 19.65 44.77 108.40 12.23
1002 49.01 44.28 52.57 136.33 17.41
1003 49.10 80.22 63.29 114.92 12.99
1004 49.15 31.48 48.07 130.44 15.51
1005 49.12 41.97 52.41 135.01 17.18
1006 49.12 50.61 53.57 147.66 19.01
1007 49.07 61.27 61.50 142.72 17.54
1008 49.04 5.89 21.86 83.62 7.31
1009 49.07 70.40 74.12 132.39 15.12
1010 49.24 93.88 45.42 84.69 7.02
1011 49.24 29.05 44.96 128.40 14.87
1012 49.26 53.12 53.11 137.99 18.14
1013 49.18 84.97 66.61 107.80 11.14
1014 49.28 8.83 28.35 85.90 9.14
1015 49.27 39.32 55.35 138.69 16.33
1016 49.29 24.71 42.31 116.22 12.90
1017 49.33 46.55 57.70 144.96 18.36
1018 49.27 74.91 58.85 119.52 14.40
1019 49.45 55.42 59.93 140.25 17.96
1020 49.45 87.91 57.72 98.35 10.35
1021 49.64 14.58 33.19 99.20 10.51
1022 49.47 36.76 52.32 135.39 16.15
1023 49.59 22.15 44.84 113.42 12.91
1024 49.56 63.54 76.12 142.03 17.06
1025 49.58 67.57 76.57 134.57 16.45
1026 49.58 77.45 69.26 118.08 13.49
1027 49.74 34.65 50.55 140.16 17.01
1028 49.70 59.30 67.77 147.74 17.29
1029 49.81 2.92 16.75 72.36 3.72
1030 49.86 82.50 63.10 111.31 12.73
1031 49.82 48.82 55.15 149.53 19.25
1032 49.81 11.59 30.01 96.56 9.10
1033 49.91 17.47 39.88 104.92 11.30
1034 50.01 57.37 67.66 151.51 17.51
1035 50.03 26.96 39.83 113.88 13.90
1036 50.10 72.31 68.41 123.06 15.25
1037 50.12 43.95 50.40 144.07 18.30
1038 50.10 90.77 57.94 97.89 10.09
1039 50.20 40.88 56.60 145.05 17.11
1040 50.21 29.76 42.01 124.63 15.22
1041 50.19 32.45 48.96 140.55 14.98
1042 50.16 69.91 80.53 133.71 15.52
1043 50.22 51.52 53.08 146.69 19.31
1044 50.23 61.65 67.39 144.12 17.08
1045 50.36 65.21 64.28 141.23 17.56
1046 50.27 38.35 51.69 135.08 16.21
1047 50.32 79.73 64.23 115.89 13.61
1048 50.38 6.98 25.48 90.13 7.86
1049 50.47 19.95 41.62 113.28 11.53
1050 50.43 54.06 56.01 146.09 18.36
1051 50.32 75.03 63.76 129.78 14.35
1052 50.42 85.20 62.91 103.07 12.14
1053 50.42 46.70 51.29 145.10 18.91
1054 50.42 24.59 42.09 116.83 13.36
1055 50.52 93.54 46.87 92.53 6.84
1056 50.76 35.94 48.11 140.62 15.73
1057 50.78 96.16 25.36 77.45 4.32
1058 50.78 9.61 29.12 92.40 8.69
1059 50.65 67.36 75.49 132.51 16.32
1060 50.68 88.22 61.67 104.07 10.77
1061 50.89 12.62 31.31 103.04 10.09
1062 50.76 22.50 42.78 121.12 12.96
1063 50.90 76.98 59.24 115.27 14.72
1064 51.02 42.37 48.77 147.20 17.99
1065 50.89 49.73 51.59 148.16 19.20
1066 50.91 56.32 56.91 148.17 18.12
1067 50.91 59.20 65.70 143.42 17.64
1068 51.01 63.41 63.36 148.54 16.68
1069 51.11 4.83 21.77 90.44 5.94
1070 51.21 15.10 32.19 104.30 10.32
1071 51.01 17.54 38.79 113.68 11.67
1072 51.04 33.71 48.32 137.00 16.01
1073 51.04 82.27 56.08 109.50 12.53
1074 51.18 26.22 38.83 120.00 13.52
1075 51.23 28.43 42.67 129.38 13.92
1076 51.12 73.62 65.81 134.62 14.70
1077 51.20 31.05 40.41 134.73 15.82
1078 51.30 38.04 46.44 145.94 16.18
1079 51.24 45.28 44.49 145.87 18.98
1080 51.33 61.36 59.04 151.08 17.19
1081 51.28 69.58 71.04 133.18 15.97
1082 51.34 71.74 69.43 138.50 15.19
1083 51.36 40.09 47.71 149.12 16.72
1084 51.40 52.42 44.53 144.72 18.66
1085 51.56 91.48 48.72 99.27 8.93
1086 51.51 79.27 56.45 116.75 13.86
1087 51.62 47.85 47.18 145.33 18.49
1088 51.71 21.36 34.80 113.69 12.54
1089 51.67 84.78 50.58 107.22 12.23
1090 51.70 65.22 54.05 140.27 16.80
1091 51.78 54.85 49.00 149.89 18.12
1092 51.84 7.09 24.32 93.29 6.91
1093 51.77 24.21 37.99 120.46 12.81
1094 51.71 67.60 61.27 147.79 15.06
1095 51.87 94.39 32.67 92.37 7.12
1096 51.81 57.45 53.20 151.64 17.55
1097 51.81 75.19 53.00 128.32 14.88
1098 51.98 18.41 33.09 106.05 11.43
1099 51.88 88.05 50.02 103.63 11.15
1100 52.01 10.24 26.45 95.42 9.24
1101 51.98 43.54 43.17 143.99 18.23
1102 52.10 50.21 44.06 140.66 19.56
1103 52.00 34.32 38.73 138.90 16.63
1104 52.12 36.44 44.28 147.57 16.36
1105 52.25 13.04 26.67 98.21 10.36
1106 52.18 3.61 14.36 84.62 3.93
1107 52.16 32.20 40.62 140.04 14.92
1108 52.13 59.92 52.57 152.10 16.99
1109 52.16 81.55 46.30 115.10 12.75
1110 52.28 29.69 35.54 137.00 14.63
1111 52.34 41.33 42.74 149.71 17.29
1112 52.31 62.83 49.60 150.79 16.71
1113 52.35 27.37 38.58 128.22 14.41
1114 52.52 15.77 31.21 102.01 10.77
1115 52.47 77.67 48.32 116.96 13.39
1116 52.48 45.93 41.86 148.22 19.04
1117 52.49 38.95 43.18 146.38 16.20
1118 52.42 72.32 52.70 127.33 14.70
1119 52.46 69.61 49.06 129.69 15.75
1120 52.58 52.59 39.98 139.90 18.63
1121 52.66 20.20 32.40 112.70 12.73
1122 52.67 66.80 46.14 145.04 15.71
1123 52.73 90.66 40.74 99.80 9.57
1124 52.76 86.58 42.48 104.86 11.82
1125 52.96 22.89 32.53 114.01 12.76
1126 52.85 25.42 34.83 121.62 12.89
1127 52.90 48.02 41.11 140.99 18.04
1128 52.89 58.19 47.04 146.44 17.33
1129 52.88 74.68 50.42 131.48 14.64
1130 52.95 8.29 23.53 94.83 8.15
1131 52.96 55.30 40.07 140.47 17.86
1132 53.01 83.68 41.02 107.65 11.28
1133 52.95 64.76 46.82 146.42 16.22
1134 53.16 5.56 18.14 87.87 6.21
1135 53.09 34.18 36.20 133.80 16.68
1136 53.10 43.81 41.77 145.56 18.41
1137 53.15 80.53 43.71 117.19 13.35
1138 53.19 93.19 34.84 98.85 7.62
1139 53.15 31.44 38.69 131.17 15.08
1140 53.13 61.16 44.18 148.80 16.93
1141 53.27 11.18 24.88 97.03 9.27
1142 53.18 36.85 38.22 142.41 15.64
1143 53.31 17.81 30.23 103.87 11.44
1144 53.34 50.22 39.81 139.30 18.64
1145 53.32 28.99 36.06 122.70 14.48
1146 53.49 95.87 18.07 82.20 4.17
1147 53.42 41.53 40.46 148.05 18.54
1148 53.47 68.34 47.25 145.22 16.10
1149 53.54 72.65 48.41 136.56 15.72
1150 53.61 13.97 29.23 104.73 10.66
1151 53.52 70.54 44.46 137.27 14.85
1152 53.63 76.86 43.47 122.27 14.71
1153 53.68 89.43 37.23 100.16 10.23
1154 53.66 52.86 40.13 141.73 19.06
1155 53.62 39.14 40.46 145.59 17.24
1156 53.70 45.96 42.56 149.96 18.48
1157 53.73 63.45 42.29 139.50 16.33
1158 53.74 20.49 30.51 109.14 12.23
1159 53.86 27.01 34.96 114.56 13.54
1160 53.91 57.16 39.22 146.15 17.15
1161 53.88 86.34 38.07 106.55 12.22
1162 53.98 59.45 39.26 136.70 17.15
1163 53.92 66.20 41.23 140.78 15.30
1164 54.03 79.27 39.55 120.25 13.17
1165 54.14 48.03 38.25 145.81 18.41
1166 54.12 24.85 35.08 106.86 13.84
1167 54.14 36.00 39.99 131.72 15.95
1168 54.05 74.46 41.50 131.10 14.39
1169 54.14 82.70 36.92 109.60 12.74
1170 54.15 8.38 23.08 92.11 7.87
1171 54.17 33.41 39.15 123.95 16.12
1172 54.15 31.15 39.57 122.94 14.49
1173 54.15 43.74 41.29 142.54 18.13
1174 54.25 16.00 28.94 101.30 11.13
1175 54.28 22.55 31.92 108.65 12.10
1176 54.21 54.88 40.45 145.40 17.11
1177 54.25 61.64 40.38 136.53 17.16
1178 54.43 50.61 38.60 134.78 19.12
1179 54.47 5.47 17.02 83.94 5.90
1180 54.35 92.12 30.01 98.99 8.74
1181 54.54 11.21 27.16 93.02 8.89
1182 54.46 40.63 40.29 143.48 17.14
1183 54.46 28.94 37.60 116.68 14.88
1184 54.62 18.64 32.90 103.01 11.78
1185 54.48 69.01 42.54 158.70 17.49
1186 54.64 38.25 39.48 138.19 17.06
1187 54.72 94.63 20.48 89.90 6.16
1188 54.62 71.32 40.46 136.33 14.30
1189 54.83 64.77 39.48 135.40 16.59
1190 54.88 52.95 39.68 141.16 17.19
1191 54.92 85.70 36.57 107.66 11.87
1192 54.90 45.71 42.30 137.97 18.48
1193 54.87 88.84 32.19 97.13 10.32
1194 55.04 42.40 40.48 143.17 17.63
1195 54.97 75.79 38.88 128.72 14.33
1196 55.10 13.58 29.45 94.64 9.58
1197 55.01 78.07 35.93 122.00 12.28
1198 55.01 80.89 36.08 114.63 13.45
1199 54.93 56.65 41.62 145.75 17.62
1200 55.06 66.99 40.56 140.13 15.44
1201 55.10 73.41 37.87 132.44 13.58
1202 55.18 20.79 32.69 102.40 12.33
1203 55.17 26.06 38.35 106.72 14.56
1204 55.11 34.45 39.82 124.49 16.61
1205 55.13 60.00 40.71 133.30 17.52
1206 55.15 62.64 41.65 133.39 17.13
1207 55.24 48.67 41.44 137.67 18.21
1208 55.14 31.61 37.16 120.41 15.62
1209 55.40 23.65 37.08 98.72 13.66
1210 55.41 8.40 24.35 85.91 8.49
1211 55.42 16.57 33.59 99.89 10.31
1212 55.43 28.13 37.04 111.83 13.83
1213 55.41 36.83 44.08 131.23 15.99
1214 55.53 83.58 34.86 110.68 12.59
1215 55.59 92.88 27.09 95.43 7.90
1216 55.52 4.11 13.93 84.62 4.40
1217 55.53 39.86 41.69 132.39 17.64
1218 55.54 69.18 36.75 130.29 15.13
1219 55.57 51.32 42.92 136.11 18.36
1220 55.64 54.74 43.30 136.72 18.01
