#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca8 14A 2 even-skipped Kruppel giant
166 16.36 40.33 33.63 22.48 73.29
167 16.31 45.37 34.73 23.37 77.65
168 16.56 34.23 30.22 19.62 72.02
169 16.74 47.58 36.59 23.35 77.31
170 16.22 61.03 31.29 21.64 72.36
171 16.70 57.47 37.81 24.99 83.90
172 16.77 61.91 34.54 21.83 77.09
173 16.73 64.63 35.39 20.80 76.07
174 16.79 67.18 34.18 20.55 73.91
175 17.08 23.90 25.65 14.33 68.76
176 16.84 73.64 28.64 17.21 69.70
177 16.95 31.86 31.76 19.06 81.70
178 17.06 52.68 38.36 24.91 80.21
179 17.01 50.60 36.87 24.78 80.61
180 17.22 54.91 37.07 23.47 83.10
181 17.24 59.45 38.25 23.06 89.80
182 17.35 27.25 27.11 17.22 76.46
183 17.45 37.39 35.16 22.82 88.41
184 17.46 42.34 36.09 23.47 92.10
185 17.53 69.83 36.36 19.11 81.10
186 17.62 21.02 24.30 12.90 69.68
187 17.75 29.86 30.72 20.12 92.24
188 17.63 45.04 35.55 23.54 84.18
189 17.63 39.95 35.44 23.25 93.94
190 17.51 76.04 27.98 15.52 67.58
191 17.83 34.30 31.45 19.63 86.40
192 17.86 48.70 39.71 24.09 92.71
193 17.93 62.85 39.27 23.12 91.72
194 18.12 65.20 39.18 23.22 93.27
195 17.91 74.59 29.33 17.84 71.43
196 18.10 57.12 40.09 24.52 95.85
197 18.14 67.54 37.76 23.78 88.12
198 18.13 71.96 35.16 19.09 82.37
199 18.26 60.50 41.46 23.78 92.08
200 18.54 18.87 23.84 12.22 74.77
201 18.39 50.73 40.52 24.25 91.95
202 18.60 31.96 34.22 19.51 92.72
203 18.55 52.83 42.01 25.11 94.64
204 18.54 24.37 29.43 15.89 88.23
205 18.17 42.80 39.75 26.50 101.88
206 18.61 46.83 41.17 26.00 101.82
207 18.56 54.98 41.90 26.88 95.58
208 18.63 27.17 33.75 17.02 95.44
209 18.79 36.01 37.56 22.38 103.05
210 18.78 38.55 39.18 21.70 103.57
211 18.80 43.42 39.96 25.42 106.08
212 19.03 40.91 40.55 24.58 106.63
213 18.95 76.00 35.95 18.27 83.56
214 19.08 68.91 38.73 21.89 94.79
215 19.15 73.42 34.96 18.59 87.60
216 19.19 58.08 45.63 26.80 98.97
217 19.26 22.16 28.09 14.94 85.11
218 19.25 29.53 34.92 19.05 105.57
219 19.26 48.86 43.20 25.98 106.94
220 19.31 64.06 45.11 25.26 101.54
221 19.44 61.94 44.63 25.37 101.95
222 19.55 33.91 36.40 20.83 102.53
223 19.51 45.13 44.08 25.10 113.38
224 19.49 59.92 44.17 23.34 102.79
225 19.73 66.13 44.54 23.19 95.90
226 19.63 70.77 41.08 21.26 95.69
227 19.65 16.92 23.08 11.01 77.71
228 19.71 55.90 48.20 27.21 113.06
229 19.83 51.27 46.65 26.67 109.67
230 19.88 26.04 32.57 17.74 100.41
231 19.86 53.51 44.76 25.58 106.80
232 19.98 77.66 35.24 18.27 78.83
233 19.95 37.98 40.11 23.77 123.04
234 20.18 42.59 41.16 25.68 110.24
235 20.17 20.11 28.43 14.61 88.45
236 20.22 31.48 36.10 20.71 113.97
237 20.34 23.41 31.34 15.92 100.19
238 20.32 46.84 44.78 27.36 117.83
239 20.44 28.57 34.78 19.76 113.20
240 20.49 35.77 39.05 22.85 121.24
241 20.33 74.66 41.68 19.66 96.55
242 20.54 40.39 43.02 24.73 113.84
243 20.37 67.89 46.00 22.97 102.57
244 20.54 49.19 47.11 27.30 118.86
245 20.52 58.20 52.46 27.63 117.86
246 20.62 62.98 52.52 26.76 113.88
247 20.70 60.44 47.20 24.66 110.38
248 20.65 72.12 46.46 19.93 105.10
249 20.88 44.55 47.68 25.47 115.88
250 21.01 17.80 28.29 13.80 96.49
251 21.10 33.43 41.67 22.80 129.70
252 20.90 53.96 48.50 27.75 117.19
253 21.04 56.05 54.01 27.43 121.13
254 21.09 64.90 54.62 26.56 119.67
255 21.12 69.64 48.98 22.39 107.74
256 21.10 38.16 44.11 25.48 128.10
257 21.21 78.58 41.79 17.40 79.76
258 21.25 51.15 55.53 27.44 124.60
259 21.35 25.76 37.91 19.26 120.02
260 21.51 47.73 49.72 28.15 127.20
261 21.46 76.06 48.72 18.27 91.70
262 21.60 20.91 30.67 15.26 97.09
263 21.59 30.95 42.35 23.22 148.12
264 21.63 42.59 48.04 26.39 125.68
265 21.64 66.97 53.43 25.27 113.02
266 21.82 23.36 37.10 17.39 115.17
267 21.74 61.47 55.71 27.89 117.57
268 21.76 28.35 40.68 23.03 137.09
269 21.78 57.55 57.75 29.35 124.23
270 21.81 73.49 48.95 20.40 98.15
271 21.84 35.56 44.82 24.45 138.87
272 21.87 45.52 49.99 28.11 127.51
273 21.97 40.31 47.45 25.65 129.12
274 21.92 53.07 54.74 29.17 130.88
275 22.13 59.42 60.30 29.37 131.19
276 22.25 16.44 29.25 12.96 90.89
277 22.12 70.66 56.97 23.55 108.94
278 22.24 63.37 60.54 27.01 121.54
279 22.24 55.13 56.95 29.17 134.61
280 22.26 80.72 46.51 16.83 76.93
281 22.23 38.16 46.71 27.01 137.58
282 22.30 48.96 58.02 29.10 133.82
283 22.50 13.71 24.03 10.83 77.77
284 22.47 19.12 33.54 15.25 104.09
285 22.47 33.27 46.57 24.39 141.48
286 22.51 51.00 57.82 30.00 135.91
287 22.65 65.38 60.90 26.54 119.76
288 22.63 78.05 61.21 19.08 95.36
289 22.80 26.77 42.64 20.38 122.06
290 22.77 68.05 60.38 26.13 117.07
291 22.73 29.83 42.37 22.30 137.93
292 22.74 42.64 53.07 29.48 139.72
293 22.85 75.41 57.95 20.94 96.75
294 22.91 36.35 45.28 25.80 140.32
295 22.95 45.17 56.50 28.75 136.59
296 22.91 57.16 65.32 28.88 131.32
297 23.08 24.28 39.33 19.04 121.58
298 23.20 47.27 58.07 27.63 132.22
299 23.03 72.51 64.68 24.42 116.63
300 23.20 21.74 39.21 17.88 115.45
301 23.07 52.92 65.80 29.51 134.44
302 23.04 61.20 65.68 28.62 127.68
303 23.26 38.98 53.69 27.29 140.41
304 23.41 31.41 45.21 24.27 150.27
305 23.51 40.98 58.01 29.95 154.45
306 23.44 49.54 65.67 29.32 138.85
307 23.47 59.00 72.34 29.41 130.18
308 23.60 15.91 33.12 13.13 94.12
309 23.54 54.80 70.09 30.90 132.37
310 23.57 69.94 72.01 25.86 126.69
311 23.64 63.31 74.45 29.35 128.47
312 23.76 33.38 51.64 26.54 151.35
313 23.73 79.57 69.23 18.14 94.63
314 23.75 18.79 35.04 15.56 107.59
315 23.89 28.73 48.16 22.54 143.74
316 23.81 82.32 52.89 15.85 69.09
317 23.79 65.77 77.27 27.98 131.01
318 23.84 35.55 52.60 26.34 145.23
319 23.85 43.30 61.82 28.19 155.78
320 24.19 13.38 31.88 11.77 86.04
321 24.00 51.53 73.00 29.04 149.26
322 24.05 76.88 75.66 20.05 100.48
323 24.06 26.14 47.52 21.79 132.40
324 24.08 56.43 81.43 29.52 141.58
325 24.14 74.39 78.43 23.47 108.04
326 24.24 67.87 73.39 26.70 122.94
327 24.20 37.90 59.93 27.59 150.27
328 24.26 45.22 66.25 31.07 148.34
329 24.17 60.90 84.25 30.94 135.78
330 24.36 71.97 78.13 24.11 118.46
331 24.49 23.90 46.55 19.76 129.14
332 24.48 47.19 77.44 32.65 159.30
333 24.51 21.41 43.51 17.86 117.97
334 24.56 49.17 80.63 32.87 147.03
335 24.59 53.25 86.52 31.56 143.64
336 24.58 31.06 50.77 26.03 142.30
337 24.68 40.07 63.40 31.44 164.32
338 24.61 58.66 90.39 29.96 136.00
339 24.81 42.15 64.30 29.17 154.65
340 24.85 64.37 85.90 29.37 130.79
341 24.91 83.94 59.17 17.23 65.39
342 24.91 80.65 76.92 18.70 91.18
343 24.92 16.09 37.43 13.76 100.60
344 24.87 36.06 59.65 27.38 154.68
345 24.98 33.46 58.62 26.27 150.70
346 25.04 62.41 101.42 31.34 138.49
347 25.03 69.93 88.27 28.33 133.74
348 25.05 19.02 46.70 16.40 111.60
349 25.12 66.29 92.74 28.51 140.66
350 25.18 26.80 56.16 23.10 149.76
351 25.22 54.75 99.72 33.84 152.88
352 25.09 56.81 99.90 31.57 152.18
353 25.34 29.13 57.96 23.20 145.64
354 25.18 50.65 95.95 31.31 150.69
355 25.24 77.52 83.95 21.37 103.26
356 25.45 43.90 74.94 31.09 164.40
357 25.37 38.19 66.34 29.50 162.41
358 25.50 60.35 110.57 33.09 153.12
359 25.56 74.87 92.82 23.92 106.20
360 25.55 45.86 87.78 30.78 160.17
361 25.63 72.29 86.93 25.65 115.61
362 25.67 48.02 96.26 30.74 157.72
363 25.77 68.08 88.41 27.88 125.98
364 25.71 21.64 52.24 19.35 127.45
365 25.73 24.31 56.09 21.76 129.28
366 25.87 14.33 42.55 13.94 98.58
367 25.73 31.45 64.60 25.51 151.77
368 25.78 52.29 110.36 32.15 150.56
369 25.85 35.09 64.84 27.46 161.87
370 25.98 41.88 81.47 29.87 170.50
371 25.91 57.91 111.78 32.90 159.71
372 26.00 82.11 77.93 19.26 88.82
373 26.04 39.82 75.31 29.76 164.63
374 26.13 17.77 48.45 16.55 116.23
375 26.09 65.11 104.59 32.64 148.00
376 26.22 78.96 88.58 20.24 102.96
377 26.31 55.52 126.43 33.03 160.72
378 26.20 62.75 119.17 32.75 152.99
379 26.32 37.07 80.68 29.74 176.28
380 26.35 49.66 117.32 32.87 162.68
381 26.32 26.64 65.07 22.65 150.56
382 26.50 70.18 103.35 29.00 125.95
383 26.50 33.13 78.92 30.94 175.93
384 26.62 28.84 68.36 24.90 153.88
385 26.57 44.93 105.36 33.26 175.04
386 26.68 53.56 139.01 32.73 158.57
387 26.67 59.29 129.05 33.32 163.00
388 26.75 20.41 58.77 19.02 123.21
389 26.83 47.20 119.73 32.05 166.48
390 26.81 75.19 100.71 25.45 108.12
391 26.89 23.27 64.56 21.16 133.84
392 26.89 31.11 80.79 28.08 183.18
393 26.88 61.13 137.53 33.70 163.08
394 26.87 67.28 117.28 33.72 151.17
395 26.91 72.61 116.90 27.98 131.64
396 27.01 43.03 107.96 33.31 171.67
397 27.07 83.83 79.37 17.85 78.18
398 26.93 51.21 145.79 33.65 164.52
399 26.98 34.90 86.61 29.00 172.23
400 27.07 15.42 56.91 14.29 106.35
401 27.07 57.30 138.91 33.26 161.91
402 27.17 12.42 50.83 12.14 88.23
403 27.13 38.56 98.39 30.39 186.52
404 27.06 40.78 108.09 30.95 175.00
405 27.10 64.22 127.44 37.58 169.55
406 27.26 25.73 88.89 26.51 169.53
407 27.37 80.84 96.00 20.52 97.33
408 27.35 77.45 107.80 24.34 115.28
409 27.38 18.13 65.28 17.70 121.81
410 27.55 36.62 108.40 31.93 192.13
411 27.62 48.85 150.08 33.96 170.15
412 27.70 69.19 115.16 31.04 139.71
413 27.64 45.25 140.81 34.07 176.81
414 27.77 55.65 158.99 36.36 154.49
415 27.72 28.94 93.63 26.57 166.84
416 27.78 65.82 127.27 35.34 160.31
417 27.80 33.48 100.04 29.90 177.58
418 27.81 53.51 162.49 34.49 165.49
419 27.82 62.16 149.00 35.87 163.66
420 27.85 21.25 79.33 21.08 129.70
421 27.93 59.71 144.75 33.97 164.04
422 28.16 71.28 118.04 30.38 121.67
423 27.90 31.11 101.83 29.15 178.58
424 28.05 42.14 147.77 33.12 190.74
425 27.94 51.42 159.30 33.75 168.75
426 28.18 73.70 114.13 27.07 109.88
427 28.11 23.81 97.40 24.97 163.42
428 28.08 39.98 133.71 33.68 190.16
429 28.26 9.96 63.81 12.01 81.19
430 28.25 27.15 97.00 27.56 160.11
431 28.27 15.85 75.19 15.76 108.42
432 28.31 47.14 164.04 34.01 171.85
433 28.23 57.59 168.00 35.10 157.61
434 28.38 63.87 136.23 33.47 143.69
435 28.43 67.46 127.48 34.02 151.33
436 28.50 84.74 82.07 20.07 74.18
437 28.49 12.85 75.60 13.38 98.66
438 28.54 75.82 110.97 26.60 104.80
439 28.42 78.68 105.66 23.27 98.37
440 28.45 35.79 127.25 30.19 189.05
441 28.59 18.93 87.07 18.71 116.39
442 28.61 38.11 131.42 30.36 175.92
443 28.53 43.99 158.31 33.67 179.12
444 28.63 81.88 93.57 21.51 89.50
445 28.69 49.90 173.31 34.56 169.76
446 28.80 29.66 121.31 29.76 178.00
447 28.83 32.14 128.60 31.00 175.25
448 28.84 54.36 171.78 36.06 168.13
449 28.89 61.40 157.67 41.30 169.86
450 29.03 25.76 115.05 25.24 148.70
451 28.95 34.11 147.83 34.27 195.07
452 29.05 21.59 103.67 22.50 132.82
453 29.01 52.24 175.74 35.02 168.39
454 29.12 65.75 134.30 35.26 151.46
455 29.18 69.07 124.35 32.94 137.38
456 29.08 40.38 154.83 34.35 183.63
457 29.15 58.43 175.85 37.33 165.30
458 29.24 45.55 169.85 33.78 185.59
459 29.28 56.26 171.53 35.88 162.12
460 29.35 48.24 178.37 36.37 177.78
461 29.43 23.75 122.16 23.54 144.10
462 29.40 42.82 165.93 34.32 182.59
463 29.46 71.45 114.92 30.33 124.34
464 29.51 14.49 92.42 15.83 104.76
465 29.49 17.20 100.86 17.78 117.87
466 29.51 28.03 140.36 28.93 167.01
467 29.48 63.49 148.79 35.76 141.54
468 29.60 87.03 51.46 17.61 46.29
469 29.50 36.54 149.39 31.13 188.30
470 29.50 79.62 100.40 24.45 89.43
471 29.59 10.20 87.96 12.19 85.21
472 29.74 73.73 116.18 28.98 107.48
473 29.66 76.73 114.76 28.02 95.59
474 29.66 60.19 157.88 36.61 163.37
475 29.78 30.64 142.82 28.43 165.78
476 29.87 82.99 79.81 23.62 78.64
477 29.72 84.47 74.07 20.47 66.74
478 29.87 38.42 163.36 34.89 188.20
479 29.78 50.49 185.44 35.49 169.18
480 29.98 20.01 117.46 21.50 132.04
481 29.92 34.53 169.82 34.03 192.64
482 29.91 53.20 171.44 37.59 176.98
483 29.96 41.07 175.39 37.34 190.88
484 30.12 66.76 138.60 36.38 142.94
485 30.21 32.52 157.65 31.54 182.78
486 30.12 46.84 193.18 37.60 183.50
487 30.23 44.38 167.00 36.41 182.50
488 30.18 57.11 167.25 35.19 157.08
489 30.45 12.28 104.29 14.00 93.81
490 30.34 25.55 143.33 25.49 143.72
491 30.43 61.89 148.43 37.61 148.96
492 30.28 69.33 129.29 35.56 127.15
493 30.44 22.75 150.52 24.96 146.22
494 30.55 54.95 158.79 38.40 166.81
495 30.59 81.06 100.32 26.18 94.53
496 30.47 64.08 143.59 35.11 140.34
497 30.52 59.22 159.85 39.37 157.83
498 30.60 28.18 152.77 29.08 156.85
499 30.72 17.99 117.25 20.05 120.91
500 30.73 15.08 114.21 16.28 106.29
501 30.82 78.34 100.19 27.86 87.24
502 30.79 85.52 68.11 21.39 59.61
503 30.82 75.78 110.50 30.33 96.44
504 30.78 39.86 157.06 34.28 179.42
505 30.76 42.26 162.26 36.40 185.53
506 30.87 48.35 176.75 34.66 162.25
507 30.69 50.45 174.67 37.91 176.93
508 30.89 71.29 119.15 35.33 109.97
509 30.83 35.50 163.69 34.79 185.76
510 31.02 8.74 76.93 12.02 70.86
511 30.98 30.68 154.42 31.00 166.46
512 30.88 37.57 157.68 38.49 197.90
513 30.92 52.47 160.90 40.20 169.12
514 31.15 73.59 120.08 31.78 92.60
515 31.25 87.94 48.45 19.37 41.69
516 31.10 45.91 172.72 38.55 180.82
517 31.28 20.71 132.63 23.05 129.02
518 31.15 33.22 164.07 35.41 182.47
519 31.20 65.58 143.42 38.07 129.48
520 31.21 68.15 131.99 40.11 128.91
521 31.16 57.53 152.77 38.50 156.09
522 31.34 83.17 75.30 23.92 65.70
523 31.44 60.58 146.46 37.99 136.23
524 31.43 26.26 151.26 28.80 151.40
525 31.46 43.84 165.14 38.10 183.24
526 31.67 11.61 102.16 13.57 89.59
527 31.59 23.15 147.41 24.82 133.87
528 31.56 62.89 136.15 38.10 131.81
529 31.69 54.15 146.85 39.91 155.45
530 31.80 16.94 125.88 18.80 107.69
531 31.80 28.22 155.16 28.96 154.04
532 31.74 39.10 155.05 37.76 179.05
533 31.74 49.82 161.84 39.10 165.61
534 31.89 41.31 162.20 35.01 182.69
535 31.89 56.22 147.29 39.43 153.10
536 31.96 14.49 118.92 17.40 110.02
537 31.93 34.66 155.08 34.21 174.95
538 31.91 36.79 156.77 37.86 180.14
539 31.96 79.57 92.01 29.15 70.31
540 32.03 70.21 127.19 43.52 116.94
541 31.96 47.29 165.59 41.43 176.82
542 32.03 51.99 151.42 40.73 154.79
543 32.03 76.26 101.59 31.63 77.12
544 31.84 82.28 72.13 26.16 57.06
545 32.15 85.81 63.15 23.86 52.89
546 32.18 19.12 119.92 21.49 118.59
547 32.11 30.24 155.26 31.32 158.03
548 32.09 32.20 138.81 32.84 170.84
549 32.13 67.14 131.95 41.49 112.35
550 32.16 58.47 143.20 42.32 145.70
551 32.20 72.71 116.65 35.25 94.52
552 32.31 64.72 135.00 41.76 115.32
553 32.27 24.86 139.87 29.20 143.97
554 32.40 45.32 162.77 41.48 180.58
555 32.61 7.28 62.73 11.12 56.69
556 32.54 9.92 101.90 14.73 94.16
557 32.53 43.26 157.20 39.27 163.56
558 32.60 60.69 129.72 43.68 131.90
559 32.83 62.70 133.84 44.28 126.04
560 32.92 82.67 80.66 31.62 63.51
561 32.91 20.76 118.26 24.01 119.52
562 32.85 22.97 120.81 26.53 137.54
563 32.73 39.83 142.93 40.27 171.62
564 32.77 49.43 140.37 43.00 157.37
565 32.78 83.98 72.89 23.89 48.57
566 33.00 26.51 140.40 29.29 147.38
567 32.88 33.53 136.65 35.41 163.00
568 32.89 37.72 153.87 38.49 173.46
569 32.89 53.95 137.82 43.16 145.72
570 32.94 68.88 124.92 38.89 95.01
571 32.93 28.64 135.65 29.42 151.61
572 32.98 74.56 108.60 36.53 80.63
573 32.89 56.15 139.05 42.18 134.55
574 33.11 13.96 104.99 17.09 97.33
575 33.08 16.85 121.19 22.02 114.98
576 33.15 35.53 140.33 37.48 171.32
577 33.03 47.30 141.30 42.37 179.84
578 33.07 51.68 132.91 44.61 138.36
579 33.18 77.65 97.64 34.48 64.88
580 33.13 80.52 85.99 30.14 64.57
581 33.24 66.60 148.52 47.96 108.43
582 33.24 58.44 132.14 48.40 139.33
583 33.26 30.83 133.06 33.59 156.91
584 33.22 41.70 144.19 39.84 162.52
585 33.34 71.57 124.70 45.29 90.92
586 33.50 90.87 25.16 17.92 14.50
587 33.54 11.61 97.64 16.09 92.77
588 33.50 86.12 63.72 24.54 42.59
589 33.46 45.07 132.27 45.42 166.71
590 33.63 64.61 120.87 43.96 95.39
591 33.72 24.42 121.16 27.88 132.27
592 33.86 18.98 106.74 23.42 114.33
593 33.86 60.37 128.61 48.59 116.71
594 33.82 39.12 133.38 40.88 155.31
595 33.86 49.15 126.60 42.03 132.27
596 33.91 32.65 138.90 36.59 148.81
597 33.79 56.29 127.14 47.91 128.51
598 33.95 88.96 44.58 23.64 27.35
599 33.94 43.34 130.73 41.35 154.93
600 33.96 53.89 124.63 46.30 122.08
601 33.99 62.67 133.57 49.97 111.12
602 34.04 36.96 132.61 39.44 157.02
603 34.28 9.56 74.22 13.61 75.36
604 34.12 21.90 114.47 26.76 123.90
605 34.04 28.85 121.81 31.99 138.30
606 34.02 69.11 123.06 48.56 84.25
607 34.05 74.10 112.49 44.98 77.78
608 34.06 51.62 122.47 44.15 122.06
609 34.21 26.58 122.54 30.14 128.20
610 34.14 46.91 120.34 45.50 142.69
611 34.08 82.78 81.31 30.39 50.40
612 34.27 16.03 105.10 22.18 107.06
613 34.30 34.75 129.97 38.56 141.48
614 34.26 41.12 128.42 41.83 152.86
615 34.32 76.99 99.49 42.15 66.45
616 34.35 66.78 123.42 49.45 90.68
617 34.45 58.06 132.41 51.24 109.04
618 34.54 79.98 91.94 37.17 52.61
619 34.53 30.88 124.29 36.44 139.45
620 34.57 71.09 110.86 47.49 72.06
621 34.73 12.79 91.00 17.68 86.08
622 34.71 45.14 129.48 47.91 146.19
623 34.82 86.39 64.40 33.03 35.45
624 34.78 91.29 22.97 19.78 12.60
625 34.76 55.49 124.77 51.52 116.07
626 34.82 24.30 117.53 29.78 120.64
627 34.94 64.26 125.57 51.14 84.02
