#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm6 14A 4 even-skipped knirps hunchback
166 17.27 48.14 26.26 26.49 217.90
167 17.37 54.97 25.43 28.24 227.11
168 17.26 65.32 20.60 43.23 204.81
169 17.33 57.47 25.33 29.73 226.45
170 17.33 77.52 9.32 43.32 76.02
171 17.39 50.47 25.52 25.58 217.24
172 17.37 25.72 18.33 17.40 145.75
173 17.59 28.08 19.90 17.17 178.22
174 17.66 74.86 14.47 51.52 134.93
175 17.83 35.84 25.91 19.74 206.54
176 17.91 41.48 25.62 23.99 215.18
177 17.82 19.73 13.98 11.72 149.18
178 18.03 60.13 24.40 28.35 216.30
179 18.11 38.73 22.93 21.64 208.40
180 18.32 69.16 19.61 43.80 185.17
181 18.19 33.47 23.58 21.40 211.56
182 18.47 45.89 24.65 24.43 223.63
183 18.36 63.28 20.78 31.36 218.70
184 18.48 30.93 22.92 17.83 191.86
185 18.38 43.73 24.95 23.98 223.78
186 18.36 52.78 26.21 27.26 224.25
187 18.31 24.68 18.93 16.28 167.80
188 18.50 66.28 22.25 36.80 198.39
189 18.48 22.45 15.87 14.55 155.33
190 18.50 48.02 25.17 26.02 221.25
191 18.55 50.37 27.21 25.94 226.78
192 18.60 57.21 24.65 26.21 221.39
193 18.59 72.00 18.68 44.07 171.47
194 18.69 18.08 13.12 10.73 131.98
195 18.73 54.82 25.81 26.97 216.28
196 18.68 26.05 19.51 18.16 150.63
197 18.93 28.31 22.48 18.13 196.03
198 18.92 76.28 14.92 45.08 125.95
199 19.12 37.27 22.64 22.03 218.58
200 19.23 35.02 25.59 20.36 217.40
201 19.20 40.05 26.18 21.93 222.62
202 19.18 59.49 25.89 26.80 221.20
203 19.44 61.96 24.15 26.94 217.31
204 19.52 42.34 25.32 23.18 223.74
205 19.62 20.75 16.47 13.63 156.48
206 19.69 73.74 19.66 43.54 178.73
207 19.66 44.59 26.97 23.38 226.16
208 19.66 51.46 27.92 25.38 232.54
209 19.80 32.88 24.32 19.22 210.82
210 19.66 49.09 25.98 24.38 233.34
211 19.76 64.38 24.33 28.55 218.02
212 19.66 67.20 23.09 32.36 206.19
213 19.94 46.71 25.75 22.30 215.38
214 19.73 23.92 18.69 15.29 184.91
215 19.61 30.37 21.54 19.03 191.24
216 19.81 55.89 26.14 24.70 228.76
217 19.85 70.45 21.95 34.75 187.10
218 20.04 53.42 26.34 25.82 230.35
219 20.00 27.04 21.82 17.45 190.96
220 19.95 78.44 14.04 37.50 107.04
221 20.18 18.16 13.58 11.89 145.62
222 20.24 58.08 26.52 24.83 218.80
223 20.23 37.93 24.35 24.06 212.94
224 20.45 60.58 26.82 24.72 224.88
225 20.45 40.70 25.00 23.68 226.00
226 20.27 30.88 23.35 17.13 196.55
227 20.62 35.18 26.49 22.50 224.63
228 20.72 75.43 18.69 39.43 154.59
229 20.75 68.11 20.85 29.41 199.93
230 20.87 80.24 13.62 32.37 90.30
231 20.89 29.68 22.99 20.08 202.44
232 20.90 62.87 24.16 24.52 221.40
233 20.82 44.47 26.27 24.28 227.81
234 20.78 48.62 28.41 25.07 235.30
235 21.03 22.08 19.80 15.95 177.43
236 20.90 51.05 28.65 25.17 228.47
237 21.04 65.44 24.14 24.49 210.71
238 20.93 25.08 21.97 16.94 192.42
239 20.96 55.32 25.61 24.28 226.42
240 21.08 72.32 23.68 33.26 184.79
241 21.24 32.64 25.14 21.23 215.73
242 21.40 37.60 25.89 21.11 218.96
243 21.61 42.56 27.52 24.11 229.04
244 21.43 57.27 26.71 24.82 225.92
245 21.55 27.58 23.07 18.96 193.96
246 21.44 53.12 28.38 23.37 224.26
247 21.50 59.46 26.51 24.42 227.94
248 21.61 19.71 16.77 14.36 167.40
249 21.50 40.01 27.65 21.73 233.22
250 21.69 47.04 28.29 23.77 226.54
251 21.59 77.39 20.18 35.38 151.23
252 21.68 69.43 24.88 27.39 205.35
253 21.92 35.46 25.31 21.45 212.02
254 21.92 49.42 26.90 25.51 225.43
255 22.10 61.46 26.28 24.01 224.01
256 22.01 16.89 15.34 13.11 160.19
257 22.01 44.87 27.34 23.37 233.94
258 22.11 66.49 26.44 26.16 218.58
259 22.18 63.80 27.40 24.52 221.42
260 22.36 51.34 26.89 23.91 227.88
261 22.17 55.14 28.47 24.55 219.54
262 22.26 24.15 21.00 17.92 195.12
263 22.39 29.71 24.82 19.19 214.48
264 22.19 80.51 18.98 30.90 110.64
265 22.49 31.81 24.53 21.58 220.58
266 22.42 74.33 22.50 28.87 170.42
267 22.43 71.19 25.82 27.98 198.24
268 22.67 34.05 24.24 20.04 214.38
269 22.57 38.12 28.05 22.63 229.12
270 22.61 57.42 27.30 23.46 230.82
271 22.65 41.15 25.48 23.64 229.36
272 22.95 22.38 21.50 16.96 184.00
273 22.91 27.28 23.94 18.48 203.87
274 22.86 59.45 27.77 25.07 226.10
275 22.98 53.35 27.98 22.91 230.66
276 22.90 78.11 25.39 29.40 155.22
277 23.16 43.66 26.68 25.79 226.24
278 23.08 46.05 28.04 24.80 235.53
279 23.06 82.11 20.81 24.68 88.30
280 23.08 19.66 18.15 16.48 169.13
281 23.05 48.54 28.93 23.69 223.44
282 23.01 68.11 30.49 23.94 221.31
283 23.36 16.60 16.20 13.68 160.31
284 23.28 65.31 26.84 23.51 217.98
285 23.38 62.92 28.43 24.12 218.13
286 23.40 55.48 29.98 23.22 229.01
287 23.66 35.36 26.70 22.03 221.76
288 23.52 39.55 27.40 23.28 214.71
289 23.69 25.71 22.97 19.62 200.91
290 23.68 60.59 28.03 23.97 215.23
291 23.58 71.22 28.21 23.84 205.91
292 23.78 37.19 27.49 22.51 232.81
293 23.70 29.86 25.69 19.30 219.85
294 23.63 51.36 28.33 23.84 232.84
295 23.84 76.04 31.64 27.05 182.10
296 23.89 32.86 26.31 20.67 218.16
297 23.91 41.69 27.53 24.80 233.13
298 23.93 73.48 29.55 23.80 196.28
299 23.89 57.70 29.75 26.08 208.49
300 24.17 68.94 28.48 25.03 210.22
301 24.36 78.62 38.39 22.61 156.81
302 24.23 45.95 29.74 23.40 225.20
303 24.14 48.49 29.23 25.45 235.99
304 24.34 23.38 23.19 17.36 185.70
305 24.37 66.60 29.86 23.98 215.58
306 24.36 13.83 14.23 10.56 135.11
307 24.40 19.78 19.53 14.26 171.99
308 24.44 81.66 41.10 19.31 136.90
309 24.46 55.14 30.33 22.59 231.53
310 24.61 43.42 29.70 25.12 232.60
311 24.64 52.87 31.77 24.21 222.98
312 24.49 62.14 29.91 24.45 214.86
313 24.66 64.31 33.81 24.52 211.68
314 24.77 28.68 26.38 18.98 218.12
315 24.55 16.10 16.78 13.60 166.70
316 24.83 31.47 26.17 21.20 234.50
317 24.73 38.36 27.71 23.98 229.38
318 24.73 59.43 29.39 22.20 233.49
319 24.83 50.37 30.40 23.45 234.71
320 24.96 71.37 34.37 23.84 207.02
321 25.01 17.36 18.35 14.38 165.36
322 25.06 26.29 24.67 18.42 207.18
323 24.91 34.90 28.38 21.67 218.48
324 25.14 40.47 29.21 22.38 235.93
325 25.11 57.39 29.92 23.93 222.38
326 25.14 74.33 38.24 21.43 200.20
327 25.36 22.06 25.05 17.20 198.19
328 25.27 47.78 29.06 23.15 237.21
329 25.59 83.21 73.13 15.19 121.07
330 25.45 45.08 27.33 22.20 228.40
331 25.35 68.66 34.37 24.87 214.06
332 25.41 61.09 31.49 25.01 224.24
333 25.59 55.43 31.91 23.01 233.24
334 25.78 76.51 58.28 19.76 179.55
335 25.66 37.08 28.90 22.11 229.94
336 25.55 66.21 32.97 24.44 223.80
337 25.72 14.80 18.17 12.51 159.68
338 25.70 79.75 73.17 16.08 162.07
339 25.82 53.21 30.47 23.27 229.99
340 25.95 19.46 21.59 13.83 174.49
341 26.08 24.73 24.95 18.27 213.02
342 25.94 51.08 30.73 23.79 230.39
343 25.89 63.96 31.84 25.71 203.33
344 25.97 30.05 28.82 21.36 225.19
345 25.92 42.24 29.34 24.33 232.16
346 25.99 32.48 29.93 21.90 227.50
347 26.01 59.13 33.81 25.10 228.30
348 26.25 27.45 27.73 19.71 215.30
349 26.11 34.81 26.71 21.72 232.65
350 26.19 70.40 48.12 23.49 219.11
351 26.33 39.56 31.18 23.91 227.55
352 26.40 49.00 30.77 22.97 227.03
353 26.31 61.80 34.29 23.97 220.34
354 26.30 73.04 57.23 19.96 206.63
355 26.46 46.54 32.45 24.11 240.17
356 26.49 57.06 34.63 23.61 223.46
357 26.53 67.83 44.58 22.94 223.45
358 26.65 17.12 20.88 15.18 167.52
359 26.71 22.57 26.02 16.83 201.99
360 26.69 43.98 31.99 23.45 227.52
361 26.69 54.52 33.32 21.65 228.93
362 26.93 13.65 17.69 12.47 155.74
363 26.84 65.68 43.15 24.25 215.03
364 26.95 77.74 107.76 16.04 183.30
365 26.81 37.45 28.29 22.78 229.62
366 27.02 81.19 122.68 15.09 162.12
367 27.04 84.38 103.04 13.34 115.86
368 27.07 52.23 34.03 23.41 228.01
369 27.10 63.56 43.75 25.92 220.73
370 27.20 74.90 102.91 19.12 201.92
371 27.21 29.13 28.89 21.05 227.50
372 27.13 32.44 29.70 21.78 221.94
373 27.21 41.53 32.49 24.39 232.38
374 27.12 59.23 35.57 27.20 224.98
375 27.29 35.06 31.41 23.44 224.31
376 27.36 20.35 24.36 17.73 188.26
377 27.35 69.85 74.14 23.08 217.26
378 27.49 26.58 28.34 19.77 220.35
379 27.38 61.14 40.82 23.88 223.06
380 27.57 72.05 104.68 22.27 210.78
381 27.49 47.22 33.61 23.49 232.74
382 27.58 49.93 35.73 24.73 230.97
383 27.53 55.62 36.20 26.03 227.49
384 27.79 39.43 33.21 23.20 231.73
385 27.77 23.95 28.10 18.16 207.63
386 27.70 44.40 33.22 23.82 223.36
387 27.66 67.41 67.33 23.29 228.58
388 27.83 57.77 38.46 25.81 234.77
389 27.82 17.17 23.92 14.72 174.33
390 27.91 30.92 30.99 21.49 230.81
391 27.97 36.77 34.56 24.48 224.78
392 28.07 64.82 65.28 24.81 216.08
393 28.10 78.80 153.46 17.96 169.74
394 28.30 54.02 39.45 22.26 234.97
395 28.17 62.53 56.57 22.84 218.15
396 28.30 14.39 23.72 14.23 155.82
397 28.27 85.37 103.61 13.55 121.93
398 28.23 51.93 36.42 25.38 224.73
399 28.43 33.94 34.47 25.69 213.91
400 28.45 81.87 141.35 15.21 154.76
401 28.40 42.18 34.37 23.59 224.10
402 28.42 59.91 50.59 26.83 220.83
403 28.61 75.87 151.39 20.03 190.38
404 28.48 73.43 161.38 22.05 213.64
405 28.61 45.68 35.63 23.45 224.83
406 28.46 20.37 26.96 17.36 187.01
407 28.51 28.53 28.56 21.64 217.88
408 28.51 48.03 35.56 22.80 226.67
409 28.52 68.92 120.34 25.88 225.51
410 28.64 25.80 31.37 20.51 211.70
411 28.68 56.13 47.06 24.60 234.14
412 28.72 66.54 110.25 21.41 211.09
413 28.96 70.77 150.62 24.84 209.68
414 28.95 50.07 39.39 23.62 230.86
415 28.88 23.07 31.34 17.97 209.97
416 28.77 31.52 32.84 23.08 220.78
417 28.82 37.84 35.31 23.69 229.51
418 29.08 40.16 37.26 23.57 228.49
419 29.06 58.02 59.53 26.03 215.40
420 29.08 17.65 28.25 14.86 172.87
421 29.20 43.68 39.58 24.89 228.91
422 29.16 64.00 107.09 23.56 209.16
423 29.24 12.48 26.10 13.18 146.90
424 29.35 35.80 36.40 22.62 222.32
425 29.17 61.77 89.36 23.93 228.39
426 29.27 78.64 164.09 17.88 183.41
427 29.41 84.16 110.96 14.73 152.91
428 29.39 53.53 51.04 24.00 233.79
429 29.65 87.35 68.17 12.06 107.93
430 29.57 29.60 36.99 22.99 225.23
431 29.73 51.46 54.29 25.07 227.60
432 29.60 27.14 33.78 21.44 213.51
433 29.65 21.02 34.21 18.74 197.86
434 29.63 47.89 44.52 24.49 228.31
435 29.62 67.96 166.35 24.52 206.72
436 29.70 73.04 170.00 22.82 209.57
437 29.69 59.67 93.81 24.19 226.96
438 29.75 31.92 37.70 24.59 218.54
439 29.82 34.01 39.79 24.45 221.40
440 29.86 24.31 37.70 21.27 217.94
441 29.90 65.64 162.41 23.99 216.93
442 30.00 15.29 37.69 14.90 160.08
443 29.95 41.82 43.86 24.20 224.33
444 29.80 55.63 67.59 25.34 224.90
445 29.90 45.60 45.89 24.21 231.79
446 29.90 38.12 38.73 24.65 230.34
447 30.07 75.38 178.78 21.50 196.44
448 30.09 81.41 121.16 15.74 165.20
449 30.20 70.82 179.01 24.88 209.58
450 30.25 57.51 101.58 24.62 219.93
451 30.30 61.43 146.99 22.89 227.78
452 30.29 18.32 41.36 17.15 176.16
453 30.38 63.44 160.49 24.22 216.56
454 30.48 49.18 61.20 24.67 230.53
455 30.62 40.05 50.22 25.35 234.17
456 30.52 77.77 162.41 18.50 195.17
457 30.47 53.26 81.24 25.52 224.40
458 30.65 68.81 184.30 22.86 210.60
459 30.65 12.36 49.98 12.82 147.14
460 30.71 26.11 50.63 21.85 218.96
461 30.63 43.87 55.81 24.28 234.15
462 30.67 28.35 49.41 23.95 225.76
463 30.70 84.92 78.65 14.35 143.50
464 30.71 30.56 50.70 22.47 230.80
465 30.88 35.29 53.77 24.75 222.76
466 30.82 21.31 49.60 19.73 201.06
467 30.92 66.73 191.86 25.98 213.46
468 30.86 33.03 52.11 23.61 222.32
469 30.88 59.38 161.05 25.95 232.10
470 30.89 37.55 53.45 25.14 231.87
471 30.92 46.84 76.17 24.93 235.01
472 31.03 51.03 99.78 25.90 237.25
473 30.99 55.56 125.33 24.25 226.97
474 31.04 23.79 56.37 20.54 209.10
475 31.06 72.86 163.95 22.15 210.80
476 31.20 87.89 49.13 13.08 110.36
477 31.19 64.68 194.39 26.75 216.82
478 31.32 79.36 105.89 17.83 190.57
479 31.36 15.61 61.63 15.20 164.72
480 31.48 42.13 82.61 26.47 230.17
481 31.58 82.14 81.42 16.55 170.15
482 31.47 70.17 172.51 25.61 212.28
483 31.53 75.71 126.98 20.13 211.92
484 31.49 61.83 178.53 24.11 216.33
485 31.55 10.38 73.00 13.03 136.92
486 31.51 18.79 68.27 19.18 192.06
487 31.60 53.15 138.52 24.80 227.99
488 31.81 57.76 172.01 25.86 223.80
489 31.68 31.74 71.69 23.23 228.03
490 31.63 44.71 93.25 26.16 231.16
491 31.72 29.41 85.69 23.75 225.21
492 31.68 48.56 118.33 28.07 229.93
493 31.76 26.66 87.98 21.79 214.68
494 31.74 39.71 84.07 25.05 234.82
495 31.98 67.60 165.44 26.61 207.81
496 31.93 37.14 88.51 25.89 221.51
497 32.04 59.84 190.36 26.41 234.74
498 32.10 21.31 94.31 19.77 204.72
499 32.00 34.09 91.29 25.88 218.29
500 32.20 84.74 63.79 14.99 156.60
501 32.28 13.71 103.47 15.72 159.23
502 32.07 55.68 180.43 25.88 231.66
503 32.19 63.33 189.40 26.40 210.48
504 32.09 24.00 115.22 21.56 213.56
505 32.28 89.80 37.90 12.13 82.85
506 32.17 50.70 163.96 25.81 234.53
507 32.36 73.87 115.06 22.60 221.32
508 32.35 46.57 160.09 26.94 229.12
509 32.30 65.39 188.88 24.79 220.76
510 32.35 71.62 126.01 24.37 223.02
511 32.47 78.29 91.93 18.82 190.16
512 32.55 17.44 109.30 17.42 181.48
513 32.55 43.91 151.43 26.24 231.29
514 32.59 28.04 146.34 24.13 219.69
515 32.65 31.25 128.26 25.19 218.53
516 32.69 53.75 180.42 26.69 234.72
517 32.69 69.19 135.18 25.60 228.64
518 32.66 40.26 156.79 26.75 236.60
519 32.75 10.63 123.96 13.30 139.15
520 32.82 36.17 157.03 25.58 228.81
521 33.04 87.00 54.14 12.91 133.84
522 32.85 61.44 192.54 25.37 227.03
523 32.87 25.63 162.67 22.56 214.13
524 33.00 48.94 178.37 25.71 230.48
525 33.14 75.74 90.09 20.61 205.86
526 32.94 81.44 63.21 17.77 177.53
527 33.14 56.52 173.82 25.83 223.46
528 33.07 33.79 170.77 25.69 215.57
529 33.27 42.19 202.01 25.64 227.50
530 33.11 58.91 191.79 26.27 223.14
531 33.25 20.43 143.08 18.63 201.24
532 33.15 22.89 156.15 22.27 216.11
533 33.36 38.22 194.77 26.25 227.05
534 33.23 51.58 191.26 25.81 224.82
535 33.33 29.53 183.38 23.24 226.23
536 33.44 67.46 137.12 24.84 215.97
537 33.37 65.51 149.00 26.62 224.08
538 33.51 63.21 150.62 24.58 210.60
539 33.59 15.18 142.03 16.07 165.97
540 33.49 46.73 207.08 27.38 239.62
541 33.56 70.44 101.14 23.10 219.77
542 33.63 73.18 82.77 22.65 215.05
543 33.76 44.30 212.69 26.40 230.32
544 33.88 84.06 59.97 17.29 160.79
545 33.77 89.62 55.56 12.90 102.59
546 33.78 27.18 196.12 23.84 203.64
547 33.77 78.30 63.59 19.43 194.00
548 33.86 18.43 161.05 18.14 186.82
549 33.86 31.59 192.31 23.95 219.89
550 33.76 54.18 189.42 27.40 225.32
551 33.86 12.16 149.96 13.36 151.75
552 34.06 9.06 123.93 11.53 126.24
553 33.99 40.22 220.08 24.28 220.95
554 34.00 24.64 203.96 21.75 207.18
555 34.01 35.88 203.79 24.09 222.12
556 33.97 60.59 173.92 25.86 223.25
557 34.23 50.68 186.75 24.61 231.68
558 34.15 57.78 184.28 26.71 238.55
559 34.39 48.61 191.96 25.66 233.52
560 34.27 81.23 56.99 18.03 177.75
561 34.34 33.52 215.28 22.86 219.82
562 34.36 64.82 120.23 24.28 225.74
563 34.39 22.11 197.56 21.30 196.06
564 34.48 75.82 64.10 21.96 209.10
565 34.49 29.16 210.84 22.99 207.89
566 34.45 68.70 100.04 24.54 221.01
567 34.75 86.69 71.29 14.07 147.75
568 34.65 55.59 162.43 25.25 235.55
569 34.60 71.41 73.56 23.31 216.51
570 34.60 46.10 209.96 25.44 236.48
571 34.84 37.29 219.85 24.87 215.57
572 34.75 42.63 216.39 26.80 220.02
573 34.71 52.98 169.55 26.32 234.59
574 34.77 16.85 181.24 17.06 174.34
575 34.85 63.02 114.67 24.51 224.60
576 34.90 66.63 83.19 25.37 214.48
577 34.97 73.58 66.73 21.53 213.22
578 35.10 19.99 192.35 21.20 183.84
579 34.91 26.70 209.08 21.56 203.58
580 35.02 61.06 135.99 25.77 234.01
581 35.11 58.75 143.90 27.27 227.44
582 35.06 78.49 61.18 20.71 190.81
583 34.98 12.48 135.58 14.99 155.33
584 35.05 31.42 217.75 25.83 207.95
585 35.04 39.43 223.49 27.76 218.72
586 35.18 24.14 210.95 21.24 208.81
587 35.47 89.35 83.28 13.34 116.65
588 35.24 34.77 217.46 22.85 211.38
589 35.51 44.94 184.10 27.72 232.38
590 35.39 50.88 145.52 27.18 235.70
591 35.52 83.99 76.64 16.25 171.90
592 35.55 9.21 123.26 12.30 131.68
593 35.54 15.16 167.21 16.36 161.93
594 35.49 69.90 66.89 25.75 218.60
595 35.52 47.68 165.56 27.95 230.24
596 35.69 41.01 215.76 24.91 229.22
597 35.63 81.19 68.67 18.07 177.50
598 35.63 28.68 208.45 22.29 203.87
599 35.74 56.20 109.28 24.41 230.58
600 35.66 64.77 81.65 26.56 222.11
601 35.76 22.08 199.30 20.31 201.65
602 35.74 75.89 60.71 21.97 209.14
603 35.79 53.71 120.10 26.82 233.99
604 35.86 68.08 68.86 23.34 221.84
605 35.97 71.94 69.56 24.58 214.48
606 35.95 18.19 180.56 18.16 180.27
607 35.95 25.72 215.77 23.08 204.73
608 36.15 33.13 196.83 24.51 212.71
609 35.98 37.82 201.59 23.48 225.27
610 36.06 31.02 206.50 24.39 212.91
611 36.13 42.97 182.17 27.17 232.39
612 36.07 62.33 87.57 24.80 225.01
613 36.25 12.30 105.10 14.76 150.62
614 36.29 60.27 84.59 25.47 227.87
615 36.32 58.18 84.86 26.17 226.94
616 36.42 49.30 113.46 24.92 232.13
617 36.33 35.43 198.15 26.02 214.58
618 36.38 78.77 84.54 20.44 193.87
619 36.51 85.63 119.36 18.89 195.46
620 36.44 66.29 70.64 23.86 222.59
621 36.56 73.93 71.46 23.05 219.12
622 36.57 46.66 111.69 26.86 228.40
623 36.60 23.98 179.45 22.04 195.18
624 36.63 27.32 195.10 21.66 208.53
625 36.60 51.73 106.33 26.99 233.77
626 36.73 91.77 90.77 11.39 94.31
627 36.74 39.72 165.77 24.70 224.76
