#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm9 14A 2 even-skipped knirps hunchback
166 17.61 25.61 26.59 15.44 141.30
167 17.62 32.11 30.11 16.97 169.74
168 17.73 73.42 43.61 29.47 167.60
169 17.76 59.79 37.98 24.20 205.64
170 17.89 46.71 33.70 23.11 203.59
171 17.94 56.70 38.15 25.07 210.05
172 17.92 65.83 39.36 28.27 188.19
173 17.99 51.50 36.31 25.11 201.37
174 18.10 62.28 37.81 25.74 201.25
175 18.21 29.48 29.73 15.86 160.93
176 18.20 43.77 34.64 20.84 209.04
177 18.30 34.05 29.68 19.35 172.44
178 18.36 49.33 35.69 22.59 201.36
179 18.26 78.60 39.04 25.89 126.60
180 18.38 36.56 31.28 19.04 184.48
181 18.53 54.05 37.09 26.01 209.86
182 18.57 41.03 33.79 21.37 204.77
183 18.56 75.96 46.30 26.99 159.17
184 18.79 20.87 25.93 12.58 131.92
185 18.85 23.62 27.65 15.06 143.68
186 18.84 26.57 28.00 16.44 150.36
187 18.91 38.63 35.09 20.03 197.14
188 18.79 58.48 38.79 25.83 201.91
189 18.82 68.23 43.64 26.68 188.75
190 18.94 63.93 45.05 27.88 207.84
191 19.16 18.55 23.60 9.80 110.80
192 18.98 80.44 41.86 20.55 98.75
193 19.15 31.85 32.41 17.10 169.96
194 19.18 45.68 35.88 22.64 208.72
195 19.20 70.50 48.12 26.60 184.37
196 19.14 72.99 48.56 25.52 172.23
197 19.23 51.74 39.09 25.28 210.47
198 19.30 56.29 37.82 23.19 193.35
199 19.30 60.91 42.80 25.25 215.13
200 19.37 48.08 37.99 23.84 212.90
201 19.37 65.99 46.68 25.77 195.03
202 19.53 28.85 30.93 17.02 170.40
203 19.52 43.26 34.91 20.91 201.15
204 19.46 35.14 32.01 18.79 181.02
205 19.75 78.38 57.73 24.14 145.37
206 19.76 75.29 52.20 25.59 166.93
207 19.83 40.90 36.09 21.89 195.59
208 19.98 54.45 41.25 23.14 207.66
209 20.08 58.79 42.01 24.80 210.97
210 20.12 62.80 47.29 25.29 213.91
211 20.23 50.13 40.72 23.94 207.58
212 20.20 38.56 37.12 20.11 190.93
213 20.37 21.58 28.59 13.50 135.57
214 20.35 24.38 28.90 15.03 146.82
215 20.27 67.86 50.82 23.80 184.42
216 20.49 26.94 32.08 15.36 158.22
217 20.40 33.30 35.98 17.83 177.68
218 20.46 30.46 32.42 16.16 174.79
219 20.49 36.37 37.20 19.73 192.14
220 20.50 52.22 42.57 23.74 206.24
221 20.54 45.50 40.78 22.29 209.31
222 20.54 70.80 63.19 27.86 209.08
223 20.64 47.94 43.06 24.96 211.64
224 20.60 64.90 52.31 25.25 202.40
225 20.80 18.79 26.64 11.95 125.12
226 20.89 56.44 46.90 24.62 207.08
227 20.80 43.06 41.35 22.32 217.58
228 20.93 60.95 52.12 25.31 212.72
229 20.96 73.35 63.62 23.48 167.29
230 21.09 81.04 76.00 21.74 130.88
231 21.01 76.15 72.29 25.40 173.58
232 21.06 40.70 38.99 22.26 200.96
233 21.16 78.53 75.46 22.00 158.00
234 21.22 84.05 52.14 16.59 68.13
235 21.33 54.20 48.27 23.66 211.03
236 21.30 58.66 47.22 27.15 198.58
237 21.45 67.05 59.14 24.94 201.19
238 21.59 29.14 37.83 16.90 175.56
239 21.52 34.95 38.39 19.18 191.02
240 21.60 31.95 36.27 18.57 177.10
241 21.61 38.31 39.72 20.12 185.63
242 21.57 62.88 57.52 25.57 204.48
243 21.58 49.98 44.23 24.55 213.23
244 21.62 69.45 69.34 23.97 184.92
245 21.77 15.60 24.36 10.00 107.85
246 21.80 21.07 32.64 13.96 141.60
247 21.79 24.28 36.74 14.51 156.29
248 21.74 46.76 45.85 23.12 216.75
249 21.84 44.22 42.29 23.20 203.92
250 21.93 26.77 34.80 15.43 171.75
251 21.87 52.26 49.63 24.61 218.77
252 21.94 64.94 61.99 23.48 202.51
253 22.20 41.22 45.14 23.17 213.49
254 22.26 60.54 58.96 24.59 210.15
255 22.26 71.81 76.16 23.91 186.98
256 22.22 74.68 79.01 24.62 171.77
257 22.31 56.07 53.07 23.17 209.69
258 22.46 18.33 32.34 13.19 137.25
259 22.32 79.25 84.55 22.98 157.90
260 22.48 48.31 52.73 23.55 221.53
261 22.55 81.98 93.97 20.04 135.46
262 22.52 58.24 57.43 23.57 210.19
263 22.58 36.75 43.78 20.36 193.49
264 22.60 33.82 42.68 20.43 191.14
265 22.75 53.92 55.80 25.53 211.64
266 22.77 67.21 80.41 23.68 201.53
267 22.77 30.58 38.72 17.66 182.32
268 22.91 50.94 51.46 26.05 217.82
269 23.02 76.92 101.74 23.94 173.08
270 22.89 44.97 46.90 23.48 212.63
271 22.98 62.31 68.44 25.03 213.00
272 23.03 39.25 48.82 21.64 197.69
273 23.00 69.61 79.94 22.36 193.69
274 23.09 25.50 38.20 16.77 166.21
275 23.14 42.49 48.62 22.99 210.32
276 23.08 64.64 72.48 23.70 212.03
277 23.20 15.62 32.71 11.34 122.83
278 23.23 20.97 37.62 14.04 147.49
279 23.38 28.09 43.78 16.01 173.70
280 23.45 73.67 89.37 22.80 177.42
281 23.56 46.57 52.42 26.78 206.30
282 23.63 48.69 57.53 25.18 218.78
283 23.78 23.53 41.33 15.08 161.78
284 23.61 32.56 45.19 19.37 201.23
285 23.71 60.29 75.10 26.03 212.68
286 23.66 35.60 46.41 19.76 201.58
287 23.76 55.50 65.66 25.34 209.60
288 23.65 57.88 67.03 26.21 209.79
289 23.81 79.55 105.43 21.64 152.75
290 23.81 53.12 62.42 26.45 218.95
291 23.99 71.12 110.80 24.99 210.59
292 23.92 82.92 113.53 20.60 141.99
293 24.06 18.38 36.62 13.98 136.56
294 24.00 85.73 86.03 18.14 89.04
295 24.16 41.04 53.23 23.64 213.28
296 24.11 65.95 95.71 25.95 205.97
297 24.18 38.19 49.13 21.35 201.90
298 24.16 44.02 57.28 24.36 214.70
299 24.11 50.58 62.23 26.05 217.45
300 24.17 68.36 102.17 25.60 203.44
301 24.19 30.52 47.49 18.44 183.18
302 24.15 63.22 85.96 24.42 204.06
303 24.44 14.33 35.43 10.78 125.46
304 24.37 76.08 106.60 23.63 163.14
305 24.60 25.94 48.67 16.57 169.90
306 24.68 21.75 43.86 13.81 158.06
307 24.70 33.82 47.14 20.08 199.41
308 24.81 73.04 118.59 24.04 183.93
309 24.79 46.41 64.40 23.12 211.81
310 24.78 57.17 83.91 24.06 219.35
311 24.88 28.52 50.89 16.13 182.02
312 24.85 52.30 76.68 24.48 217.28
313 24.94 59.52 85.25 24.71 216.76
314 24.95 36.23 55.19 21.88 202.58
315 24.94 48.75 76.43 25.95 231.84
316 25.04 61.70 94.88 27.20 211.96
317 25.05 54.89 84.60 24.87 218.76
318 25.14 78.85 125.65 22.98 179.58
319 25.22 81.89 116.32 21.17 150.95
320 25.32 16.73 46.80 12.82 147.12
321 25.22 39.57 63.35 23.35 209.49
322 25.21 42.75 62.08 26.72 221.00
323 25.31 69.57 126.49 25.03 200.51
324 25.34 84.99 109.86 18.92 130.88
325 25.25 64.44 109.95 26.12 205.33
326 25.39 66.91 123.33 25.70 206.25
327 25.39 31.46 54.24 20.04 184.54
328 25.44 19.68 45.91 14.27 155.74
329 25.68 23.76 54.04 15.84 170.47
330 25.71 50.74 83.82 26.69 216.55
331 25.72 44.90 71.03 25.56 223.96
332 25.68 75.92 117.90 23.95 173.50
333 25.82 13.33 45.65 11.50 124.62
334 25.94 37.23 62.71 22.97 208.04
335 26.03 26.49 57.55 16.84 175.06
336 25.90 58.16 104.79 28.09 214.91
337 25.93 53.24 96.79 26.41 213.71
338 25.97 34.18 57.75 19.68 187.97
339 26.06 73.17 132.73 23.18 190.43
340 26.07 41.13 68.95 23.51 214.34
341 26.11 29.19 64.06 18.21 195.18
342 26.21 55.93 108.53 26.10 217.22
343 26.17 48.72 89.74 27.26 220.53
344 26.21 62.94 117.34 26.50 212.26
345 26.26 70.78 136.87 25.43 189.90
346 26.32 60.53 113.53 26.68 213.86
347 26.45 46.76 82.68 25.89 212.20
348 26.38 80.32 117.28 23.31 149.96
349 26.58 21.41 57.94 15.74 153.62
350 26.57 65.55 142.07 25.29 207.02
351 26.63 67.96 141.12 25.31 201.66
352 26.75 42.85 79.62 24.94 217.81
353 26.65 83.42 106.20 19.51 142.10
354 26.86 15.42 55.88 12.11 135.50
355 26.77 18.25 58.64 14.54 159.64
356 26.85 77.24 123.49 24.03 170.51
357 26.79 31.62 70.60 20.53 201.33
358 26.81 38.81 76.55 22.92 216.21
359 26.69 85.11 111.35 19.06 126.74
360 26.57 78.52 124.75 22.67 163.83
361 26.86 51.51 110.70 26.41 220.46
362 27.03 44.86 90.70 27.30 226.71
363 27.00 54.00 122.34 28.09 218.46
364 26.99 58.44 123.38 28.08 213.65
365 27.08 74.87 125.17 24.24 180.19
366 27.05 24.51 65.36 15.54 171.37
367 27.08 34.31 77.03 21.40 211.20
368 27.29 36.45 83.30 22.64 209.64
369 27.28 12.56 63.64 11.51 120.64
370 27.25 28.05 72.04 18.21 182.94
371 27.34 40.73 90.39 26.52 215.66
372 27.45 49.38 123.14 28.26 219.91
373 27.32 63.05 141.89 25.76 212.60
374 27.51 69.61 146.58 26.00 211.44
375 27.54 72.14 138.07 26.69 188.36
376 27.59 82.13 113.70 23.74 141.17
377 27.57 56.36 144.99 27.77 214.46
378 27.67 60.76 145.44 27.84 216.06
379 27.77 46.94 110.85 26.68 215.06
380 27.82 79.51 119.10 25.53 163.10
381 27.84 19.78 72.31 14.89 165.77
382 27.85 65.24 156.25 27.82 210.01
383 27.98 22.56 82.01 16.82 170.85
384 27.96 30.51 88.33 20.08 197.19
385 27.90 85.99 106.65 21.03 126.56
386 28.02 51.97 144.26 29.66 219.03
387 28.09 67.41 156.71 26.61 210.59
388 28.09 33.37 93.04 20.02 202.08
389 28.06 44.03 111.77 26.12 221.45
390 28.18 25.67 79.83 17.25 179.33
391 28.33 10.68 76.95 9.98 116.05
392 28.17 37.65 100.48 24.69 205.47
393 28.32 16.69 73.60 13.12 143.21
394 28.12 54.16 153.13 30.33 218.43
395 28.22 58.75 142.13 28.36 212.80
396 28.35 76.80 116.36 24.95 174.44
397 28.45 42.02 124.46 27.00 225.58
398 28.38 74.34 124.04 24.80 182.81
399 28.49 39.79 108.22 24.40 214.25
400 28.72 13.78 80.60 11.51 128.16
401 28.59 28.32 95.94 19.26 192.09
402 28.51 62.98 149.68 24.99 212.91
403 28.73 50.17 151.73 30.04 219.78
404 28.86 83.76 101.99 21.73 141.86
405 28.73 70.28 143.20 26.73 195.57
406 28.89 35.27 110.55 24.28 205.35
407 28.85 48.02 137.93 26.68 210.49
408 28.80 56.85 158.69 29.47 216.57
409 29.00 45.55 129.03 26.59 219.86
410 28.97 60.82 149.35 27.75 222.22
411 29.03 19.99 87.70 15.19 161.46
412 29.05 80.79 105.79 23.16 156.82
413 29.09 32.17 111.70 21.15 205.04
414 29.23 65.10 157.78 28.24 209.31
415 29.16 54.57 161.58 28.91 218.03
416 29.26 23.37 95.29 16.36 171.57
417 29.23 67.60 149.69 27.29 199.77
418 29.37 78.60 110.02 26.48 161.12
419 29.35 72.59 135.55 27.67 189.45
420 29.18 82.09 114.62 22.71 159.12
421 29.40 37.73 133.36 25.01 218.94
422 29.45 52.08 163.14 31.04 220.99
423 29.49 43.43 145.25 28.92 224.78
424 29.49 26.35 114.03 17.57 190.03
425 29.55 86.29 98.56 22.17 129.96
426 29.61 29.73 126.73 19.11 200.20
427 29.74 58.73 149.16 28.54 219.10
428 29.75 11.02 100.38 11.96 123.32
429 29.77 17.52 97.45 13.84 161.03
430 29.72 40.27 137.54 27.59 219.86
431 29.69 75.93 122.66 24.35 193.59
432 29.77 62.81 147.16 28.09 214.24
433 30.05 49.39 164.42 29.56 220.80
434 30.03 69.24 142.20 25.23 193.76
435 29.97 47.07 154.71 27.06 224.42
436 30.10 56.31 158.01 29.63 219.60
437 30.13 34.10 131.57 24.01 204.32
438 30.35 13.82 100.67 14.02 129.57
439 30.22 21.31 107.37 16.34 166.60
440 30.31 36.20 136.77 24.23 209.18
441 30.37 31.70 139.43 21.26 211.66
442 30.35 41.95 151.28 27.50 223.52
443 30.31 54.04 166.46 30.01 217.33
444 30.37 60.66 144.83 28.46 217.75
445 30.41 66.86 136.35 27.85 195.76
446 30.42 83.39 101.06 23.89 148.38
447 30.45 71.27 126.97 27.30 190.16
448 30.43 80.24 102.74 24.98 150.16
449 30.55 45.07 153.34 29.03 220.97
450 30.53 24.63 120.25 18.17 177.41
451 30.50 28.21 133.42 20.86 191.40
452 30.56 73.96 116.80 25.22 180.51
453 30.67 64.50 140.09 29.42 207.95
454 30.67 51.37 170.30 30.16 227.20
455 30.74 38.84 145.91 26.78 214.20
456 30.94 77.08 105.72 25.93 165.45
457 30.97 86.39 96.40 21.53 134.95
458 31.07 16.31 111.21 13.83 148.75
459 30.99 57.81 151.07 27.51 217.63
460 31.09 19.08 126.01 15.03 162.72
461 31.15 11.04 105.15 13.23 123.15
462 31.10 47.25 164.89 29.22 217.42
463 31.20 62.36 138.75 30.96 211.33
464 31.27 43.38 151.13 27.07 214.04
465 31.40 22.19 122.20 17.52 161.76
466 31.37 30.33 137.09 21.34 189.25
467 31.36 36.71 147.73 26.15 213.65
468 31.45 69.31 124.02 30.59 204.38
469 31.47 27.01 134.00 19.61 193.02
470 31.43 33.83 138.96 24.20 204.80
471 31.42 40.69 151.96 25.82 216.79
472 31.45 49.49 159.21 28.96 218.07
473 31.34 53.24 165.19 30.18 214.37
474 31.56 55.67 146.43 28.06 220.69
475 31.60 82.13 92.14 24.04 152.04
476 31.64 59.85 138.09 27.48 212.31
477 31.57 66.72 129.94 29.04 200.88
478 31.61 72.06 114.04 28.57 186.69
479 31.77 74.73 119.47 27.74 198.45
480 31.74 79.45 108.73 26.95 184.48
481 32.01 24.79 136.01 18.90 176.12
482 32.04 64.59 116.69 28.90 193.48
483 32.11 45.07 144.40 29.67 212.97
484 32.23 14.95 105.24 12.98 137.75
485 32.17 51.60 146.18 27.61 213.32
486 32.32 9.06 97.26 11.55 114.15
487 32.34 12.09 100.91 12.92 122.88
488 32.30 86.46 86.94 23.89 136.78
489 32.29 19.95 123.90 17.16 153.15
490 32.32 32.02 139.49 23.94 202.42
491 32.28 37.71 140.59 25.48 203.00
492 32.34 47.14 146.17 28.33 221.97
493 32.30 57.69 140.17 30.24 218.54
494 32.43 83.80 91.32 24.73 152.98
495 32.36 42.53 158.46 29.31 224.81
496 32.42 28.60 142.21 21.62 184.27
497 32.39 62.25 125.06 28.75 209.44
498 32.61 89.04 81.63 21.91 103.66
499 32.55 35.16 130.25 26.22 202.42
500 32.45 54.14 146.19 29.54 228.02
501 32.66 77.53 96.85 26.79 166.72
502 32.57 40.42 138.40 26.43 212.07
503 32.80 17.64 117.58 15.50 148.16
504 32.68 49.15 144.25 28.19 219.58
505 32.72 68.96 121.87 27.91 193.72
506 32.78 22.48 129.61 17.71 165.64
507 32.69 71.64 104.06 28.03 190.48
508 32.88 66.55 113.49 28.31 199.79
509 32.81 60.06 127.63 32.32 216.96
510 32.98 80.49 92.57 24.76 155.09
511 32.90 74.80 102.79 26.83 175.24
512 33.27 56.04 125.87 28.37 220.01
513 33.36 30.50 139.57 21.96 195.77
514 33.27 38.76 135.25 25.69 213.31
515 33.27 64.16 114.29 27.39 202.19
516 33.32 25.27 135.77 18.85 172.48
517 33.32 43.87 129.14 26.88 222.20
518 33.41 33.15 140.19 22.51 203.89
519 33.36 50.92 141.73 30.54 216.64
520 33.49 53.48 128.50 28.49 217.53
521 33.61 12.77 98.41 13.47 130.37
522 33.58 28.02 143.10 21.04 181.63
523 33.63 45.81 134.06 30.70 215.62
524 33.53 58.45 121.70 29.30 216.40
525 33.67 36.42 128.78 26.86 203.45
526 33.58 86.33 83.11 24.72 123.20
527 33.67 9.19 88.12 11.70 109.20
528 33.64 61.78 113.89 30.14 212.97
529 33.71 83.28 85.23 26.01 136.34
530 33.93 15.65 104.28 15.42 136.60
531 33.88 41.85 124.73 28.72 216.61
532 33.83 73.18 109.89 28.71 188.35
533 33.91 48.00 122.38 27.89 213.07
534 33.90 70.67 103.24 28.29 183.61
535 34.01 18.95 107.40 15.38 148.35
536 33.94 21.86 116.04 17.72 154.77
537 33.91 68.11 106.67 26.89 197.67
538 33.90 76.55 90.58 28.57 159.96
539 34.26 89.21 85.67 22.02 103.18
540 34.24 66.00 110.28 28.62 198.72
541 34.17 80.00 83.35 24.57 148.55
542 34.30 39.52 122.14 26.00 207.29
543 34.43 60.21 118.49 28.61 216.83
544 34.47 57.22 118.88 30.51 213.49
545 34.48 50.04 123.38 27.43 212.14
546 34.45 63.43 110.92 31.00 202.35
547 34.61 26.92 124.83 21.74 189.41
548 34.53 33.37 126.39 23.29 201.61
549 34.55 52.38 119.04 30.32 216.71
550 34.56 54.85 123.06 28.75 216.45
551 34.72 24.09 109.32 18.15 155.98
552 34.56 30.91 116.85 23.07 191.95
553 34.73 85.56 90.94 25.20 122.21
554 34.74 10.93 84.47 12.16 120.49
555 34.78 35.63 119.57 25.67 203.50
556 34.84 43.71 120.68 28.99 218.21
557 34.81 74.52 95.23 26.32 173.51
558 34.91 46.26 117.56 28.05 211.42
559 34.94 77.92 103.31 28.66 188.66
560 34.95 82.02 83.52 26.93 144.80
561 34.95 69.30 107.51 28.93 188.80
562 35.18 14.02 89.23 13.71 130.54
563 35.14 71.74 106.43 28.64 173.57
564 35.23 38.25 118.60 27.03 206.82
565 35.24 17.37 96.70 15.43 142.70
566 35.19 20.70 103.66 17.46 156.65
567 35.21 41.17 119.59 27.19 212.59
568 35.35 28.99 119.76 23.11 182.36
569 35.36 65.32 111.15 30.18 202.61
570 35.45 58.66 113.96 29.58 207.52
571 35.52 6.68 69.06 10.85 92.88
572 35.53 48.98 109.30 29.07 207.26
573 35.53 60.89 106.97 31.68 211.06
574 35.54 63.02 106.55 30.84 205.52
575 35.69 67.29 108.26 29.86 192.51
576 35.63 87.92 89.30 24.46 111.41
577 35.66 56.49 116.40 29.61 210.39
578 35.69 51.60 113.87 30.79 207.26
579 35.74 83.77 92.29 26.65 133.64
580 35.74 54.01 115.75 30.22 213.54
581 35.76 75.95 101.57 28.24 163.74
582 35.79 31.95 117.21 25.64 185.13
583 35.89 9.96 76.93 12.88 115.03
584 35.84 26.24 106.02 22.32 171.57
585 35.89 80.05 89.42 27.77 140.20
586 35.88 34.30 110.74 24.68 193.19
587 36.03 23.39 95.84 18.29 164.50
588 36.00 36.50 107.88 25.58 197.38
589 36.08 73.48 105.71 30.05 177.48
590 36.14 44.55 108.50 28.51 211.04
591 36.15 46.76 112.55 30.45 215.85
592 36.20 42.43 111.84 27.98 212.42
593 36.27 69.12 106.87 29.73 181.61
594 36.35 40.11 100.99 26.78 199.51
595 36.44 14.51 80.13 13.67 124.12
596 36.49 71.25 105.15 29.66 170.61
597 36.54 85.65 84.54 26.40 118.61
598 36.43 20.38 91.67 17.39 146.92
599 36.50 29.87 107.12 23.36 184.09
600 36.59 17.54 88.68 15.54 135.01
601 36.57 77.53 95.59 27.73 146.72
602 36.58 59.79 103.94 30.97 198.09
603 36.68 64.66 106.67 29.21 197.26
604 36.72 62.38 104.77 32.88 200.75
605 36.72 55.39 105.69 29.98 199.68
606 36.84 82.33 87.83 26.96 125.19
607 36.98 11.55 76.51 13.65 123.16
608 36.85 37.95 116.67 27.15 204.83
609 36.80 48.83 108.20 30.08 196.78
610 36.88 50.98 111.68 30.46 202.44
611 36.87 7.32 74.29 12.11 101.54
612 36.93 27.74 98.32 21.64 168.68
613 36.94 57.59 110.14 32.29 202.10
614 36.95 89.88 81.96 23.49 94.80
615 37.02 53.13 113.68 30.00 211.35
616 36.95 66.83 111.55 31.00 188.07
617 37.17 32.09 106.41 24.91 185.59
618 37.02 34.55 102.59 23.99 195.22
619 37.20 25.36 91.70 21.00 163.06
620 37.16 74.31 102.53 29.75 159.65
621 37.37 22.79 84.49 19.90 151.73
622 37.40 79.47 95.02 27.35 136.07
623 37.36 42.31 108.56 28.85 201.18
624 37.40 44.90 106.84 31.31 195.79
625 37.59 87.47 83.74 26.95 107.18
626 37.55 69.26 113.96 28.66 175.86
627 37.60 47.30 104.32 31.28 207.37
