#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm14 14A 8 even-skipped knirps hunchback
166 18.30 22.41 11.94 15.35 99.32
167 18.61 77.81 10.43 112.65 42.52
168 18.60 63.71 17.62 169.73 135.30
169 18.58 34.48 14.17 19.81 113.36
170 18.66 28.16 13.09 18.57 110.15
171 18.76 47.25 15.58 28.63 159.02
172 18.69 58.27 17.26 99.16 168.63
173 18.79 54.82 15.22 50.32 148.53
174 18.64 74.68 12.54 114.75 51.23
175 19.13 30.69 14.74 18.01 108.14
176 19.09 51.53 15.45 33.35 153.73
177 19.19 40.60 14.20 21.47 137.28
178 19.43 66.97 15.98 158.85 88.39
179 19.41 23.80 12.65 15.71 107.44
180 19.53 26.10 13.45 17.86 108.44
181 19.37 69.63 16.59 150.14 118.50
182 19.49 20.11 11.85 15.41 78.05
183 19.82 45.67 15.74 23.20 131.59
184 19.71 61.46 17.71 140.87 134.31
185 19.68 43.20 14.72 23.15 131.60
186 19.74 72.95 14.23 129.93 80.42
187 19.56 80.19 8.80 79.34 17.75
188 19.62 75.74 14.63 138.34 83.93
189 19.80 35.77 15.34 20.90 127.30
190 19.98 33.00 14.70 19.63 102.28
191 20.09 38.36 15.20 20.37 130.85
192 20.07 48.40 15.65 26.35 150.25
193 19.95 56.25 17.60 49.36 174.64
194 19.91 64.04 17.53 164.89 112.42
195 20.06 59.15 16.58 88.67 167.10
196 19.89 70.70 14.13 147.92 79.96
197 20.25 78.40 13.56 130.57 60.18
198 20.30 53.51 16.64 34.17 173.21
199 20.42 22.17 12.42 15.32 100.87
200 20.38 28.32 13.02 17.41 111.66
201 20.43 50.91 16.84 31.60 154.79
202 20.90 68.92 17.05 155.25 87.64
203 20.88 30.76 14.21 17.85 125.38
204 20.85 40.72 16.30 20.56 133.50
205 21.02 74.19 14.90 144.87 96.84
206 20.82 19.55 11.61 13.40 82.84
207 21.35 71.46 16.34 146.41 98.94
208 20.72 25.41 13.47 20.19 103.06
209 21.02 43.78 15.71 22.97 124.85
210 21.10 65.50 17.34 171.87 130.40
211 20.91 67.06 17.03 177.91 100.32
212 21.19 62.91 18.52 140.50 130.73
213 21.15 36.34 15.90 19.10 123.36
214 21.17 57.59 16.21 45.91 173.10
215 21.32 46.77 17.48 25.16 142.39
216 21.39 60.34 16.97 71.15 137.63
217 21.33 26.50 15.39 18.22 109.49
218 21.52 33.54 15.75 19.55 118.63
219 21.59 54.90 16.54 33.28 149.27
220 21.62 49.41 16.57 25.36 151.92
221 21.74 17.76 11.52 14.55 98.02
222 21.70 23.04 12.85 15.37 101.27
223 21.77 52.19 15.52 28.70 153.20
224 21.54 20.50 12.03 14.16 76.14
225 21.84 78.06 13.91 142.09 78.78
226 21.99 38.77 15.02 20.46 133.44
227 22.03 28.40 13.43 16.92 111.83
228 22.26 41.72 16.32 21.56 147.06
229 22.31 31.18 15.74 19.08 126.75
230 22.31 44.76 16.71 24.35 150.10
231 22.27 67.56 19.20 159.55 102.47
232 22.16 75.69 16.25 148.04 82.35
233 22.15 80.35 11.24 110.26 34.61
234 22.45 64.71 18.24 149.70 121.98
235 22.40 57.04 16.30 37.24 141.88
236 22.41 73.64 16.09 140.79 87.88
237 22.54 35.74 16.40 19.77 143.01
238 22.54 62.08 19.32 98.02 142.45
239 22.52 70.06 19.13 165.14 99.27
240 22.81 19.51 12.24 15.33 101.79
241 22.79 47.42 16.75 23.86 157.12
242 22.86 59.54 17.37 53.91 116.21
243 22.87 21.89 14.53 14.71 104.57
244 22.86 25.27 14.48 16.67 107.97
245 23.06 16.04 10.95 13.59 82.19
246 23.06 54.37 17.62 29.97 158.21
247 22.96 51.41 17.24 27.05 165.96
248 22.84 78.17 17.24 145.95 93.85
249 23.35 33.40 15.94 20.43 142.24
250 23.37 81.20 13.68 111.08 48.17
251 23.49 27.78 15.38 20.18 128.71
252 23.32 38.18 16.54 22.29 145.89
253 23.36 71.50 17.67 142.96 92.48
254 23.29 72.82 18.90 136.64 83.64
255 23.37 75.29 18.30 130.37 87.43
256 23.25 83.64 8.22 90.61 21.28
257 23.57 41.00 17.86 23.57 164.17
258 23.45 78.97 15.72 137.98 65.08
259 23.62 30.44 16.46 19.04 134.61
260 23.77 49.63 17.09 28.51 147.82
261 23.62 68.90 20.08 167.28 106.25
262 23.59 44.00 18.25 23.51 168.71
263 23.71 66.26 20.86 156.42 118.16
264 23.61 57.11 18.08 44.89 135.09
265 23.75 63.53 18.94 121.50 113.65
266 23.95 60.97 19.79 87.30 114.24
267 24.18 20.19 13.15 16.43 117.53
268 24.14 17.41 12.10 13.66 97.05
269 24.26 35.74 16.92 21.13 154.14
270 24.10 23.47 15.52 16.17 119.27
271 24.13 47.04 18.48 26.89 148.42
272 24.18 52.66 18.17 33.03 158.13
273 24.43 26.14 14.98 18.35 121.46
274 24.39 14.50 9.08 13.45 58.89
275 24.26 82.62 14.41 94.04 35.04
276 24.54 72.84 21.44 141.58 90.45
277 24.65 38.81 18.19 22.42 164.59
278 24.63 55.50 17.84 45.55 145.51
279 24.62 58.46 18.17 69.13 117.01
280 24.72 32.22 15.66 20.77 153.10
281 24.61 70.24 23.86 156.49 93.76
282 24.89 41.85 18.19 24.34 156.33
283 24.71 80.00 17.16 118.67 67.69
284 25.01 44.50 19.28 27.74 168.92
285 24.89 64.72 21.25 141.46 121.14
286 24.91 67.74 20.73 142.42 104.02
287 25.10 29.18 15.71 19.32 138.80
288 25.20 84.83 19.12 69.64 32.81
289 25.13 50.11 18.41 32.55 148.68
290 25.13 61.67 20.27 120.78 102.84
291 25.07 78.60 19.38 126.92 83.27
292 25.28 17.03 11.36 14.54 97.01
293 25.33 47.17 19.43 28.51 171.39
294 25.37 24.37 15.43 16.51 124.40
295 25.34 53.11 19.08 43.00 157.26
296 25.53 81.71 26.59 87.06 78.94
297 25.53 34.32 17.18 20.82 155.61
298 25.39 19.71 15.43 15.67 119.96
299 25.56 77.65 34.39 111.16 103.35
300 25.66 21.35 12.29 14.66 115.75
301 25.80 36.82 18.27 22.30 164.32
302 25.77 59.39 21.39 131.11 120.65
303 25.64 74.21 32.67 117.02 106.83
304 25.84 56.68 19.68 110.68 137.02
305 25.65 71.01 34.44 132.23 100.16
306 26.06 14.52 10.54 14.87 88.77
307 25.93 26.83 15.66 20.41 145.11
308 25.93 39.79 18.32 24.79 161.79
309 25.89 63.55 24.33 137.50 96.33
310 26.01 68.24 40.00 121.35 119.07
311 26.19 31.77 16.65 21.49 152.16
312 26.22 65.80 31.48 132.27 107.47
313 26.39 42.42 17.57 27.48 166.36
314 26.37 45.19 19.89 30.76 148.65
315 26.30 51.23 18.66 47.62 148.55
316 26.35 48.34 21.10 36.29 159.38
317 26.41 54.11 20.51 83.63 134.27
318 26.47 23.55 14.57 18.01 130.07
319 26.45 17.94 12.95 15.92 110.98
320 26.55 61.24 23.53 138.84 118.56
321 26.38 84.02 42.76 33.33 52.72
322 26.75 29.16 16.21 21.73 143.37
323 26.55 72.83 120.73 49.50 89.95
324 26.63 75.65 123.76 49.84 98.17
325 26.60 85.96 23.47 21.26 13.97
326 26.58 77.54 80.96 51.63 102.15
327 26.82 81.40 95.43 33.78 84.84
328 26.95 34.64 18.72 23.47 155.91
329 26.77 70.02 169.24 58.11 109.07
330 26.98 20.76 14.40 17.21 135.61
331 26.95 58.52 22.40 137.48 129.44
332 27.10 37.51 18.55 26.62 161.67
333 27.08 63.13 35.60 130.33 117.21
334 27.15 56.13 23.85 140.02 145.34
335 27.14 67.03 140.61 69.06 123.72
336 27.17 39.97 19.76 30.60 160.06
337 27.18 26.02 15.33 18.42 131.53
338 27.41 13.04 11.10 14.30 83.93
339 27.32 49.55 20.70 64.30 150.07
340 27.35 15.90 12.29 16.61 100.13
341 27.53 84.08 64.68 23.04 69.14
342 27.52 46.48 21.46 49.97 154.64
343 27.39 52.40 21.74 92.59 118.41
344 27.59 43.76 19.14 39.37 158.71
345 27.53 31.81 18.41 23.84 138.90
346 27.71 64.60 154.48 57.54 109.56
347 27.75 71.59 202.79 34.74 103.96
348 27.64 74.74 186.27 33.49 100.19
349 27.85 78.34 144.07 26.07 91.47
350 27.86 18.46 13.87 16.89 127.01
351 27.84 23.58 15.74 20.88 137.47
352 27.75 60.03 32.22 117.65 125.57
353 27.99 27.99 17.59 23.56 153.03
354 28.00 54.42 28.56 141.26 138.81
355 28.09 68.54 206.70 34.95 94.70
356 28.11 40.89 21.59 40.56 154.20
357 28.20 57.24 44.77 128.62 125.37
358 28.22 34.33 18.40 29.65 149.24
359 28.26 37.28 19.00 35.71 148.83
360 28.24 20.65 16.14 19.30 132.56
361 28.25 61.95 75.13 81.82 140.37
362 28.37 51.06 29.00 137.78 157.61
363 28.59 30.38 18.38 25.74 146.10
364 28.37 48.45 24.42 102.20 148.67
365 28.39 81.74 80.43 21.21 64.28
366 28.65 66.05 213.91 34.44 99.88
367 28.55 16.23 14.49 18.47 110.71
368 28.76 25.97 16.50 25.22 135.55
369 28.55 21.86 13.81 21.77 130.42
370 29.02 14.00 12.38 18.27 106.00
371 28.75 43.33 22.15 83.33 155.22
372 28.88 46.24 23.84 100.53 156.60
373 28.84 76.47 136.76 24.40 108.61
374 28.69 58.90 124.62 68.98 129.14
375 28.93 85.53 47.98 17.35 70.54
376 28.89 73.19 150.12 26.21 108.82
377 29.06 70.28 157.81 26.57 108.44
378 29.08 52.58 37.72 134.10 139.91
379 28.99 55.09 53.66 130.95 139.44
380 29.14 63.57 221.64 36.97 103.77
381 29.17 79.87 80.36 22.14 90.51
382 29.19 32.71 19.22 38.02 142.99
383 29.07 18.37 15.48 22.55 122.28
384 29.28 23.86 16.71 27.03 134.61
385 29.44 38.10 23.57 67.72 165.33
386 29.34 60.77 222.06 38.54 114.83
387 29.19 40.54 23.52 83.02 158.46
388 29.39 35.66 19.89 44.88 146.80
389 29.55 28.20 18.74 33.37 142.55
390 29.53 49.06 31.31 127.56 146.76
391 29.71 67.81 174.77 26.93 106.44
392 29.55 82.59 39.33 17.90 85.23
393 29.55 21.07 17.11 29.47 127.34
394 29.78 55.93 225.54 44.98 125.52
395 29.80 58.15 232.27 40.30 119.61
396 29.71 44.89 28.36 113.04 158.77
397 29.76 11.49 13.15 23.64 82.76
398 29.80 16.42 15.57 27.90 106.26
399 30.01 74.60 88.12 25.52 104.48
400 30.00 77.99 64.68 23.00 116.10
401 30.03 30.60 20.40 56.07 140.84
402 29.97 42.68 28.69 104.86 166.83
403 30.02 53.26 159.74 72.51 139.72
404 30.10 87.83 16.16 16.41 28.24
405 30.03 51.10 59.58 127.92 153.72
406 30.29 65.08 193.61 27.05 113.30
407 30.15 71.87 96.86 24.02 113.06
408 30.21 46.85 39.78 119.49 150.42
409 30.34 25.80 20.26 49.10 127.10
410 30.45 14.25 17.52 46.36 102.77
411 30.33 33.29 22.17 76.88 141.52
412 30.36 39.66 28.19 127.94 165.31
413 30.44 62.46 213.22 28.03 118.16
414 30.41 85.40 24.89 18.36 86.72
415 30.58 22.91 21.24 64.52 116.78
416 30.50 69.45 63.98 25.37 75.59
417 30.76 82.30 32.80 17.75 111.79
418 30.67 35.95 22.69 108.16 132.75
419 30.64 59.78 210.12 28.37 116.66
420 30.66 20.00 20.69 56.45 109.01
421 30.64 48.96 56.94 110.26 155.56
422 30.81 28.31 22.68 81.00 133.99
423 31.00 53.82 216.06 41.73 114.09
424 31.00 17.60 21.11 56.97 99.89
425 30.92 41.67 42.97 124.08 156.79
426 30.92 44.65 55.64 113.44 156.00
427 31.16 79.10 34.23 20.19 104.23
428 31.04 56.23 229.10 33.66 149.70
429 31.05 67.29 95.35 24.42 118.16
430 31.17 38.09 33.19 121.15 151.58
431 31.06 51.20 218.00 49.07 118.36
432 31.25 11.95 24.03 46.10 86.54
433 31.30 73.40 57.13 21.70 104.02
434 31.18 31.11 26.16 105.91 132.73
435 31.23 47.01 147.48 65.20 162.41
436 31.33 76.22 37.83 20.90 90.50
437 31.45 87.11 18.78 15.84 59.64
438 31.46 70.58 40.31 21.66 83.45
439 31.52 24.23 28.97 77.15 125.81
440 31.43 33.90 34.25 123.60 149.80
441 31.63 63.60 96.09 25.18 114.19
442 31.66 58.21 203.19 27.56 133.53
443 31.71 26.77 44.55 74.26 125.20
444 31.69 60.88 141.54 25.90 127.74
445 31.72 15.32 36.37 56.81 106.48
446 31.59 21.73 35.12 67.78 116.71
447 31.70 40.09 58.05 97.75 155.75
448 31.80 42.64 179.47 67.16 154.47
449 31.87 49.16 224.86 40.15 132.42
450 31.82 20.12 44.85 68.77 116.38
451 31.89 36.45 56.11 95.11 158.63
452 31.99 84.18 23.77 18.31 86.18
453 31.95 29.34 40.00 73.69 135.04
454 32.10 44.76 224.94 43.06 165.86
455 32.18 65.91 59.30 21.45 127.45
456 32.04 10.33 42.08 25.10 54.44
457 32.08 54.31 203.81 28.16 115.92
458 32.10 82.44 28.37 18.96 113.78
459 32.39 68.69 37.39 20.76 112.90
460 32.28 80.61 28.63 19.08 117.36
461 32.23 18.33 72.73 57.27 101.96
462 32.18 31.98 47.73 101.52 143.22
463 32.37 46.74 230.00 34.52 125.91
464 32.34 51.99 216.36 31.33 137.28
465 32.48 56.33 158.68 26.12 145.41
466 32.53 38.77 217.76 43.96 133.05
467 32.47 74.50 29.27 20.00 97.52
468 32.55 77.65 28.46 19.26 107.54
469 32.40 12.85 69.01 27.52 97.94
470 32.41 34.48 129.42 51.13 148.91
471 32.46 22.74 118.84 34.75 118.50
472 32.65 71.54 28.25 21.77 98.61
473 32.77 25.27 184.14 31.49 120.22
474 32.73 41.11 238.05 35.37 150.98
475 32.77 59.01 79.54 25.60 128.58
476 32.88 61.53 68.59 24.60 122.22
477 32.89 86.12 33.58 16.22 98.00
478 32.74 16.00 135.06 26.57 90.88
479 33.20 20.78 161.34 27.28 111.16
480 32.98 27.84 189.87 30.96 122.12
481 33.08 36.86 229.64 32.92 137.05
482 33.05 50.07 205.67 30.04 138.46
483 33.06 63.90 43.77 22.63 108.02
484 33.11 30.19 194.46 38.13 140.01
485 33.19 43.41 227.51 31.00 151.37
486 33.28 47.74 200.05 30.31 114.88
487 33.44 10.70 120.01 15.96 64.05
488 33.32 32.50 220.03 34.56 127.80
489 33.28 54.25 107.58 26.36 137.80
490 33.37 66.82 30.85 23.58 111.40
491 33.51 82.56 38.38 19.15 112.03
492 33.69 17.38 158.83 20.18 82.47
493 33.61 75.37 26.89 18.85 95.89
494 33.61 79.61 30.93 18.59 106.71
495 33.68 34.65 220.88 29.54 128.53
496 33.64 56.92 80.95 24.03 135.01
497 33.75 13.89 150.11 17.05 88.40
498 33.72 45.51 155.79 28.71 140.86
499 33.86 69.74 27.64 21.99 103.08
500 33.83 51.86 104.68 25.54 141.72
501 33.81 72.70 26.77 18.55 91.74
502 33.98 23.75 183.22 21.96 106.22
503 33.74 41.15 205.10 29.62 135.91
504 34.14 87.40 141.28 17.56 83.04
505 33.90 59.59 43.82 21.83 132.46
506 34.03 39.07 181.55 27.22 153.25
507 34.15 26.54 182.70 21.53 118.77
508 34.29 62.15 34.17 22.62 113.44
509 34.12 64.83 33.67 21.10 123.27
510 34.20 19.45 157.25 19.44 96.47
511 34.37 29.17 181.13 23.93 125.51
512 34.16 49.13 113.29 26.03 142.86
513 34.34 36.70 181.58 27.68 127.26
514 34.34 77.17 37.38 18.25 114.20
515 34.49 31.52 186.31 25.25 115.97
516 34.41 43.46 146.20 24.75 142.14
517 34.39 54.59 46.88 22.58 130.10
518 34.58 8.99 72.17 13.13 44.51
519 34.54 67.35 26.35 21.15 106.64
520 34.73 83.49 152.90 19.08 88.68
521 34.68 47.01 77.53 24.35 131.36
522 34.65 80.37 82.56 16.77 105.77
523 34.87 41.08 143.84 27.17 148.76
524 34.76 57.26 35.31 24.10 112.99
525 34.90 11.86 92.62 14.86 72.14
526 34.84 33.96 145.48 24.27 115.07
527 35.06 21.62 140.14 20.78 106.89
528 34.91 71.71 29.33 21.54 100.23
529 34.91 74.46 39.18 19.87 90.77
530 34.93 52.16 52.45 23.92 151.52
531 35.01 59.96 29.79 20.70 126.36
532 35.04 14.50 115.46 15.05 92.51
533 35.06 17.38 117.52 18.46 106.26
534 35.15 89.51 80.86 17.37 37.68
535 35.19 49.73 49.09 22.41 151.49
536 35.29 45.02 54.38 27.22 147.97
537 35.23 63.97 26.93 21.25 127.53
538 35.27 25.16 117.17 20.26 127.21
539 35.28 38.85 98.52 25.09 139.21
540 35.35 77.14 131.93 20.42 107.25
541 35.51 69.13 31.44 19.55 122.42
542 35.43 27.71 112.25 18.44 128.83
543 35.36 36.06 82.34 22.74 125.42
544 35.56 54.12 31.48 24.23 139.17
545 35.76 79.33 182.09 20.43 105.53
546 35.69 86.71 134.44 17.97 87.38
547 35.80 30.26 77.77 21.52 127.72
548 35.70 42.66 66.90 21.05 150.94
549 35.69 66.29 30.69 21.84 112.40
550 35.70 32.62 88.54 21.39 138.15
551 35.77 56.55 29.28 21.92 125.02
552 35.93 61.61 27.24 21.39 126.65
553 35.99 19.80 91.34 17.80 105.08
554 35.91 10.24 42.23 13.76 53.64
555 35.91 47.26 37.66 22.53 147.97
556 36.00 58.97 27.77 22.80 119.99
557 35.93 81.12 184.03 23.47 118.39
558 36.13 51.86 35.61 25.14 145.87
559 36.03 71.57 68.35 19.59 121.20
560 36.15 74.20 147.56 22.13 106.52
561 36.09 83.02 147.64 20.21 96.38
562 36.10 12.92 55.09 14.05 79.52
563 36.25 16.38 53.66 16.23 108.66
564 36.32 40.11 44.55 23.28 139.44
565 36.22 37.50 60.67 21.05 136.68
566 36.39 34.86 58.69 21.12 131.54
567 36.31 90.55 46.89 16.75 31.66
568 36.35 25.68 61.44 18.51 133.92
569 36.44 49.29 31.68 22.08 138.20
570 36.45 22.94 63.05 18.77 108.35
571 36.50 64.06 33.09 20.98 125.72
572 36.50 44.89 34.78 22.80 130.50
573 36.72 28.40 50.18 19.94 144.32
574 36.69 76.78 195.91 20.97 85.02
575 36.73 54.85 30.08 23.40 131.07
576 36.70 66.95 68.39 20.13 142.96
577 36.88 42.20 33.24 20.18 143.81
578 36.87 32.52 44.70 19.62 128.64
579 37.04 69.29 179.52 22.56 131.90
580 36.96 57.30 28.33 23.30 134.11
581 37.03 85.22 142.14 19.02 109.88
582 37.16 88.38 86.89 17.24 88.42
583 36.98 79.94 175.56 21.67 108.94
584 37.07 59.77 33.80 23.64 131.53
585 37.17 72.04 196.64 23.96 115.01
586 37.12 18.98 38.17 17.26 109.86
587 37.31 46.94 28.57 22.55 135.95
588 37.27 50.91 28.38 23.34 131.15
589 37.35 11.53 29.51 12.52 80.16
590 37.31 62.02 43.01 22.70 139.99
591 37.24 14.06 34.54 15.26 101.40
592 37.41 30.54 30.70 19.65 125.79
593 37.33 53.04 29.11 24.12 129.38
594 37.40 21.31 31.37 16.47 112.37
595 37.19 37.56 30.39 21.92 124.70
596 37.46 90.91 46.00 14.33 43.16
597 37.46 25.90 40.68 17.80 128.21
598 37.64 39.68 27.49 22.20 138.74
599 37.59 34.83 30.32 20.70 143.69
600 37.42 81.03 168.44 21.70 131.62
601 37.65 44.18 28.40 22.44 132.23
602 37.63 64.31 141.89 24.61 122.47
603 37.76 74.63 186.90 20.91 121.35
604 37.86 16.43 27.87 16.26 106.67
605 37.92 23.61 27.90 18.38 116.83
606 37.92 49.16 32.08 22.50 134.26
607 37.85 83.00 117.95 20.38 109.90
608 37.95 66.90 209.61 25.14 124.34
609 37.98 77.56 159.23 21.88 129.74
610 37.97 28.26 28.22 19.54 120.95
611 37.97 54.94 37.16 23.34 128.17
612 38.15 41.80 30.20 22.54 140.36
613 37.97 57.59 43.83 22.82 133.18
614 38.25 32.50 25.94 18.44 125.76
615 38.28 36.82 28.07 21.48 133.03
616 38.13 59.89 82.87 23.81 142.44
617 38.38 13.71 24.82 14.08 98.58
618 38.50 69.42 179.62 22.94 118.31
619 38.39 9.76 18.84 12.79 73.27
620 38.41 52.21 48.88 22.49 133.82
621 38.47 71.89 175.74 22.09 121.11
622 38.60 89.52 77.89 15.54 94.44
623 38.47 85.99 72.23 19.41 108.14
624 38.48 19.21 25.76 15.60 107.90
625 38.56 45.49 30.88 21.31 134.24
626 38.67 61.77 191.37 23.76 127.28
627 38.73 79.94 132.40 20.03 130.98
