#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm10 14A 5 even-skipped knirps hunchback
166 17.74 75.77 16.13 107.39 131.79
167 18.02 50.62 23.51 94.60 223.44
168 17.98 62.13 22.82 142.15 200.12
169 18.06 68.13 19.16 122.82 177.46
170 17.99 41.12 22.14 29.84 208.33
171 18.15 54.98 22.13 126.42 212.94
172 18.02 64.75 21.19 129.71 182.25
173 18.14 32.67 19.44 19.74 180.06
174 18.41 73.50 20.20 111.64 162.68
175 18.45 38.66 22.04 26.55 207.06
176 18.13 69.58 22.38 128.48 179.76
177 18.52 43.47 21.86 35.36 221.57
178 18.50 52.72 24.10 100.71 215.39
179 18.54 22.89 15.93 13.54 149.03
180 18.58 29.61 19.63 17.78 188.99
181 18.58 57.21 23.17 130.64 210.96
182 18.62 46.05 22.87 43.48 223.06
183 18.84 36.42 20.62 22.09 185.08
184 18.76 25.75 17.86 14.50 156.30
185 18.89 48.56 24.04 58.78 232.57
186 18.90 78.26 14.93 91.16 103.76
187 18.98 65.92 24.05 129.11 186.15
188 19.26 34.24 21.38 20.49 203.13
189 19.14 70.77 21.95 119.53 187.69
190 19.26 20.91 16.76 12.09 143.30
191 19.20 61.36 25.01 137.85 214.09
192 19.24 41.01 22.89 25.68 216.31
193 19.41 59.04 24.10 136.29 209.40
194 19.33 75.75 21.00 107.06 162.08
195 19.40 31.82 19.64 19.64 163.92
196 19.51 28.07 19.01 17.33 159.57
197 19.57 63.55 24.65 134.04 201.05
198 19.55 51.57 24.04 70.09 208.98
199 19.71 53.91 25.38 92.16 208.66
200 19.54 68.14 23.61 127.38 194.24
201 19.77 56.25 24.65 116.55 220.93
202 19.92 38.76 22.26 22.88 205.08
203 19.78 43.57 23.71 29.14 228.14
204 19.78 46.16 24.18 36.24 210.35
205 19.90 73.23 21.68 106.47 170.99
206 19.90 23.67 19.18 15.65 157.69
207 19.94 49.61 24.97 50.45 219.36
208 20.09 25.85 19.12 15.64 175.28
209 20.27 36.29 21.21 19.17 196.59
210 20.38 19.86 16.22 12.67 150.12
211 20.41 78.23 20.29 99.95 150.95
212 20.37 30.57 20.50 17.50 176.67
213 20.30 65.43 25.36 122.30 197.67
214 20.40 80.52 16.68 83.74 90.77
215 20.63 40.91 25.19 27.51 210.87
216 20.61 70.73 24.74 116.38 182.31
217 20.51 61.26 26.65 130.76 212.11
218 20.68 33.56 21.40 20.08 193.59
219 20.69 47.97 25.02 38.16 218.53
220 20.68 58.11 27.40 121.09 213.38
221 20.60 26.68 17.40 15.45 167.80
222 20.80 75.53 22.99 98.96 169.75
223 20.90 45.53 25.06 32.42 216.52
224 20.79 52.39 22.80 61.68 205.30
225 20.90 67.73 25.57 123.18 193.07
226 21.04 22.69 18.86 14.41 163.84
227 20.98 55.51 27.59 94.44 215.50
228 21.20 28.48 20.19 16.41 178.87
229 20.95 43.18 24.27 27.67 221.30
230 21.26 50.24 24.10 43.70 220.22
231 21.32 37.96 22.09 21.44 202.30
232 21.39 73.13 25.38 110.65 186.38
233 21.40 64.53 26.83 121.55 198.50
234 21.32 24.82 20.00 15.11 183.03
235 21.59 35.55 22.77 19.91 204.20
236 21.48 82.03 16.89 77.37 89.01
237 21.56 59.36 26.85 112.14 211.58
238 21.65 30.95 21.53 18.03 185.20
239 21.73 62.19 27.25 125.67 206.78
240 21.81 19.79 16.67 12.82 155.43
241 21.73 26.05 20.79 15.50 173.59
242 21.83 53.13 26.67 61.10 219.02
243 21.94 39.84 24.35 23.06 208.35
244 21.92 47.11 24.47 30.10 220.36
245 21.83 77.17 28.34 99.66 179.90
246 21.93 79.77 24.64 87.36 139.39
247 22.01 42.16 25.16 24.56 216.65
248 22.00 44.55 24.30 26.58 200.19
249 22.11 70.62 28.13 108.69 191.57
250 22.11 33.27 22.31 20.68 191.50
251 22.06 67.68 29.61 116.40 185.98
252 22.18 55.23 28.23 69.78 225.05
253 22.43 57.52 28.27 90.85 206.22
254 22.34 22.49 21.50 14.77 157.30
255 22.46 48.83 26.45 30.99 218.48
256 22.26 75.18 27.73 100.27 185.34
257 22.51 51.14 28.46 41.00 210.58
258 22.62 17.66 16.49 12.59 148.77
259 22.53 28.22 21.96 17.12 181.44
260 22.61 60.10 30.75 111.41 209.70
261 22.56 24.59 19.34 14.84 182.36
262 22.70 64.73 30.38 122.93 205.56
263 22.70 74.06 27.16 95.41 179.54
264 22.81 36.45 23.75 22.25 204.62
265 23.15 38.65 26.43 21.91 212.01
266 23.00 31.06 21.90 17.16 188.73
267 23.03 62.39 30.88 111.71 199.94
268 23.06 25.79 20.83 15.52 169.62
269 23.24 53.19 27.60 42.25 213.16
270 23.12 77.79 28.36 81.50 165.02
271 23.11 41.14 27.07 23.15 214.78
272 23.18 43.62 26.52 25.99 216.93
273 23.18 45.93 26.63 25.17 227.93
274 23.34 69.29 33.80 111.94 186.06
275 23.30 71.99 33.53 101.89 181.34
276 23.26 33.82 23.45 20.17 195.92
277 23.20 66.98 33.27 113.57 192.66
278 23.39 20.81 18.65 13.95 148.53
279 23.36 55.55 30.37 56.09 210.65
280 23.52 49.70 29.07 33.59 231.20
281 23.81 47.64 31.71 30.61 233.74
282 23.86 79.99 34.37 71.08 163.77
283 23.71 28.38 23.09 15.81 187.14
284 23.81 57.59 30.84 68.73 210.89
285 23.71 60.14 33.14 90.65 203.06
286 23.87 24.02 22.13 16.44 166.82
287 23.83 74.89 38.21 93.44 188.77
288 23.86 17.85 18.65 13.08 143.33
289 24.01 65.25 37.63 110.12 196.15
290 24.06 36.36 24.85 20.16 204.06
291 24.16 51.18 31.43 30.92 222.85
292 24.10 40.49 26.34 22.97 217.00
293 24.14 62.71 33.66 97.82 192.64
294 24.34 82.86 39.61 70.24 148.97
295 24.27 31.39 22.71 17.48 193.84
296 24.18 44.55 27.70 27.36 199.22
297 24.42 54.37 33.21 46.94 217.61
298 24.45 70.28 44.03 102.33 202.50
299 24.48 33.84 26.00 19.61 208.16
300 24.56 26.36 25.79 16.82 189.79
301 24.71 38.38 27.51 23.18 203.15
302 24.73 67.71 44.89 98.64 210.37
303 24.78 72.45 48.85 85.84 184.23
304 24.73 77.56 46.71 80.05 186.95
305 24.86 41.86 28.87 24.20 206.52
306 24.75 15.92 18.25 12.04 133.55
307 24.77 21.79 22.83 13.67 168.52
308 24.89 19.28 22.54 13.71 160.43
309 24.80 58.59 35.48 67.19 218.22
310 24.93 29.37 23.67 17.68 182.90
311 24.80 47.27 30.60 27.22 205.22
312 25.00 60.79 40.05 83.68 207.14
313 25.05 56.24 36.72 50.76 211.92
314 25.05 52.21 35.81 35.31 226.14
315 25.11 74.80 55.13 77.09 197.50
316 25.22 24.40 23.64 15.31 173.21
317 25.19 85.29 39.96 46.51 85.63
318 25.16 44.01 30.49 24.30 211.63
319 25.28 49.77 34.55 29.12 213.05
320 25.20 65.04 47.91 101.88 216.87
321 25.05 80.46 49.52 64.14 170.86
322 25.09 27.11 21.64 17.24 169.20
323 25.25 35.98 27.37 21.18 206.08
324 25.48 62.71 48.09 89.96 202.73
325 25.55 33.04 27.52 18.24 200.04
326 25.67 39.87 31.77 21.82 213.15
327 25.81 45.65 33.43 25.90 226.91
328 25.72 54.02 39.25 36.69 222.65
329 25.71 69.72 63.68 86.00 204.54
330 25.94 82.87 65.22 48.81 156.23
331 25.85 13.88 20.52 11.30 113.46
332 25.68 80.92 55.44 62.09 172.37
333 25.90 16.89 23.96 12.68 148.19
334 26.04 30.84 27.46 17.13 192.84
335 25.80 78.48 64.65 61.50 180.50
336 26.02 47.86 37.54 27.67 221.97
337 26.12 66.65 66.21 83.28 208.22
338 26.05 28.01 26.95 18.55 185.74
339 26.23 37.47 31.61 22.26 214.52
340 25.93 58.46 44.66 57.02 217.58
341 26.10 42.39 32.78 24.04 223.10
342 26.19 72.63 75.08 70.48 200.59
343 26.19 19.52 25.14 15.35 169.34
344 26.18 22.36 26.60 15.31 174.39
345 26.29 75.74 77.21 60.54 176.92
346 26.37 50.89 42.07 32.70 227.90
347 26.40 61.04 58.90 70.64 210.54
348 26.40 25.69 26.92 16.98 177.01
349 26.38 56.16 46.63 46.13 206.71
350 26.40 35.09 29.12 20.61 207.18
351 26.47 63.83 68.05 75.82 212.68
352 26.41 85.33 66.34 34.00 108.92
353 26.68 52.97 47.32 35.91 225.16
354 26.52 78.26 77.23 54.69 190.56
355 26.90 32.88 34.74 19.56 203.20
356 26.72 39.42 31.08 24.94 207.88
357 26.88 44.31 39.25 26.36 227.71
358 27.01 69.86 99.55 65.96 202.83
359 27.01 80.18 83.99 42.50 160.58
360 27.01 15.69 28.49 13.39 137.99
361 27.00 58.83 62.38 51.52 219.26
362 27.18 12.94 26.76 11.70 116.86
363 27.04 46.54 40.00 26.06 220.81
364 27.14 49.26 44.67 30.93 224.16
365 27.15 67.30 98.89 67.48 217.21
366 27.17 41.85 38.56 25.15 223.08
367 27.12 29.98 31.42 20.26 184.90
368 27.25 23.92 32.62 18.03 175.52
369 27.26 18.45 33.19 15.32 160.99
370 27.40 82.49 94.77 36.45 161.35
371 27.50 54.57 62.63 38.43 219.45
372 27.44 27.49 33.57 18.95 182.65
373 27.47 72.24 127.73 57.12 204.03
374 27.50 64.64 113.41 63.78 220.44
375 27.46 21.09 33.12 17.78 154.11
376 27.56 56.78 69.59 41.76 222.51
377 27.52 74.80 120.93 50.74 195.32
378 27.49 35.56 36.31 23.23 213.34
379 27.61 77.51 110.49 42.16 177.71
380 27.51 61.63 89.54 52.60 212.32
381 27.70 37.91 38.15 24.00 190.61
382 27.65 51.95 56.04 31.25 222.92
383 27.78 85.30 103.41 27.39 143.26
384 27.79 40.00 40.58 23.25 207.14
385 28.00 47.81 53.40 31.40 229.68
386 27.88 43.91 44.87 29.20 225.18
387 27.97 32.01 37.32 20.91 202.78
388 28.02 59.29 105.12 42.48 220.23
389 28.23 25.41 39.52 18.17 176.95
390 28.30 17.23 43.89 15.65 152.52
391 28.40 45.75 58.08 29.84 221.96
392 28.22 67.48 157.66 46.25 210.63
393 28.38 29.66 40.86 22.38 194.67
394 28.32 50.26 69.58 29.51 224.25
395 28.42 14.49 42.85 13.70 139.64
396 28.36 62.90 150.26 41.51 212.76
397 28.45 22.77 41.85 18.85 168.43
398 28.57 34.17 43.30 21.35 213.35
399 28.42 41.98 47.32 27.25 217.44
400 28.49 70.11 180.20 42.67 211.45
401 28.56 80.53 122.35 28.91 156.45
402 28.58 19.99 46.88 17.77 165.46
403 28.61 36.67 49.90 24.33 210.76
404 28.77 86.81 87.52 22.19 102.14
405 28.63 53.13 88.90 31.59 216.43
406 28.61 55.59 99.94 33.07 226.36
407 28.67 65.23 184.11 41.27 214.46
408 28.75 75.52 148.40 36.04 192.29
409 28.73 72.86 164.38 38.98 199.60
410 28.86 57.79 140.30 33.59 221.30
411 28.89 27.50 45.75 21.55 183.84
412 28.96 78.03 144.57 33.98 199.15
413 28.81 83.17 116.36 27.68 160.19
414 28.86 60.66 169.93 34.63 215.69
415 28.92 39.61 50.50 24.41 217.19
416 29.17 43.55 67.62 26.58 218.98
417 29.11 11.95 53.88 13.04 115.71
418 29.20 31.67 55.82 24.66 206.20
419 29.19 47.65 80.77 29.80 226.12
420 29.25 49.75 90.87 29.51 224.47
421 29.37 68.02 203.28 36.98 217.04
422 29.40 16.59 70.22 15.18 154.08
423 29.51 63.39 196.78 32.34 213.60
424 29.45 24.94 61.61 21.05 184.86
425 29.66 51.71 130.84 30.09 221.15
426 29.53 54.14 135.52 31.95 215.05
427 29.59 45.59 84.61 28.48 219.17
428 29.52 70.96 195.77 37.28 218.10
429 29.75 29.15 66.46 22.14 199.59
430 29.70 36.15 66.44 22.81 218.20
431 29.86 84.77 112.13 23.52 154.51
432 29.68 22.19 72.61 20.85 161.38
433 29.78 41.34 89.95 26.35 221.36
434 29.81 19.46 80.79 18.38 171.66
435 29.74 56.37 176.12 28.83 217.64
436 29.81 33.84 68.22 22.12 214.46
437 29.85 38.36 62.55 24.25 200.16
438 29.80 58.96 187.43 34.90 225.72
439 29.93 65.86 207.60 33.61 219.78
440 29.84 73.90 179.10 32.65 217.58
441 29.92 13.81 80.93 13.67 123.51
442 30.00 61.15 206.74 31.70 205.93
443 30.01 79.40 126.63 28.51 177.32
444 30.15 82.06 130.44 25.03 183.77
445 30.30 87.04 90.56 20.72 123.56
446 30.02 10.41 90.35 11.78 98.52
447 30.24 49.03 133.99 26.63 220.92
448 30.29 76.41 158.64 26.84 204.04
449 30.37 26.87 85.85 20.94 194.41
450 30.32 43.70 115.31 25.80 218.67
451 30.32 69.14 204.30 33.88 206.26
452 30.42 31.05 91.01 20.92 201.74
453 30.41 11.60 98.46 11.90 98.73
454 30.48 16.23 107.67 16.45 156.39
455 30.59 46.84 142.86 28.20 226.96
456 30.58 71.70 186.31 30.95 197.79
457 30.63 39.87 111.27 24.67 223.90
458 30.58 52.93 188.28 28.57 211.82
459 30.69 24.23 114.50 18.10 185.30
460 30.67 55.23 205.42 28.20 220.97
461 30.69 58.05 204.37 28.85 203.63
462 30.68 62.83 215.60 30.19 204.49
463 30.89 21.68 135.38 18.10 178.61
464 30.87 33.42 115.62 22.76 220.13
465 30.77 36.21 97.21 19.43 203.96
466 30.91 18.91 121.29 15.35 160.08
467 31.00 50.52 190.03 26.81 222.27
468 31.12 64.87 205.07 28.66 223.12
469 31.12 67.22 203.94 30.21 211.70
470 31.08 13.69 138.24 12.43 141.68
471 31.20 42.72 159.21 26.07 222.11
472 31.14 60.28 210.56 30.23 215.16
473 31.15 74.09 174.07 28.45 204.04
474 31.24 28.97 133.09 19.19 192.74
475 31.30 45.19 163.33 27.63 220.09
476 31.27 77.93 130.86 25.13 188.28
477 31.27 84.40 96.01 22.91 156.80
478 31.39 80.61 116.09 24.32 177.07
479 31.38 38.10 140.88 23.04 212.93
480 31.52 48.19 199.67 28.63 218.14
481 31.56 69.48 199.22 30.13 207.56
482 31.53 56.85 222.43 26.32 221.10
483 31.61 26.56 156.27 17.90 187.54
484 31.57 31.71 169.54 20.46 196.96
485 31.68 40.84 168.56 25.11 228.36
486 31.71 87.42 83.52 21.12 140.01
487 31.65 52.23 210.07 29.52 221.82
488 31.51 16.54 148.11 14.74 161.23
489 31.68 34.87 155.16 22.35 208.97
490 31.79 54.28 219.58 28.39 213.96
491 31.82 62.59 204.80 29.29 220.42
492 31.89 71.97 170.24 29.23 210.61
493 31.93 23.94 172.50 16.71 174.02
494 31.90 17.85 157.30 15.18 147.73
495 32.08 75.35 143.61 29.03 198.19
496 31.98 20.63 171.03 16.51 166.49
497 32.18 12.67 172.36 11.09 137.17
498 32.20 58.88 211.98 29.37 221.27
499 32.21 82.67 86.97 24.19 159.40
500 32.37 15.15 172.65 13.37 147.32
501 32.24 50.06 217.20 28.52 218.76
502 32.33 64.86 182.97 28.70 224.63
503 32.37 30.58 188.67 19.14 207.31
504 32.42 36.53 180.36 22.38 209.95
505 32.25 44.67 195.43 27.07 216.00
506 32.42 67.31 178.24 28.50 218.42
507 32.48 38.95 193.38 23.28 215.38
508 32.49 9.91 128.37 10.74 107.24
509 32.51 42.55 199.51 26.52 216.80
510 32.53 46.77 203.52 23.75 221.48
511 32.61 61.04 197.99 26.91 224.49
512 32.57 28.00 198.67 20.29 196.87
513 32.56 33.60 190.24 21.33 206.10
514 32.61 77.53 115.84 25.30 202.21
515 32.53 56.23 212.48 27.48 224.22
516 32.79 85.45 88.62 21.76 164.62
517 32.77 69.93 159.00 28.86 221.09
518 32.85 80.23 105.19 25.34 187.36
519 32.92 88.47 78.20 21.06 125.34
520 32.91 52.15 211.06 27.22 216.10
521 33.05 17.46 181.58 14.32 161.90
522 33.04 25.54 186.62 17.44 180.27
523 33.02 72.91 134.64 27.70 215.11
524 32.97 22.58 180.96 17.55 182.15
525 33.09 48.62 213.33 27.42 225.13
526 33.10 54.42 211.76 28.06 228.19
527 33.23 20.03 183.25 15.57 164.55
528 33.22 40.55 208.03 23.81 217.14
529 33.31 63.12 158.57 28.57 220.82
530 33.26 44.58 206.28 25.21 211.20
531 33.33 57.61 194.58 29.66 220.54
532 33.45 29.96 208.86 19.76 190.44
533 33.47 65.51 160.70 28.55 230.59
534 33.54 12.08 150.76 11.87 131.58
535 33.49 32.35 210.14 20.25 219.74
536 33.50 35.39 200.38 22.54 216.58
537 33.54 60.04 180.39 28.23 230.65
538 33.66 74.81 108.77 26.48 205.10
539 33.59 82.94 95.67 24.09 176.20
540 33.60 37.84 198.16 23.24 215.60
541 33.84 90.83 67.74 18.84 84.15
542 33.66 67.96 139.90 26.63 222.66
543 33.83 15.35 153.41 13.72 142.14
544 33.73 50.38 191.56 27.32 217.00
545 33.87 42.44 193.86 25.52 212.82
546 33.80 46.61 191.48 27.35 215.89
547 33.88 27.68 196.28 18.25 192.55
548 33.84 77.32 98.47 26.45 190.85
549 33.92 70.70 125.53 27.75 214.58
550 34.11 23.66 171.59 15.88 173.48
551 34.03 53.40 180.84 27.91 231.62
552 34.25 55.82 163.42 28.05 221.20
553 34.28 80.15 93.99 25.50 172.72
554 34.17 88.02 96.57 21.57 144.98
555 34.29 61.88 149.11 28.28 231.99
556 34.33 85.33 105.66 22.13 180.43
557 34.37 33.90 194.08 21.84 209.43
558 34.42 40.11 194.55 25.06 214.99
559 34.31 58.33 163.88 29.74 221.49
560 34.46 18.34 153.43 14.53 160.35
561 34.48 21.09 164.19 15.72 164.70
562 34.38 48.45 188.17 27.73 224.84
563 34.47 9.66 106.14 10.63 100.47
564 34.50 44.45 178.27 27.79 222.50
565 34.58 72.68 114.25 26.03 216.55
566 34.64 65.82 129.62 28.53 224.79
567 34.69 25.92 173.90 17.21 193.70
568 34.56 30.32 196.40 18.55 199.32
569 34.66 51.80 152.12 26.16 225.30
570 34.84 63.77 124.84 27.43 221.40
571 34.72 38.02 185.78 23.97 214.18
572 34.74 13.49 129.77 12.79 144.85
573 34.78 68.15 114.31 28.48 219.30
574 34.99 35.97 176.28 20.18 209.66
575 35.05 60.30 127.26 28.58 216.93
576 35.00 75.14 102.40 26.98 191.98
577 35.03 82.47 106.90 24.57 174.81
578 35.13 31.98 183.87 21.54 202.92
579 35.10 46.46 168.95 24.79 231.04
580 35.19 28.33 175.99 18.56 203.42
581 35.09 77.76 115.47 24.45 205.53
582 35.14 41.93 174.45 25.20 216.37
583 35.15 54.15 136.67 27.36 228.97
584 35.22 49.93 153.08 25.85 229.53
585 35.36 70.11 108.06 28.08 216.01
586 35.42 16.36 111.41 13.93 149.82
587 35.30 89.31 113.89 20.61 138.56
588 35.28 57.96 138.63 28.14 232.32
589 35.55 24.02 143.62 16.95 193.64
590 35.65 11.40 112.71 11.03 151.52
591 35.63 85.50 122.33 22.25 160.44
592 35.79 56.28 122.62 27.22 217.45
593 35.84 91.97 85.05 18.00 81.71
594 35.71 33.99 160.81 20.55 207.36
595 35.67 43.98 147.44 24.98 221.51
596 35.93 9.16 87.19 11.39 124.89
597 35.76 21.58 120.85 15.03 177.44
598 35.84 62.07 119.48 28.36 227.55
599 35.80 19.07 115.33 16.20 168.08
600 35.94 40.08 146.80 23.12 214.32
601 35.77 72.42 108.96 26.61 213.75
602 35.76 67.15 105.18 27.98 218.02
603 35.85 79.88 121.67 25.13 183.93
604 35.93 48.26 142.73 24.22 232.53
605 35.87 38.07 144.08 22.73 211.26
606 35.89 52.08 126.77 26.24 225.31
607 35.94 26.32 142.10 16.98 200.69
608 35.99 64.70 110.96 25.29 223.93
609 36.09 14.23 102.12 13.04 149.95
610 36.09 29.97 144.18 20.74 209.24
611 36.23 76.81 135.97 26.20 197.36
612 36.18 58.96 122.03 26.99 224.09
613 36.31 35.99 133.36 21.59 205.45
614 36.33 46.06 127.25 24.00 222.70
615 36.34 54.49 124.12 27.85 235.95
616 36.38 74.31 115.65 26.45 194.70
617 36.42 82.61 122.73 24.66 167.78
618 36.50 32.34 132.18 20.60 214.88
619 36.60 42.04 128.38 22.29 221.44
620 36.53 87.59 124.34 23.12 155.83
621 36.52 69.12 112.59 29.20 206.98
622 36.67 50.45 108.03 27.15 217.49
623 36.83 27.87 120.16 17.73 212.31
624 36.89 17.65 91.18 14.88 172.19
625 36.92 61.00 110.09 27.77 229.34
626 36.86 66.48 118.55 28.46 218.26
627 37.01 89.90 109.15 20.17 128.39
