#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm11 14A 1 even-skipped knirps hunchback
166 17.76 33.77 27.01 29.01 133.80
167 17.67 47.49 31.14 33.90 157.91
168 17.70 27.64 23.48 25.54 121.69
169 17.75 50.29 34.09 36.09 173.64
170 17.80 63.82 37.10 34.01 159.51
171 17.87 44.72 32.05 32.09 154.72
172 17.87 56.86 35.87 37.10 166.00
173 17.99 23.04 21.79 22.60 105.40
174 17.99 31.05 24.36 26.67 124.03
175 18.03 61.55 36.36 36.53 167.87
176 18.02 75.91 39.64 29.37 131.88
177 18.26 38.66 30.33 34.66 145.03
178 18.38 25.51 24.45 24.47 116.56
179 18.14 54.04 35.17 36.24 162.21
180 18.34 73.26 38.48 30.12 144.64
181 18.39 70.55 42.94 33.56 172.23
182 18.48 67.97 42.44 33.45 160.17
183 18.64 51.72 33.82 34.64 175.37
184 18.58 41.10 31.44 33.58 161.96
185 18.81 36.27 29.43 31.54 140.04
186 18.88 29.03 27.44 28.17 132.66
187 18.80 48.20 35.20 35.26 174.94
188 18.87 59.52 39.77 36.55 168.34
189 18.95 65.48 42.57 34.29 170.64
190 19.07 43.17 31.42 35.12 157.34
191 19.08 45.80 34.29 33.58 164.85
192 19.07 20.61 22.28 19.71 91.07
193 19.03 33.76 28.98 29.42 145.74
194 19.07 57.17 37.11 35.79 154.73
195 19.15 63.02 41.58 34.63 164.90
196 19.21 54.87 41.40 36.46 175.82
197 19.26 76.27 47.10 29.07 134.98
198 19.47 31.81 29.39 28.59 133.07
199 19.52 23.80 25.71 24.98 107.74
200 19.62 26.68 27.11 25.71 123.58
201 19.54 73.58 43.96 29.89 151.38
202 19.66 49.65 34.52 35.84 163.44
203 19.62 39.97 33.13 32.35 154.72
204 19.64 70.95 48.55 29.96 156.66
205 19.80 68.10 44.70 35.70 163.70
206 19.85 60.68 43.22 36.56 174.66
207 19.89 52.48 37.95 36.07 161.34
208 20.02 37.68 35.06 32.35 152.54
209 20.13 17.61 22.07 17.22 81.16
210 20.06 79.43 47.61 24.22 106.36
211 20.12 35.08 34.16 32.72 151.22
212 20.17 30.08 31.61 28.17 138.52
213 20.12 43.93 34.14 35.66 160.07
214 20.24 47.02 37.02 34.67 170.89
215 20.29 57.93 41.50 37.29 162.95
216 20.21 65.57 50.83 35.71 177.44
217 20.31 19.92 25.36 19.29 105.25
218 20.40 54.96 43.02 36.10 169.92
219 20.51 74.98 52.80 27.56 154.52
220 20.54 62.69 48.93 35.71 170.64
221 20.63 22.52 27.96 22.57 114.12
222 20.67 77.51 58.62 26.77 148.04
223 20.70 40.74 35.64 32.10 160.01
224 20.80 28.05 31.56 26.95 128.53
225 20.85 32.64 35.29 30.24 143.60
226 20.85 50.24 46.07 37.09 175.49
227 20.91 69.95 51.60 33.76 156.71
228 21.05 25.46 32.67 24.81 116.30
229 21.15 72.54 56.31 32.79 147.81
230 21.27 45.38 38.92 36.08 164.89
231 21.13 60.29 48.14 33.90 185.37
232 21.18 67.34 49.13 34.05 170.88
233 21.24 42.80 38.51 35.17 169.35
234 21.26 37.67 36.88 33.25 153.03
235 21.33 52.25 44.89 36.20 167.36
236 21.39 48.19 42.74 33.86 174.73
237 21.42 34.95 35.16 30.76 144.42
238 21.37 56.80 48.22 36.92 165.89
239 21.39 64.19 51.92 37.45 178.10
240 21.60 30.61 35.04 28.58 138.75
241 21.63 79.25 61.02 25.11 119.64
242 21.67 19.24 29.32 20.05 93.03
243 21.74 54.36 44.93 36.24 167.76
244 21.77 75.63 65.50 29.13 164.51
245 21.80 22.68 29.08 23.86 98.97
246 22.00 40.41 43.59 32.19 168.10
247 22.17 58.81 52.09 37.01 178.05
248 22.37 28.83 35.37 28.97 125.42
249 22.35 66.21 52.15 36.30 166.03
250 22.36 61.19 56.98 36.75 190.37
251 22.23 69.09 66.24 34.09 185.15
252 22.34 26.35 35.23 26.14 120.73
253 22.35 42.87 42.19 35.53 157.88
254 22.49 71.51 60.64 32.12 153.84
255 22.48 32.67 39.39 29.47 149.64
256 22.56 50.62 48.88 35.26 179.19
257 22.46 38.37 42.60 34.84 161.49
258 22.45 45.24 42.64 37.08 157.20
259 22.47 48.23 48.42 35.85 179.75
260 22.58 56.59 53.55 37.64 188.66
261 22.56 63.37 56.70 34.61 184.12
262 22.58 35.31 42.95 30.45 155.28
263 22.74 73.84 59.47 30.47 150.81
264 22.74 76.97 66.27 27.05 141.89
265 22.73 21.04 32.40 22.52 104.20
266 22.79 52.81 50.95 36.57 174.54
267 22.73 80.52 69.02 23.90 136.05
268 22.75 16.38 32.59 19.83 95.51
269 22.93 24.26 37.86 25.72 116.38
270 23.22 54.82 57.59 35.60 182.22
271 23.26 18.29 36.51 22.56 114.90
272 23.30 37.04 44.15 36.87 162.99
273 23.34 41.17 49.74 36.07 168.19
274 23.49 46.57 53.39 35.34 176.33
275 23.41 59.16 58.01 35.95 175.32
276 23.37 68.86 69.33 35.65 176.99
277 23.59 31.75 42.78 29.39 142.63
278 23.56 43.70 51.86 36.03 164.35
279 23.60 64.26 64.08 36.30 184.63
280 23.56 78.60 76.09 26.99 154.54
281 23.66 29.35 43.25 28.73 131.44
282 23.65 49.06 54.55 37.94 177.45
283 23.57 83.03 65.03 22.36 100.09
284 23.83 26.90 39.92 29.80 118.50
285 23.80 34.44 46.42 31.30 145.50
286 23.81 61.68 65.84 35.59 178.93
287 23.86 66.66 66.78 36.05 174.54
288 23.93 39.13 51.04 35.47 164.17
289 23.90 75.54 77.55 32.24 171.23
290 23.94 51.75 53.97 36.02 175.67
291 23.97 57.00 66.87 35.65 182.21
292 23.89 20.85 37.35 23.92 102.94
293 23.99 73.10 73.71 32.54 165.74
294 24.13 70.54 71.42 34.52 161.77
295 24.10 23.83 40.35 26.09 111.62
296 23.89 15.06 32.52 18.64 74.41
297 24.30 80.90 83.81 24.32 142.78
298 24.32 54.22 67.00 37.91 187.70
299 24.37 17.52 40.70 23.03 108.39
300 24.33 14.00 33.45 19.29 78.12
301 24.47 36.90 52.44 32.40 165.06
302 24.49 45.11 55.33 37.46 179.75
303 24.63 41.35 56.89 36.26 173.98
304 24.68 60.04 73.21 34.87 185.05
305 24.76 47.64 62.79 37.93 184.26
306 24.79 49.93 62.09 35.79 181.74
307 24.81 77.89 77.18 29.18 150.38
308 24.86 32.68 52.14 29.92 144.77
309 24.93 30.07 49.74 29.58 132.91
310 24.85 64.94 77.62 36.08 191.52
311 25.05 67.53 75.92 36.96 174.28
312 25.04 26.50 49.02 26.38 129.68
313 25.13 43.17 58.44 35.20 169.64
314 25.04 20.43 40.26 22.99 105.31
315 25.20 57.98 69.03 37.41 175.55
316 25.15 34.99 56.73 31.20 154.35
317 25.23 62.63 77.88 35.30 178.01
318 25.17 55.73 67.93 37.05 182.60
319 25.22 75.03 78.84 31.60 150.18
320 25.26 39.31 55.94 35.02 162.36
321 25.20 52.63 67.06 37.31 186.63
322 25.27 15.53 40.96 19.54 95.30
323 25.27 72.20 79.75 32.78 160.39
324 25.30 82.36 91.86 24.32 146.75
325 25.43 23.54 45.95 25.56 109.80
326 25.52 69.57 78.77 35.45 176.05
327 25.68 13.27 43.24 17.22 85.35
328 25.57 45.86 62.15 37.29 170.94
329 25.71 37.23 60.76 34.01 154.09
330 25.81 18.17 44.44 23.33 100.96
331 25.93 84.50 82.42 24.24 118.01
332 26.05 28.81 54.71 27.14 133.12
333 25.87 50.79 71.17 37.79 183.59
334 25.87 60.60 80.25 36.46 188.98
335 25.92 78.84 82.87 29.42 140.90
336 26.00 48.51 69.05 36.80 181.59
337 25.98 65.23 84.00 34.83 188.20
338 26.16 40.84 64.53 34.92 167.02
339 26.13 54.59 79.67 39.62 188.11
340 26.21 34.01 59.75 31.40 147.51
341 26.20 31.48 65.28 29.98 153.07
342 26.29 21.30 47.62 24.15 116.38
343 26.28 26.05 53.99 27.71 118.68
344 26.25 43.18 70.12 37.07 178.13
345 26.44 75.71 89.58 30.10 155.81
346 26.52 58.67 83.52 38.76 183.20
347 26.54 68.01 88.38 36.48 177.50
348 26.45 81.19 97.22 26.69 148.27
349 26.54 52.63 78.38 38.30 189.15
350 26.54 70.79 93.13 35.27 178.40
351 26.63 73.20 85.76 33.91 150.79
352 26.68 56.49 85.85 38.19 195.77
353 26.66 63.36 87.98 35.94 180.91
354 26.64 16.00 48.24 20.98 96.98
355 26.67 45.42 71.87 37.28 184.00
356 26.76 36.23 70.64 32.25 160.00
357 26.91 38.55 74.07 34.03 166.52
358 27.00 47.48 75.07 37.16 182.62
359 27.05 61.32 86.88 35.78 182.11
360 27.04 50.40 81.15 36.78 179.04
361 27.29 22.64 51.70 26.09 111.08
362 27.12 65.82 88.15 34.25 184.82
363 27.23 83.21 91.93 23.32 126.76
364 27.27 18.97 52.29 24.11 101.51
365 27.25 77.43 87.88 28.81 142.48
366 27.34 33.00 70.74 32.11 150.25
367 27.43 25.38 62.14 28.32 128.75
368 27.42 28.03 65.89 30.09 132.76
369 27.45 30.60 68.41 29.90 153.61
370 27.33 40.79 76.29 33.62 174.99
371 27.42 13.14 55.88 22.06 104.71
372 27.31 43.47 83.59 36.92 184.94
373 27.59 85.88 78.29 23.11 107.76
374 27.49 54.34 88.66 38.31 181.78
375 27.54 80.00 96.60 27.28 166.77
376 27.64 69.62 92.37 34.12 173.14
377 27.70 59.38 95.90 36.62 196.29
378 27.85 15.50 58.61 22.75 115.85
379 27.86 52.07 84.52 40.47 187.10
380 27.86 36.89 84.39 35.71 176.00
381 27.87 49.00 90.70 38.79 192.93
382 27.84 57.02 93.34 36.05 192.42
383 27.87 72.03 102.21 34.74 169.41
384 27.89 74.44 102.27 32.11 158.41
385 28.04 34.78 77.78 31.25 157.80
386 28.02 46.55 83.59 35.33 168.05
387 27.99 63.98 100.38 38.15 183.32
388 28.07 67.16 99.01 35.52 171.99
389 28.23 39.04 83.22 33.35 176.63
390 28.24 42.40 85.97 35.56 172.60
391 28.26 44.66 83.08 35.58 176.93
392 28.31 61.53 97.38 39.09 181.56
393 28.30 20.87 60.97 25.97 119.21
394 28.46 17.93 57.91 25.06 99.66
395 28.39 87.92 60.76 20.78 74.27
396 28.54 11.48 57.92 16.85 82.61
397 28.54 83.59 102.88 24.80 153.33
398 28.57 23.68 64.37 27.58 127.26
399 28.57 78.14 95.70 30.40 149.16
400 28.57 29.11 77.28 29.44 144.32
401 28.70 80.99 93.04 25.94 140.06
402 28.61 32.45 87.01 31.76 150.02
403 28.57 55.33 92.30 38.92 187.01
404 28.73 26.29 72.23 29.04 144.84
405 28.77 75.60 105.58 34.51 162.68
406 28.75 50.52 104.18 38.20 201.18
407 28.85 14.03 63.73 20.52 103.51
408 28.86 40.82 97.60 35.26 187.67
409 28.79 58.65 104.48 38.59 186.16
410 28.86 53.16 97.78 37.31 189.55
411 28.94 48.35 103.91 38.83 187.60
412 28.97 69.38 103.56 34.91 165.31
413 28.97 36.77 83.79 34.49 165.06
414 29.11 86.01 84.99 22.87 121.79
415 29.08 71.95 105.66 32.05 162.44
416 29.09 64.29 113.61 36.64 187.90
417 29.22 66.62 105.65 34.37 181.02
418 29.27 44.45 97.84 35.84 173.02
419 29.46 30.81 78.06 30.03 139.94
420 29.41 34.30 89.35 32.28 151.23
421 29.40 20.28 65.81 25.25 122.80
422 29.51 56.62 103.89 37.89 186.73
423 29.60 46.47 106.06 38.18 188.55
424 29.39 61.63 110.27 37.01 188.91
425 29.58 17.22 65.09 22.71 105.54
426 29.57 38.91 100.07 34.94 174.58
427 29.64 42.49 103.45 37.04 181.10
428 29.72 73.97 106.05 32.50 152.44
429 29.74 51.52 105.74 38.30 185.82
430 29.75 23.39 67.31 27.13 114.30
431 29.72 27.38 81.53 28.79 142.19
432 29.78 11.04 61.49 17.44 88.95
433 29.84 54.38 104.37 39.69 185.42
434 29.78 59.39 115.60 37.10 192.93
435 29.91 77.36 102.07 30.92 152.18
436 29.92 83.43 94.40 26.97 131.12
437 30.00 80.19 108.37 31.47 159.24
438 30.08 14.85 62.28 22.22 97.22
439 30.09 87.83 81.53 22.14 107.68
440 30.12 48.47 109.98 42.06 188.92
441 30.14 36.31 95.51 32.71 163.33
442 30.19 68.37 113.33 34.01 171.54
443 30.29 63.29 112.50 36.96 178.88
444 30.32 40.80 107.15 36.57 179.11
445 30.34 65.64 111.72 36.16 180.99
446 30.39 70.77 120.48 35.75 180.16
447 30.62 33.51 96.67 32.71 146.76
448 30.45 44.41 115.76 37.93 194.36
449 30.55 19.07 64.81 25.73 106.28
450 30.64 28.88 88.96 29.73 143.06
451 30.69 25.79 86.61 27.13 139.81
452 30.61 31.38 93.55 30.39 154.86
453 30.57 57.58 112.12 39.78 184.03
454 30.65 60.72 110.73 38.87 174.56
455 30.81 12.52 64.63 19.94 96.93
456 30.77 22.22 75.17 25.93 114.77
457 30.84 85.71 94.88 24.47 125.79
458 30.72 50.19 115.27 37.59 198.64
459 30.83 52.89 117.44 41.18 185.86
460 30.86 73.05 116.44 34.02 171.48
461 30.88 38.46 107.82 33.36 178.93
462 30.95 75.61 113.29 33.38 172.13
463 30.92 55.29 115.40 42.25 181.56
464 31.06 46.03 119.78 40.54 185.20
465 30.99 81.60 104.16 28.50 158.46
466 31.04 42.80 115.81 38.06 187.13
467 31.18 35.80 108.74 35.43 168.45
468 31.25 67.11 115.94 36.36 170.83
469 31.36 78.46 108.39 30.42 153.30
470 31.42 15.33 60.78 22.66 95.34
471 31.37 48.05 129.75 38.76 200.65
472 31.46 59.00 112.32 37.77 177.19
473 31.46 62.38 114.44 34.87 177.59
474 31.55 64.66 115.56 35.65 180.08
475 31.46 40.54 116.47 35.90 179.62
476 31.64 69.19 119.23 35.24 169.55
477 31.56 88.49 84.75 22.08 101.99
478 31.70 18.04 74.02 25.22 110.12
479 31.59 51.20 120.54 39.79 194.06
480 31.74 24.34 81.98 26.55 123.53
481 31.90 20.98 65.72 24.31 107.72
482 31.74 29.56 91.59 30.81 144.75
483 31.80 56.73 121.60 39.14 182.51
484 31.91 83.72 95.82 26.10 132.46
485 31.96 27.13 88.29 29.38 133.76
486 31.85 31.85 108.94 32.03 156.07
487 31.92 71.37 127.58 35.00 181.33
488 31.91 34.21 104.14 32.98 169.55
489 31.87 10.73 62.66 18.62 93.44
490 31.97 37.44 109.32 35.07 176.50
491 32.15 54.74 124.29 38.78 184.88
492 32.11 80.78 100.61 29.01 143.87
493 32.13 42.97 116.06 36.62 179.64
494 32.08 52.89 122.23 37.27 189.97
495 32.12 45.76 130.06 39.41 183.48
496 32.22 49.56 120.69 39.14 191.80
497 32.38 73.44 118.83 35.48 159.73
498 32.25 76.02 110.02 34.40 157.58
499 32.31 61.26 127.58 37.00 176.48
500 32.41 86.47 94.37 23.47 123.98
501 32.45 66.51 124.42 35.79 179.77
502 32.53 12.75 67.49 20.61 98.54
503 32.51 40.54 117.95 37.48 173.64
504 32.54 58.80 124.77 38.19 188.73
505 32.77 15.71 67.90 22.50 93.38
506 32.67 63.67 122.26 37.28 172.74
507 32.85 78.58 105.70 30.96 152.56
508 32.85 89.70 76.94 20.84 92.42
509 32.87 47.80 127.30 40.64 189.75
510 32.91 23.01 77.64 26.77 121.59
511 32.86 35.63 113.17 37.20 166.38
512 32.85 29.64 103.82 31.72 141.02
513 32.96 38.44 112.29 34.70 169.11
514 32.95 68.82 123.48 35.18 171.30
515 32.96 18.80 71.85 25.45 104.55
516 33.01 25.60 86.91 28.18 123.36
517 33.00 32.50 104.11 32.46 146.29
518 33.06 56.83 122.26 38.85 177.85
519 33.08 9.89 74.00 17.78 101.09
520 33.10 44.76 132.55 39.96 191.97
521 33.04 52.10 126.65 40.43 184.24
522 33.25 83.84 97.46 26.29 141.85
523 33.28 54.52 126.94 41.24 185.33
524 33.36 71.04 115.33 34.29 167.72
525 33.30 81.17 108.64 29.68 144.70
526 33.43 50.17 127.02 37.61 181.36
527 33.40 42.66 120.85 37.72 167.52
528 33.34 59.99 132.11 38.23 193.06
529 33.61 27.76 102.84 27.75 138.43
530 33.51 64.93 122.28 40.40 176.10
531 33.55 74.38 115.71 33.25 159.76
532 33.75 21.37 88.02 24.83 120.93
533 33.76 61.88 116.13 35.96 163.24
534 33.67 86.77 102.57 25.02 138.06
535 33.75 40.67 128.18 35.91 184.17
536 33.75 77.00 119.97 32.48 166.36
537 33.77 46.63 132.79 40.35 188.29
538 33.86 12.47 65.01 21.20 88.88
539 33.89 33.98 104.80 32.48 151.56
540 33.85 36.72 120.80 33.83 171.07
541 33.81 67.03 121.78 36.87 177.36
542 33.95 30.37 107.38 31.97 150.58
543 34.09 8.49 75.80 18.60 93.83
544 34.17 15.91 70.46 22.67 94.28
545 34.08 89.78 75.86 20.33 96.92
546 34.08 52.60 137.72 39.17 190.62
547 34.26 18.82 80.19 24.70 109.15
548 34.20 48.62 137.18 37.26 182.17
549 34.30 25.33 93.83 27.61 123.92
550 34.30 59.02 128.12 40.21 176.35
551 34.33 38.90 115.75 37.69 167.76
552 34.30 44.40 127.20 40.90 181.42
553 34.37 57.03 125.94 40.61 181.01
554 34.31 54.97 129.57 39.44 178.64
555 34.45 72.43 115.10 33.56 158.29
556 34.43 80.95 113.09 27.92 153.16
557 34.48 63.69 127.32 36.62 187.55
558 34.49 83.94 94.61 27.22 123.84
559 34.63 69.98 115.83 33.88 160.99
560 34.69 78.36 99.65 32.23 140.19
561 34.78 23.10 88.57 26.88 121.42
562 34.66 31.86 111.64 31.58 152.04
563 34.73 42.16 124.79 38.81 174.34
564 34.78 67.90 119.40 34.48 174.18
565 34.77 75.12 109.84 32.32 151.16
566 34.75 28.02 99.19 28.72 127.89
567 34.94 51.47 136.22 41.67 185.03
568 34.92 87.25 90.70 22.88 123.22
569 34.86 46.41 135.88 36.10 198.72
570 35.01 65.56 121.78 36.70 177.12
571 35.13 10.29 71.28 20.01 87.65
572 35.01 13.41 82.31 22.46 104.32
573 34.99 36.40 117.48 35.08 161.64
574 35.04 34.11 113.84 33.00 153.79
575 35.04 61.75 134.16 35.28 178.52
576 35.17 49.33 133.71 39.04 182.64
577 35.32 20.14 81.10 24.58 102.67
578 35.21 53.69 130.72 37.12 179.67
579 35.35 59.70 134.00 37.31 185.27
580 35.39 89.91 83.74 21.94 103.86
581 35.48 55.90 140.29 40.68 184.96
582 35.46 38.84 125.41 35.30 166.54
583 35.51 16.06 74.79 23.78 95.43
584 35.61 81.55 94.44 29.92 128.11
585 35.60 7.33 67.82 16.99 73.50
586 35.55 29.36 105.62 30.11 135.44
587 35.58 44.74 136.67 38.00 181.28
588 35.54 71.54 122.43 36.31 169.38
589 35.72 41.00 129.06 38.08 177.42
590 35.75 84.64 92.73 27.73 126.27
591 35.89 24.61 94.50 26.45 118.91
592 35.80 31.74 109.19 31.54 141.95
593 35.78 78.04 108.42 32.93 140.11
594 35.84 47.10 133.82 39.03 189.62
595 35.94 57.93 136.79 42.46 181.89
596 36.04 27.03 101.06 29.44 127.39
597 35.82 74.54 105.88 33.09 149.78
598 36.01 62.82 131.54 37.00 174.16
599 35.91 67.40 128.79 35.36 180.18
600 36.01 91.91 74.49 19.67 81.00
601 36.13 43.13 140.84 36.69 185.52
602 36.10 12.29 83.76 21.86 109.38
603 36.02 50.98 134.84 35.96 181.24
604 36.03 34.80 112.73 32.34 152.20
605 36.13 64.91 125.97 36.97 183.39
606 36.29 21.92 84.57 26.62 106.96
607 36.25 87.64 101.50 23.17 131.25
608 36.33 37.19 126.11 37.20 156.02
609 36.23 53.18 142.84 40.36 194.13
610 36.38 69.43 120.51 36.73 162.38
611 36.48 18.47 72.68 25.50 89.31
612 36.45 49.00 138.57 39.19 182.77
613 36.43 60.56 132.05 38.51 173.75
614 36.74 9.82 78.15 20.22 90.73
615 36.58 71.96 114.27 35.02 166.08
616 36.80 15.09 74.35 22.62 91.32
617 36.68 29.43 112.22 29.74 141.27
618 36.81 39.38 126.73 37.72 164.80
619 36.70 55.04 133.39 39.12 181.27
620 36.79 76.51 93.26 32.16 134.71
621 36.78 79.46 105.42 31.63 151.94
622 36.87 6.90 69.12 17.20 79.24
623 36.88 33.24 112.87 34.92 148.62
624 36.96 89.51 85.53 23.16 102.49
625 36.91 81.89 104.23 28.54 140.57
626 36.97 41.67 131.89 37.00 186.06
627 37.01 44.85 132.63 40.40 178.82
