#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf6 14A 6 even-skipped knirps giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - kni, channel 3 - gt>
607 33.48 44.41 183.09 35.32 206.42
608 33.51 71.59 48.64 26.98 120.94
609 33.60 20.42 144.62 24.83 171.93
610 33.50 81.30 77.38 25.72 57.50
611 33.54 13.66 106.39 20.59 145.68
612 33.65 31.22 184.08 30.54 196.32
613 33.42 89.16 70.40 18.63 22.17
614 33.63 35.66 191.27 34.95 183.23
615 33.65 59.88 57.81 34.15 181.88
616 33.67 67.09 51.09 28.48 142.65
617 33.84 56.21 63.76 32.72 193.40
618 33.72 52.44 84.61 32.88 202.43
619 33.81 10.38 93.35 20.05 133.08
620 33.88 46.41 133.51 36.31 215.70
621 33.95 42.38 185.92 35.27 213.00
622 33.98 62.27 49.67 32.90 147.57
623 34.08 79.30 98.85 26.50 52.11
624 34.17 69.60 48.47 28.61 103.47
625 34.08 27.22 165.66 28.75 197.35
626 34.09 22.71 124.52 26.47 177.78
627 34.23 16.06 84.00 24.54 147.83
628 34.32 48.30 85.73 37.00 206.09
629 34.46 88.58 110.18 20.18 20.33
630 34.35 7.62 65.91 17.26 102.88
631 34.31 75.53 84.26 26.72 76.84
632 34.49 57.92 49.43 33.46 169.82
633 34.38 64.77 51.38 32.03 132.46
634 34.42 85.83 143.44 20.97 29.10
635 34.56 29.34 155.17 28.02 187.08
636 34.39 33.62 153.64 32.38 192.56
637 34.50 54.40 55.40 33.07 200.82
638 34.40 37.90 156.32 36.52 187.50
639 34.37 40.32 139.08 35.17 210.55
640 34.63 50.40 70.55 33.78 208.56
641 34.64 81.70 157.26 24.92 32.55
642 34.69 18.95 89.19 24.72 156.81
643 34.67 12.57 57.21 20.26 137.84
644 34.65 44.58 112.07 33.06 205.42
645 34.64 72.34 58.73 26.91 89.74
646 34.73 25.64 112.16 26.51 200.09
647 34.62 83.66 169.56 26.02 36.09
648 34.90 35.74 124.98 34.84 203.54
649 34.84 52.34 55.13 32.11 189.66
650 34.90 59.89 51.39 34.10 151.37
651 34.85 67.20 54.21 29.86 99.91
652 35.06 21.19 73.41 24.31 163.77
653 35.01 31.57 102.11 31.26 193.52
654 35.22 78.01 148.28 26.33 43.18
655 35.09 62.41 53.98 33.34 129.10
656 35.25 42.69 82.23 36.65 199.76
657 35.30 46.78 65.72 35.44 201.58
658 35.34 9.69 40.35 17.71 105.17
659 35.23 23.65 78.67 27.61 182.37
660 35.28 55.95 50.63 33.12 178.49
661 35.56 14.95 46.41 23.00 129.73
662 35.56 17.48 58.37 22.35 141.40
663 35.61 27.48 70.28 27.93 185.83
664 35.45 75.11 141.46 27.61 51.11
665 35.47 40.42 79.82 35.79 190.99
666 35.52 48.97 57.99 36.54 192.91
667 35.48 69.63 74.42 26.64 75.10
668 35.60 37.99 76.16 33.02 187.33
669 35.64 86.92 157.67 22.82 18.52
670 35.68 64.84 64.61 33.39 109.65
671 35.74 33.54 67.81 32.56 181.26
672 35.80 84.15 187.81 26.68 24.09
673 35.69 72.66 108.00 27.78 61.08
674 35.85 81.39 187.73 25.35 25.44
675 35.75 53.32 54.31 33.14 175.02
676 35.89 57.83 52.77 31.93 150.27
677 35.73 11.67 44.85 21.50 122.46
678 36.04 89.54 122.78 21.85 14.42
679 35.86 29.48 68.30 31.01 190.64
680 35.91 45.14 57.88 37.15 192.70
681 36.17 92.16 84.07 16.80 8.45
682 36.07 50.91 52.51 37.44 175.37
683 36.09 25.33 55.64 26.24 176.77
684 36.04 60.26 56.90 30.57 122.27
685 36.17 35.74 66.80 33.39 187.83
686 36.06 67.05 90.62 30.92 75.87
687 36.09 12.97 40.20 21.92 123.00
688 36.35 19.84 43.35 23.21 122.97
689 36.17 62.61 74.60 34.55 112.60
690 36.27 22.41 52.45 24.10 163.72
691 36.44 41.62 59.42 33.79 190.22
692 36.48 31.44 53.92 29.71 160.57
693 36.50 76.54 189.74 28.42 32.00
694 36.61 79.31 190.78 27.08 27.07
695 36.36 55.15 49.96 34.84 142.30
696 36.56 71.14 150.88 28.81 48.97
697 36.68 8.56 30.01 18.10 95.05
698 36.61 39.18 58.05 34.45 179.64
699 36.53 47.97 60.01 34.09 183.10
700 36.71 43.67 60.02 32.48 195.19
701 36.87 73.65 185.06 29.92 33.66
702 36.92 68.70 184.00 31.81 47.08
703 36.85 17.29 38.82 21.80 119.91
704 36.73 86.07 155.88 23.39 15.26
705 36.87 10.57 36.60 20.22 97.76
706 37.02 14.62 36.04 22.80 102.33
707 36.93 52.41 61.13 34.05 139.64
708 36.79 12.01 30.26 19.13 98.23
709 37.09 26.97 45.14 27.07 156.62
710 37.00 58.64 86.82 30.61 100.80
711 37.09 65.94 164.94 33.18 54.11
712 37.09 29.23 47.87 29.61 166.09
713 37.05 33.65 49.58 33.49 141.28
714 37.19 36.76 55.06 33.14 162.86
715 37.15 46.00 51.96 35.65 171.28
716 37.12 49.95 66.61 32.04 159.07
717 37.17 63.40 148.78 30.88 71.87
718 37.20 24.38 43.62 25.80 132.63
719 37.19 56.57 77.08 34.67 111.65
720 37.16 61.05 113.78 33.98 80.10
721 37.28 82.79 176.90 26.10 15.92
722 37.40 21.82 39.60 23.82 118.33
723 37.68 88.74 127.33 20.22 10.84
724 37.42 54.19 75.35 35.69 111.93
725 37.23 90.26 102.66 20.16 8.84
726 37.35 11.95 32.38 20.00 80.25
727 37.67 41.56 56.53 32.60 160.70
728 37.71 91.50 76.84 17.99 7.73
729 37.63 78.08 182.17 28.07 21.11
730 37.54 19.24 37.96 27.00 101.96
731 37.81 31.11 47.04 30.79 139.40
732 37.89 75.54 191.91 29.84 23.55
733 37.86 7.68 29.61 18.15 71.73
734 37.85 48.31 82.25 33.81 121.19
735 37.84 70.54 195.74 31.63 31.83
736 38.11 80.64 169.49 28.72 16.03
737 37.80 39.18 49.80 35.86 151.84
738 37.83 43.85 57.94 37.38 149.67
739 38.08 60.03 174.32 37.54 64.91
740 37.97 86.06 143.27 25.11 12.74
741 38.20 13.82 42.10 22.15 72.47
742 38.04 34.46 49.86 34.73 144.84
743 37.96 9.62 36.66 19.78 64.09
744 38.19 16.43 45.53 23.48 81.78
745 38.13 64.89 200.25 32.46 42.61
746 37.97 6.26 27.76 18.68 67.32
747 38.06 10.82 37.24 20.24 67.18
748 38.13 50.92 140.04 36.31 98.50
749 38.26 57.82 161.02 35.01 61.87
750 38.19 26.14 46.68 26.37 120.30
751 38.15 67.77 200.09 31.68 36.53
752 38.24 73.19 194.22 28.49 24.79
753 38.37 28.41 52.45 26.23 118.62
754 38.40 55.62 154.54 35.47 66.96
755 38.19 18.78 46.00 24.36 93.66
756 38.32 46.24 77.13 34.88 118.72
757 38.43 62.26 186.40 34.89 50.16
758 38.44 23.86 49.92 26.36 98.10
759 38.45 21.11 50.34 26.34 94.45
760 38.52 53.40 159.02 35.80 74.35
761 38.43 36.72 55.62 32.24 138.97
762 38.63 83.62 156.01 27.61 13.85
763 38.68 32.23 62.75 31.81 114.15
764 38.58 11.35 36.38 20.79 57.04
765 38.84 77.79 168.37 27.11 15.41
766 39.05 90.87 66.92 19.55 7.77
767 38.89 41.01 68.06 33.19 113.66
768 38.82 44.08 77.17 35.92 106.90
769 38.94 38.55 74.56 33.56 128.35
770 38.99 71.55 193.16 31.63 23.15
771 39.06 9.12 65.23 19.35 49.89
772 39.00 47.87 133.71 37.53 86.42
773 39.04 88.14 102.00 20.95 9.99
774 39.14 29.98 81.76 29.55 91.06
775 39.19 66.45 202.50 31.74 26.58
776 39.19 69.09 207.23 33.34 22.54
777 39.35 49.67 206.73 39.21 67.51
778 39.24 51.74 195.03 38.19 62.79
779 39.24 59.83 206.12 37.55 42.80
780 39.35 64.20 199.20 33.92 30.05
781 39.26 74.99 166.04 28.75 17.37
782 39.15 86.25 103.34 25.97 11.28
783 39.15 7.76 64.44 20.58 41.98
784 39.20 34.37 88.27 29.59 98.84
785 39.51 19.51 111.18 24.76 49.60
786 39.40 14.72 91.73 22.93 52.75
787 39.56 57.52 214.94 35.90 38.98
788 39.31 26.17 80.43 27.05 75.58
789 39.60 81.90 125.75 26.76 13.05
790 39.47 11.04 85.44 18.53 35.74
791 39.45 22.47 94.42 26.24 61.11
792 39.76 79.34 125.28 28.65 13.01
793 39.56 42.53 112.45 35.88 103.64
794 39.54 54.94 213.10 37.96 48.11
795 39.42 12.63 90.90 22.94 34.52
796 39.59 46.11 155.74 36.26 75.62
797 39.83 62.06 207.25 35.89 30.49
798 39.95 28.06 130.00 29.75 55.19
799 39.74 36.46 135.00 35.04 83.67
800 40.07 73.08 154.53 32.45 16.21
801 39.99 92.52 42.82 19.18 6.42
802 39.87 31.87 130.14 31.94 65.23
803 39.95 39.30 128.74 35.11 81.15
804 40.07 76.66 132.96 29.83 14.46
805 40.11 24.34 124.43 26.64 54.47
806 40.22 53.09 221.68 37.30 38.25
807 40.22 70.55 154.86 31.80 18.30
808 40.47 83.56 81.31 26.73 12.37
809 40.25 44.15 193.28 35.17 66.95
810 40.24 67.81 169.31 32.96 18.56
811 40.38 8.16 101.22 18.34 23.46
812 40.14 10.68 102.10 20.87 28.63
813 40.17 88.92 50.38 23.26 8.50
814 40.37 48.25 218.93 39.99 47.66
815 40.52 50.85 215.73 36.92 37.76
816 40.41 34.34 170.15 34.52 54.26
817 40.44 86.70 66.61 24.12 10.66
818 40.41 90.47 47.56 19.26 7.31
819 40.52 13.34 132.99 22.32 28.07
820 40.51 41.44 187.62 36.95 64.10
821 40.45 60.07 217.95 37.15 28.56
822 40.55 16.47 137.82 24.77 29.31
823 40.47 29.85 155.21 29.02 42.46
824 40.62 21.69 144.36 25.91 36.94
825 40.56 64.04 180.94 36.10 22.79
826 40.70 37.59 183.05 35.72 54.84
827 40.62 55.60 219.60 37.62 28.51
828 40.87 66.20 157.46 36.01 19.69
829 40.83 26.15 168.90 27.28 36.49
830 40.86 46.18 220.41 38.93 49.23
831 40.88 19.11 157.91 24.93 27.07
832 40.97 58.06 206.73 35.57 25.67
833 41.01 80.77 68.86 27.74 11.72
834 41.05 74.84 89.19 30.08 13.22
835 41.03 93.38 31.23 17.23 5.22
836 40.99 32.12 171.99 32.43 44.13
837 41.06 77.93 78.69 27.24 12.11
838 40.83 89.26 43.52 24.39 7.91
839 41.26 62.19 184.66 35.35 21.46
840 41.27 39.59 205.86 35.09 45.35
841 40.93 11.65 128.08 21.50 19.83
842 41.34 35.71 210.14 34.98 37.54
843 41.27 72.06 105.03 30.93 15.30
844 41.03 30.26 155.35 30.76 37.06
845 41.28 69.17 131.32 32.74 16.14
846 41.11 87.76 46.18 21.94 9.12
847 41.45 23.82 171.92 29.16 26.44
848 41.39 28.33 168.90 29.71 29.97
849 41.30 43.94 236.42 37.26 49.03
850 41.23 91.38 41.49 20.38 6.27
851 41.48 10.99 123.83 19.71 15.21
852 41.51 49.41 217.26 39.55 28.72
853 41.32 53.19 205.83 39.73 27.16
854 41.54 7.05 113.62 18.23 14.48
855 41.55 84.78 53.40 25.46 10.72
856 41.48 9.13 119.22 18.42 13.36
857 41.62 14.70 143.37 22.87 17.16
858 41.70 41.70 212.82 37.86 32.54
859 41.82 47.28 207.54 38.78 30.74
860 41.76 55.72 196.51 40.73 22.61
861 41.97 60.34 167.18 34.98 20.42
862 41.75 64.48 151.73 32.54 19.48
863 41.77 88.36 44.66 23.25 8.27
864 41.93 33.31 199.74 31.13 28.65
865 41.82 17.28 165.03 23.13 18.80
866 41.79 20.40 148.04 26.72 19.09
867 42.05 51.46 202.83 40.41 25.34
868 41.84 21.84 152.46 25.93 21.43
869 42.04 30.75 185.28 31.87 22.85
870 42.03 37.88 199.79 35.16 28.49
871 41.96 90.60 38.34 21.37 6.78
872 41.96 79.36 56.72 28.37 10.52
873 42.16 82.09 52.62 27.26 10.74
874 42.00 67.13 107.15 32.38 14.83
875 42.10 94.32 26.99 15.81 4.99
876 41.81 76.81 66.50 30.17 10.17
877 42.13 58.25 179.83 36.12 22.39
878 42.20 76.18 58.96 29.99 12.25
879 42.12 26.21 152.53 31.00 19.77
880 42.20 44.82 203.66 39.63 26.95
881 41.97 73.86 61.62 26.35 13.04
882 42.16 70.55 83.73 33.41 13.26
883 42.42 12.93 125.44 21.12 12.98
884 42.42 35.27 202.26 36.24 28.89
885 42.35 5.22 92.69 15.33 8.28
886 42.47 72.86 66.78 33.68 13.57
887 42.45 9.41 115.22 20.29 12.12
888 42.65 28.49 167.43 30.48 19.24
889 42.61 53.59 171.22 36.27 21.36
890 42.56 62.65 117.45 34.85 18.48
891 42.73 18.72 137.56 25.90 14.69
892 42.74 39.86 186.98 36.23 25.52
893 42.72 42.18 203.42 39.68 24.53
894 42.74 23.99 139.71 27.37 16.38
895 42.68 7.52 109.73 18.04 9.51
896 42.80 49.59 182.98 38.66 21.73
897 42.75 84.02 57.38 24.82 10.30
898 42.65 85.65 51.65 24.71 11.00
899 42.86 91.84 40.51 22.92 6.30
900 42.89 21.22 138.24 27.26 16.46
901 42.84 56.40 168.06 39.20 20.72
902 42.83 65.46 85.76 34.09 15.94
903 42.93 68.33 67.45 33.11 15.02
904 43.02 15.52 114.61 23.91 12.53
905 43.11 32.32 159.68 33.66 18.87
906 43.00 47.27 169.77 39.32 22.14
907 43.21 75.04 56.42 30.65 12.12
908 43.14 37.06 183.20 36.84 22.27
909 43.18 77.63 53.81 28.89 10.91
910 43.05 5.25 87.62 17.80 7.48
911 43.31 11.30 103.06 20.15 10.76
912 43.24 59.08 105.11 39.45 17.49
913 43.33 26.48 123.78 30.43 15.14
914 43.34 30.16 149.25 33.63 17.29
915 43.49 45.14 146.97 34.87 20.08
916 43.30 70.64 59.63 33.90 13.06
917 43.37 80.08 54.27 28.45 11.29
918 43.47 34.54 172.83 35.47 18.42
919 43.55 51.42 141.15 38.99 19.09
920 43.47 61.61 89.19 35.93 16.20
921 43.38 89.42 50.68 23.82 9.25
922 43.54 42.96 161.45 38.99 20.28
923 43.52 72.74 59.91 30.91 13.03
924 43.61 82.36 66.81 27.19 10.54
925 43.26 88.05 48.60 22.90 7.70
926 43.64 9.48 90.29 20.21 9.23
927 43.46 86.52 66.61 26.73 10.12
928 43.71 64.07 69.39 34.52 15.16
929 43.81 22.51 107.72 28.71 14.08
930 43.86 38.92 145.30 35.43 17.53
931 43.78 53.81 124.49 38.60 18.03
932 43.95 17.81 90.69 24.56 10.90
933 43.88 66.42 59.16 31.40 14.06
934 44.02 7.28 78.74 17.51 7.41
935 43.83 56.44 113.07 36.81 16.73
936 44.15 13.02 75.23 21.36 10.34
937 43.93 84.99 92.13 26.83 10.21
938 43.81 90.82 57.95 23.02 8.05
939 43.90 92.83 74.26 18.95 5.56
940 44.12 20.16 83.58 25.36 11.31
941 44.04 49.06 132.41 37.48 19.81
942 44.24 24.55 84.42 28.26 12.77
943 44.50 4.69 51.05 17.30 5.94
944 44.19 28.73 102.23 32.86 15.67
945 44.31 41.17 140.11 36.18 17.44
946 44.12 68.82 52.31 33.74 13.30
947 44.28 15.53 83.65 23.91 10.91
948 44.49 87.22 123.07 26.62 9.07
949 44.26 46.78 107.93 37.44 18.35
950 44.34 31.52 105.18 32.25 15.80
951 44.34 36.48 120.93 36.18 15.99
952 44.34 60.45 71.08 37.79 15.17
953 44.35 76.03 65.90 29.50 10.88
954 44.47 58.07 84.36 37.87 16.45
955 44.51 26.67 85.68 27.96 14.03
956 44.52 34.05 115.73 33.52 16.44
957 44.58 78.29 84.71 28.69 10.87
958 44.70 80.78 124.94 28.53 9.64
959 44.56 71.03 58.80 33.52 12.49
960 44.51 73.46 63.80 30.96 12.55
961 44.56 43.61 110.21 37.84 18.42
962 44.70 10.61 64.30 19.39 8.28
963 44.72 62.57 61.24 36.48 14.72
964 44.60 93.92 73.28 21.70 4.48
965 44.78 50.70 97.04 36.30 17.15
966 44.75 90.06 121.63 22.81 7.89
967 44.94 52.69 80.53 39.19 17.64
968 44.85 64.76 59.49 35.07 14.20
969 44.82 55.16 79.46 35.90 17.51
970 44.86 67.25 59.25 32.07 13.10
971 45.00 83.49 130.19 29.61 10.62
972 45.04 22.21 55.48 27.99 10.50
973 45.00 38.48 82.47 36.73 16.49
974 44.94 9.00 55.29 18.49 7.64
975 45.26 30.16 62.09 32.17 12.77
976 45.32 17.14 46.99 23.93 10.01
977 45.34 19.62 49.63 24.13 9.45
978 45.25 45.37 81.30 36.54 16.98
979 45.28 47.78 77.29 37.04 17.52
980 45.37 14.42 46.49 21.18 8.91
981 45.48 40.61 84.66 35.96 15.83
982 45.41 59.36 58.60 37.96 14.24
983 45.41 69.21 69.69 33.19 11.92
984 45.46 28.09 54.78 31.40 12.34
985 45.47 33.19 59.92 34.40 14.52
986 45.43 6.83 38.01 18.46 5.71
987 45.48 36.20 63.58 33.38 13.86
988 45.48 74.12 102.18 30.53 12.10
989 45.47 25.40 51.47 28.67 11.56
990 45.71 93.35 135.26 20.39 5.63
991 45.64 11.98 38.63 19.69 8.65
992 45.52 57.07 63.71 34.91 16.00
993 45.71 76.45 135.68 30.40 11.04
994 45.87 85.09 173.73 26.39 9.32
995 45.71 42.71 73.66 38.76 16.24
996 45.76 61.48 66.69 34.77 13.76
997 45.76 71.60 97.04 32.89 12.17
998 45.77 89.03 174.18 24.62 8.01
999 45.74 66.47 78.49 34.84 13.48
1000 45.87 79.15 179.32 31.44 10.43
1001 45.75 86.98 178.32 27.35 9.08
1002 45.80 49.71 66.38 38.75 17.03
1003 45.84 63.81 65.07 35.00 13.05
1004 46.15 9.55 30.17 18.01 7.49
1005 45.82 54.21 63.64 38.21 16.35
1006 46.06 3.92 23.33 18.54 4.95
1007 46.13 51.76 63.00 37.64 16.16
1008 46.14 31.46 47.70 32.40 12.64
1009 46.30 82.43 182.30 28.59 10.35
1010 46.15 38.81 61.45 34.26 14.90
1011 46.35 20.85 35.86 27.62 9.56
1012 46.28 34.93 48.90 28.73 13.31
1013 46.34 15.91 37.78 21.83 9.24
1014 46.25 45.17 61.87 38.87 15.69
1015 46.23 23.36 39.83 27.13 11.46
1016 46.33 26.73 43.68 28.60 11.45
1017 46.48 69.43 129.99 34.27 12.06
1018 46.66 90.73 173.92 23.97 7.72
1019 46.46 47.75 69.42 40.62 16.88
1020 46.47 55.71 65.58 40.25 14.98
1021 46.57 18.35 36.16 22.80 9.31
1022 46.45 29.41 43.62 32.16 14.88
1023 46.53 58.37 70.48 36.71 14.52
1024 46.39 56.80 60.52 32.10 14.33
1025 46.57 13.76 31.69 20.85 7.85
1026 46.68 60.51 100.56 34.81 14.28
1027 46.61 74.26 177.48 32.30 11.55
1028 46.75 36.93 56.33 36.27 13.27
1029 46.69 67.20 138.79 34.95 12.68
1030 46.81 64.83 151.21 38.01 12.25
1031 46.81 62.66 110.40 36.79 13.86
1032 46.81 40.84 62.78 37.39 13.84
1033 46.81 43.19 67.44 36.26 14.78
1034 46.98 80.33 210.99 29.97 10.57
1035 46.94 33.07 50.91 32.62 12.76
1036 46.85 50.02 72.81 39.90 16.25
1037 46.80 53.72 75.12 38.52 15.67
1038 46.95 71.37 198.01 34.24 12.21
1039 46.92 87.03 195.84 29.03 9.87
1040 47.02 77.22 211.48 32.66 10.18
1041 46.97 25.11 45.80 28.24 11.89
1042 47.11 85.54 202.04 29.35 9.65
1043 47.01 88.49 178.21 26.86 9.35
1044 47.24 93.27 154.20 20.66 5.62
1045 47.16 28.07 46.40 30.01 11.44
1046 47.42 84.14 197.55 29.25 9.79
1047 47.19 22.81 45.16 28.39 9.34
1048 47.23 45.69 83.18 37.40 15.43
1049 47.25 5.52 30.38 18.19 4.22
1050 47.34 8.05 35.96 18.89 5.52
1051 47.36 11.36 38.41 20.42 6.73
1052 47.42 31.04 54.84 30.80 12.44
1053 47.37 16.12 42.72 22.32 8.66
1054 47.44 38.66 76.51 36.01 13.34
1055 47.48 20.35 47.38 26.90 8.64
1056 47.57 35.33 71.09 34.68 11.99
1057 47.42 56.90 118.24 37.52 14.24
1058 47.51 48.17 101.54 37.55 16.13
1059 47.52 52.30 130.36 39.19 15.40
1060 47.59 59.27 167.88 37.96 14.51
1061 47.55 9.58 40.21 18.87 6.87
1062 47.67 68.72 189.37 35.08 13.47
1063 47.75 72.84 217.21 34.80 12.36
1064 47.72 66.50 213.71 35.67 13.18
1065 47.83 54.74 165.94 39.22 15.27
1066 47.90 18.24 56.32 24.29 8.39
1067 47.89 75.03 223.76 34.08 10.45
1068 47.83 41.48 93.91 37.45 13.36
1069 47.87 61.55 196.66 36.58 13.99
1070 47.93 43.83 110.33 38.68 14.40
1071 47.97 63.81 222.53 36.56 13.43
1072 47.98 13.20 47.38 23.48 8.15
1073 48.10 82.03 177.94 32.29 10.57
1074 48.04 89.61 155.00 26.63 8.66
1075 47.98 24.88 71.57 27.83 9.71
1076 47.96 50.39 146.34 38.25 15.78
1077 48.09 79.45 214.31 32.81 11.38
1078 48.12 27.33 72.49 29.65 10.82
1079 48.19 29.60 79.64 32.17 11.18
1080 48.15 3.33 34.34 14.66 4.29
1081 48.23 70.56 211.71 37.24 12.56
1082 48.23 95.83 79.28 18.45 4.83
1083 48.23 33.49 106.20 35.36 12.82
1084 48.37 6.73 68.55 18.30 5.06
1085 48.43 77.33 214.33 32.87 11.10
1086 48.15 86.97 167.95 27.22 9.58
1087 48.30 22.28 85.74 28.93 9.29
1088 48.34 37.11 153.55 34.67 12.98
1089 48.30 46.28 157.59 38.68 15.46
1090 48.48 10.65 60.56 20.23 6.70
1091 48.57 39.45 157.64 37.19 12.62
1092 48.50 57.18 207.92 38.81 14.46
1093 48.70 65.67 229.11 36.64 14.13
1094 48.65 16.06 102.52 23.30 8.30
1095 48.74 31.52 130.65 33.35 12.11
1096 48.71 52.84 218.23 43.23 15.50
1097 48.68 8.75 82.32 18.44 6.30
1098 48.81 19.70 101.02 26.55 8.93
1099 48.72 48.61 192.64 40.28 13.83
1100 48.73 59.59 227.78 37.89 13.33
1101 48.89 4.81 64.78 16.62 3.86
1102 48.95 67.82 212.64 37.35 12.99
1103 48.97 84.54 137.35 28.37 10.35
1104 48.91 41.86 182.38 36.37 13.95
1105 49.05 93.73 87.00 22.96 5.64
1106 49.03 26.11 147.33 29.68 11.19
1107 49.17 35.61 190.44 35.72 13.31
1108 49.00 62.04 221.86 37.91 13.25
1109 49.10 13.28 87.55 20.93 8.03
1110 49.02 72.90 199.33 35.90 12.31
1111 49.20 23.97 150.40 28.45 10.05
1112 49.16 44.43 199.43 40.40 14.95
1113 49.10 91.92 99.97 23.57 7.11
1114 49.06 50.84 223.70 38.45 15.18
1115 49.13 75.42 200.30 31.48 10.56
1116 49.02 54.98 224.00 39.81 14.92
1117 49.12 88.26 122.67 26.93 8.53
1118 49.22 79.86 160.68 34.04 10.86
1119 49.52 28.05 170.35 31.77 11.17
1120 49.40 64.20 221.94 39.59 14.17
1121 49.38 70.14 185.07 38.12 12.00
1122 49.57 30.07 180.67 31.44 10.92
1123 49.44 33.31 176.89 31.88 11.48
1124 49.60 37.71 192.20 38.29 13.35
1125 49.50 46.77 215.72 38.71 15.32
1126 49.56 21.75 164.01 26.82 10.22
1127 49.51 4.06 74.97 14.18 4.12
1128 49.92 15.34 134.34 24.48 7.56
1129 49.80 17.94 130.25 25.79 7.94
1130 49.65 57.02 224.25 43.31 13.63
1131 49.84 82.60 101.15 33.01 10.41
1132 49.80 6.84 94.76 20.08 5.49
1133 49.82 10.64 105.85 21.42 6.62
1134 49.66 59.77 213.03 39.09 13.75
1135 49.86 40.04 211.18 38.82 14.52
1136 50.01 77.22 119.08 32.71 10.47
1137 49.91 49.48 210.58 44.23 15.78
1138 49.94 42.53 214.09 38.06 13.36
1139 49.99 54.16 227.75 42.90 14.81
1140 50.10 89.92 90.01 27.19 8.05
1141 50.18 51.74 209.80 43.38 14.44
1142 50.21 66.46 151.09 39.60 12.42
1143 50.07 86.00 95.77 29.42 9.74
1144 50.35 95.27 36.68 22.90 4.83
1145 50.16 68.70 151.06 34.56 12.23
1146 50.11 72.06 140.04 36.96 11.97
1147 50.16 61.89 186.49 40.47 13.40
1148 50.21 74.47 138.77 34.42 12.45
1149 50.37 92.70 61.09 24.46 6.38
1150 50.24 25.81 179.16 32.07 10.05
1151 50.35 20.22 150.63 25.44 8.29
1152 50.36 31.65 185.47 37.22 11.58
1153 50.39 34.20 179.38 33.18 12.08
1154 50.30 79.86 109.57 35.02 10.52
1155 50.53 12.76 118.83 24.97 7.42
1156 50.72 4.12 83.68 18.56 4.36
1157 50.39 64.32 157.68 41.53 13.16
1158 50.51 23.51 156.84 30.21 8.57
1159 50.56 46.92 185.48 42.33 13.88
1160 50.54 58.69 196.51 41.03 13.85
1161 50.70 36.30 180.75 38.08 12.51
1162 50.56 44.60 198.22 42.62 14.21
1163 50.73 28.83 172.34 32.49 10.88
1164 50.86 38.42 190.42 37.41 12.99
1165 50.61 56.15 203.83 42.25 13.89
1166 50.94 70.39 87.63 39.84 11.79
1167 50.91 42.02 180.49 37.59 14.01
1168 50.94 49.05 162.22 45.42 14.64
1169 51.17 81.18 68.72 34.81 11.02
1170 51.00 84.20 67.51 33.50 9.97
1171 51.07 52.97 166.44 42.66 14.80
1172 51.02 60.89 134.68 38.81 13.30
1173 50.96 87.50 74.74 31.43 9.13
1174 51.27 10.27 95.03 22.34 6.66
1175 51.21 18.55 109.01 28.27 8.40
1176 51.23 75.42 83.35 37.33 10.40
1177 51.23 15.78 113.34 24.16 7.98
1178 51.23 72.80 77.13 39.01 11.76
1179 51.23 7.97 94.44 23.31 5.82
1180 51.23 26.57 144.16 32.57 9.72
1181 51.22 68.05 85.16 44.86 13.49
1182 51.25 78.18 74.79 35.27 10.64
1183 51.26 63.37 104.92 41.74 12.32
1184 51.36 21.58 126.45 28.27 8.48
1185 51.42 40.06 144.88 39.05 13.19
1186 51.18 89.10 56.29 28.61 7.94
1187 51.32 32.33 127.99 36.70 11.33
1188 51.37 90.93 48.70 31.13 7.31
1189 51.52 65.42 88.58 40.44 12.70
1190 51.57 93.69 38.09 28.27 5.63
1191 51.65 30.30 115.02 35.12 12.09
1192 51.65 50.65 109.48 44.39 14.55
1193 51.45 57.19 141.94 44.78 15.17
1194 51.65 34.29 103.82 38.82 12.59
1195 51.94 3.26 41.43 17.93 3.99
1196 51.66 24.05 123.62 32.81 9.18
1197 51.65 54.83 132.49 38.25 14.67
1198 51.59 44.12 110.73 41.08 14.24
1199 51.68 47.01 123.07 42.92 14.54
1200 51.76 13.12 85.85 24.70 7.94
1201 51.86 5.69 65.61 19.52 4.87
1202 51.93 59.69 96.22 44.99 13.49
1203 51.87 85.97 57.16 35.77 11.08
1204 51.88 36.24 99.47 38.16 12.21
1205 51.69 92.14 42.35 25.96 6.91
1206 52.01 28.26 122.46 35.58 11.94
1207 52.15 71.37 53.97 43.32 12.31
1208 51.98 41.82 91.49 42.39 13.75
1209 52.07 89.59 47.80 32.50 8.04
1210 52.14 61.85 77.61 44.37 12.42
1211 52.16 38.40 84.00 39.26 13.16
1212 52.14 66.89 66.87 44.96 11.89
1213 51.86 79.54 54.67 35.67 11.17
1214 52.19 52.67 92.39 45.39 15.12
1215 52.17 77.07 51.20 40.99 10.84
1216 52.23 82.69 47.12 39.52 10.32
1217 52.05 7.56 66.36 19.28 5.62
1218 52.33 17.58 72.75 28.98 8.31
1219 52.41 20.01 74.25 29.62 8.17
1220 52.33 48.61 79.34 49.41 15.48
1221 52.29 69.12 60.28 46.72 12.35
1222 52.28 73.83 51.39 44.95 12.36
1223 52.33 79.62 48.48 39.90 10.24
1224 52.31 25.88 79.05 33.05 9.99
1225 52.41 1.45 21.71 17.23 2.95
1226 52.44 9.46 55.27 26.00 6.65
