#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw9 14A 4 even-skipped knirps giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - kni, channel 3 - gt>
11 4.80 46.16 16.12 85.95 13.39
12 4.75 53.29 14.47 85.39 11.76
13 5.27 48.60 17.13 90.54 13.86
14 5.30 41.64 15.68 79.24 13.58
15 5.37 56.73 12.38 83.92 10.96
16 5.31 39.33 15.94 72.82 12.65
17 5.76 52.32 15.93 91.77 14.13
18 5.85 43.62 17.64 78.89 14.55
19 5.54 51.27 17.64 98.73 13.09
20 5.95 39.17 14.01 68.89 13.49
21 5.92 54.54 15.08 90.57 13.19
22 6.20 46.01 18.62 85.39 15.59
23 5.88 36.87 13.80 64.07 12.39
24 5.92 41.05 14.97 72.93 13.07
25 6.55 48.12 17.32 91.68 16.41
26 6.42 50.37 19.37 100.26 15.60
27 6.47 57.82 13.13 91.53 12.34
28 6.46 59.85 10.43 76.77 9.68
29 6.70 36.79 14.63 55.41 11.86
30 7.00 42.34 18.98 78.87 17.23
31 6.89 55.70 16.55 94.27 14.73
32 6.86 52.91 19.81 95.56 16.23
33 6.87 38.26 13.66 64.62 14.41
34 7.24 44.72 19.52 82.29 16.88
35 7.16 39.72 18.22 68.36 15.72
36 7.19 53.86 18.94 94.94 16.88
37 7.43 60.41 12.52 80.00 11.90
38 7.54 50.27 20.59 98.60 17.03
39 7.72 58.07 15.86 92.72 15.54
40 7.91 47.14 21.57 84.25 18.48
41 7.53 40.87 20.47 69.53 14.68
42 7.97 54.84 18.69 97.65 17.45
43 7.81 37.18 17.45 57.29 15.55
44 8.43 38.87 19.31 55.89 16.29
45 8.41 44.30 20.58 76.56 18.15
46 8.38 52.50 20.29 95.07 18.40
47 8.48 61.00 15.03 91.40 14.12
48 8.61 49.79 23.43 93.49 19.32
49 8.67 41.40 20.99 62.60 17.49
50 8.65 56.63 18.55 102.74 19.58
51 8.70 34.65 16.31 41.32 14.70
52 8.80 58.90 16.37 98.94 15.51
53 9.00 36.85 16.94 41.92 17.26
54 8.98 62.88 11.68 78.75 13.43
55 9.27 46.88 21.07 82.33 19.77
56 9.32 54.67 20.58 105.21 19.94
57 9.53 43.12 20.41 65.14 18.80
58 9.52 51.97 22.25 98.46 20.17
59 9.33 39.71 20.94 44.65 18.03
60 9.49 32.27 14.83 28.20 12.30
61 9.76 60.02 18.38 97.49 19.94
62 9.66 34.33 17.65 34.40 15.16
63 9.86 57.48 19.91 104.68 19.39
64 9.94 49.32 23.72 94.80 20.72
65 10.08 62.20 16.08 93.38 17.91
66 10.01 64.73 13.11 74.18 13.48
67 9.97 38.50 20.06 45.00 19.04
68 10.06 36.38 19.76 37.57 18.36
69 10.14 40.69 21.39 50.01 20.25
70 10.32 45.36 21.72 70.21 20.85
71 10.55 31.07 14.70 23.30 14.48
72 10.54 54.53 22.70 101.29 23.21
73 10.73 51.67 23.48 96.72 23.38
74 10.89 47.87 22.75 81.10 23.34
75 10.74 41.69 23.07 48.35 19.63
76 10.66 58.78 21.21 101.21 21.32
77 10.79 43.65 25.07 58.86 23.24
78 10.95 56.99 24.63 108.52 23.13
79 11.07 64.04 15.02 92.01 19.55
80 10.79 32.76 17.67 28.07 17.41
81 11.03 38.43 23.27 36.52 19.98
82 11.11 59.70 21.78 99.25 21.94
83 11.18 66.61 13.96 76.36 14.17
84 11.07 34.89 19.45 30.94 18.06
85 11.36 37.12 20.82 32.68 19.74
86 11.24 61.77 19.63 97.24 20.46
87 11.39 45.75 22.81 63.82 22.38
88 11.13 39.61 19.46 38.85 19.08
89 11.44 30.44 14.98 23.33 17.12
90 11.61 49.85 22.77 83.69 24.23
91 11.39 43.04 22.27 51.46 21.15
92 11.44 32.35 15.17 25.27 16.88
93 11.73 53.37 23.60 97.88 25.41
94 11.74 39.66 20.95 37.73 22.44
95 11.63 55.74 22.51 95.22 25.62
96 12.09 57.94 22.42 102.04 26.93
97 11.79 36.19 20.54 29.54 21.00
98 12.17 63.40 18.88 92.62 23.99
99 11.96 29.31 16.54 21.46 16.90
100 12.00 41.52 23.13 43.18 23.08
101 12.25 60.82 22.61 102.54 27.81
102 12.26 66.36 16.50 80.56 19.97
103 12.40 44.32 23.12 49.56 25.14
104 12.51 46.93 22.35 64.69 25.80
105 12.32 31.79 16.95 25.40 21.10
106 12.36 34.70 19.61 28.23 19.82
107 12.28 55.57 23.95 95.74 26.00
108 12.72 51.92 24.48 85.68 27.92
109 12.67 42.01 23.05 38.57 22.51
110 12.85 49.41 26.86 68.93 27.45
111 12.67 36.48 19.98 29.48 19.52
112 13.22 54.47 24.01 97.07 31.50
113 13.03 31.76 19.06 27.72 20.24
114 13.19 62.42 22.73 98.64 30.48
115 13.46 67.26 17.34 89.63 24.78
116 13.29 57.36 22.53 101.66 30.04
117 13.37 64.74 19.92 91.23 29.32
118 13.34 39.93 21.20 35.30 25.69
119 13.45 29.79 18.77 21.27 22.05
120 13.67 44.25 23.09 41.79 29.49
121 13.60 41.69 24.21 36.00 29.87
122 13.76 59.84 24.35 107.48 33.24
123 13.56 27.67 18.17 20.06 19.83
124 13.88 46.69 24.26 46.98 31.55
125 13.89 51.02 22.47 74.08 31.91
126 13.70 61.85 19.75 98.25 30.25
127 13.84 38.49 22.67 31.69 24.73
128 14.28 48.59 24.52 57.99 32.24
129 13.84 42.57 24.62 37.25 29.88
130 14.04 25.99 17.82 16.84 21.34
131 14.44 55.61 25.81 89.38 32.78
132 14.03 27.88 16.07 21.47 20.27
133 14.44 53.08 24.50 80.65 34.17
134 14.57 63.70 22.93 97.02 36.99
135 14.58 70.45 13.98 79.89 25.20
136 14.57 39.63 24.06 30.78 30.82
137 14.84 34.57 22.44 26.11 30.04
138 14.33 26.89 14.75 24.00 22.88
139 14.68 57.91 25.26 103.97 38.00
140 14.77 29.13 19.54 20.69 27.97
141 14.81 66.13 21.03 91.09 36.39
142 14.74 68.29 19.20 89.98 35.12
143 14.87 31.65 22.93 22.69 29.76
144 14.88 45.09 24.99 41.25 35.65
145 14.79 60.36 25.00 101.85 39.78
146 14.86 61.83 24.69 104.46 42.59
147 14.69 25.21 15.27 21.59 20.14
148 14.80 27.15 17.23 16.87 28.84
149 14.89 37.40 23.82 27.82 30.01
150 14.77 43.73 19.88 40.47 33.94
151 15.06 42.11 23.25 33.29 35.15
152 15.15 50.13 25.91 61.03 39.53
153 15.32 46.77 24.61 43.11 40.23
154 15.17 25.97 15.81 15.71 27.57
155 15.51 53.44 24.60 79.16 40.72
156 15.56 72.01 14.76 76.02 25.15
157 15.42 26.78 16.73 20.27 28.18
158 15.75 64.92 25.66 101.81 45.64
159 15.73 39.85 23.57 28.93 35.91
160 15.85 24.64 16.44 17.39 32.59
161 15.76 57.44 26.22 95.16 44.44
162 15.71 37.11 20.54 25.78 38.22
163 16.02 62.57 25.33 101.75 45.21
164 15.90 68.35 19.90 90.05 43.86
165 15.97 35.97 23.79 23.76 35.38
166 15.96 51.43 27.07 62.09 51.56
167 16.32 27.30 19.64 19.92 36.46
168 16.30 55.09 25.80 85.42 48.86
169 16.04 33.65 22.10 21.77 36.43
170 16.14 45.21 24.34 35.00 45.65
171 16.08 60.04 24.67 99.98 46.20
172 16.27 48.44 25.41 45.22 50.62
173 16.22 30.22 21.80 22.56 36.38
174 16.27 42.37 24.93 32.15 45.04
175 16.68 38.03 24.75 27.79 46.05
176 16.68 70.56 20.42 87.33 40.52
177 16.59 73.21 15.47 78.46 29.59
178 16.35 50.48 25.52 58.90 35.38
179 16.94 52.89 27.72 67.37 56.48
180 17.05 57.75 27.08 90.22 56.23
181 17.12 35.18 23.76 24.50 43.58
182 17.20 40.33 25.32 27.77 50.40
183 17.00 65.84 25.27 99.85 48.53
184 17.24 45.74 23.85 34.25 59.24
185 17.33 60.75 27.67 96.06 54.94
186 17.24 24.16 18.06 18.66 42.73
187 17.25 50.51 24.74 50.07 63.08
188 17.22 32.36 21.99 21.93 43.73
189 17.23 63.25 25.31 98.00 52.43
190 17.31 29.42 21.89 20.94 47.56
191 17.50 48.18 26.39 37.84 67.70
192 17.49 43.02 24.71 29.60 59.92
193 17.50 28.06 20.90 20.27 48.23
194 17.51 55.76 26.43 83.03 67.30
195 17.53 75.20 14.45 66.89 23.51
196 17.94 67.88 24.79 90.32 51.83
197 18.05 26.10 19.81 19.46 55.33
198 18.04 37.10 23.03 26.32 59.87
199 17.84 72.54 20.22 78.41 40.05
200 17.96 70.21 22.52 89.43 50.30
201 17.88 65.00 28.35 91.69 60.37
202 18.24 53.99 29.27 63.82 78.89
203 18.23 31.35 22.04 22.72 60.11
204 18.23 51.66 25.83 48.28 79.89
205 18.40 34.20 25.59 24.99 61.11
206 18.48 39.50 23.94 27.84 70.30
207 18.48 44.75 25.48 32.67 84.05
208 18.31 58.77 26.96 74.56 65.24
209 18.64 21.92 17.54 17.47 60.54
210 18.40 42.07 24.98 31.47 78.37
211 18.39 62.44 27.81 94.28 64.99
212 18.63 47.11 28.29 35.96 89.52
213 18.32 74.19 20.37 75.98 37.81
214 18.55 28.35 22.83 20.90 64.97
215 18.88 49.48 28.12 40.21 93.77
216 18.75 56.11 26.71 70.85 80.41
217 18.87 77.26 14.75 61.94 23.10
218 19.17 65.99 25.96 95.61 66.22
219 19.01 24.64 19.67 19.15 79.08
220 18.87 74.88 20.41 77.27 38.65
221 18.84 70.43 26.73 90.57 57.50
222 19.00 29.31 22.04 20.40 63.12
223 18.95 41.39 23.78 30.62 74.16
224 18.97 58.49 24.57 85.91 72.57
225 19.30 60.43 27.71 83.38 73.47
226 18.96 72.59 21.54 82.72 45.77
227 18.89 62.15 25.08 97.33 54.58
228 19.47 35.60 24.49 23.72 84.45
229 19.43 68.36 27.01 96.36 70.91
230 19.46 37.92 25.95 25.17 86.48
231 19.44 52.08 27.12 43.96 102.16
232 19.51 43.34 27.12 31.31 102.41
233 19.58 63.51 26.67 93.18 71.67
234 19.48 31.39 22.80 21.50 80.09
235 19.62 27.06 22.38 20.66 87.09
236 19.63 72.94 24.64 85.29 50.76
237 19.45 70.54 25.10 86.36 54.67
238 19.68 18.88 16.75 14.53 65.55
239 19.76 45.99 27.83 32.47 111.45
240 19.88 54.46 28.68 50.75 104.64
241 19.88 57.13 28.35 61.12 93.00
242 19.95 75.99 19.86 68.07 39.85
243 19.91 22.55 20.75 19.30 83.64
244 19.97 48.78 27.06 36.59 122.27
245 20.16 39.87 25.76 28.72 109.55
246 20.16 33.51 23.44 24.90 96.16
247 20.39 42.01 27.00 29.87 122.00
248 20.51 28.98 22.36 22.76 100.05
249 20.45 61.62 29.93 82.89 86.44
250 20.52 58.92 29.26 70.35 95.02
251 20.56 66.46 29.44 90.99 83.07
252 20.51 71.50 29.35 83.60 67.75
253 20.65 25.53 21.39 20.12 103.65
254 20.71 74.08 27.94 77.46 60.29
255 20.60 51.74 27.48 39.06 119.24
256 20.67 20.17 18.83 16.87 92.84
257 20.66 68.92 31.74 91.75 74.90
258 20.92 37.63 27.10 26.16 116.61
259 20.83 44.66 27.20 30.77 136.84
260 20.45 65.58 27.75 95.25 79.75
261 20.98 31.63 23.66 23.43 109.80
262 21.09 35.29 23.69 25.23 114.02
263 21.01 47.18 27.44 34.19 145.47
264 21.07 63.64 32.09 87.33 91.39
265 20.97 55.53 29.00 49.30 122.87
266 20.75 64.77 30.85 90.95 95.70
267 21.22 49.54 28.67 34.58 144.66
268 21.27 22.73 22.01 18.86 104.46
269 21.27 76.05 23.61 65.93 58.82
270 21.51 53.21 30.77 37.55 131.52
271 21.30 78.31 21.65 63.24 40.90
272 21.51 60.13 28.25 68.12 115.14
273 21.45 42.69 26.98 29.80 140.33
274 21.62 39.82 26.15 28.08 141.63
275 21.74 57.55 31.44 51.20 118.06
276 21.74 18.73 18.15 16.73 99.72
277 21.65 71.05 31.13 82.38 75.29
278 21.76 29.52 23.32 22.63 130.28
279 21.79 65.90 32.59 89.89 94.41
280 21.84 68.30 33.59 85.96 85.07
281 21.88 25.90 23.72 19.95 122.43
282 22.06 32.79 23.84 23.81 131.56
283 22.02 62.13 32.03 71.91 112.82
284 22.03 45.85 29.29 31.93 151.46
285 22.16 51.02 29.53 33.60 156.58
286 22.08 73.55 30.60 73.65 74.17
287 22.25 55.21 30.88 42.20 139.14
288 22.37 37.63 25.75 25.37 148.65
289 22.08 76.68 25.77 67.81 61.42
290 22.45 48.46 28.31 30.92 162.72
291 22.47 35.33 25.16 24.70 150.20
292 22.47 41.61 26.58 28.26 156.08
293 22.20 79.74 16.21 50.11 28.84
294 22.58 20.63 23.04 17.64 113.65
295 22.55 23.60 23.39 20.07 125.89
296 22.60 64.22 35.27 76.20 109.05
297 22.65 28.00 24.03 21.46 137.08
298 22.72 43.89 28.15 30.06 155.99
299 22.51 77.89 26.85 55.38 49.10
300 22.67 59.23 32.74 52.93 125.44
301 22.90 75.27 32.81 63.93 76.84
302 22.88 52.86 30.95 34.97 161.47
303 22.69 70.27 34.56 81.77 87.60
304 23.06 30.60 25.40 21.91 148.23
305 23.03 66.80 35.73 80.30 103.41
306 23.15 39.71 26.76 29.52 165.50
307 23.24 81.10 20.20 43.18 37.17
308 23.41 18.00 21.95 17.49 108.68
309 23.19 46.31 29.81 31.93 180.19
310 23.21 61.90 34.76 59.13 118.00
311 23.46 57.31 32.27 41.44 155.17
312 23.31 33.03 25.25 24.66 153.55
313 23.37 50.30 32.76 33.34 179.62
314 23.56 26.46 25.00 20.65 134.03
315 23.41 55.07 31.98 38.85 166.25
316 23.49 72.23 37.02 75.46 93.25
317 23.46 78.24 28.39 52.15 65.33
318 23.28 79.95 24.36 53.00 39.27
319 23.89 15.44 18.27 13.73 105.60
320 23.67 37.50 29.71 26.08 165.53
321 23.71 69.06 38.53 74.15 104.32
322 23.78 23.60 24.15 19.49 127.88
323 23.86 35.24 26.49 24.79 161.98
324 23.79 64.62 38.05 62.23 117.16
325 23.89 20.93 24.04 19.18 124.17
326 23.80 59.69 34.15 46.60 143.64
327 24.01 41.46 30.32 28.93 167.36
328 23.83 43.80 29.94 32.78 157.68
329 23.99 48.03 31.88 32.37 174.13
330 24.11 29.39 25.91 22.21 152.69
331 24.16 52.49 32.88 35.83 174.09
332 24.25 74.13 40.17 66.10 101.32
333 24.33 76.63 38.72 52.13 88.58
334 24.38 66.88 43.03 65.72 112.98
335 24.51 45.53 34.09 29.71 170.92
336 24.36 62.34 38.66 50.26 134.32
337 24.44 79.97 33.35 45.82 66.87
338 24.38 82.22 23.45 38.92 37.15
339 24.48 32.55 26.19 23.70 153.75
340 24.56 39.31 30.86 27.43 175.42
341 24.59 50.16 34.86 31.00 187.56
342 24.46 54.98 35.76 36.93 176.16
343 24.59 70.51 46.77 71.60 115.20
344 24.77 25.74 26.34 20.37 144.08
345 24.68 57.82 34.82 39.85 166.76
346 24.75 17.55 23.20 17.48 122.60
347 24.96 37.08 30.41 25.24 173.46
348 24.97 43.14 32.30 30.55 177.15
349 25.05 60.22 41.56 44.97 155.02
350 25.08 20.44 26.90 18.94 127.47
351 25.24 23.33 26.76 21.43 138.74
352 25.02 64.50 40.86 52.99 132.07
353 25.18 28.26 26.37 22.39 157.60
354 25.23 72.11 52.56 57.29 114.65
355 25.25 34.70 30.34 25.15 163.92
356 25.21 47.42 32.99 31.07 185.77
357 25.28 30.82 27.18 22.57 163.25
358 25.39 77.93 50.18 47.66 93.70
359 25.41 68.82 56.07 55.27 126.60
360 25.48 41.01 32.15 30.39 177.84
361 25.50 56.01 37.51 36.58 181.67
362 25.46 74.81 54.69 50.42 111.89
363 25.52 51.80 38.16 33.36 183.68
364 25.46 53.85 38.18 34.86 178.63
365 25.60 14.69 22.20 14.53 106.11
366 25.62 62.18 46.80 43.18 159.10
367 25.63 81.19 48.70 36.86 73.56
368 25.64 66.58 55.37 55.63 137.12
369 25.75 49.60 39.03 33.87 184.07
370 25.90 45.28 36.47 32.64 181.95
371 26.02 38.83 31.93 29.80 174.03
372 25.91 58.12 42.02 39.70 178.02
373 25.85 18.29 27.22 18.87 129.46
374 26.16 32.13 29.12 25.66 164.87
375 26.14 26.58 28.92 21.54 149.54
376 26.22 43.12 34.25 31.90 184.20
377 26.32 36.67 32.49 26.05 170.44
378 26.20 64.31 54.06 47.66 141.50
379 26.29 72.30 71.36 51.51 124.62
380 26.30 21.29 28.89 19.39 131.55
381 26.39 29.17 30.02 22.10 160.30
382 26.42 60.24 48.53 39.90 170.99
383 26.25 83.73 40.14 29.69 42.58
384 26.43 47.38 38.08 29.41 189.23
385 26.51 34.18 29.85 26.48 169.41
386 26.49 69.36 75.25 50.39 136.00
387 26.51 24.04 29.84 18.59 145.55
388 26.54 75.62 82.97 42.17 128.66
389 26.53 78.47 73.38 37.78 104.11
390 26.40 18.48 26.62 18.29 117.00
391 26.57 53.58 40.52 32.43 183.02
392 26.84 13.24 24.11 14.18 107.45
393 26.71 40.93 35.77 30.26 183.57
394 26.77 55.88 46.20 38.43 187.14
395 26.85 16.20 29.43 16.24 119.45
396 26.84 51.41 41.09 33.00 188.78
397 26.82 66.78 75.48 40.60 153.31
398 26.83 80.98 75.94 33.15 87.42
399 26.85 49.32 43.66 31.31 194.28
400 26.92 62.25 61.99 37.96 168.20
401 27.11 57.99 51.78 35.66 194.76
402 27.23 45.47 38.92 28.61 188.98
403 27.23 31.03 33.38 24.21 171.61
404 27.42 83.07 69.31 28.69 69.03
405 27.30 19.53 32.21 19.48 125.95
406 27.36 70.84 103.55 44.68 149.85
407 27.42 35.48 32.79 27.08 171.31
408 27.31 43.17 40.42 30.37 187.59
409 27.31 64.45 79.57 40.55 167.68
410 27.40 26.02 32.64 20.84 152.80
411 27.62 37.65 36.72 27.20 184.76
412 27.42 73.59 102.48 39.46 132.04
413 27.53 22.69 32.57 18.31 143.78
414 27.61 39.68 38.32 28.58 191.04
415 27.73 28.67 33.01 22.30 158.42
416 27.74 47.44 41.79 29.95 195.73
417 27.68 76.62 102.69 37.12 130.27
418 27.67 59.87 71.35 37.05 182.76
419 27.66 53.98 47.08 33.70 195.13
420 27.77 33.34 35.67 24.88 171.28
421 27.80 79.24 99.41 31.71 119.06
422 27.85 67.90 107.16 39.22 159.40
423 27.87 49.76 47.55 31.18 195.92
424 27.97 51.88 49.20 32.46 200.61
425 28.06 17.52 33.45 20.79 128.16
426 28.02 56.11 58.32 34.23 198.40
427 27.98 62.32 90.24 37.36 185.72
428 28.03 13.68 30.68 16.25 122.31
429 28.13 41.70 44.51 28.64 202.79
430 28.14 10.86 24.69 13.53 87.79
431 27.99 15.41 30.65 19.61 118.17
432 28.24 65.18 113.79 37.62 165.20
433 28.30 44.26 41.83 32.39 195.24
434 28.38 31.32 34.43 23.71 166.53
435 28.38 20.71 34.97 19.49 142.26
436 28.44 24.51 34.78 21.01 142.41
437 28.58 81.49 114.06 28.41 110.39
438 28.56 72.14 144.16 35.30 156.75
439 28.55 57.93 81.30 34.02 205.38
440 28.59 74.66 133.32 32.85 153.20
441 28.49 84.33 83.06 27.70 69.92
442 28.63 69.59 148.00 35.52 162.59
443 28.74 27.18 38.72 22.67 157.56
444 28.68 36.63 40.08 28.82 180.29
445 28.78 53.34 59.71 34.19 200.95
446 28.77 34.10 39.90 26.46 185.49
447 28.78 39.21 42.27 28.75 187.91
448 28.91 46.17 50.93 32.30 203.34
449 28.76 60.35 105.55 35.10 195.49
450 28.92 77.61 134.58 32.70 140.11
451 28.85 48.54 51.08 32.34 198.56
452 28.93 50.90 57.95 31.88 205.22
453 29.02 16.07 37.42 16.74 138.01
454 29.08 29.70 38.20 22.61 165.80
455 29.02 63.17 134.34 36.60 185.82
456 29.24 13.01 37.65 14.18 118.88
457 29.11 55.52 78.28 33.76 200.52
458 29.12 66.22 156.13 34.51 169.51
459 29.10 41.76 47.01 30.35 200.77
460 29.26 22.40 39.01 19.72 149.71
461 29.38 10.41 35.79 13.54 98.12
462 29.37 18.81 40.17 18.59 140.01
463 29.37 43.98 54.23 28.05 206.29
464 29.59 80.07 127.77 29.30 127.56
465 29.54 32.39 43.20 25.25 180.50
466 29.65 25.31 38.90 21.87 150.33
467 29.60 58.29 134.88 35.60 204.04
468 29.54 85.52 82.84 21.76 65.48
469 29.64 35.55 47.86 26.10 187.02
470 29.73 68.25 174.00 34.59 167.63
471 29.74 70.62 164.76 31.98 170.84
472 29.68 83.10 121.71 26.29 107.26
473 29.78 75.83 139.44 32.60 151.93
474 29.75 61.19 151.69 34.41 194.59
475 29.87 73.18 162.13 31.53 169.70
476 29.86 40.21 57.71 30.72 198.37
477 29.95 37.84 48.89 28.87 192.71
478 29.82 49.91 72.16 31.58 212.23
479 29.81 53.01 83.04 35.08 203.54
480 29.99 27.70 44.29 23.64 160.61
481 29.90 47.55 67.46 33.47 206.12
482 30.08 63.63 174.80 34.17 186.73
483 30.08 15.19 50.32 18.23 137.52
484 30.08 55.80 126.50 34.33 211.32
485 30.26 30.01 49.25 25.52 170.98
486 30.31 20.76 48.22 21.76 152.61
487 30.19 42.75 65.87 32.03 203.88
488 30.28 45.49 73.43 32.01 199.82
489 30.28 66.07 184.63 33.50 173.78
490 30.39 23.49 49.06 20.05 154.08
491 30.49 34.10 55.14 26.91 186.89
492 30.49 78.09 131.01 28.64 142.83
493 30.54 59.50 166.99 33.60 209.75
494 30.60 9.36 49.70 12.95 98.70
495 30.64 12.19 57.14 15.65 132.60
496 30.67 18.02 51.17 19.03 142.23
497 30.63 51.01 101.53 32.38 208.41
498 30.75 31.92 57.73 24.94 184.09
499 30.70 81.87 109.78 26.84 125.04
500 30.68 84.66 105.41 21.14 104.89
501 30.82 57.44 177.03 34.52 207.86
502 30.52 80.25 104.14 29.00 139.00
503 30.85 36.17 63.49 26.96 193.20
504 30.86 48.24 103.16 33.88 209.72
505 30.86 53.36 128.69 35.91 209.07
506 30.93 68.78 185.22 31.49 181.24
507 30.87 71.18 172.38 33.68 173.98
508 30.88 39.37 63.29 27.74 197.32
509 31.00 61.52 193.32 35.15 204.44
510 30.91 74.72 150.14 30.59 152.96
511 31.02 25.91 61.14 21.52 163.76
512 31.08 41.67 79.76 31.35 205.29
513 31.13 55.32 171.83 34.49 210.97
514 31.15 43.98 94.86 31.75 211.77
515 31.20 63.97 205.93 35.15 189.38
516 31.22 28.44 63.25 23.73 170.88
517 31.20 15.08 67.55 20.16 140.95
518 31.44 22.08 69.86 21.09 151.88
519 31.42 46.25 123.65 32.46 210.58
520 31.46 66.33 205.34 34.36 190.80
521 31.54 77.41 131.73 30.71 145.50
522 31.48 86.92 70.94 22.52 63.00
523 31.62 80.11 113.46 29.40 136.41
524 31.58 37.65 85.53 29.74 197.66
525 31.64 72.66 168.60 32.30 164.11
526 31.64 49.56 156.72 34.74 212.81
527 31.61 51.82 161.42 32.29 215.32
528 31.79 19.38 82.02 19.16 149.73
529 31.63 34.16 81.15 29.23 201.33
530 31.83 8.66 83.45 13.84 106.14
531 31.91 10.96 94.83 15.61 127.75
532 31.74 83.33 91.14 25.02 111.91
533 31.75 58.62 199.99 34.30 205.78
534 31.77 31.71 89.99 27.17 190.06
535 32.00 24.56 92.42 23.65 165.78
536 31.98 40.11 103.67 29.37 209.64
537 32.25 16.84 103.07 19.47 143.78
538 32.09 56.18 201.30 34.24 210.19
539 32.16 75.34 140.26 31.42 151.60
540 32.12 53.79 179.26 32.79 204.59
541 32.02 61.10 202.86 36.10 206.89
542 32.10 68.48 174.11 32.76 188.11
543 32.11 29.47 103.90 25.09 218.82
544 32.19 47.75 171.10 32.60 213.88
545 32.21 42.17 125.45 29.91 201.83
546 32.29 14.04 103.80 18.41 135.32
547 32.20 44.45 150.06 33.70 210.51
548 32.35 26.87 107.86 24.07 180.75
549 32.29 63.47 201.54 36.10 199.23
550 32.42 70.81 157.52 32.44 169.47
551 32.40 36.07 123.42 30.08 201.75
552 32.46 65.76 187.91 32.40 196.84
553 32.52 50.71 192.17 32.97 212.75
554 32.79 81.31 92.98 28.33 117.61
555 32.62 22.11 120.34 21.94 162.81
556 32.65 38.37 131.18 29.82 206.10
557 32.70 78.47 115.76 31.35 139.48
558 32.70 33.68 132.80 26.64 204.72
559 32.87 73.16 149.10 30.07 172.29
560 32.84 59.56 194.16 35.08 203.76
561 32.90 31.35 140.16 27.61 202.67
562 32.98 46.13 195.56 33.60 208.84
563 32.99 57.47 213.17 36.19 201.30
564 33.05 19.53 128.71 21.38 149.99
565 33.05 52.77 201.21 35.99 211.18
566 33.18 12.42 133.41 18.09 134.32
567 33.14 28.87 150.74 25.08 184.12
568 33.21 9.21 128.01 15.57 112.05
569 33.20 40.55 173.99 31.87 205.32
570 33.19 55.03 203.60 36.30 208.98
571 33.17 61.75 196.68 32.56 200.18
572 33.23 69.11 153.97 33.03 183.36
573 33.18 43.27 183.19 31.14 197.86
574 33.24 48.43 212.69 35.82 206.17
575 33.28 24.34 150.69 22.61 166.05
576 33.31 66.84 163.73 33.64 191.82
577 33.40 83.80 85.47 25.57 90.57
578 33.43 76.51 116.24 31.21 141.50
579 33.53 17.10 150.44 20.65 145.28
580 33.50 35.71 173.78 29.38 202.36
581 33.54 64.21 176.52 32.61 195.82
582 33.70 26.55 182.41 24.80 172.32
583 33.53 50.42 205.52 33.12 220.65
584 33.62 86.50 74.50 22.98 60.71
585 33.70 38.17 187.19 31.59 204.35
586 33.83 33.23 167.36 27.49 200.64
587 33.88 71.40 142.04 33.29 160.58
588 33.86 21.53 169.34 21.39 149.99
589 33.90 45.06 209.20 34.48 201.06
590 33.92 74.19 130.13 30.96 154.26
591 34.05 79.63 95.42 29.63 107.27
592 34.09 14.79 160.24 20.02 141.24
593 34.00 6.30 113.94 13.40 84.13
594 34.07 30.95 177.20 27.38 182.24
595 34.03 52.25 205.22 36.54 206.71
596 34.00 56.99 205.30 33.73 209.59
597 34.02 59.56 189.12 35.66 206.02
598 34.15 42.51 210.12 34.60 200.83
599 34.21 47.21 210.73 35.59 206.34
600 34.21 54.42 203.67 36.69 214.60
601 34.26 62.29 167.92 32.56 198.93
602 34.38 11.77 160.27 18.33 125.56
603 34.29 28.50 195.09 25.68 179.73
604 34.31 40.28 214.72 32.49 190.13
605 34.56 8.81 155.61 15.07 113.12
606 34.34 66.07 152.30 34.00 198.85
607 34.39 68.89 126.88 32.21 171.24
608 34.43 24.05 197.17 24.58 165.27
609 34.40 49.44 201.73 36.23 213.68
610 34.44 82.50 89.10 26.76 83.98
611 34.56 36.67 200.36 29.89 200.08
612 34.60 18.45 178.22 21.53 142.18
613 34.70 34.75 195.55 31.88 197.39
614 34.72 77.23 93.43 32.15 113.98
615 34.61 85.44 82.38 24.57 64.41
616 34.89 44.78 209.94 36.59 196.20
617 35.01 21.15 187.58 22.06 148.38
618 35.01 55.91 189.70 32.79 209.14
619 35.08 64.41 132.50 32.32 195.92
620 35.02 51.46 183.22 35.91 217.80
621 35.07 58.02 181.62 33.81 201.49
622 35.02 60.26 152.81 36.67 200.72
623 35.17 25.75 206.14 25.58 156.33
624 35.10 32.70 193.83 29.35 193.99
625 35.12 38.34 210.05 31.57 194.66
626 35.03 74.11 103.61 33.38 134.96
627 35.07 71.46 108.09 31.00 150.14
628 35.03 80.10 89.05 28.90 95.41
629 35.30 30.34 193.64 29.24 179.66
630 35.26 53.65 185.33 36.35 213.38
631 35.30 15.46 174.28 18.86 141.69
632 35.25 42.75 213.42 35.07 202.47
633 35.18 46.96 206.03 32.98 212.03
634 35.29 67.04 115.84 32.55 188.01
635 35.36 27.95 207.06 26.93 164.76
636 35.39 40.59 212.26 34.31 191.97
637 35.19 83.52 96.97 28.43 69.95
638 35.45 6.18 117.85 12.45 82.40
639 35.40 49.05 193.04 34.34 206.38
640 35.48 62.33 133.56 33.70 198.77
