#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf3 14A 8 even-skipped knirps giant
628 34.94 58.95 42.04 35.22 187.28
629 34.85 56.23 52.63 34.88 190.62
630 34.75 79.42 30.17 34.62 68.69
631 34.92 38.90 187.31 38.99 215.01
632 35.10 8.60 111.73 20.78 112.13
633 35.05 41.33 170.08 37.92 220.63
634 35.05 43.58 151.92 40.11 224.20
635 34.98 52.78 67.35 40.73 211.59
636 34.82 15.48 122.05 25.10 104.75
637 35.02 76.65 29.98 35.38 68.62
638 35.24 11.13 116.29 23.48 124.06
639 35.21 35.36 177.32 36.30 220.22
640 35.34 31.56 155.36 32.54 218.17
641 35.43 25.22 151.71 31.77 182.07
642 35.26 46.02 131.80 37.62 229.72
643 35.30 70.30 27.48 37.08 92.02
644 35.44 16.43 113.73 23.44 133.56
645 35.30 65.70 30.66 37.32 115.82
646 35.33 73.60 30.02 33.88 73.48
647 35.38 61.63 35.49 33.82 139.45
648 35.47 87.89 110.75 30.38 29.70
649 35.54 81.30 78.34 35.41 43.30
650 35.59 13.03 88.88 22.69 126.25
651 35.83 49.76 51.07 36.36 188.69
652 35.83 67.63 26.00 37.38 88.86
653 35.81 36.98 171.01 35.79 234.37
654 35.78 54.51 41.16 35.81 193.42
655 35.93 19.01 131.59 25.70 169.82
656 35.86 28.97 152.78 30.08 214.23
657 35.70 79.29 72.39 34.27 38.58
658 35.99 22.03 146.82 28.91 185.28
659 36.05 56.96 35.34 35.35 162.86
660 35.99 39.53 150.43 35.28 217.90
661 36.18 47.45 59.75 35.52 207.39
662 35.99 77.39 71.41 35.74 42.78
663 36.07 82.84 127.96 35.45 35.34
664 36.21 33.51 125.09 32.58 218.02
665 36.16 64.02 29.75 32.85 105.44
666 36.33 26.57 144.69 28.05 212.83
667 36.28 59.29 31.17 35.04 143.24
668 36.28 44.53 72.97 36.08 215.74
669 36.33 52.13 39.88 37.23 183.56
670 36.32 42.03 89.08 34.39 224.22
671 36.22 75.01 52.37 33.21 57.25
672 36.29 72.08 35.46 33.95 74.96
673 36.55 30.70 99.35 30.07 218.46
674 36.60 69.32 32.56 34.70 77.79
675 36.39 89.78 95.28 29.76 17.66
676 36.51 9.63 79.52 18.66 129.71
677 36.65 12.93 75.77 21.47 145.19
678 36.79 61.39 28.76 35.39 99.19
679 36.84 80.03 159.95 36.73 32.45
680 36.85 23.92 123.54 27.16 206.65
681 36.72 91.29 69.60 26.97 13.43
682 36.76 16.79 95.42 23.07 163.25
683 36.93 35.72 66.18 32.31 224.63
684 36.80 86.84 146.17 34.51 20.48
685 36.87 38.28 80.13 33.42 218.74
686 37.00 6.99 61.18 17.80 121.50
687 36.95 54.59 29.85 38.11 143.21
688 37.05 66.42 31.01 37.20 77.71
689 37.06 49.48 30.67 34.66 163.44
690 37.18 76.62 175.46 36.00 33.86
691 37.21 28.25 74.97 26.55 219.01
692 37.32 21.41 80.61 25.50 199.41
693 37.34 73.57 166.46 39.17 36.43
694 37.29 19.11 77.53 22.34 167.57
695 37.21 46.08 36.71 36.37 182.29
696 37.04 10.66 58.05 20.71 127.33
697 37.37 56.99 32.81 36.55 120.84
698 37.41 31.79 52.35 28.38 210.92
699 37.29 63.74 33.93 34.77 87.05
700 37.49 40.41 45.67 31.76 203.80
701 37.28 70.92 84.05 38.58 48.72
702 37.28 84.32 153.84 37.49 23.72
703 37.62 33.86 50.88 29.38 204.65
704 37.43 43.21 47.44 31.79 214.72
705 37.54 52.29 30.96 35.27 153.96
706 37.67 89.18 111.65 30.81 17.17
707 37.63 25.65 78.18 25.52 206.92
708 37.73 59.14 32.43 34.84 100.37
709 37.68 82.96 136.28 36.05 21.91
710 37.60 9.04 61.11 20.19 131.72
711 37.75 68.56 72.63 35.73 60.90
712 38.05 29.79 44.99 26.10 206.50
713 37.91 37.20 38.76 29.26 189.56
714 37.81 13.95 47.11 22.51 133.47
715 38.01 47.77 30.66 35.15 153.37
716 38.19 91.97 56.76 27.93 11.28
717 38.21 10.59 43.42 19.52 115.52
718 38.07 16.81 56.01 23.32 150.67
719 38.00 61.39 37.72 33.54 80.46
720 38.12 80.26 175.26 32.36 21.80
721 38.28 22.86 51.40 25.49 192.39
722 38.26 50.41 30.18 32.56 131.54
723 38.22 54.81 33.88 36.47 102.86
724 38.01 86.55 120.35 33.16 18.91
725 38.36 44.65 30.54 33.86 173.94
726 38.27 66.33 89.14 38.11 49.92
727 38.26 64.01 79.45 34.81 58.10
728 38.44 77.54 194.36 35.88 25.88
729 38.25 8.65 44.27 17.29 122.33
730 38.56 42.02 31.46 34.42 165.62
731 38.47 71.17 151.70 35.95 33.38
732 38.62 27.61 35.47 26.70 192.74
733 38.55 19.73 42.31 22.44 167.79
734 38.60 74.50 187.75 38.34 24.82
735 38.48 34.81 32.34 28.93 180.66
736 38.70 39.35 31.98 33.60 168.01
737 38.56 56.89 46.86 36.12 97.84
738 38.74 31.90 33.36 27.34 175.18
739 38.75 81.59 155.26 36.82 19.91
740 38.73 86.04 109.73 34.57 16.47
741 38.76 25.13 41.99 24.34 197.43
742 38.60 13.56 34.30 23.39 128.11
743 38.80 52.66 35.06 36.60 103.39
744 38.99 83.56 119.40 33.76 17.95
745 38.87 59.09 89.67 36.90 57.57
746 38.99 61.69 118.98 37.03 50.85
747 39.03 36.65 30.81 30.97 160.47
748 39.06 46.46 31.38 36.17 122.90
749 38.98 88.87 92.69 29.24 14.10
750 39.14 68.19 176.79 38.69 34.82
751 39.09 33.97 30.47 29.62 171.00
752 39.17 48.88 37.44 33.47 102.99
753 39.39 7.58 20.35 18.06 114.28
754 39.15 14.83 27.18 23.05 125.00
755 39.33 29.54 29.76 28.62 168.68
756 39.40 64.72 166.70 37.73 37.21
757 39.33 17.37 26.42 22.19 126.43
758 39.56 20.93 27.28 24.78 156.46
759 39.29 54.71 79.57 33.17 77.07
760 39.31 9.45 23.97 19.36 118.78
761 39.53 91.90 46.30 26.81 10.93
762 39.52 11.81 21.47 21.03 100.60
763 39.29 23.08 31.81 26.07 173.56
764 39.45 79.21 146.56 36.17 18.54
765 39.64 43.18 31.93 35.30 128.48
766 39.48 50.89 61.02 33.95 92.67
767 39.72 56.79 185.42 39.28 46.98
768 39.77 76.31 148.83 36.83 19.44
769 39.83 40.47 31.74 31.83 138.62
770 39.76 71.04 173.08 37.97 26.14
771 39.51 86.26 86.50 35.19 14.31
772 39.82 25.50 28.36 24.81 151.29
773 39.86 73.57 148.76 41.36 24.23
774 39.98 31.29 28.65 28.80 128.14
775 40.07 38.05 32.32 31.63 119.04
776 40.01 85.29 79.97 33.67 14.73
777 40.10 27.53 26.95 25.95 154.46
778 40.12 35.28 30.57 28.70 125.99
779 40.01 52.78 156.12 34.51 55.82
780 40.09 59.40 191.02 38.39 39.15
781 39.97 45.50 38.36 34.30 115.22
782 40.11 62.31 194.84 37.55 32.82
783 39.97 23.20 27.24 27.42 152.93
784 40.34 33.14 35.82 29.39 110.12
785 40.12 81.06 110.77 36.85 19.01
786 39.99 94.00 18.71 28.11 9.95
787 40.33 88.30 75.29 30.92 11.74
788 40.17 47.90 73.76 34.52 90.06
789 40.34 66.66 196.08 38.40 28.82
790 40.17 83.11 88.11 34.16 16.19
791 40.28 15.17 19.84 23.10 93.19
792 40.38 18.53 22.05 22.32 114.41
793 40.45 50.21 151.07 37.96 51.36
794 40.76 54.47 202.56 38.31 37.96
795 40.68 69.08 163.63 37.91 21.72
796 40.67 10.87 19.55 21.14 84.26
797 40.75 29.39 35.25 26.27 123.06
798 40.78 8.53 17.22 18.18 85.35
799 40.65 43.86 78.34 33.83 86.40
800 40.83 21.26 23.76 23.78 113.82
801 40.67 41.69 54.79 32.77 88.37
802 40.79 78.29 102.57 36.62 15.25
803 40.99 64.52 161.27 37.73 24.91
804 41.13 13.29 19.12 22.16 70.85
805 40.78 91.23 34.72 28.46 9.90
806 40.88 93.83 15.50 24.70 7.45
807 40.91 24.69 28.07 25.08 103.97
808 40.95 46.17 136.96 36.80 58.12
809 40.95 74.70 108.56 37.74 16.88
810 41.02 56.67 193.30 36.21 31.54
811 41.05 71.61 123.16 38.15 19.40
812 40.98 36.47 56.68 31.30 92.12
813 41.06 39.21 67.20 33.07 87.65
814 41.18 61.24 159.67 38.98 25.08
815 41.42 84.09 54.81 32.22 14.19
816 41.15 85.37 56.12 32.51 12.49
817 41.42 48.56 187.46 37.22 42.65
818 41.30 51.82 193.69 39.59 35.47
819 41.28 31.17 53.50 29.77 87.20
820 41.34 27.04 35.14 25.55 107.55
821 41.31 81.57 66.20 36.51 14.33
822 41.41 58.92 173.12 38.04 30.49
823 41.35 34.16 69.15 29.35 83.83
824 41.46 18.37 26.02 22.79 79.84
825 41.47 15.80 21.86 20.49 64.52
826 41.65 40.95 173.84 36.25 61.09
827 41.63 22.85 37.43 22.14 96.88
828 41.63 67.23 121.04 40.20 20.80
829 41.60 87.86 43.37 29.07 11.01
830 41.69 90.73 25.54 33.11 10.84
831 41.71 43.53 173.89 36.07 48.18
832 41.80 36.94 162.41 34.05 54.78
833 41.82 6.51 23.24 16.64 63.53
834 41.59 11.72 24.12 18.29 60.00
835 41.91 28.77 112.30 27.37 66.95
836 42.02 32.60 152.26 31.67 56.36
837 42.05 62.84 123.31 37.59 19.52
838 42.07 72.88 71.40 35.88 16.39
839 42.03 79.06 60.30 35.28 14.14
840 42.10 69.82 82.99 36.68 18.63
841 42.12 76.12 64.34 35.74 13.45
842 42.04 20.57 46.48 23.30 80.92
843 42.11 55.14 168.00 41.62 27.33
844 41.90 93.95 15.74 26.22 7.41
845 42.04 25.15 52.77 23.65 74.72
846 42.25 45.98 177.26 35.47 35.00
847 42.05 9.70 25.66 17.48 58.55
848 42.30 52.87 166.28 39.29 26.10
849 42.32 57.51 148.29 41.80 21.52
850 42.35 65.11 101.07 38.57 17.12
851 42.49 34.62 179.09 32.29 44.73
852 42.60 39.22 199.88 34.21 39.52
853 42.42 50.48 146.97 38.84 27.21
854 42.45 60.25 132.83 37.10 19.43
855 42.33 82.21 40.61 36.07 12.46
856 42.56 30.62 152.34 29.26 45.30
857 42.26 92.09 22.73 29.60 9.60
858 42.50 12.68 42.72 22.02 47.34
859 42.55 85.98 35.69 32.90 10.10
860 42.64 16.11 84.65 22.76 40.69
861 42.56 18.45 77.62 23.14 46.79
862 42.88 26.77 158.90 30.46 44.72
863 42.67 22.71 117.38 24.41 51.76
864 42.71 48.10 164.09 36.38 30.48
865 42.93 41.66 204.86 34.57 38.12
866 42.86 5.08 73.38 16.61 32.90
867 42.89 67.47 71.53 37.31 16.78
868 43.00 7.23 92.55 18.16 37.44
869 42.97 44.03 191.11 37.12 32.64
870 42.98 74.11 47.74 33.48 13.03
871 42.98 36.86 168.47 32.49 33.86
872 43.10 91.76 26.05 29.14 7.38
873 43.26 20.51 129.67 25.35 39.62
874 43.26 28.73 186.00 28.05 33.94
875 43.13 71.48 49.74 37.94 15.44
876 43.25 24.65 168.56 27.78 37.43
877 43.15 78.14 42.71 33.90 12.30
878 43.28 10.45 80.68 21.02 26.91
879 43.38 53.97 135.75 37.57 21.67
880 43.17 62.14 83.31 40.20 19.28
881 43.32 83.30 31.30 36.07 12.01
882 43.40 32.73 180.76 30.37 32.14
883 43.34 56.20 127.59 35.31 17.54
884 43.41 58.85 100.25 35.31 15.25
885 43.63 51.76 135.27 38.14 20.06
886 43.53 69.40 47.04 36.08 15.54
887 43.52 64.82 69.14 36.51 15.92
888 43.55 49.39 128.84 37.39 21.01
889 43.41 86.62 31.41 34.21 10.90
890 43.78 18.21 138.83 22.45 27.24
891 43.63 46.00 163.80 34.97 24.61
892 43.60 8.91 87.61 18.47 33.53
893 43.79 35.04 164.30 30.48 28.31
894 43.86 87.82 35.95 32.57 9.59
895 43.91 15.74 108.88 21.71 22.08
896 43.86 30.62 159.69 29.67 26.36
897 44.10 73.12 43.21 35.82 12.94
898 43.84 11.46 91.44 20.44 25.24
899 43.99 13.38 97.67 21.39 18.49
900 43.85 38.14 163.23 34.87 24.03
901 43.97 22.74 151.82 25.88 31.69
902 43.92 75.80 42.36 35.89 12.12
903 44.09 40.64 172.85 36.09 23.48
904 44.02 43.08 162.90 36.56 22.75
905 43.69 92.40 26.11 24.11 7.56
906 43.67 74.68 32.80 49.80 16.80
907 44.19 66.84 50.91 37.65 13.89
908 44.14 62.53 53.18 39.44 15.79
909 44.23 78.67 31.33 39.33 13.10
910 44.24 27.43 173.03 29.74 25.18
911 44.38 60.21 72.62 38.02 15.07
912 44.24 71.26 46.02 42.02 13.71
913 44.25 89.77 44.52 31.15 7.82
914 44.35 83.02 38.80 35.01 11.71
915 44.44 25.34 151.15 26.13 24.28
916 44.39 47.54 127.72 34.18 18.90
917 44.52 7.39 100.34 18.43 15.42
918 44.44 55.12 88.52 38.83 16.07
919 44.37 57.66 61.15 39.71 15.60
920 44.59 20.49 124.03 23.48 20.02
921 44.63 32.13 145.73 27.59 19.20
922 44.48 95.29 20.68 26.86 9.14
923 44.60 91.78 43.28 29.63 10.58
924 44.62 50.06 117.30 37.35 17.48
925 44.81 52.68 84.92 35.28 14.55
926 44.75 64.25 49.83 38.03 13.52
927 44.81 29.20 146.32 29.52 18.73
928 44.79 36.44 130.68 33.22 20.62
929 44.72 44.75 119.10 34.52 18.10
930 44.78 68.74 45.31 39.38 13.14
931 44.87 34.25 134.63 29.20 18.79
932 44.58 75.99 30.47 42.35 13.47
933 44.84 12.02 103.16 21.81 15.49
934 44.89 38.98 128.52 33.59 17.91
935 45.13 10.23 95.49 19.88 14.53
936 44.98 17.40 113.73 22.09 15.73
937 45.06 75.25 44.27 36.16 11.90
938 45.03 85.43 62.29 34.87 10.63
939 45.08 23.21 147.33 27.58 20.11
940 44.92 70.96 47.07 34.90 13.67
941 45.32 87.75 102.85 33.29 9.08
942 45.20 14.47 95.16 22.83 14.52
943 45.19 79.87 56.17 37.65 11.32
944 45.21 42.42 108.36 34.34 15.67
945 45.23 56.74 46.30 37.06 14.48
946 45.54 61.32 41.10 41.62 13.65
947 45.41 89.87 114.84 31.03 9.86
948 45.41 73.03 50.75 38.12 12.21
949 45.68 92.83 106.84 27.47 8.42
950 45.45 46.23 96.20 35.15 16.15
951 45.48 27.54 115.51 28.18 16.08
952 45.49 66.34 44.00 35.19 12.83
953 45.58 48.49 65.97 32.83 14.26
954 45.64 30.65 113.15 30.51 15.34
955 45.72 21.29 113.08 25.96 15.44
956 45.63 54.50 48.52 35.15 13.61
957 45.67 82.62 116.60 36.16 11.92
958 45.80 19.12 109.72 24.03 14.09
959 45.73 25.21 117.96 27.50 16.45
960 45.68 50.76 61.96 40.28 14.22
961 45.29 67.73 32.60 48.40 14.00
962 45.73 76.71 85.40 39.93 11.72
963 45.75 5.21 66.70 18.15 9.07
964 45.78 40.22 92.33 33.30 16.89
965 45.69 78.08 93.40 38.58 11.60
966 45.85 32.80 97.34 30.15 14.15
967 45.83 37.44 93.14 29.68 15.38
968 45.81 63.58 43.53 40.06 13.90
969 45.98 70.97 48.67 39.34 13.03
970 46.03 35.01 92.70 30.51 15.07
971 46.12 44.13 58.07 33.84 14.32
972 46.17 16.09 77.77 23.03 11.99
973 46.32 9.09 64.47 20.34 9.48
974 46.23 12.73 74.04 21.88 12.14
975 46.33 74.56 113.38 38.16 12.24
976 46.37 23.05 85.30 26.25 12.92
977 46.41 79.66 170.91 38.34 11.99
978 46.43 29.10 79.61 24.86 13.23
979 46.17 62.45 29.93 44.71 13.93
980 46.51 85.34 175.60 35.04 10.58
981 46.44 58.79 46.34 40.53 13.73
982 46.64 26.69 92.98 25.99 11.97
983 46.49 46.46 52.79 35.55 14.08
984 46.55 42.03 55.99 29.97 13.83
985 46.57 66.25 66.08 38.30 12.34
986 46.62 48.84 43.82 39.82 14.27
987 46.36 50.31 30.88 49.12 13.25
988 46.79 94.37 79.62 27.00 9.90
989 46.98 18.19 68.70 23.89 11.37
990 46.81 31.76 71.63 32.96 12.71
991 46.72 63.57 56.35 38.71 13.31
992 46.91 69.48 103.82 38.47 12.99
993 46.80 88.51 180.40 29.55 9.21
994 46.88 91.18 172.17 30.83 7.88
995 47.10 20.55 66.50 25.89 10.41
996 46.92 51.51 42.87 40.89 13.67
997 46.81 37.34 51.59 31.61 12.73
998 46.90 39.61 51.58 33.01 13.38
999 47.03 72.31 77.42 39.68 12.10
1000 47.27 4.72 33.73 15.40 6.40
1001 47.03 77.01 194.44 38.89 11.65
1002 47.19 14.40 56.81 22.45 10.20
1003 47.18 24.58 58.71 27.27 11.32
1004 47.05 6.38 48.05 18.97 7.31
1005 47.08 34.90 44.19 31.16 12.07
1006 47.12 56.89 57.10 40.65 13.90
1007 46.98 49.97 34.12 46.56 14.62
1008 47.25 81.93 204.74 38.28 11.81
1009 47.26 44.17 44.12 32.63 12.38
1010 47.08 47.55 33.30 42.80 13.55
1011 47.47 61.82 117.37 42.50 14.22
1012 47.26 12.45 42.18 23.64 8.14
1013 47.52 7.23 40.93 17.49 7.54
1014 47.51 27.67 46.52 24.54 10.70
1015 47.50 59.32 101.36 40.73 13.26
1016 47.55 29.75 43.12 31.71 11.84
1017 47.42 9.34 39.72 18.72 8.06
1018 47.68 64.69 161.52 40.34 12.72
1019 47.45 10.78 33.00 20.94 7.91
1020 47.60 22.41 49.72 24.34 11.24
1021 47.56 41.54 47.72 33.01 11.74
1022 47.62 52.71 60.62 39.67 13.83
1023 47.81 54.80 95.23 37.25 12.61
1024 47.69 74.55 192.21 39.18 12.37
1025 47.72 67.51 201.22 40.40 11.51
1026 47.80 33.04 38.95 29.86 11.18
1027 47.58 46.64 44.25 33.02 11.70
1028 47.76 16.57 39.44 22.45 9.16
1029 47.93 85.36 172.15 34.88 11.12
1030 47.78 37.24 42.52 30.09 11.60
1031 48.03 89.06 187.28 31.98 8.82
1032 47.92 79.20 209.85 39.83 11.40
1033 48.10 93.10 133.01 29.28 8.56
1034 48.03 50.46 76.27 37.44 12.36
1035 47.98 39.21 44.45 32.57 10.78
1036 48.03 70.91 165.83 42.32 13.01
1037 48.10 25.76 38.83 27.21 11.35
1038 48.02 95.58 55.33 26.94 8.41
1039 48.05 35.14 38.41 29.83 11.24
1040 48.05 8.88 32.24 18.34 7.24
1041 48.25 57.46 180.23 41.66 13.22
1042 48.30 18.66 33.54 23.93 9.35
1043 48.15 42.98 52.25 33.25 11.66
1044 48.28 45.36 64.01 35.41 11.32
1045 48.40 76.99 217.35 39.33 10.98
1046 48.51 14.88 27.91 22.82 7.55
1047 48.47 23.40 32.91 25.70 8.25
1048 48.53 47.53 78.31 34.65 11.81
1049 48.70 11.59 26.93 22.12 7.75
1050 48.70 73.20 212.01 43.07 12.12
1051 48.50 6.94 25.78 17.41 5.92
1052 48.61 62.97 222.65 43.41 12.75
1053 48.81 29.45 46.06 28.90 10.31
1054 48.68 59.90 218.29 42.18 11.94
1055 48.68 21.13 32.31 23.19 8.00
1056 48.80 81.76 157.24 37.06 11.25
1057 48.78 40.64 79.47 33.76 11.43
1058 48.75 68.86 212.73 39.97 11.60
1059 48.69 9.75 24.39 24.47 6.72
1060 48.83 31.53 44.90 29.93 10.57
1061 48.78 65.95 210.12 41.92 13.61
1062 48.86 52.82 197.14 39.95 12.66
1063 48.91 37.73 95.89 34.02 10.54
1064 48.82 33.62 47.76 29.33 10.20
1065 49.01 26.82 43.59 27.42 9.77
1066 48.95 55.48 223.88 42.00 11.78
1067 49.07 87.47 131.58 35.03 9.69
1068 49.09 35.47 66.10 32.54 10.24
1069 49.21 50.07 202.28 39.45 12.19
1070 49.14 43.53 168.33 35.64 11.81
1071 49.03 24.82 38.96 24.62 8.09
1072 49.38 75.83 168.50 40.87 11.14
1073 49.18 93.94 53.32 27.82 9.67
1074 49.30 85.12 82.50 33.91 9.91
1075 49.47 5.61 28.62 16.84 4.56
1076 49.48 71.32 178.15 40.45 11.66
1077 49.49 90.90 81.33 31.11 8.11
1078 49.22 16.49 29.28 25.05 8.74
1079 49.35 19.16 34.19 23.13 8.19
1080 49.56 45.77 202.94 38.52 11.80
1081 49.48 61.62 221.24 39.29 11.46
1082 49.59 78.78 131.27 40.64 11.62
1083 49.57 57.50 235.53 40.23 12.14
1084 49.57 23.13 52.73 26.63 8.40
1085 49.57 13.85 40.02 23.49 7.94
1086 49.59 8.64 35.86 21.29 6.41
1087 49.76 10.50 39.97 20.13 6.88
1088 49.80 21.20 58.74 25.76 8.32
1089 49.79 47.99 225.36 40.76 11.49
1090 49.81 41.33 208.00 36.58 11.04
1091 49.78 32.40 116.14 31.42 9.33
1092 49.81 63.91 205.94 42.82 12.66
1093 49.90 29.82 135.24 30.74 10.38
1094 49.89 66.20 192.00 40.99 12.02
1095 50.00 27.68 138.35 28.55 8.99
1096 49.97 38.95 193.89 33.47 9.92
1097 49.92 54.63 235.71 41.34 12.01
1098 49.82 68.72 183.66 40.62 12.34
1099 50.03 59.75 214.78 41.92 11.84
1100 50.02 81.92 79.71 36.07 11.05
1101 50.15 95.19 31.49 25.74 7.00
1102 49.90 16.80 46.53 25.21 8.18
1103 50.13 25.28 123.70 28.40 8.43
1104 50.09 36.61 197.90 34.46 9.84
1105 50.06 52.22 229.93 39.05 12.32
1106 50.13 74.19 131.83 39.41 11.54
1107 50.18 34.35 166.57 30.79 10.19
1108 50.35 86.68 59.00 35.53 10.13
1109 50.32 43.63 221.86 40.42 11.13
1110 50.29 92.42 35.00 28.62 7.80
1111 50.49 19.24 106.57 24.92 7.83
1112 50.61 84.59 57.77 35.89 11.37
1113 50.87 7.87 102.30 20.16 5.70
1114 50.42 11.96 76.82 23.67 7.70
1115 50.72 14.30 130.59 24.04 7.50
1116 50.71 76.55 86.28 38.11 11.24
1117 50.72 49.53 212.35 39.48 11.47
1118 50.60 62.13 163.90 40.51 11.45
1119 50.66 72.34 103.16 41.36 11.50
1120 50.73 30.93 181.88 33.36 9.71
1121 50.78 56.03 174.46 38.13 11.04
1122 50.80 22.96 187.35 30.55 7.98
1123 50.78 69.84 113.49 40.78 12.10
1124 50.54 88.28 46.28 36.86 10.03
1125 50.82 46.71 215.57 38.40 11.66
1126 50.74 58.21 157.63 40.54 12.24
1127 51.03 10.46 106.07 22.52 6.88
1128 50.93 5.67 102.10 18.59 5.23
1129 50.99 67.44 136.33 40.90 11.43
1130 50.99 79.29 67.95 40.78 11.99
1131 50.91 89.59 36.46 36.47 9.20
1132 50.92 40.39 218.73 36.89 11.30
1133 50.88 64.84 126.72 40.59 11.54
1134 51.04 28.81 193.60 30.87 9.67
1135 51.16 53.89 182.00 40.09 11.26
1136 51.19 17.31 153.82 22.65 6.81
1137 51.13 37.44 212.13 33.14 10.42
1138 51.20 26.87 202.71 32.40 8.38
1139 51.20 51.64 186.78 42.12 10.93
1140 50.85 92.45 27.62 34.23 8.38
1141 51.18 32.81 197.32 33.44 9.06
1142 51.23 35.04 178.48 31.06 8.90
1143 51.37 44.77 178.74 38.44 11.11
1144 51.42 21.15 162.61 25.42 7.61
1145 51.40 60.43 115.12 40.26 11.40
1146 51.37 42.56 204.14 37.21 10.51
1147 51.36 82.37 49.70 37.57 11.85
1148 51.53 91.30 23.45 37.22 8.28
1149 51.54 24.71 200.35 28.73 8.27
1150 51.51 73.80 60.37 40.38 11.73
1151 51.39 95.11 14.25 29.56 8.38
1152 51.56 63.28 76.62 38.97 12.49
1153 51.39 86.59 34.44 38.98 10.73
1154 51.52 93.08 22.69 37.74 8.85
1155 51.67 71.35 54.89 42.67 11.35
1156 51.82 48.12 119.81 40.44 11.76
1157 51.82 30.21 184.77 32.64 10.36
1158 51.78 57.73 114.92 39.58 10.65
1159 51.99 38.82 165.86 33.01 9.89
1160 51.78 75.64 47.89 43.85 11.53
1161 51.66 89.98 23.05 38.05 10.82
1162 52.07 19.32 129.59 26.60 7.73
1163 51.64 87.78 27.64 41.09 9.00
1164 52.01 15.04 154.52 26.09 6.86
1165 52.03 65.86 72.10 42.93 12.18
1166 52.02 55.56 87.24 37.78 11.21
1167 52.45 79.72 36.10 50.90 11.27
1168 52.17 3.67 73.47 17.89 4.59
1169 52.07 50.29 89.21 38.04 11.14
1170 51.95 94.48 16.92 35.25 8.92
1171 52.32 31.88 166.69 31.41 8.62
1172 52.27 41.12 116.09 37.03 10.21
1173 52.04 68.73 55.43 44.64 12.41
1174 52.02 78.20 44.45 49.31 10.07
1175 52.26 33.84 169.69 32.91 8.68
1176 52.14 35.92 115.27 31.21 8.87
1177 52.08 86.07 32.92 37.30 10.20
1178 52.31 6.38 80.17 21.81 4.90
1179 52.20 11.50 72.37 23.88 6.29
1180 52.28 22.84 131.03 28.28 7.57
1181 52.31 26.27 138.34 32.15 8.01
1182 52.34 46.03 109.51 38.21 10.64
1183 52.05 76.73 39.47 50.32 13.00
1184 52.33 9.22 76.16 23.46 6.16
1185 52.29 53.02 79.04 42.26 10.57
1186 52.15 92.24 22.78 42.56 7.38
1187 52.39 28.28 140.29 31.43 8.43
1188 52.34 61.70 67.18 42.76 11.70
1189 52.16 87.83 24.89 42.16 9.89
1190 52.24 82.70 26.37 46.89 14.03
1191 52.46 43.31 100.53 38.04 10.26
1192 52.40 74.39 35.14 49.64 12.71
1193 52.32 89.00 28.58 42.39 8.29
1194 52.48 59.52 60.56 42.65 10.62
1195 52.45 1.52 41.11 16.38 3.92
1196 52.65 12.84 68.20 22.79 6.64
1197 52.66 17.22 98.07 24.40 7.27
1198 52.58 63.63 50.00 49.78 11.05
1199 52.58 83.92 29.92 46.50 11.44
1200 52.82 21.05 77.56 26.69 7.43
1201 52.65 81.49 28.22 49.37 12.88
1202 52.59 72.33 40.83 51.80 11.63
1203 52.66 77.32 33.69 52.48 14.65
1204 52.83 85.17 27.02 48.74 10.47
1205 52.48 91.28 20.36 41.36 8.91
1206 52.86 37.26 83.83 34.47 8.94
1207 52.85 94.47 17.11 42.90 8.41
1208 52.96 24.44 85.06 30.75 8.85
1209 52.90 57.37 48.80 42.78 10.83
1210 52.67 64.62 51.00 54.55 13.18
1211 53.10 48.73 56.75 45.96 11.64
1212 53.04 30.16 91.25 36.16 9.28
1213 53.04 51.04 50.38 46.97 11.22
1214 53.00 54.90 49.47 46.76 11.05
1215 53.01 69.03 43.31 51.31 11.69
1216 52.92 90.89 20.59 46.41 9.86
1217 53.18 96.51 11.29 34.89 7.42
1218 53.26 34.68 77.85 36.19 8.89
1219 53.21 39.70 60.42 38.73 10.57
1220 53.10 70.90 36.13 53.37 15.13
1221 53.34 2.05 25.48 15.94 3.13
1222 53.29 14.94 60.76 24.55 6.85
1223 53.37 44.22 59.09 44.93 11.03
1224 53.00 62.73 35.33 54.17 16.17
1225 53.20 65.34 33.62 49.49 13.69
1226 53.26 5.10 37.49 21.46 4.44
1227 53.40 89.50 27.99 54.14 9.23
1228 53.38 18.61 51.34 25.85 7.05
1229 53.11 72.41 29.91 52.55 14.00
1230 53.46 74.56 43.32 50.21 11.96
1231 53.19 83.16 29.89 54.03 12.00
1232 53.46 9.93 32.70 21.33 5.51
1233 53.37 26.51 58.95 32.56 8.48
1234 53.46 32.53 64.51 33.39 9.22
1235 53.52 46.56 51.32 45.66 11.00
1236 53.51 52.99 45.70 50.96 11.52
1237 53.52 59.21 41.41 53.14 11.48
1238 53.39 61.32 42.37 54.18 11.71
1239 53.34 78.21 32.14 56.36 12.53
1240 53.47 41.79 49.06 42.83 10.21
1241 53.58 67.45 38.97 54.20 12.45
1242 53.58 22.88 45.89 32.70 7.08
1243 53.37 76.70 33.37 56.05 10.21
1244 53.39 86.89 31.94 58.43 8.82
1245 53.58 11.54 34.29 24.51 6.08
1246 53.60 28.31 50.84 32.80 10.24
1247 53.70 56.55 41.69 55.43 12.56
1248 53.60 80.94 33.62 53.69 11.23
1249 53.82 38.03 41.45 40.36 8.77
